"questionId","grade","volume","chapter","topicTitleZhHans","type","difficulty","promptZhHans","storedAnswer","acceptedAnswers","independentAnswer","solverRule","solvableStatus","answerMatchStatus","mcOptionStatus","qaStatus","severity","decision","issueCodes","issueDetails","recommendedAction","manualReviewStatus","manualReviewType","manualReviewer","manualIssueCode","manualNotes","manualRecommendedAction","reviewReason","autoSolvableStatus","autoAnswerMatchStatus","autoSeverity","autoDecision"
"hjb-high-ds-v2-s4-203","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","若函数 f(x) = (x + a) / (x² + 1) 是奇函数，则实数 a = ______。","0","0","0","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-204","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x) = x² - 2|x| - 3。写出函数 f(x) 的单调递增区间。","[-1, 0] 和 [1, +∞)","[-1, 0] 和 [1, +∞) | [-1,0]和[1,+∞) | [-1,0]∪[1,+∞)","[-1, 0] 和 [1, +∞)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-206","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","函数 f(x) = √(x² - 2x - 3) 的单调递减区间是 ______。","(-∞, -1]","(-∞, -1] | (-∞,-1]","(-∞, -1]","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-207","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x)=2x+1，g(x)=x²-2。求方程 f(g(x))=g(f(x)) 的解集。","{-1}","{-1} | x=-1 | -1","{-1}","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the double-root solution set.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-209","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","若函数 f(x) = { x² + 1, x ≤ 0; -x² + 2x + 1, x > 0 }，则方程 f(x)=2 的所有实数根之和为 ______。","0","0","0","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Corrected the sum of both piecewise roots.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-210","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x) = x / (x² + 1)。判断函数 f(x) 的奇偶性，并求其值域。","奇函数，值域为 [-1/2, 1/2]","奇函数，值域为 [-1/2, 1/2] | 奇函数，值域为[-1/2,1/2]","奇函数，值域为 [-1/2, 1/2]","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-211","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","已知函数 f(x) 的定义域为 R，且 f(x+1) 为偶函数，f(x+4)=f(x)。若 f(0)=2，f(3)=-1，则 f(6)+f(7) 的值为（　）","1","1","1","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Replaced contradictory parity conditions with consistent symmetry and period conditions.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-212","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","函数 f(x)=√(x²-4x+3) 的单调递增区间是______。","[3,+∞)","[3,+∞) | (3,+∞)","[3,+∞)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-213","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x)=x³+ax²+bx+c 在 x=-1 处取得极大值，在 x=3 处取得极小值，且 f(0)=2。求 a,b,c 的值。","a=-3, b=-9, c=2","a=-3, b=-9, c=2 | a=-3,b=-9,c=2","a=-3, b=-9, c=2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-214","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","二轮变式0214：选择：已知 f(x)=8x+11，求 f(11)。","99","99","99","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-217","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","二轮变式0217：选择：已知 f(x)=2x+3，求 f(15)。","33","33","33","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-218","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","函数 f(x)=√(1-x²) 的单调递减区间是______。","[0,1]","[0,1] | (0,1]","[0,1]","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-219","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x)=2x+1/x (x>0)。求 f(x) 的最小值及此时 x 的值。","最小值为 2√2，此时 x=√2/2","最小值为 2√2，此时 x=√2/2 | 2√2, √2/2","最小值为 2√2，此时 x=√2/2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-221","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","已知函数 f(x) = √(x - 2) + ln(5 - x)，则 f(x) 的定义域为 ______。（用区间表示）","[2, 5)","[2, 5) | (2,5) | [2,5)","[2, 5)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-222","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","判断函数 f(x) = x³ - 3x 的奇偶性，并证明你的结论。","奇函数","奇函数","奇函数","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-223","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","已知函数 f(x) 的定义域为 R，且 f(x+1) 为偶函数，f(x+3)=f(x)。若 f(0)=1，则 f(5) 的值为（　）","1","1","1","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","p0-remediation-independent-solve","S18","","Replaced contradictory odd/even shifted conditions with consistent symmetry and period conditions.","Approve remediated row for the V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-224","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","若函数 f(x) = (x + 1) / (x - 2) 的反函数为 f⁻¹(x)，则 f⁻¹(3) = ______。","7/2","7/2 | 3.5","7/2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-225","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x) = x² - 2ax + 3 在区间 [1, 2] 上单调递减，求实数 a 的取值范围。","a ≥ 2","a ≥ 2 | a>=2 | [2,+∞)","a ≥ 2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-226","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","已知函数 f(x) 的定义域为 R，且 f(x+2) 为偶函数，f(2x+1) 为奇函数，则下列结论正确的是（ ）","f(x) 是周期为 8 的周期函数","f(x) 是周期为 8 的周期函数","f(x) 是周期为 8 的周期函数","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-227","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","函数 f(x) = log₂(x² - 4x + 3) 的单调递增区间为 ______。","(3, +∞)","(3, +∞) | (3,+∞) | x>3","(3, +∞)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-228","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x) = { x² + 1, x ≤ 0; -x + 3, x > 0 }，求方程 f(x) = 2 的所有实数根。","x = -1 或 x = 1","x = -1 或 x = 1 | -1,1 | x=-1或x=1","x = -1 或 x = 1","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-229","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","已知函数 f(x) = (x + a) / (x² + 1) 是奇函数，则实数 a 的值为（ ）","0","0","0","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-231","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x) = √(x² - 2x - 3) + 1/(x - 4)。求函数 f(x) 的定义域，并用区间表示。","(-∞, -1] ∪ [3, 4) ∪ (4, +∞)","(-∞, -1] ∪ [3, 4) ∪ (4, +∞) | x ≤ -1 或 3 ≤ x < 4 或 x > 4 | (-∞, -1] ∪ [3, 4) ∪ (4, ∞)","(-∞, -1] ∪ [3, 4) ∪ (4, +∞)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-233","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","已知函数 f(x) = x² + bx + c 为偶函数，且 f(1) = 0，则 f(x) 的零点为______。","x = ±1","x = ±1 | ±1 | -1 和 1 | 1 和 -1","x = ±1","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-234","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x) = (2x + 1)/(x - 1)，x ∈ (1, +∞)。求 f(x) 的反函数 f⁻¹(x)，并写出其定义域。","f⁻¹(x) = (x + 1)/(x - 2)，定义域为 (2, +∞)","f⁻¹(x) = (x + 1)/(x - 2)，定义域为 (2, +∞) | f⁻¹(x) = (x+1)/(x-2), x>2 | 反函数为 y=(x+1)/(x-2)，定义域 (2,+∞)","f⁻¹(x) = (x + 1)/(x - 2)，定义域为 (2, +∞)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-235","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","二轮变式0235：选择：已知 f(x)=11x+2，求 f(15)。","167","167","167","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-236","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","已知函数 f(x) = √(x - 1) + √(3 - x)，则 f(x) 的值域为______。","[√2, 2]","[√2, 2] | [根号2, 2] | [√2,2]","[√2, 2]","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-237","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x) 是定义在 R 上的奇函数，当 x ≥ 0 时，f(x) = x² - 2x。求不等式 f(x) < 0 的解集。","(-∞, -2) ∪ (0, 2)","(-∞, -2) ∪ (0, 2) | x < -2 或 0 < x < 2","(-∞, -2) ∪ (0, 2)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-239","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","已知函数 f(x) = x² - 2x + 3 在区间 [0, m] 上的最大值为 3，最小值为 2，则实数 m 的取值范围是______。","[1, 2]","[1, 2] | 1 ≤ m ≤ 2 | [1,2]","[1, 2]","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-240","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x) = x/(x² + 1)。判断函数 f(x) 的奇偶性，并证明你的结论。","奇函数","奇函数 | 是奇函数 | f(x) 是奇函数","奇函数","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-241","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","已知函数 f(x) 的定义域为 R，且满足 f(x+1) 为奇函数，f(x+2) 为偶函数。若 f(1)=0，则下列选项中正确的是（ ）","f(3)=0","f(3)=0","f(3)=0","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-242","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","函数 f(x)=√(x²-4x+3) 的定义域为______。","(-∞,1]∪[3,+∞)","(-∞,1]∪[3,+∞) | x≤1或x≥3","(-∞,1]∪[3,+∞)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-243","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x)=x³+ax²+bx+c 在 x=1 处有极值，且 f(0)=2，f'(0)=-3。求 a, b, c 的值。","a=0, b=-3, c=2","a=0, b=-3, c=2 | a=0,b=-3,c=2","a=0, b=-3, c=2","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-245","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","二轮变式0245：填空：已知 f(x)=8x+4，求 f(16)。","132","132","132","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-type-difficulty-pass-sample","pass","pass","none","approve"
"hjb-high-ds-v2-s4-247","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","multiple-choice","Challenge","二轮变式0247：选择：已知 f(x)=5x+2，求 f(15)。","77","77","77","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-248","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","fill-in","Foundation","函数 f(x)=1/(x²-2x-3) 的单调递增区间为______。","(-∞,-1)和(-1,1)","(-∞,-1)和(-1,1) | (-∞,-1),(-1,1)","(-∞,-1)和(-1,1)","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-249","S4","必修 第一册","函数的概念、性质及应用","函数的概念、性质及应用","short-answer","Core","已知函数 f(x)=x/(x²+1)，判断其奇偶性并求其值域。","奇函数，值域为[-1/2,1/2]","奇函数，值域为[-1/2,1/2] | 奇函数,值域为[-1/2,1/2]","奇函数，值域为[-1/2,1/2]","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
"hjb-high-ds-v2-s4-253","S4","必修 第二册","三角","三角","multiple-choice","Challenge","二轮变式0253：选择：在三角形 ABC 中，若 AB=2，AC=14，且 ∠A=60°，表达式 AB·AC 的值是多少？","28","28","28","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-256","S4","必修 第二册","三角","三角","multiple-choice","Challenge","二轮变式0256：选择：在三角形 ABC 中，若 AB=4，AC=7，且 ∠A=60°，表达式 AB·AC 的值是多少？","28","28","28","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-259","S4","必修 第二册","三角","三角","multiple-choice","Challenge","二轮变式0259：选择：在三角形 ABC 中，若 AB=5，AC=16，且 ∠A=60°，表达式 AB·AC 的值是多少？","80","80","80","manual-review","manual-pass","manual-pass","manual-pass","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","pass-sample","S18","","S18 pass-sample review: prompt is independently solvable and stored answer remains consistent with the audit answer.","Approve for V2 candidate release pool after aggregate QA gates pass.","grade-pass-sample-fill","pass","pass","none","approve"
"hjb-high-ds-v2-s4-261","S4","必修 第二册","三角","三角","short-answer","Core","某公园计划在圆形人工湖岸边修建一条环形步道。已知人工湖的半径为50米，步道起点位于湖的正东方向岸边。若沿逆时针方向行走，当步道长度恰好为30米时，求此时所在位置对应的圆心角的弧度数（结果保留两位小数）。","0.60","0.60","0.60","manual-review","manual-pass","manual-pass","not-applicable","pass","none","approve","","","Approved by S18 manual independent solve / pass-sample review; eligible for candidate release pool after aggregate gates pass.","reviewed","solver-gap-independent-solve","S18","","S18 independent solve: stored answer and accepted answer set match the independently derived result.","Approve for V2 candidate release pool after aggregate QA gates pass.","auto-quality-issue","solver-gap","not-checkable","P1","needs-second-review"
