"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v2-s5-330","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","45","45","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-331","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","84","84","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-332","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","440","440","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-333","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","243","243","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-334","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","132","132","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-335","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","175","175","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-336","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","44","44","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-337","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","288","288","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-338","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","528","528","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-339","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","207","207","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-340","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","340","340","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-341","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","120","120","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-342","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","156","156","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-343","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","153","153","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-344","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","432","432","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-345","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","369","369","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-346","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","380","380","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-347","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","351","351","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-348","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","352","352","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-349","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","72","72","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-350","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","360","360","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-351","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","315","315","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-352","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","225","225","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-353","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","119","119","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-354","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","275","275","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-355","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","180","180","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-356","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","423","423","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-357","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","176","176","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-358","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","272","272","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-359","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","112","112","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-360","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-361","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","98","98","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-362","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","452","452","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-363","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","166","166","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-364","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","155","155","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-365","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","390","390","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-366","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","136","136","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-367","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","438","438","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-368","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","493","493","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-369","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","389","389","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-370","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","78","78","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-371","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","394","394","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-372","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","371","371","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-373","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","238","238","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-374","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","267","267","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-375","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","141","141","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-376","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","514","514","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-377","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","459","459","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-378","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","381","381","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-379","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","250","250","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-380","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","102","102","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-381","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","224","224","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-382","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","545","545","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-383","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","89","89","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-384","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","185","185","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-385","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","361","361","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-386","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","222","222","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-387","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","490","490","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-388","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","323","323","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-389","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","227","227","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-390","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","358","358","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-391","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","266","266","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-392","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","419","419","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-393","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","219","219","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-394","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","393","393","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-395","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","387","387","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-396","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","174","174","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-397","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","419","419","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-398","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","497","497","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-399","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","251","251","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-400","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","469","469","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-401","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","230","230","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-402","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","285","285","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-403","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","422","422","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-404","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","301","301","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-405","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","194","194","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-406","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","292","292","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-407","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","443","443","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-408","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","396","396","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-409","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","452","452","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-410","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","457","457","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-411","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","322","322","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-412","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","107","107","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-413","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","525","525","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-414","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","458","458","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-415","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","109","109","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-416","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","356","356","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-417","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","342","342","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-418","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","305","305","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-419","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","257","257","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-420","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","517","517","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-421","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","369","369","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-422","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","468","468","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-423","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","161","161","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-424","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","176","176","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-425","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","184","184","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-426","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","317","317","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-427","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","270","270","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-428","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","194","194","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-429","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","472","472","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-430","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","438","438","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-431","S5","选择性必修 第一册","数列","fill-in","Core","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-432","S5","选择性必修 第一册","数列","multiple-choice","Core","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-433","S5","选择性必修 第一册","数列","fill-in","Core","110","110","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-434","S5","选择性必修 第一册","数列","multiple-choice","Core","10","10","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-435","S5","选择性必修 第一册","数列","fill-in","Core","50","50","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-436","S5","选择性必修 第一册","数列","multiple-choice","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-437","S5","选择性必修 第一册","数列","fill-in","Core","11","11","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-438","S5","选择性必修 第一册","数列","multiple-choice","Core","59","59","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-439","S5","选择性必修 第一册","数列","fill-in","Core","13","13","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-440","S5","选择性必修 第一册","数列","multiple-choice","Core","37","37","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-441","S5","选择性必修 第一册","数列","fill-in","Core","49","49","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-442","S5","选择性必修 第一册","数列","multiple-choice","Core","74","74","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-443","S5","选择性必修 第一册","数列","fill-in","Core","48","48","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-444","S5","选择性必修 第一册","数列","multiple-choice","Core","54","54","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-445","S5","选择性必修 第一册","数列","fill-in","Core","95","95","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-446","S5","选择性必修 第一册","数列","multiple-choice","Core","58","58","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-447","S5","选择性必修 第一册","数列","fill-in","Core","112","112","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-448","S5","选择性必修 第一册","数列","multiple-choice","Core","47","47","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-449","S5","选择性必修 第一册","数列","fill-in","Core","96","96","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-450","S5","选择性必修 第一册","数列","multiple-choice","Core","71","71","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-451","S5","选择性必修 第一册","数列","fill-in","Core","78","78","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-452","S5","选择性必修 第一册","数列","multiple-choice","Core","82","82","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-453","S5","选择性必修 第一册","数列","fill-in","Core","58","58","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-454","S5","选择性必修 第一册","数列","multiple-choice","Core","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-455","S5","选择性必修 第一册","数列","fill-in","Core","52","52","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-456","S5","选择性必修 第一册","数列","multiple-choice","Core","139","139","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-457","S5","选择性必修 第一册","数列","fill-in","Core","140","140","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-458","S5","选择性必修 第一册","数列","multiple-choice","Core","12","12","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-459","S5","选择性必修 第一册","数列","fill-in","Core","41","41","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-460","S5","选择性必修 第一册","数列","multiple-choice","Core","43","43","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-461","S5","选择性必修 第一册","数列","fill-in","Core","45","45","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-462","S5","选择性必修 第一册","数列","multiple-choice","Core","46","46","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-463","S5","选择性必修 第一册","数列","fill-in","Core","84","84","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-464","S5","选择性必修 第一册","数列","multiple-choice","Core","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-465","S5","选择性必修 第一册","数列","fill-in","Core","20","20","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-466","S5","选择性必修 第一册","数列","multiple-choice","Core","74","74","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-467","S5","选择性必修 第一册","数列","fill-in","Core","61","61","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-468","S5","选择性必修 第一册","数列","multiple-choice","Core","43","43","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-469","S5","选择性必修 第一册","数列","fill-in","Core","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-470","S5","选择性必修 第一册","数列","multiple-choice","Core","21","21","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-471","S5","选择性必修 第一册","数列","fill-in","Core","30","30","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-472","S5","选择性必修 第一册","数列","multiple-choice","Core","53","53","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-473","S5","选择性必修 第一册","数列","fill-in","Core","103","103","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-474","S5","选择性必修 第一册","数列","multiple-choice","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-475","S5","选择性必修 第一册","数列","fill-in","Core","51","51","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-476","S5","选择性必修 第一册","数列","multiple-choice","Core","35","35","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-477","S5","选择性必修 第一册","数列","multiple-choice","Core","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-478","S5","选择性必修 第一册","数列","multiple-choice","Core","38","38","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-479","S5","选择性必修 第一册","数列","multiple-choice","Core","160","160","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-480","S5","选择性必修 第一册","数列","multiple-choice","Core","106","106","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-481","S5","选择性必修 第一册","数列","multiple-choice","Core","45","45","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-482","S5","选择性必修 第一册","数列","multiple-choice","Core","145","145","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-483","S5","选择性必修 第一册","数列","multiple-choice","Core","87","87","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-484","S5","选择性必修 第一册","数列","multiple-choice","Core","31","31","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-485","S5","选择性必修 第一册","数列","multiple-choice","Core","69","69","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-486","S5","选择性必修 第一册","数列","multiple-choice","Core","26","26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-487","S5","选择性必修 第一册","数列","multiple-choice","Core","77","77","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-488","S5","选择性必修 第一册","数列","multiple-choice","Core","131","131","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-489","S5","选择性必修 第一册","数列","multiple-choice","Core","28","28","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-490","S5","选择性必修 第一册","数列","multiple-choice","Core","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-491","S5","选择性必修 第一册","数列","multiple-choice","Core","155","155","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-492","S5","选择性必修 第一册","数列","multiple-choice","Core","95","95","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-493","S5","选择性必修 第一册","数列","multiple-choice","Core","53","53","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-494","S5","选择性必修 第一册","数列","multiple-choice","Core","84","84","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-495","S5","选择性必修 第一册","数列","multiple-choice","Core","19","19","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-496","S5","选择性必修 第一册","数列","multiple-choice","Core","24","24","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-497","S5","选择性必修 第一册","数列","multiple-choice","Core","149","149","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-498","S5","选择性必修 第一册","数列","multiple-choice","Core","117","117","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-499","S5","选择性必修 第一册","数列","multiple-choice","Core","17","17","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s5-500","S5","选择性必修 第一册","数列","multiple-choice","Core","52","52","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-001","S6","选择性必修 第二册","导数及其运用","multiple-choice","Core","110","110","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-002","S6","选择性必修 第二册","导数及其运用","fill-in","Challenge","150","150","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-003","S6","选择性必修 第二册","导数及其运用","short-answer","Foundation","234","234","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-004","S6","选择性必修 第二册","导数及其运用","multiple-choice","Exam","72","72","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-005","S6","选择性必修 第二册","导数及其运用","fill-in","Core","108","108","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-006","S6","选择性必修 第二册","导数及其运用","short-answer","Challenge","160","160","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-007","S6","选择性必修 第二册","导数及其运用","multiple-choice","Foundation","84","84","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-008","S6","选择性必修 第二册","导数及其运用","fill-in","Exam","304","304","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-009","S6","选择性必修 第二册","导数及其运用","short-answer","Core","234","234","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-010","S6","选择性必修 第二册","导数及其运用","multiple-choice","Challenge","32","32","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v2-s6-011","S6","选择性必修 第二册","导数及其运用","fill-in","Foundation","228","228","pass","none","","","Include in S18 pass-sample review before app integration."
