"id","grade","topicId","topicTitleZhHans","chapter","conceptIds","difficulty","type","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","evidenceCardIds","examPatternCardIds","sourceDistanceStatus","mathQaStatus","terminologyQaStatus","reviewNotes"
"pep-high-ds-v1-s4-quadratic-inequalities-016","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","fill-in","在练习ap中，解不等式 (x-1)(x-4)≤0，解集为______。","","[1,4]","[1,4] | 1≤x≤4","两根为1和4，≤0 取中间区间，所以答案为[1,4]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-017","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","short-answer","在练习aq中，解不等式 (x-2)(x-6)>0。","","(-∞,2)∪(6,+∞)","(-∞,2)∪(6,+∞) | x<2或x>6","两根为2和6，>0 取两侧区间，所以答案为(-∞,2)∪(6,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-018","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","multiple-choice","在练习ar中，不等式 (x-3)(x-8)≤0 的解集是（ ）。","[3,8] | [4,8] | [3,9] | (-∞,3)∪(8,+∞)","[3,8]","[3,8]","两根为3和8，开口向上，≤0 取两根之间且含端点，所以答案为[3,8]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-019","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","fill-in","在练习as中，解不等式 (x-4)(x-10)≤0，解集为______。","","[4,10]","[4,10] | 4≤x≤10","两根为4和10，≤0 取中间区间，所以答案为[4,10]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-020","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","short-answer","在练习at中，解不等式 (x-1)(x-3)>0。","","(-∞,1)∪(3,+∞)","(-∞,1)∪(3,+∞) | x<1或x>3","两根为1和3，>0 取两侧区间，所以答案为(-∞,1)∪(3,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-021","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","multiple-choice","在练习au中，不等式 (x-2)(x-5)≤0 的解集是（ ）。","[2,5] | [3,5] | [2,6] | (-∞,2)∪(5,+∞)","[2,5]","[2,5]","两根为2和5，开口向上，≤0 取两根之间且含端点，所以答案为[2,5]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-022","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","fill-in","在练习av中，解不等式 (x-3)(x-7)≤0，解集为______。","","[3,7]","[3,7] | 3≤x≤7","两根为3和7，≤0 取中间区间，所以答案为[3,7]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-023","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","short-answer","在练习aw中，解不等式 (x-4)(x-9)>0。","","(-∞,4)∪(9,+∞)","(-∞,4)∪(9,+∞) | x<4或x>9","两根为4和9，>0 取两侧区间，所以答案为(-∞,4)∪(9,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-024","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","short-answer","在练习ax中，解不等式 (x-1)(x-7)>0。","","(-∞,1)∪(7,+∞)","(-∞,1)∪(7,+∞) | x<1或x>7","两根为1和7，>0 取两侧区间，所以答案为(-∞,1)∪(7,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-025","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","multiple-choice","在练习ay中，不等式 (x-2)(x-4)≤0 的解集是（ ）。","[2,4] | [3,4] | [2,5] | (-∞,2)∪(4,+∞)","[2,4]","[2,4]","两根为2和4，开口向上，≤0 取两根之间且含端点，所以答案为[2,4]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-026","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","fill-in","在练习az中，解不等式 (x-3)(x-6)≤0，解集为______。","","[3,6]","[3,6] | 3≤x≤6","两根为3和6，≤0 取中间区间，所以答案为[3,6]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-027","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","short-answer","在练习ba中，解不等式 (x-4)(x-8)>0。","","(-∞,4)∪(8,+∞)","(-∞,4)∪(8,+∞) | x<4或x>8","两根为4和8，>0 取两侧区间，所以答案为(-∞,4)∪(8,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-028","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","multiple-choice","在练习bb中，不等式 (x-1)(x-6)≤0 的解集是（ ）。","[1,6] | [2,6] | [1,7] | (-∞,1)∪(6,+∞)","[1,6]","[1,6]","两根为1和6，开口向上，≤0 取两根之间且含端点，所以答案为[1,6]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-029","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","fill-in","在练习bc中，解不等式 (x-2)(x-8)≤0，解集为______。","","[2,8]","[2,8] | 2≤x≤8","两根为2和8，≤0 取中间区间，所以答案为[2,8]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-030","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","short-answer","在练习bd中，解不等式 (x-3)(x-5)>0。","","(-∞,3)∪(5,+∞)","(-∞,3)∪(5,+∞) | x<3或x>5","两根为3和5，>0 取两侧区间，所以答案为(-∞,3)∪(5,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-031","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","multiple-choice","在练习be中，不等式 (x-4)(x-7)≤0 的解集是（ ）。","[4,7] | [5,7] | [4,8] | (-∞,4)∪(7,+∞)","[4,7]","[4,7]","两根为4和7，开口向上，≤0 取两根之间且含端点，所以答案为[4,7]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-032","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","fill-in","在练习bf中，解不等式 (x-1)(x-5)≤0，解集为______。","","[1,5]","[1,5] | 1≤x≤5","两根为1和5，≤0 取中间区间，所以答案为[1,5]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-033","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","short-answer","在练习bg中，解不等式 (x-2)(x-7)>0。","","(-∞,2)∪(7,+∞)","(-∞,2)∪(7,+∞) | x<2或x>7","两根为2和7，>0 取两侧区间，所以答案为(-∞,2)∪(7,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-034","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","short-answer","在练习bh中，解不等式 (x-3)(x-9)>0。","","(-∞,3)∪(9,+∞)","(-∞,3)∪(9,+∞) | x<3或x>9","两根为3和9，>0 取两侧区间，所以答案为(-∞,3)∪(9,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-035","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","multiple-choice","在练习bi中，不等式 (x-4)(x-6)≤0 的解集是（ ）。","[4,6] | [5,6] | [4,7] | (-∞,4)∪(6,+∞)","[4,6]","[4,6]","两根为4和6，开口向上，≤0 取两根之间且含端点，所以答案为[4,6]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-036","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","fill-in","在练习bj中，解不等式 (x-1)(x-4)≤0，解集为______。","","[1,4]","[1,4] | 1≤x≤4","两根为1和4，≤0 取中间区间，所以答案为[1,4]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-037","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","short-answer","在练习bk中，解不等式 (x-2)(x-6)>0。","","(-∞,2)∪(6,+∞)","(-∞,2)∪(6,+∞) | x<2或x>6","两根为2和6，>0 取两侧区间，所以答案为(-∞,2)∪(6,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-038","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","multiple-choice","在练习bl中，不等式 (x-3)(x-8)≤0 的解集是（ ）。","[3,8] | [4,8] | [3,9] | (-∞,3)∪(8,+∞)","[3,8]","[3,8]","两根为3和8，开口向上，≤0 取两根之间且含端点，所以答案为[3,8]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-039","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","fill-in","在练习bm中，解不等式 (x-4)(x-10)≤0，解集为______。","","[4,10]","[4,10] | 4≤x≤10","两根为4和10，≤0 取中间区间，所以答案为[4,10]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-040","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","short-answer","在练习bn中，解不等式 (x-1)(x-3)>0。","","(-∞,1)∪(3,+∞)","(-∞,1)∪(3,+∞) | x<1或x>3","两根为1和3，>0 取两侧区间，所以答案为(-∞,1)∪(3,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-041","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","multiple-choice","在练习bo中，不等式 (x-2)(x-5)≤0 的解集是（ ）。","[2,5] | [3,5] | [2,6] | (-∞,2)∪(5,+∞)","[2,5]","[2,5]","两根为2和5，开口向上，≤0 取两根之间且含端点，所以答案为[2,5]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-042","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","fill-in","在练习bp中，解不等式 (x-3)(x-7)≤0，解集为______。","","[3,7]","[3,7] | 3≤x≤7","两根为3和7，≤0 取中间区间，所以答案为[3,7]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-043","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","short-answer","在练习bq中，解不等式 (x-4)(x-9)>0。","","(-∞,4)∪(9,+∞)","(-∞,4)∪(9,+∞) | x<4或x>9","两根为4和9，>0 取两侧区间，所以答案为(-∞,4)∪(9,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-044","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","short-answer","在练习br中，解不等式 (x-1)(x-7)>0。","","(-∞,1)∪(7,+∞)","(-∞,1)∪(7,+∞) | x<1或x>7","两根为1和7，>0 取两侧区间，所以答案为(-∞,1)∪(7,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-045","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","multiple-choice","在练习bs中，不等式 (x-2)(x-4)≤0 的解集是（ ）。","[2,4] | [3,4] | [2,5] | (-∞,2)∪(4,+∞)","[2,4]","[2,4]","两根为2和4，开口向上，≤0 取两根之间且含端点，所以答案为[2,4]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-046","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","fill-in","在练习bt中，解不等式 (x-3)(x-6)≤0，解集为______。","","[3,6]","[3,6] | 3≤x≤6","两根为3和6，≤0 取中间区间，所以答案为[3,6]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-047","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","short-answer","在练习bu中，解不等式 (x-4)(x-8)>0。","","(-∞,4)∪(8,+∞)","(-∞,4)∪(8,+∞) | x<4或x>8","两根为4和8，>0 取两侧区间，所以答案为(-∞,4)∪(8,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-048","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","multiple-choice","在练习bv中，不等式 (x-1)(x-6)≤0 的解集是（ ）。","[1,6] | [2,6] | [1,7] | (-∞,1)∪(6,+∞)","[1,6]","[1,6]","两根为1和6，开口向上，≤0 取两根之间且含端点，所以答案为[1,6]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-049","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","fill-in","在练习bw中，解不等式 (x-2)(x-8)≤0，解集为______。","","[2,8]","[2,8] | 2≤x≤8","两根为2和8，≤0 取中间区间，所以答案为[2,8]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-050","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","short-answer","在练习bx中，解不等式 (x-3)(x-5)>0。","","(-∞,3)∪(5,+∞)","(-∞,3)∪(5,+∞) | x<3或x>5","两根为3和5，>0 取两侧区间，所以答案为(-∞,3)∪(5,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-051","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","multiple-choice","在练习by中，不等式 (x-4)(x-7)≤0 的解集是（ ）。","[4,7] | [5,7] | [4,8] | (-∞,4)∪(7,+∞)","[4,7]","[4,7]","两根为4和7，开口向上，≤0 取两根之间且含端点，所以答案为[4,7]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-052","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Challenge","fill-in","在练习bz中，解不等式 (x-1)(x-5)≤0，解集为______。","","[1,5]","[1,5] | 1≤x≤5","两根为1和5，≤0 取中间区间，所以答案为[1,5]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-053","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Foundation","short-answer","在练习ca中，解不等式 (x-2)(x-7)>0。","","(-∞,2)∪(7,+∞)","(-∞,2)∪(7,+∞) | x<2或x>7","两根为2和7，>0 取两侧区间，所以答案为(-∞,2)∪(7,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-054","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Exam","short-answer","在练习cb中，解不等式 (x-3)(x-9)>0。","","(-∞,3)∪(9,+∞)","(-∞,3)∪(9,+∞) | x<3或x>9","两根为3和9，>0 取两侧区间，所以答案为(-∞,3)∪(9,+∞)。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
"pep-high-ds-v1-s4-quadratic-inequalities-055","S4","pep-high-s4-quadratic-inequalities","一元二次函数、方程和不等式","一元二次函数、方程和不等式","quadratic-functions | quadratic-equations | quadratic-inequalities | basic-inequality | inequality-properties","Core","multiple-choice","在练习cc中，不等式 (x-4)(x-6)≤0 的解集是（ ）。","[4,6] | [5,6] | [4,7] | (-∞,4)∪(6,+∞)","[4,6]","[4,6]","两根为4和6，开口向上，≤0 取两根之间且含端点，所以答案为[4,6]。","pep-high-quadratic-inequalities","pep-high-exam-basic-inequality-optimization","passed-auto-source-scan","pending-teacher-signoff","passed-s18-remediation","S18 deterministic remediation of DeepSeek V4 Pro candidate; candidate-only; requires teacher math signoff before any app integration."
