id,batch,grade,semester,knowledgePointId,unitTitle,type,difficulty,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,paperPatternCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,reviewNotes
pep-junior-candidate-k06-sa-025,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,short-answer,Core,在△ABC和△DEF中，AB=DE=12厘米，BC=EF=18厘米，AC=DF=19厘米。可用哪一种判定说明两个三角形全等？,,SSS,SSS | 边边边,三组对应边分别相等，可用边边边判定，即SSS。,pep-junior-s2-upper-triangles-congruence,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
pep-junior-candidate-k06-sa-026,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,short-answer,Core,在△ABC和△DEF中，AB=DE=13厘米，BC=EF=15厘米，AC=DF=17厘米。可用哪一种判定说明两个三角形全等？,,SSS,SSS | 边边边,三组对应边分别相等，可用边边边判定，即SSS。,pep-junior-s2-upper-triangles-congruence,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k06-sa-027,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-triangles-congruence,三角形、全等与轴对称,short-answer,Core,在△ABC和△DEF中，AB=DE=14厘米，BC=EF=17厘米，AC=DF=20厘米。可用哪一种判定说明两个三角形全等？,,SSS,SSS | 边边边,三组对应边分别相等，可用边边边判定，即SSS。,pep-junior-s2-upper-triangles-congruence,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-001,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+19x+18。,(x+19)(x+1) | (x-18)(x-1) | (x+18)(x-1) | (x+18)(x+1),(x+18)(x+1),(x+18)(x+1),18+1=19，18×1=18，所以分解为(x+18)(x+1)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-002,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+22x+57。,(x-19)(x-3) | (x+19)(x-3) | (x+19)(x+3) | (x+22)(x+1),(x+19)(x+3),(x+19)(x+3),19+3=22，19×3=57，所以分解为(x+19)(x+3)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-003,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+25x+100。,(x+20)(x-5) | (x+20)(x+5) | (x+25)(x+1) | (x-20)(x-5),(x+20)(x+5),(x+20)(x+5),20+5=25，20×5=100，所以分解为(x+20)(x+5)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-004,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+9x+14。,(x+2)(x+7) | (x+9)(x+1) | (x-2)(x-7) | (x+2)(x-7),(x+2)(x+7),(x+2)(x+7),2+7=9，2×7=14，所以分解为(x+2)(x+7)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-005,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+12x+27。,(x+12)(x+1) | (x-3)(x-9) | (x+3)(x-9) | (x+3)(x+9),(x+3)(x+9),(x+3)(x+9),3+9=12，3×9=27，所以分解为(x+3)(x+9)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-006,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+15x+44。,(x-4)(x-11) | (x+4)(x-11) | (x+4)(x+11) | (x+15)(x+1),(x+4)(x+11),(x+4)(x+11),4+11=15，4×11=44，所以分解为(x+4)(x+11)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-007,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+18x+65。,(x+5)(x-13) | (x+5)(x+13) | (x+18)(x+1) | (x-5)(x-13),(x+5)(x+13),(x+5)(x+13),5+13=18，5×13=65，所以分解为(x+5)(x+13)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-008,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+21x+90。,(x+6)(x+15) | (x+21)(x+1) | (x-6)(x-15) | (x+6)(x-15),(x+6)(x+15),(x+6)(x+15),6+15=21，6×15=90，所以分解为(x+6)(x+15)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-009,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+24x+119。,(x+24)(x+1) | (x-7)(x-17) | (x+7)(x-17) | (x+7)(x+17),(x+7)(x+17),(x+7)(x+17),7+17=24，7×17=119，所以分解为(x+7)(x+17)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-quadratic-radicals,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-010,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+10x+16。,(x-8)(x-2) | (x+8)(x-2) | (x+8)(x+2) | (x+10)(x+1),(x+8)(x+2),(x+8)(x+2),8+2=10，8×2=16，所以分解为(x+8)(x+2)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-pythagorean-theorem,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-011,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+13x+36。,(x+9)(x-4) | (x+9)(x+4) | (x+13)(x+1) | (x-9)(x-4),(x+9)(x+4),(x+9)(x+4),9+4=13，9×4=36，所以分解为(x+9)(x+4)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-quadrilaterals,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-012,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+16x+60。,(x+10)(x+6) | (x+16)(x+1) | (x-10)(x-6) | (x+10)(x-6),(x+10)(x+6),(x+10)(x+6),10+6=16，10×6=60，所以分解为(x+10)(x+6)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-013,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+19x+88。,(x+19)(x+1) | (x-11)(x-8) | (x+11)(x-8) | (x+11)(x+8),(x+11)(x+8),(x+11)(x+8),11+8=19，11×8=88，所以分解为(x+11)(x+8)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-data-analysis,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-014,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+22x+120。,(x-12)(x-10) | (x+12)(x-10) | (x+12)(x+10) | (x+22)(x+1),(x+12)(x+10),(x+12)(x+10),12+10=22，12×10=120，所以分解为(x+12)(x+10)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-integrated-review,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-015,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+25x+156。,(x+13)(x-12) | (x+13)(x+12) | (x+25)(x+1) | (x-13)(x-12),(x+13)(x+12),(x+13)(x+12),13+12=25，13×12=156，所以分解为(x+13)(x+12)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-016,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+28x+196。,(x+14)(x+14) | (x+28)(x+1) | (x-14)(x-14) | (x+14)(x-14),(x+14)(x+14),(x+14)(x+14),14+14=28，14×14=196，所以分解为(x+14)(x+14)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-017,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+31x+240。,(x+31)(x+1) | (x-15)(x-16) | (x+15)(x-16) | (x+15)(x+16),(x+15)(x+16),(x+15)(x+16),15+16=31，15×16=240，所以分解为(x+15)(x+16)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-018,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+17x+16。,(x-16)(x-1) | (x+16)(x-1) | (x+16)(x+1) | (x+17)(x+1),(x+16)(x+1),(x+16)(x+1),16+1=17，16×1=16，所以分解为(x+16)(x+1)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-019,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+20x+51。,(x+17)(x-3) | (x+17)(x+3) | (x+20)(x+1) | (x-17)(x-3),(x+17)(x+3),(x+17)(x+3),17+3=20，17×3=51，所以分解为(x+17)(x+3)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-020,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+23x+90。,(x+18)(x+5) | (x+23)(x+1) | (x-18)(x-5) | (x+18)(x-5),(x+18)(x+5),(x+18)(x+5),18+5=23，18×5=90，所以分解为(x+18)(x+5)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-rotation-transformations,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-021,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+26x+133。,(x+26)(x+1) | (x-19)(x-7) | (x+19)(x-7) | (x+19)(x+7),(x+19)(x+7),(x+19)(x+7),19+7=26，19×7=133，所以分解为(x+19)(x+7)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-circle-geometry,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-022,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+29x+180。,(x-20)(x-9) | (x+20)(x-9) | (x+20)(x+9) | (x+29)(x+1),(x+20)(x+9),(x+20)(x+9),20+9=29，20×9=180，所以分解为(x+20)(x+9)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-probability-introduction,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-023,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+13x+22。,(x+2)(x-11) | (x+2)(x+11) | (x+13)(x+1) | (x-2)(x-11),(x+2)(x+11),(x+2)(x+11),2+11=13，2×11=22，所以分解为(x+2)(x+11)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-024,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+16x+39。,(x+3)(x+13) | (x+16)(x+1) | (x-3)(x-13) | (x+3)(x-13),(x+3)(x+13),(x+3)(x+13),3+13=16，3×13=39，所以分解为(x+3)(x+13)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-025,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+19x+60。,(x+19)(x+1) | (x-4)(x-15) | (x+4)(x-15) | (x+4)(x+15),(x+4)(x+15),(x+4)(x+15),4+15=19，4×15=60，所以分解为(x+4)(x+15)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-026,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+22x+85。,(x-5)(x-17) | (x+5)(x-17) | (x+5)(x+17) | (x+22)(x+1),(x+5)(x+17),(x+5)(x+17),5+17=22，5×17=85，所以分解为(x+5)(x+17)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-mc-027,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,multiple-choice,Core,因式分解：x²+8x+12。,(x+6)(x-2) | (x+6)(x+2) | (x+8)(x+1) | (x-6)(x-2),(x+6)(x+2),(x+6)(x+2),6+2=8，6×2=12，所以分解为(x+6)(x+2)。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-001,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：7x·5x=____。,,35x²,35x² | 35x^2,系数相乘、同底数幂相乘，7x·5x=35x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-002,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：2x·7x=____。,,14x²,14x² | 14x^2,系数相乘、同底数幂相乘，2x·7x=14x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-003,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：3x·4x=____。,,12x²,12x² | 12x^2,系数相乘、同底数幂相乘，3x·4x=12x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-004,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：4x·6x=____。,,24x²,24x² | 24x^2,系数相乘、同底数幂相乘，4x·6x=24x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-005,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：5x·3x=____。,,15x²,15x² | 15x^2,系数相乘、同底数幂相乘，5x·3x=15x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-006,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：6x·5x=____。,,30x²,30x² | 30x^2,系数相乘、同底数幂相乘，6x·5x=30x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-007,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：7x·7x=____。,,49x²,49x² | 49x^2,系数相乘、同底数幂相乘，7x·7x=49x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-quadratic-equations,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-008,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：2x·4x=____。,,8x²,8x² | 8x^2,系数相乘、同底数幂相乘，2x·4x=8x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-expression-simplification,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-009,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：3x·6x=____。,,18x²,18x² | 18x^2,系数相乘、同底数幂相乘，3x·6x=18x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-quadratic-radicals,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-010,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：4x·3x=____。,,12x²,12x² | 12x^2,系数相乘、同底数幂相乘，4x·3x=12x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-pythagorean-theorem,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-011,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：5x·5x=____。,,25x²,25x² | 25x^2,系数相乘、同底数幂相乘，5x·5x=25x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-quadrilaterals,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-012,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：6x·7x=____。,,42x²,42x² | 42x^2,系数相乘、同底数幂相乘，6x·7x=42x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-013,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：7x·4x=____。,,28x²,28x² | 28x^2,系数相乘、同底数幂相乘，7x·4x=28x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-data-analysis,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-014,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：2x·6x=____。,,12x²,12x² | 12x^2,系数相乘、同底数幂相乘，2x·6x=12x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-lower-paper-integrated-review,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-015,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：3x·3x=____。,,9x²,9x² | 9x^2,系数相乘、同底数幂相乘，3x·3x=9x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-rational-number-operations,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-016,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：4x·5x=____。,,20x²,20x² | 20x^2,系数相乘、同底数幂相乘，4x·5x=20x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-linear-equation-modeling,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-017,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：5x·7x=____。,,35x²,35x² | 35x^2,系数相乘、同底数幂相乘，5x·7x=35x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-geometric-figures,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-018,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：6x·4x=____。,,24x²,24x² | 24x^2,系数相乘、同底数幂相乘，6x·4x=24x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s1-upper-paper-midterm-final-integrated,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-019,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：7x·6x=____。,,42x²,42x² | 42x^2,系数相乘、同底数幂相乘，7x·6x=42x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-quadratic-functions,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-020,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：2x·3x=____。,,6x²,6x² | 6x^2,系数相乘、同底数幂相乘，2x·3x=6x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-rotation-transformations,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-021,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：3x·5x=____。,,15x²,15x² | 15x^2,系数相乘、同底数幂相乘，3x·5x=15x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-circle-geometry,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-022,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：4x·7x=____。,,28x²,28x² | 28x^2,系数相乘、同底数幂相乘，4x·7x=28x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-probability-introduction,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-023,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：5x·4x=____。,,20x²,20x² | 20x^2,系数相乘、同底数幂相乘，5x·4x=20x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s3-upper-paper-integrated-review,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-024,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：6x·6x=____。,,36x²,36x² | 36x^2,系数相乘、同底数幂相乘，6x·6x=36x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-025,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：7x·3x=____。,,21x²,21x² | 21x^2,系数相乘、同底数幂相乘，7x·3x=21x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-026,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：2x·5x=____。,,10x²,10x² | 10x^2,系数相乘、同底数幂相乘，2x·5x=10x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-candidate
pep-junior-candidate-k07-fi-027,junior-rag-v1-candidate,S2,upper,pep-junior-s2-upper-polynomials-fractions,整式乘法、因式分解与分式,fill-in,Core,计算：3x·7x=____。,,21x²,21x² | 21x^2,系数相乘、同底数幂相乘，3x·7x=21x²。,pep-junior-s2-upper-polynomials-fractions,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-candidate
