id,batch,grade,semester,knowledgePointId,unitTitle,type,difficulty,promptZhHans,optionsZhHans,answer,acceptedAnswers,explanationZhHans,evidenceCardIds,paperPatternCardIds,examPatternCardIds,sourceDistanceStatus,mathQaStatus,reviewNotes
pep-junior-v2-s2-k08-mc-004,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√252。,6√7 | 42√7 | √42 | 6√42,6√7,6√7,√252=√(6²×7)=6√7。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-integrated-review,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-005,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√98。,14√2 | √14 | 7√14 | 7√2,7√2,7√2,√98=√(7²×2)=7√2。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-006,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√192。,√24 | 8√24 | 8√3 | 24√3,8√3,8√3,√192=√(8²×3)=8√3。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-data-analysis,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-007,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√20。,2√10 | 2√5 | 10√5 | √10,2√5,2√5,√20=√(2²×5)=2√5。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-008,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√54。,3√6 | 18√6 | √18 | 3√18,3√6,3√6,√54=√(3²×6)=3√6。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-009,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√112。,28√7 | √28 | 4√28 | 4√7,4√7,4√7,√112=√(4²×7)=4√7。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-010,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√50。,√10 | 5√10 | 5√2 | 10√2,5√2,5√2,√50=√(5²×2)=5√2。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-011,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√108。,6√18 | 6√3 | 18√3 | √18,6√3,6√3,√108=√(6²×3)=6√3。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-012,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√245。,7√5 | 35√5 | √35 | 7√35,7√5,7√5,√245=√(7²×5)=7√5。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-013,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√384。,48√6 | √48 | 8√48 | 8√6,8√6,8√6,√384=√(8²×6)=8√6。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-lines-parallel-angles,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-014,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√28。,√14 | 2√14 | 2√7 | 14√7,2√7,2√7,√28=√(2²×7)=2√7。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-real-numbers,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-015,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√18。,3√6 | 3√2 | 6√2 | √6,3√2,3√2,√18=√(3²×2)=3√2。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-coordinate-plane,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-016,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√48。,4√3 | 12√3 | √12 | 4√12,4√3,4√3,√48=√(4²×3)=4√3。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-linear-systems,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-017,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√125。,25√5 | √25 | 5√25 | 5√5,5√5,5√5,√125=√(5²×5)=5√5。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-inequalities,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-018,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√216。,√36 | 6√36 | 6√6 | 36√6,6√6,6√6,√216=√(6²×6)=6√6。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-data-collection,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-019,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√343。,7√49 | 7√7 | 49√7 | √49,7√7,7√7,√343=√(7²×7)=7√7。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-midterm-final-integrated,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-020,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√128。,8√2 | 16√2 | √16 | 8√16,8√2,8√2,√128=√(8²×2)=8√2。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-inverse-functions,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-021,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√12。,6√3 | √6 | 2√6 | 2√3,2√3,2√3,√12=√(2²×3)=2√3。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-similarity,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-022,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√45。,√15 | 3√15 | 3√5 | 15√5,3√5,3√5,√45=√(3²×5)=3√5。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-023,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√96。,4√24 | 4√6 | 24√6 | √24,4√6,4√6,√96=√(4²×6)=4√6。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-projection-views,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-024,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√175。,5√7 | 35√7 | √35 | 5√35,5√7,5√7,√175=√(5²×7)=5√7。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-025,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√72。,12√2 | √12 | 6√12 | 6√2,6√2,6√2,√72=√(6²×2)=6√2。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-graduation-review,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-026,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√147。,√21 | 7√21 | 7√3 | 21√3,7√3,7√3,√147=√(7²×3)=7√3。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-pythagorean-theorem,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-027,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√320。,8√40 | 8√5 | 40√5 | √40,8√5,8√5,√320=√(8²×5)=8√5。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-quadrilaterals,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-028,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√24。,2√6 | 12√6 | √12 | 2√12,2√6,2√6,√24=√(2²×6)=2√6。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-quadratic-radicals,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-029,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√63。,21√7 | √21 | 3√21 | 3√7,3√7,3√7,√63=√(3²×7)=3√7。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-integrated-review,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-030,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√32。,√8 | 4√8 | 4√2 | 8√2,4√2,4√2,√32=√(4²×2)=4√2。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-031,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√75。,5√15 | 5√3 | 15√3 | √15,5√3,5√3,√75=√(5²×3)=5√3。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-data-analysis,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-032,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√180。,6√5 | 30√5 | √30 | 6√30,6√5,6√5,√180=√(6²×5)=6√5。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-mc-033,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,multiple-choice,Core,化简：√294。,42√6 | √42 | 7√42 | 7√6,7√6,7√6,√294=√(7²×6)=7√6。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-001,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为5厘米和12厘米，斜边长____。,,13厘米,13厘米 | 13,由勾股定理，斜边=√(5²+12²)=13厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-pythagorean-theorem,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-002,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为14厘米和48厘米，斜边长____。,,50厘米,50厘米 | 50,由勾股定理，斜边=√(14²+48²)=50厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-quadrilaterals,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-003,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为24厘米和45厘米，斜边长____。,,51厘米,51厘米 | 51,由勾股定理，斜边=√(24²+45²)=51厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-quadratic-radicals,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-004,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为36厘米和160厘米，斜边长____。,,164厘米,164厘米 | 164,由勾股定理，斜边=√(36²+160²)=164厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-integrated-review,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-005,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为15厘米和20厘米，斜边长____。,,25厘米,25厘米 | 25,由勾股定理，斜边=√(15²+20²)=25厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-linear-functions,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-006,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为30厘米和72厘米，斜边长____。,,78厘米,78厘米 | 78,由勾股定理，斜边=√(30²+72²)=78厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-data-analysis,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-007,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为49厘米和168厘米，斜边长____。,,175厘米,175厘米 | 175,由勾股定理，斜边=√(49²+168²)=175厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-triangle-angle-relations,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-008,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为8厘米和15厘米，斜边长____。,,17厘米,17厘米 | 17,由勾股定理，斜边=√(8²+15²)=17厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-congruence-proof,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-009,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为18厘米和80厘米，斜边长____。,,82厘米,82厘米 | 82,由勾股定理，斜边=√(18²+80²)=82厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-axis-symmetry-isosceles,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-010,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为9厘米和12厘米，斜边长____。,,15厘米,15厘米 | 15,由勾股定理，斜边=√(9²+12²)=15厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-polynomial-multiplication-factorization,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-011,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为20厘米和48厘米，斜边长____。,,52厘米,52厘米 | 52,由勾股定理，斜边=√(20²+48²)=52厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-algebraic-fractions,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-012,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为35厘米和120厘米，斜边长____。,,125厘米,125厘米 | 125,由勾股定理，斜边=√(35²+120²)=125厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-upper-paper-integrated-review,pep-junior-exam-circle-geometry,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-013,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为48厘米和90厘米，斜边长____。,,102厘米,102厘米 | 102,由勾股定理，斜边=√(48²+90²)=102厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-lines-parallel-angles,pep-junior-exam-similarity-right-triangle-trig,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-014,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为63厘米和280厘米，斜边长____。,,287厘米,287厘米 | 287,由勾股定理，斜边=√(63²+280²)=287厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-real-numbers,pep-junior-exam-inverse-proportion-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-015,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为3厘米和4厘米，斜边长____。,,5厘米,5厘米 | 5,由勾股定理，斜边=√(3²+4²)=5厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-coordinate-plane,pep-junior-exam-dynamic-geometry-functions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-016,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为10厘米和24厘米，斜边长____。,,26厘米,26厘米 | 26,由勾股定理，斜边=√(10²+24²)=26厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-linear-systems,pep-junior-exam-quadrilaterals-pythagorean,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-017,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为21厘米和72厘米，斜边长____。,,75厘米,75厘米 | 75,由勾股定理，斜边=√(21²+72²)=75厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-inequalities,pep-junior-exam-number-sense-real-numbers,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-018,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为32厘米和60厘米，斜边长____。,,68厘米,68厘米 | 68,由勾股定理，斜边=√(32²+60²)=68厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-data-collection,pep-junior-exam-linear-equation-inequality-models,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-019,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为45厘米和200厘米，斜边长____。,,205厘米,205厘米 | 205,由勾股定理，斜边=√(45²+200²)=205厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s1-lower-paper-midterm-final-integrated,pep-junior-exam-polynomial-factorization-fractions,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-020,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为18厘米和24厘米，斜边长____。,,30厘米,30厘米 | 30,由勾股定理，斜边=√(18²+24²)=30厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-inverse-functions,pep-junior-exam-linear-functions-graphs,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-021,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为35厘米和84厘米，斜边长____。,,91厘米,91厘米 | 91,由勾股定理，斜边=√(35²+84²)=91厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-similarity,pep-junior-exam-triangles-congruence-proof,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-022,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为7厘米和24厘米，斜边长____。,,25厘米,25厘米 | 25,由勾股定理，斜边=√(7²+24²)=25厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-right-triangle-trigonometry,pep-junior-exam-statistics-probability,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-023,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为16厘米和30厘米，斜边长____。,,34厘米,34厘米 | 34,由勾股定理，斜边=√(16²+30²)=34厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-projection-views,pep-junior-exam-coordinate-transformations,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-024,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为27厘米和120厘米，斜边长____。,,123厘米,123厘米 | 123,由勾股定理，斜边=√(27²+120²)=123厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-function-geometry-integrated,pep-junior-exam-applied-modeling-finance-rate,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-025,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为12厘米和16厘米，斜边长____。,,20厘米,20厘米 | 20,由勾股定理，斜边=√(12²+16²)=20厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s3-lower-paper-graduation-review,pep-junior-exam-proof-calculation-integrated,passed,pass,deterministic-original-v2-1200
pep-junior-v2-s2-k08-fi-026,junior-rag-v2-1200,S2,lower,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,二次根式、勾股定理与平行四边形,fill-in,Core,直角三角形两条直角边分别为25厘米和60厘米，斜边长____。,,65厘米,65厘米 | 65,由勾股定理，斜边=√(25²+60²)=65厘米。,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pep-junior-s2-lower-paper-pythagorean-theorem,pep-junior-exam-quadratic-equations-functions,passed,pass,deterministic-original-v2-1200
