"id","grade","semester","topicId","unitTitle","type","difficulty","reviewReason","reviewStatus","reviewer","reviewNotes"
"bnu-primary-ds-v1-p6-020","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","fill-in","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-022","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-029","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-035","P6","upper","bnu-primary-p6-upper-fraction-mixed-operations","分数混合运算","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-041","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-048","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","short-answer","Exam","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-049","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-050","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-053","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-054","P6","upper","bnu-primary-p6-upper-observe-objects","观察物体","short-answer","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-059","P6","upper","bnu-primary-p6-upper-percentage-meaning","百分数","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-061","P6","upper","bnu-primary-p6-upper-percentage-meaning","百分数","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-069","P6","upper","bnu-primary-p6-upper-percentage-meaning","百分数","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-073","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-074","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-077","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-081","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-082","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-085","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-087","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-088","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-089","P6","upper","bnu-primary-p6-upper-data-processing","数据处理","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-091","P6","upper","bnu-primary-p6-upper-ratio","比的认识","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-095","P6","upper","bnu-primary-p6-upper-ratio","比的认识","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-097","P6","upper","bnu-primary-p6-upper-ratio","比的认识","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-104","P6","upper","bnu-primary-p6-upper-ratio","比的认识","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-112","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-119","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-120","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-123","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-124","P6","upper","bnu-primary-p6-upper-percentage-applications","百分数的应用","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-147","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-149","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","fill-in","Challenge","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-153","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","short-answer","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-154","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-161","P6","lower","bnu-primary-p6-lower-cylinders-cones","圆柱与圆锥","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-163","P6","lower","bnu-primary-p6-lower-proportion","比例","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-170","P6","lower","bnu-primary-p6-lower-proportion","比例","fill-in","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-172","P6","lower","bnu-primary-p6-lower-proportion","比例","multiple-choice","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-174","P6","lower","bnu-primary-p6-lower-proportion","比例","short-answer","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-180","P6","lower","bnu-primary-p6-lower-proportion","比例","short-answer","Foundation","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-183","P6","lower","bnu-primary-p6-lower-geometric-motion","图形的运动","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-211","P6","lower","bnu-primary-p6-lower-direct-inverse-proportion","正比例与反比例","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-216","P6","lower","bnu-primary-p6-lower-direct-inverse-proportion","正比例与反比例","fill-in","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-217","P6","lower","bnu-primary-p6-lower-math-play","数学好玩","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-221","P6","lower","bnu-primary-p6-lower-math-play","数学好玩","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-231","P6","lower","bnu-primary-p6-lower-math-play","数学好玩","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
"bnu-primary-ds-v1-p6-247","P6","lower","bnu-primary-p6-lower-final-review","整理与总复习","multiple-choice","Core","grade-pass-sample","approved","S18","Manual sample approved for public integration after deterministic audit pass and v1 minor-warning remediation."
