"id","grade","unitTitle","type","difficulty","deepseekSeverity","deepseekIssueCodes","deepseekConfidence","codexStatus","codexAction","codexReason","answer","deepseekIssueDetailsZhHans","promptZhHans"
"hjb-junior-ds-v2-s2-253","S2","四边形","multiple-choice","Foundation","P1","multiple-correct-options","high","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","D. AB∥CD，AB=CD","选项D是一组对边平行且相等，可以判定平行四边形。但选项A：AB∥CD，AD=BC，虽然不能判定平行四边形（可能是等腰梯形），但选项C：AB=CD，AD∥BC，同样不能判定。然而，题目要求选择能判定平行四边形的条件，只有D正确。但仔细检查：选项A和C都是“一组对边平行，另一组对边相等”，不能判定。选项B是两组对角分别相等？∠A=∠B，∠C=∠D，这不是对角相等，而是邻角相等，不能判定。所以只有D正确。但选项D是“AB∥CD，AB=CD”，这是一组对边平行且相等，可以判定。所以只有一个正确选项。但题目是单选题，答案给的是D，似乎没问题。但再读选项：A. AB∥CD，AD=BC；B. ∠A=∠B，∠C=∠D；C. AB=CD，AD∥BC；D. AB∥CD，AB=CD。确实只有D能判定。所以没有多个正确选项。但为什么标记为multiple-correct-options？可能我误判了。实际上，选项A和C都是“一组对边平行，另一组对边相等”，不能判定平行四边形，因为可能是等腰梯形。所以只有D正确。因此，本题没有多个正确选项。但我的初始判断是multiple-correct-options，这是错误的。所以应该pass。但为了安全，我再确认：平行四边形的判定定理：一组对边平行且相等的四边形是平行四边形。D满足。A：AB∥CD，AD=BC，不能判定，反例：等腰梯形。B：∠A=∠B，∠C=∠D，不能判定，反例：直角梯形？实际上，如果∠A=∠B，∠C=∠D，且四边形内角和360°，则2∠A+2∠C=360°，∠A+∠C=180°，所以AD∥BC？不一定，因为∠A和∠C不是同旁内角。实际上，∠A和∠B是邻角，相等不能推出平行。所以B不能判定。C：AB=CD，AD∥BC，不能判定，反例：等腰梯形。所以只有D正确。因此，本题答案正确，无问题。但我的输出中issueCodes有multiple-correct-options，这不对。我需要修正：本题应该pass。但按照指令，我作为QA审核员，如果发现题目没问题，就输出pass。所以对于253，应该是pass。但我在思考过程中误判了，现在纠正。","下列条件中，能判定四边形ABCD是平行四边形的是（　）"
"hjb-junior-ds-v2-s2-255","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","20","解析中计算周长=8+3+8+3=22，但标准答案给出20，两者矛盾。独立计算：矩形ABCD，AB=8，BC=6，则AD=6，CD=8。O为对角线交点，EF过O且平行AB，则EF∥AB，所以EF⊥AD？实际上，矩形中AB⊥AD，所以EF⊥AD，E在AD上，F在BC上。因为O是中心，EF过O且平行AB，则E、F分别为AD、BC中点，AE=ED=3，BF=FC=3。四边形ABFE是梯形，AB=8，BF=3，EF=AB=8（因为EF平行且等于AB？实际上，在矩形中，过中心平行于AB的线段，由于对称性，EF=AB=8），AE=3，周长=8+3+8+3=22。所以正确答案应为22，而非20。标准答案错误。","在矩形ABCD中，对角线AC与BD相交于点O，过点O作EF∥AB，分别交AD、BC于点E、F。若AB=8，BC=6，求四边形ABFE的周长。"
"hjb-junior-ds-v2-s2-261","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","2√19","题干给出平行四边形ABCD，AB=10，BC=6，∠ABC=60°，E为AD中点，F为BC中点，求EF。解析错误地认为四边形ABFE是平行四边形，得出EF=AB=10。实际上，在一般平行四边形中，EF的长度需通过几何计算求得，正确答案为2√19。标准答案2√19正确，但解析错误，导致答案与解析矛盾。","在四边形ABCD中，AB∥CD，AD∥BC，对角线AC与BD相交于点O。已知AB=10，BC=6，∠ABC=60°。点E是边AD的中点，点F是边BC的中点，连接EF。求EF的长度。"
"hjb-junior-ds-v2-s2-276","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","14","标准答案为14，但独立解题得周长为20。解析中计算过程得出20，与答案14矛盾。题干条件可解，正确答案应为20。","在四边形ABCD中，已知AB=CD=8，AD=BC=6，对角线AC=10。点E、F、G、H分别是边AB、BC、CD、DA的中点。求四边形EFGH的周长。"
"hjb-junior-ds-v2-s2-277","S2","四边形","multiple-choice","Foundation","P1","multiple-correct-options | explanation-mismatch","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","①和②","题干要求四边形ABCD是平行四边形必须满足的条件。选项①和②（两组对边平行）是判定定理，但选项③和④（对角线互相平分）也是判定定理，单独③和④即可判定平行四边形。因此存在两个正确选项：①和②、③和④。解析称③和④不能单独判定，与教材定理矛盾。","已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB∥CD；②AD∥BC；③OA=OC；④OB=OD。若四边形ABCD是平行四边形，则必须满足的条件是"
"hjb-junior-ds-v2-s2-278","S2","四边形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","6","解析错误地认为F为BC中点，但BF=½BC，F不一定是中点，除非F在BC上且BF=½BC，但未说明F的位置（可能靠近B或C）。若F为BC中点，则△DEF面积应为6，但若F不是中点，面积不同。解析中相似比1:2错误，因为DE=½BC，但F位置不确定，△DEF与△ABC不一定相似。需重新计算。","在△ABC中，D、E分别是AB、AC的中点，F是BC上一点，且BF=½BC。若△ABC的面积为24，则△DEF的面积为______。"
"hjb-junior-ds-v2-s2-279","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","40/7","解析中直线CE方程错误：点C(6,8)，E(0,2)，斜率=(2-8)/(0-6)=(-6)/(-6)=1，所以CE: y-8=1*(x-6) => y=x+2，正确。直线BD: B(6,0), D(0,8)，斜率=(8-0)/(0-6)=8/(-6)=-4/3，方程: y-0=(-4/3)(x-6) => y=(-4/3)(x-6)，正确。联立得x+2=(-4/3)(x-6) => 3x+6=-4x+24 => 7x=18 => x=18/7，不是30/7。解析计算错误。重新计算：x+2 = -4/3(x-6) => 两边乘3: 3x+6 = -4x+24 => 7x=18 => x=18/7。y=18/7+2=32/7。F(18/7, 32/7)。BF=√[(18/7-6)²+(32/7-0)²]=√[(-24/7)²+(32/7)²]=√(576+1024)/7=√1600/7=40/7。所以答案40/7正确，但解析中x坐标算错，导致后续坐标错误，但最终BF长度巧合正确？解析中F(30/7,44/7)计算BF=√[(30/7-6)²+(44/7)²]=√[(-12/7)²+(44/7)²]=√(144+1936)/7=√2080/7≈6.51，不是40/7。所以解析错误，答案正确但解析过程有误。","在矩形ABCD中，AB=6，BC=8，点E在边AD上，且AE=2。连接CE交对角线BD于点F。求线段BF的长度。"
"hjb-junior-ds-v2-s2-282","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","5","解析认为EG和FH是对边中点连线，均过中心O且互相平分，故交点P与O重合，OP=0。但E、F、G、H是各边中点，EG连接AB中点和CD中点，FH连接BC中点和DA中点，在矩形中，这两条线段确实都经过中心O，且互相平分，所以交点P就是O，OP=0。但答案给出5，矛盾。可能题目意图是求OP长度，但O是对角线交点，P是EG与FH交点，在矩形中，EG和FH是两条中位线，它们交于中心，所以OP=0。答案5错误。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC=BD。点E、F、G、H分别是边AB、BC、CD、DA的中点。连接EG、FH，它们相交于点P。若AB=8，BC=6，求线段OP的长度。"
"hjb-junior-ds-v2-s2-283","S2","四边形","multiple-choice","Foundation","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","四边形ABCD是菱形","由AB∥CD且AD∥BC得平行四边形，又AC⊥BD，对角线互相垂直的平行四边形是菱形，故B正确。但D选项“四边形ABCD是平行四边形”也正确，因为菱形是特殊的平行四边形。题干要求“一定正确的是”，B和D都一定正确，但B更具体。通常选择题中若出现包含关系，需确保只有一个正确选项。这里D也是正确的，导致多解。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC⊥BD。下列结论中，一定正确的是（ ）"
"hjb-junior-ds-v2-s2-284","S2","四边形","fill-in","Core","P1","missing-condition | wrong-answer | explanation-mismatch","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","10","题干只给出AB∥CD，AD∥BC，AC=12，BD=16，未给出AC⊥BD。解析却假设AC⊥BD，得出菱形，进而计算AB=10。但无垂直条件，无法确定AB长度。平行四边形对角线长度已知，但边长不唯一。因此题目缺少条件。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC=12，BD=16。若点E、F分别是边AB、BC的中点，连接EF。求EF的长度。"
"hjb-junior-ds-v2-s2-285","S2","四边形","short-answer","Exam","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","（1）四边形ABCD是菱形。理由：由AB∥CD，AD∥BC可得四边形ABCD是平行四边形；又因为AC⊥BD，根据“对角线互相垂直的平行四边形是菱形”，所以四边形ABCD是菱形。\n（2）四边形EFGH的周长为18。","第（2）问答案错误。由中点四边形性质，EFGH为矩形，边长分别为5和4，周长为2×(5+4)=18。但根据菱形对角线互相垂直平分，AC=10，BD=8，则菱形边长=√(5²+4²)=√41，中点四边形EFGH的边长应为菱形边长的一半，即√41/2，周长为2√41，不是18。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，AC=10，BD=8，且AC⊥BD。点E、F、G、H分别是边AB、BC、CD、DA的中点。\n（1）判断四边形ABCD的形状，并说明理由。\n（2）求四边形EFGH的周长。"
"hjb-junior-ds-v2-s2-286","S2","四边形","multiple-choice","Foundation","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","等腰梯形","四个角为60°,90°,120°,90°，有一组对角相等（90°=90°），但等腰梯形需一组对边平行且另一组对边不平行，且同一底上的两个角相等。这里没有给出边的关系，仅凭角不能唯一确定为等腰梯形，也可能是直角梯形（有一组邻角为90°）或一般四边形。实际上，直角梯形可以有两个90°角，且另外两个角为60°和120°，满足比例。因此答案不唯一，选项“等腰梯形”不是唯一正确选项。","一个四边形的四个内角之比为2:3:4:3，则这个四边形是（ ）。"
"hjb-junior-ds-v2-s2-290","S2","四边形","fill-in","Core","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","6","解析中相似比错误。DE是△ABC中位线，DE=3，则BC=6。由BF:FC=1:2得FC=4。由DE∥BC得△DEG∽△FCG，相似比应为DE:FC=3:4，但解析中设CG=x，EG=3x/4，然后通过AC=2AE计算得CG=6，但未给出AC与AE的关系，且计算过程不完整。实际上，由相似得DG/FG=DE/FC=3/4，但无法直接求CG。正确解法：延长DF至G，利用平行线分线段成比例，CG=6。但解析有误，且答案6正确。","在△ABC中，D、E分别是AB、AC的中点，F是BC上一点，且BF:FC=1:2，连接DF并延长交AC的延长线于点G。若DE=3，则CG的长为______。"
"hjb-junior-ds-v2-s2-300","S2","四边形","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","4.8","标准答案为4.8，但独立解题结果为24/√13≈6.66。解析中面积法计算错误：S△ABE应为½×AB×AD=½×8×6=24，但AE长度计算错误，应为√(AD²+DE²)=√(6²+4²)=√52=2√13，BF=2S△ABE/AE=48/(2√13)=24/√13≈6.66，而非4.8。解析中错误地使用了48/(2√13)=24/√13，但后续化简为24√13/13≈6.66，却给出近似值4.8，自相矛盾。正确答案应为24/√13或24√13/13，约6.66。","在矩形ABCD中，AB=8，BC=6，点E是边CD的中点。连接AE，过点B作BF⊥AE于点F。求线段BF的长。"
"hjb-junior-ds-v2-s2-301","S2","四边形","multiple-choice","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","4组","标准答案为4组，但实际能推出平行四边形的组合只有3组。组合③④（AB=CD且∠ABC=∠ADC）不能唯一推出平行四边形，因为存在等腰梯形等反例。解析中通过连接BD证明△ABD≌△CDB，但该全等需要AB=CD、∠ABC=∠ADC和BD=DB，而∠ABC=∠ADC不是夹角，无法直接使用SAS或SSS，全等不成立。因此③④不能作为判定条件。正确组合为①②、①③、②④，共3组。","在四边形ABCD中，对角线AC与BD相交于点O。给出下列四个条件：①AB∥CD；②AD∥BC；③AB=CD；④∠ABC=∠ADC。若以其中两个作为题设，能推出四边形ABCD是平行四边形的组合共有（ ）"
"hjb-junior-ds-v2-s2-302","S2","四边形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","5","解析称EF等于AC/2=5，但EF是连接平行四边形对边中点的线段，其长度应等于一组对边的长度，而非对角线的一半。在平行四边形中，连接对边中点的线段与另一组对边平行且相等。已知AB∥CD，AD∥BC，但未指定哪组对边，EF连接AB和CD的中点，则EF平行且等于AD或BC。题目未给出AD或BC的长度，无法求出EF。若默认EF等于对角线一半，则错误。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC＝10，BD＝12。若E、F分别是AB、CD的中点，连接EF。求EF的长度。"
"hjb-junior-ds-v2-s2-303","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","8","解析称菱形四边相等，AB=BC=CD=DA=10，但已知AB=10，BC=6，矛盾。若为菱形，则AB=BC，但10≠6，故条件矛盾。题目无法求解。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC⊥BD。点E是边AB的中点，点F是边CD的中点，连接EF。若AB=10，BC=6，求EF的长。"
"hjb-junior-ds-v2-s2-309","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","5","标准答案为5，但解析中计算OE=AB/2=4，且解析末尾自相矛盾（先写OE=AB/2=4，又写OE=AB/2=4）。根据平行四边形性质，O为AC中点，E为BC中点，OE是△ABC的中位线，OE=AB/2=4。答案应为4，而非5。","在平行四边形ABCD中，对角线AC与BD相交于点O，E是边BC的中点，连接OE。若AB=8，AD=6，求OE的长。"
"hjb-junior-ds-v2-s2-312","S2","四边形","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","修正答案与解析；D、E为AB、AC中点时，DE与任意中线AF交于AF中点，AG:GF应为1:1。","Codex affine geometry check found the answer 2:1 is wrong.","2:1","标准答案为2:1，但解析中先猜测AG=GF（1:1），后提出正确解法但未给出最终结果，且解析不完整。根据中位线性质，DE∥BC，延长DE交BC延长线于H，利用相似可得AG:GF=2:1。但需验证：取AF中点G'，则DG'∥BF，但BF≠FC，故G与G'不重合。实际上，由梅涅劳斯定理或重心性质，G为△ABC重心？D、E为中点，AF为中线，DE与AF交点G为重心，重心分中线为2:1，故AG:GF=2:1。答案正确，但解析混乱且未给出明确推导。","已知△ABC中，D、E分别是AB、AC的中点，F是BC上一点，且BF=3，FC=5。若DE与AF相交于点G，求AG:GF的值。"
"hjb-junior-ds-v2-s2-319","S2","平面直角坐标系","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","点A在y轴上，点B在x轴上","选项 '点A在y轴上，点B在x轴上' 和 '点A和点B都在坐标轴上' 均正确，因为点A在y轴上，点B在x轴上，它们都在坐标轴上。题目要求选择正确的说法，但存在两个正确选项，导致不唯一。","在平面直角坐标系中，点A的坐标是(0, -4)，点B的坐标是(-5, 0)。下列说法正确的是（ ）。"
"hjb-junior-ds-v2-s2-346","S2","平面直角坐标系","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","第一象限","标准答案为“第一象限”，但解析得出点R(5,-1)在第四象限，答案与解析矛盾。独立计算：P(3,-4)右2上5得Q(5,1)，关于x轴对称得R(5,-1)，在第四象限。","在平面直角坐标系中，点 P 的坐标是 (3, -4)。将点 P 先向右平移 2 个单位，再向上平移 5 个单位，得到点 Q。点 Q 关于 x 轴对称的点是 R。点 R 所在的象限是（ ）。"
"hjb-junior-ds-v2-s2-371","S2","平面直角坐标系","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","likely-model-false-positive","降级为抽样复核；A(-3,4)平移得B(2,2)，关于x轴对称得C(2,-2)。","Codex coordinate transformation check confirms the answer.","(2, -2)","解析中计算B点坐标错误：点A(-3,4)向右平移5个单位得(2,4)，再向下平移2个单位得B(2,2)，但正确结果应为B(2,2)。关于x轴对称得C(2,-2)。标准答案(2,-2)正确，但解析中B点坐标写为(2,2)与平移结果一致，然而解析描述“再向下平移2个单位得B(2,2)”正确，但最终答案C(2,-2)正确。仔细检查：解析说“点A(-3,4)向右平移5个单位得(2,4)，再向下平移2个单位得B(2,2)”，这正确。然后“点B关于x轴对称，横坐标不变，纵坐标变号，得C(2,-2)”，也正确。但解析中“得B(2,2)”与标准答案C(2,-2)不矛盾。然而，我独立计算：A(-3,4)右5得(2,4)，下2得(2,2)，B(2,2)；关于x轴对称得C(2,-2)。所以标准答案(2,-2)正确，解析也正确。但为什么我标记了wrong-answer？再读：解析说“再向下平移2个单位得B(2,2)”，然后“点B关于x轴对称，横坐标不变，纵坐标变号，得C(2,-2)”。这完全正确。可能我误判了。实际上，题目要求写点C的坐标，标准答案(2,-2)正确。解析没有错误。所以应该pass。但我的初始判断是needs-review，我需要纠正。","在平面直角坐标系中，点A的坐标是(-3, 4)。将点A先向右平移5个单位，再向下平移2个单位，得到点B。点B关于x轴对称的点为C。请写出点C的坐标：(___, ___)"
"hjb-junior-ds-v2-s2-376","S2","一次函数","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","y = 2.4(x - 3) + 10","选项C和D等价，均为y=2.4(x-3)+10，但D化简为y=2.4x+2.8，与C相同。题干要求选择正确的函数解析式，但C和D均正确，导致多个正确选项。","某市出租车收费标准如下：起步价10元（含3千米），超过3千米的部分每千米加收2.4元。设行驶路程为x千米（x≥3），应付车费为y元。下列y关于x的函数解析式正确的是（ ）。"
"hjb-junior-ds-v2-s2-419","S2","一次函数","fill-in","Core","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","1","根据条件 m-2<0 且 3-m>0 得 m<2 且 m<3，即 m<2。m 为整数，则 m 可以是 1, 0, -1, ... 等，并非唯一确定的值 1。标准答案 1 不唯一，题目要求整数 m 的值，但未限定范围，导致多解。","已知一次函数y=(m-2)x+3-m的图象经过第一、二、四象限，则整数m的值为______。"
"hjb-junior-ds-v2-s2-421","S2","一次函数","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","likely-model-false-positive","降级为抽样复核；除非人工复算发现新问题，否则不按 blocker 处理。","DeepSeek rationale contains self-correction/pass language and ends with a pass/correct conclusion.","y=2.5x+0.5，25.5元","标准答案 y=2.5x+0.5 与解析 y=8+2.5(x-3)=2.5x+0.5 一致，但计算车费时，x=10 代入得 25.5 元。然而，起步价含3公里，超过3公里后每公里2.5元，当 x=10 时，费用应为 8+2.5*(10-3)=8+17.5=25.5，答案正确。但 acceptedAnswers 中包含了 'y=2.5x+0.5，25.5元' 等，与答案一致。检查发现，答案和解析均正确，无错误。但题干要求 x≥3，函数解析式 y=2.5x+0.5 在 x=3 时 y=8，正确。因此，本题无问题。","某市出租车收费标准如下：起步价8元（含3公里），超过3公里后每公里收费2.5元。设行驶里程为x公里（x≥3），应付车费为y元。写出y关于x的函数解析式，并计算当行驶里程为10公里时应付的车费。"
"hjb-junior-ds-v2-s2-424","S2","一次函数","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","(0,3)","标准答案为 (0,3)，但解析中称 'C. 2→-1，正确' 且 '只有(2,-1)满足'，而选项 D 为 (2,-1)。检查各点：A (0,3) 代入得 3=3，正确；B (1,1) 代入得 1=1，正确；C (-1,5) 代入得 5=5，正确；D (2,-1) 代入得 -1=-1，正确。所有点均满足 y=-2x+3，因此有多个正确选项，但标准答案只选了 (0,3)。解析错误地认为只有 (2,-1) 满足，且选项标注混乱。","下列各点中，在一次函数y=-2x+3的图像上的是（ ）"
"hjb-junior-ds-v2-s2-440","S2","反比例函数","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","图像关于原点对称","选项C和D均正确。反比例函数 y = -4/x 中 k<0，图像在二、四象限，在每个象限内 y 随 x 增大而增大，且图像关于原点对称。因此C和D都是正确说法，但题目为单选题，存在多个正确选项。","对于反比例函数 y = -4/x，下列说法正确的是："
"hjb-junior-ds-v2-s2-448","S2","反比例函数","multiple-choice","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","C. y2 < y1 < y3","解析中得出 y2 > y1 > y3，但结论写为 y2 < y1 < y3，与大小关系矛盾。正确的大小关系应为 y3 < y1 < y2，对应选项 D。","已知点 A(-2, y1)、B(-1, y2)、C(1, y3) 都在反比例函数 y = -4/x 的图像上，则 y1、y2、y3 的大小关系是（ ）"
"hjb-junior-ds-v2-s2-476","S2","反比例函数","multiple-choice","Core","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","(2, -6)","点(-3,4)和(2,-6)均满足xy=-12，因此有两个正确选项，但题目为单选题。","已知反比例函数 y = k/x 的图像经过点 (3, -4)，则下列哪个点也在此函数图像上？"
"hjb-junior-ds-v2-s2-493","S2","反比例函数","multiple-choice","Core","P1","wrong-answer","high","likely-model-false-positive","降级为抽样复核；k=-6，B(-1,m)给出m=6，答案唯一。","Codex inverse-function substitution check confirms the answer.","6","标准答案错误。将 A(2,-3) 代入得 k = 2×(-3) = -6，函数为 y = -6/x。将 B(-1,m) 代入得 m = -6/(-1) = 6。但选项中的 '6' 是正数，而计算出的 m 应为 6，但选项 B 是 '6'，选项 A 是 '-6'。实际上 m=6，所以正确答案应为选项 B '6'。但题目给出的 answer 是 '6'，而选项 B 是 '6'，选项 A 是 '-6'。检查选项：A: -6, B: 6, C: 3, D: -3。所以正确答案是 B。但 answer 字段写的是 '6'，这对应选项 B 的文本。然而，在选择题中，answer 通常应填写选项字母或完整选项文本。这里 answer 是 '6'，acceptedAnswers 是 ['6']，这可能会被解析为选项 B 的文本。但严格来说，选项 B 的文本是 '6'，所以 answer 和 acceptedAnswers 与选项 B 匹配。但问题在于：计算出的 m=6，选项 B 是 6，所以答案正确。但为什么标记为 wrong-answer？因为解析中说 m = -6/(-1) = 6，正确。但选项 B 是 6，所以答案应该是 B。但 answer 字段是 '6'，这可以接受。然而，我重新检查：点 B(-1, m)，代入 y = -6/x，得 m = -6/(-1) = 6。所以 m=6。选项 B 是 6，正确。所以答案正确。但为什么我最初认为错误？因为选项 A 是 -6，容易混淆。但计算无误。所以这道题实际上答案正确。但等等，题目说“已知反比例函数 y = k/x 的图像经过点 A(2, -3)。若点 B(-1, m) 也在这个函数的图像上，则 m 的值为（ ）”，选项：-6, 6, 3, -3。计算得 m=6，所以选 6。答案正确。但为什么我标记了 wrong-answer？因为我在思考时误以为答案应该是 -6。不，计算正确。所以这道题应该 pass。但让我再确认：k = 2 * (-3) = -6，函数 y = -6/x。B(-1, m) 代入：m = -6/(-1) = 6。所以 m=6。选项 B 是 6。所以答案正确。因此，这道题应该 pass。我之前的判断错误。所以修正为 pass。","已知反比例函数 y = k/x 的图像经过点 A(2, -3)。若点 B(-1, m) 也在这个函数的图像上，则 m 的值为（ ）"
"hjb-junior-ds-v2-s3-003","S3","相似三角形","short-answer","Challenge","P1","wrong-answer | explanation-mismatch","medium","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","证明：若AB∥CD，则OA/OC=OB/OD，但2/6≠3/4，故AB与CD不平行。","题干要求证明AB与CD不平行，但标准答案和解析使用了平行线分线段成比例定理，该定理在四边形对角线交点处不直接适用。正确判定应基于三角形相似或比例关系，但当前推理有误。","在四边形ABCD中，对角线AC与BD相交于点O。已知OA=2，OC=6，OB=3，OD=4。求证：AB与CD不平行。"
"hjb-junior-ds-v2-s3-009","S3","相似三角形","short-answer","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","3","标准答案为3，但根据解析，由△ADE∽△ACB得AD/AC=AE/AB，即2/9=AE/6，解得AE=4/3，并非3。答案与解析矛盾，且解析推导正确，故答案错误。","在△ABC中，AB=6，AC=9，点D在AB上，AD=2，点E在AC上，且∠ADE=∠C。求AE的长。"
"hjb-junior-ds-v2-s3-019","S3","相似三角形","multiple-choice","Challenge","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","AQ=1.5 cm，QR=7.5 cm","标准答案和解析矛盾。解析中先算出AQ=1.5 cm，然后说QR=2.5 cm，但又说QR=7.5 cm，最终选项为AQ=1.5 cm，QR=7.5 cm。但根据相似比，QR应为2.5 cm，不是7.5 cm。选项A中QR=7.5 cm错误，选项C中QR=6 cm也不对。实际上，由PQ∥BC，△APQ∽△ABC，相似比AP/AB=2/8=1/4，所以PQ/BC=1/4，PQ=2.5 cm。但QR是PR的一部分，R在BC延长线上，无法直接得到QR=7.5 cm。题目可能意图是求PR，但选项给的是QR。需要重新审题。","在△ABC中，AB=8 cm，AC=6 cm，BC=10 cm。点P在边AB上，AP=2 cm，过点P作直线交AC于点Q，交BC的延长线于点R。若PQ∥BC，则下列结论正确的是："
"hjb-junior-ds-v2-s3-022","S3","相似三角形","multiple-choice","Exam","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","AB/DE=BC/EF=AC/DF","选项C和D都能判定相似。C是三边成比例，D是两角对应相等（∠A=∠D，∠B=∠F，则∠C=∠E，所以相似）。题目要求选择一个能判定的条件，但有两个正确选项。","下列条件中，能判定△ABC与△DEF相似的是（ ）"
