"id","grade","unitTitle","type","difficulty","deepseekSeverity","deepseekIssueCodes","deepseekConfidence","codexStatus","codexAction","codexReason","answer","deepseekIssueDetailsZhHans","promptZhHans"
"hjb-junior-ds-v2-s2-129","S2","一元二次方程","short-answer","Exam","P1","wrong-answer | explanation-mismatch","medium","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","(1) y = (20 - x)(100 + 10x) = -10x² + 100x + 2000，x的取值范围为0≤x≤20的整数。\n(2) 当降价5元时，月销售利润最大，最大利润为2250元。\n(3) 2≤x≤8","第(3)问答案错误。解不等式 -10x²+100x+2000≥2160 得 2≤x≤8，但 x 为正整数，且 x≤20，故 x 可取 2,3,4,5,6,7,8。但需验证墙长限制：平行边长为 100+10x，当 x=8 时，平行边长为 180，墙长未知？题目未给墙长，但原题无墙长限制，故 x 取值范围应为 2≤x≤8 的整数。但标准答案写为“2≤x≤8”，未明确整数，且解析中未提及整数限制，但题干要求 x 为正整数，故答案应明确为整数范围。然而，更严重的是：当 x=8 时，售价为 52 元，销量 180 件，利润 (20-8)*180=12*180=2160，满足。但 x 能否为 0？x=0 时利润 2000<2160，不满足。x=1 时利润 (19)*110=2090<2160，不满足。x=2 时利润 18*120=2160，满足。x=9 时利润 11*190=2090<2160，不满足。所以整数解为 2≤x≤8。但标准答案未强调整数，可能引起歧义。但主要问题是：解析中写“解-10x²+100x+2000≥2160得2≤x≤8”，但未考虑 x 为正整数，且未验证墙长。但题目无墙长，故无矛盾。然而，答案“2≤x≤8”本身正确，但需注明整数。但更关键的是：第(1)问中 x 的取值范围为 0≤x≤20 的整数，但第(3)问直接写 2≤x≤8，未说明整数，可能被理解为实数范围，但实际应为整数。这属于答案不严谨，但不算错误。然而，我重新计算发现：y=(20-x)(100+10x) = -10x²+100x+2000，配方得 y=-10(x-5)²+2250，最大值 2250 在 x=5 时取得，正确。第(3)问解不等式 -10x²+100x+2000≥2160，即 -10x²+100x-160≥0，除以 -10 得 x²-10x+16≤0，即 (x-2)(x-8)≤0，解得 2≤x≤8。结合 x 为正整数，得 x=2,3,4,5,6,7,8。但标准答案写“2≤x≤8”，未明确整数，但通常可接受。然而，我注意到一个潜在问题：第(1)问中 x 的取值范围是 0≤x≤20 的整数，但第(3)问直接写 2≤x≤8，如果理解为实数范围，则与 x 为正整数矛盾。但题目要求“直接写出 x 的取值范围”，通常应写为 2≤x≤8 且 x 为整数，或写为 2,3,4,5,6,7,8。标准答案“2≤x≤8”可能被理解为实数范围，但实际应为整数，这可能导致扣分。因此，答案不严谨，但不算错误。然而，我重新审视解析：“解-10x²+100x+2000≥2160得2≤x≤8”，解析未提及整数，但答案直接给出 2≤x≤8，这可能会误导学生。但更严重的是：我检查发现，当 x=8 时，售价为 52 元，销量 180 件，但题目未给墙长，所以无限制。但原题是“某商店销售一种商品”，无墙长限制，所以没问题。因此，答案本身正确，但表述不严谨。但作为 QA，如果答案和解析不一致？解析说“解...得2≤x≤8”，答案也是“2≤x≤8”，一致。但答案未体现整数，而题干要求 x 为正整数，所以答案应明确整数范围。这属于 accepted-answer-gap 或 ambiguous-prompt。但 severity 可能为 P2。然而，我注意到另一个问题：第(1)问中 x 的取值范围为 0≤x≤20 的整数，但第(3)问的答案 2≤x≤8 是否包含 0 和 1？不包含，因为不满足不等式。但答案未说明整数，如果学生写 2≤x≤8 且 x 为整数，可能被接受。但标准答案只写了“2≤x≤8”，这可能会被判定为不完整。因此，我标记为 needs-review，severity P1，因为答案不完整，可能导致学生误解。但更准确地说，这是 accepted-answer-gap，因为 acceptedAnswers 中只有“2≤x≤8”，未包含整数说明。所以 issueCodes 可包含 accepted-answer-gap。但 severity 可定为 P2。然而，我决定标记为 P1，因为这是答案不严谨，可能影响评分。","某商店销售一种商品，进价为每件40元。当售价为每件60元时，每月可售出100件。经市场调查发现：售价每降低1元，月销量增加10件。设每件商品降价x元（x为正整数），月销售利润为y元。\n(1) 求y关于x的函数关系式，并写出x的取值范围。\n(2) 当降价多少元时，月销售利润最大？最大利润是多少元？\n(3) 若商店希望月销售利润不低于2160元，请直接写出x的取值范围。"
"hjb-junior-ds-v2-s2-132","S2","一元二次方程","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","10米","答案错误。设垂直于墙的边长为x米，则平行于墙的边长为(40-2x)米。面积方程：x(40-2x)=200，解得x=10。此时平行边长为20米，但墙长仅18米，20>18，不符合实际。因此x=10应舍去。重新检查：方程x(40-2x)=200，即-2x²+40x-200=0，x²-20x+100=0，解得x=10。但平行边长40-2*10=20>18，故无解？实际上，如果墙长18米，则平行边长不能超过18，即40-2x≤18，得2x≥22，x≥11。同时面积200，x(40-2x)=200，解得x=10或x=10（重根），但x=10不满足x≥11，故无解。但题目可能墙长足够？解析中说“未超过墙长20米”，但题干墙长18米，解析写20米，矛盾。因此，题目条件矛盾，无解。标准答案给出10米，错误。","某社区计划修建一个面积为 200 平方米的矩形花园，花园的一边靠墙（墙长 18 米），另外三边用总长为 40 米的篱笆围成。求花园垂直于墙的一边的长度。"
"hjb-junior-ds-v2-s2-150","S2","一元二次方程","short-answer","Exam","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","k = 1","标准答案为 k=1，但独立求解得到 k=1 或 k=-3，且 k=-3 时判别式 Δ=49>0，方程有实根，不应舍去。因此正确答案应为 k=1 或 k=-3。","已知关于x的一元二次方程x² + (2k+1)x + k² - 2 = 0的两个实数根的平方和为11，求k的值。"
"hjb-junior-ds-v2-s2-156","S2","一元二次方程","short-answer","Exam","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","（1）证明：Δ = [-(2k+1)]² - 4(k-1)(k+2) = 4k²+4k+1 - 4(k²+k-2) = 4k²+4k+1 - 4k² - 4k + 8 = 9 > 0，故方程总有两个不相等的实数根。\n（2）k = 3","第（2）问标准答案为 k=3，但独立求解得到 k=3 或 k=-1/2。经检验，k=-1/2 满足条件且方程有实根，不应舍去。","已知关于x的一元二次方程 (k-1)x² - (2k+1)x + k+2 = 0（k为实数，且k≠1）。\n（1）求证：无论k取何值（k≠1），方程总有两个不相等的实数根。\n（2）若方程的两个实数根分别为x₁和x₂，且满足 (x₁-1)(x₂-1) = 2k，求k的值。"
"hjb-junior-ds-v2-s2-157","S2","一元二次方程","multiple-choice","Foundation","P1","no-correct-option","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","D. √(x²+1) = 2","选项D：√(x²+1)=2 两边平方得 x²+1=4，即 x²=3，是一元二次方程，但原方程是根式方程，不是整式方程。一元二次方程定义要求是整式方程，因此D不是一元二次方程。四个选项均不是一定是一元二次方程，无正确选项。","下列方程中，一定是一元二次方程的是（　）"
"hjb-junior-ds-v2-s2-175","S2","一元二次方程","multiple-choice","Foundation","P1","multiple-correct-options | explanation-mismatch","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","2x² - 6x + 1 = 0","选项A、C、D的两根之和均为3，存在多个正确选项。解析中承认A、C、D和均为3，但仅选C，且解释混乱。","下列方程中，两根之和为3的是（ ）"
"hjb-junior-ds-v2-s2-195","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","证明：∵AB=AC，AD是中线，∴BD=CD=3。在△ABD中，AB=5，BD=3，AD=4（由勾股定理逆定理得5²=3²+4²），∴∠ADB=90°，即AD⊥BC。","标准答案中直接给出AD=4，但未说明如何求得AD。解析中通过勾股定理逆定理得出AD=4，但逆定理只能判定直角三角形，不能直接求出边长。正确做法应先由等腰三角形三线合一得AD⊥BC，再用勾股定理求AD=√(5²-3²)=4。标准答案和解析存在逻辑错误。","在△ABC中，AB=AC=5，BC=6，AD是BC边上的中线。求证：AD⊥BC。"
"hjb-junior-ds-v2-s2-197","S2","直角三角形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","是，AD=√(60)/2","标准答案给出 AD=√(60)/2，但解析中计算得 AD=√45=3√5，两者不一致。√(60)/2 = √15 ≈ 3.873，而 3√5 ≈ 6.708，显然不同。根据题干条件，三角形为直角三角形，∠C=90°，由角平分线性质得 BD=5, CD=3，在 Rt△ACD 中 AD=√(6²+3²)=√45=3√5，因此正确答案应为 3√5 或 √45。标准答案错误，解析与答案矛盾。","在△ABC中，AD是∠BAC的平分线，且BD=CD。已知AB=10，AC=6，BC=8。判断△ABC是否为直角三角形，并求AD的长。"
"hjb-junior-ds-v2-s2-199","S2","直角三角形","multiple-choice","Foundation","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","△ABC是直角三角形，且AD=√(65)","标准答案选择“△ABC是直角三角形，且AD=√(65)”，但解析中计算 AD²=325/9，AD=√(325/9)=√325/3=5√13/3，并非 √65。√65=√(65)，而 5√13/3≈6.0，√65≈8.06，两者不等。解析中错误地将 √(325/9) 化简为 √65，实际应为 (5√13)/3。正确计算：AB=5, BC=12, AC=13，满足勾股定理，∠B=90°。BD:DC=AB:AC=5:13，BD=5/18×12=10/3。在 Rt△ABD 中，AD²=AB²+BD²=25+100/9=325/9，AD=√(325/9)=√325/3=5√13/3。因此，所有选项均不正确。","在△ABC中，已知AB=5，BC=12，AC=13，点D在边BC上，且AD平分∠BAC。下列结论正确的是（ ）"
"hjb-junior-ds-v2-s2-201","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","12","标准答案和解析均给出AD=12，但独立计算得AD=12.5。解析中BD=6.5，DC=7.5，用余弦定理求cosB后计算AD，结果应为12.5，与答案矛盾。","在△ABC中，AB=13，BC=14，AC=15。点D在BC上，且AD平分∠BAC。求AD的长度。"
"hjb-junior-ds-v2-s2-203","S2","直角三角形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","12/5","标准答案为12/5，但解析中计算得距离为3，与答案矛盾。独立计算得距离为12/5，解析错误。","在Rt△ABC中，∠C=90°，AC=6，BC=8，∠A的平分线交BC于点D，则点D到AB的距离为______。"
"hjb-junior-ds-v2-s2-204","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","证明：由勾股定理BD=5√2，在△BCD中，BC²+BD²=144+50=194，CD²=169，故BC²+BD²≠CD²，所以△BCD不是直角三角形。面积：S△ABD=25/2，S△BCD用海伦公式得30，总面积=25/2+30=85/2。","标准答案和解析均声称△BCD不是直角三角形，但独立计算得BD=5√2≈7.07，BC=12，CD=13，满足BC²+BD²=144+50=194，CD²=169，不相等，故△BCD不是直角三角形，但面积计算中S△BCD用海伦公式得30，而实际上△BCD三边为12, 5√2, 13，半周长≈16.035，面积≈29.99，但题目要求证明△BCD是直角三角形，而答案却证明不是，与题目要求矛盾。题目要求“求证：△BCD是直角三角形”，但答案证明不是，属于错误。","在四边形ABCD中，AB=AD=5，BC=12，CD=13，∠A=90°。连接BD。求证：△BCD是直角三角形，并求四边形ABCD的面积。"
"hjb-junior-ds-v2-s2-206","S2","直角三角形","fill-in","Core","P1","ambiguous-prompt","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","21","题干未明确高AD的位置，导致BC可能为21或11，解析虽给出判断但题干条件不足，存在歧义。","在△ABC中，AB=13，AC=20，BC边上的高AD=12。求BC的长。"
"hjb-junior-ds-v2-s2-212","S2","直角三角形","fill-in","Core","P1","wrong-answer","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","4","标准答案4错误，正确值应为24/7。解析中面积法解得x=24/7，但最后给出x=4，矛盾。","在△ABC中，∠C=90°，AC=6，BC=8。点D在AB上，且CD平分∠ACB。则点D到边BC的距离为______。"
"hjb-junior-ds-v2-s2-216","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch | missing-condition","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","8","题干条件矛盾：AD是角平分线且AD⊥BC，但由AB=10, AC=17, BC=21，角平分线性质得BD:DC=10:17，BD=70/9，CD=119/9，此时AD不垂直BC。若AD⊥BC，则BD和CD需满足勾股定理，但10²-(70/9)²≠17²-(119/9)²，故无解。解析中先假设全等得出BD=CD=10.5，与角平分线性质矛盾，后改用海伦公式求高，但此时AD仅为高而非角平分线，与题干不符。标准答案8是基于AD为高的情形，但题干要求AD为角平分线且垂直，无法同时满足。","在△ABC中，AD是∠BAC的平分线，且AD⊥BC于点D。已知AB=10，AC=17，BC=21。求AD的长度。"
"hjb-junior-ds-v2-s2-220","S2","直角三角形","multiple-choice","Foundation","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","△ABC是直角三角形，且AD=60/17","标准答案AD=60/17错误。由AB=5, BC=12, AC=13，∠B=90°，AD平分∠BAC，角平分线性质得BD:DC=5:13，BD=10/3，DC=26/3。在Rt△ABD中，AD=√(AB²+BD²)=√(25+100/9)=√(325/9)=5√13/3≈6.0，而60/17≈3.53，两者不等。解析中计算AD²=325/9，却错误地得出60/17，应为5√13/3。选项B中AD=60/17不正确，且无正确选项。","在△ABC中，AB=5，BC=12，AC=13。点D在边BC上，且AD平分∠BAC。下列结论正确的是（ ）。"
"hjb-junior-ds-v2-s2-222","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","25/7","解析中计算错误：由角平分线性质，AP/PC=AB/BC=5/12，设AP=5k，PC=12k，则AC=17k=13，k=13/17，AP=5*(13/17)=65/17，但65/17不等于25/7。25/7≈3.571，65/17≈3.824。正确答案应为65/17。解析最后写“AP=5*(13/17)=65/17=25/7”是错误的，65/17≠25/7。标准答案25/7错误。","在△ABC中，AB=5，BC=12，AC=13。点P在AC上，且BP平分∠ABC。求AP的长。"
"hjb-junior-ds-v2-s2-225","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","168/25","解析中计算错误：由角平分线性质，AD/DC=AB/BC=7/24，设AD=7k，DC=24k，AC=31k=25，k=25/31。然后利用面积求D到AB的距离x：△ABC面积=1/2*7*24=84，△ABD面积=1/2*AB*x=1/2*7*x，△BCD面积=1/2*BC*x=1/2*24*x，和=1/2*(7+24)*x=15.5x=84，解得x=84/15.5=168/31。但解析最后写“解得x=168/31”，而标准答案却是168/25。168/31≈5.419，168/25=6.72。正确答案应为168/31。标准答案错误。","在△ABC中，AB=7，BC=24，AC=25。点D在AC上，且BD平分∠ABC。求点D到边AB的距离。"
"hjb-junior-ds-v2-s2-228","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","6","解析中计算错误：由角平分线性质，BD:DC=AB:AC=9:15=3:5，BD+DC=12，设BD=3k，DC=5k，则8k=12，k=1.5，BD=4.5。但标准答案是6。解析过程得出BD=4.5，与答案6矛盾。正确答案应为4.5。","在△ABC中，AB=9，BC=12，AC=15，点D在BC上，且AD是∠A的平分线。求BD的长。"
"hjb-junior-ds-v2-s2-237","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","12","标准答案给出12，但解析中计算AD=√146.25≈12.09，并非精确值12。题干要求求线段AD的长，通常应给出精确值或化简根式，12.09是近似值，且与12不符。解析中cosB计算有误：cosB=(AB²+BC²-AC²)/(2·AB·BC)=(169+196-225)/(2·13·14)=140/364=5/13，但5/13≈0.3846，代入AD²=169+42.25-2·13·6.5·5/13=211.25-65=146.25，AD=√146.25=√(585/4)=√585/2≈12.09，不是12。因此答案错误，解析与答案矛盾。","已知△ABC中，AB=13，BC=14，AC=15。点D在边BC上，且AD平分∠BAC。求线段AD的长。"
"hjb-junior-ds-v2-s2-238","S2","直角三角形","multiple-choice","Foundation","P1","wrong-answer | explanation-mismatch | missing-condition","high","repair-required","修复题干条件/图形依赖/唯一性；无法修复则剔除或重生成。","Missing-condition or ambiguous-prompt issues are content blockers for a generated bank.","3","题干给出AB=5，BC=12，AC=13，但解析中却使用6、8、10，并称∠B=90°。实际由5²+12²=13²，∠B=90°正确，但解析中边长数值错误（6、8、10与题干不符）。解析中BD:DC=AB:AC=6:10=3:5，但AB=5，AC=13，正确比例应为5:13。BC=12，则BD=5/18×12=10/3，不是3。因此答案3错误，点D到AB的距离应为BD=10/3。","在△ABC中，AB=5，BC=12，AC=13。点D在边BC上，且AD平分∠BAC。求点D到边AB的距离。"
"hjb-junior-ds-v2-s2-240","S2","直角三角形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","证明：由AB=AC，AD平分∠BAC，得AD是等腰三角形顶角平分线，也是底边BC的中线和高，故AD⊥BC，BD=CD=3。在Rt△ABD中，AB=5，BD=3，由勾股定理得AD=4。由角平分线性质，点D到AB、AC的距离相等，即DE=DF。又DE⊥AB，DF⊥AC，且∠EAF=∠BAC，∠AED=∠AFD=90°，故四边形AEDF有三个直角，是矩形；又DE=DF，邻边相等，故是正方形。由面积法，S△ABC=1/2×BC×AD=1/2×6×4=12，又S△ABC=S△ABD+S△ACD=1/2×AB×DE+1/2×AC×DF=1/2×5×DE+1/2×5×DE=5DE，故5DE=12，DE=12/5。正方形边长DE=12/5，对角线EF=DE×√2=12√2/5。","解析中证明四边形AEDF是正方形，但由条件只能推出DE=DF且∠AED=∠AFD=90°，无法直接得出∠EAF=90°或四边形是矩形。实际上，∠EAF=∠BAC，而∠BAC不一定是直角，因此四边形AEDF不一定是正方形。正确结论应为菱形或仅能证明DE=DF。求EF的长基于正方形假设，因此答案12√2/5错误。","在△ABC中，AB=AC=5，BC=6，AD平分∠BAC交BC于点D。过点D作DE⊥AB于点E，DF⊥AC于点F。连接EF。求证：四边形AEDF是正方形，并求EF的长。"
"hjb-junior-ds-v2-s2-241","S2","直角三角形","multiple-choice","Foundation","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","60/13","解析中计算面积：S△ABC=1/2×5×12=30，但AB=5，BC=12，AC=13，∠B=90°，面积应为1/2×5×12=30正确。设D到AB和AC的距离为x，则S△ABD=1/2×5x，S△ACD=1/2×13x，和=9x，得x=30/9=10/3。但10/3不等于60/13（60/13≈4.615，10/3≈3.333）。解析最后写x=10/3=60/13，这是错误的，10/3≠60/13。因此答案60/13错误，正确距离应为10/3。","在△ABC中，AB=5，BC=12，AC=13，AD平分∠BAC交BC于点D。求点D到AC的距离。"
"hjb-junior-ds-v2-s2-242","S2","直角三角形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","2.4","解析中计算S△ABC=1/2×6×8=24，设CD=DE=x，则S△ACD=1/2×6×x=3x，S△ABD=1/2×10×x=5x，得8x=24，x=3。但解析最后写“点D到AB的距离即DE=3”，而标准答案给出2.4和12/5。2.4=12/5，与3矛盾。正确距离应为3，因此标准答案错误。","在△ABC中，∠C=90°，AC=6，BC=8，AD平分∠BAC交BC于点D。求点D到AB的距离。"
"hjb-junior-ds-v2-s2-244","S2","直角三角形","multiple-choice","Foundation","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","△ABC是直角三角形，且AD=60/17","解析中由5²+12²=13²得△ABC为直角三角形，∠BAC=90°。AD平分直角，由角平分线性质得BD:DC=AB:AC=5:12，BD=5/17×13=65/17，DC=12/17×13=156/17。在直角△ABD中，AD²=AB²-BD²=25-(65/17)²=25-4225/289=(7225-4225)/289=3000/289，AD=√(3000/289)=√3000/17=10√30/17≈3.22。而60/17≈3.53，两者不等。解析中计算AD²=AB²-BD²正确，但结果应为10√30/17，不是60/17。因此选项A中AD=60/17错误。","在△ABC中，已知AB=5，AC=12，BC=13，AD平分∠BAC交BC于点D。下列结论正确的是："
"hjb-junior-ds-v2-s2-255","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","20","解析中计算周长=8+3+8+3=22，但标准答案给出20，两者矛盾。独立计算：矩形ABCD，AB=8，BC=6，则AD=6，CD=8。O为对角线交点，EF过O且平行AB，则EF∥AB，所以EF⊥AD？实际上，矩形中AB⊥AD，所以EF⊥AD，E在AD上，F在BC上。因为O是中心，EF过O且平行AB，则E、F分别为AD、BC中点，AE=ED=3，BF=FC=3。四边形ABFE是梯形，AB=8，BF=3，EF=AB=8（因为EF平行且等于AB？实际上，在矩形中，过中心平行于AB的线段，由于对称性，EF=AB=8），AE=3，周长=8+3+8+3=22。所以正确答案应为22，而非20。标准答案错误。","在矩形ABCD中，对角线AC与BD相交于点O，过点O作EF∥AB，分别交AD、BC于点E、F。若AB=8，BC=6，求四边形ABFE的周长。"
"hjb-junior-ds-v2-s2-261","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","2√19","题干给出平行四边形ABCD，AB=10，BC=6，∠ABC=60°，E为AD中点，F为BC中点，求EF。解析错误地认为四边形ABFE是平行四边形，得出EF=AB=10。实际上，在一般平行四边形中，EF的长度需通过几何计算求得，正确答案为2√19。标准答案2√19正确，但解析错误，导致答案与解析矛盾。","在四边形ABCD中，AB∥CD，AD∥BC，对角线AC与BD相交于点O。已知AB=10，BC=6，∠ABC=60°。点E是边AD的中点，点F是边BC的中点，连接EF。求EF的长度。"
"hjb-junior-ds-v2-s2-276","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","14","标准答案为14，但独立解题得周长为20。解析中计算过程得出20，与答案14矛盾。题干条件可解，正确答案应为20。","在四边形ABCD中，已知AB=CD=8，AD=BC=6，对角线AC=10。点E、F、G、H分别是边AB、BC、CD、DA的中点。求四边形EFGH的周长。"
"hjb-junior-ds-v2-s2-277","S2","四边形","multiple-choice","Foundation","P1","multiple-correct-options | explanation-mismatch","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","①和②","题干要求四边形ABCD是平行四边形必须满足的条件。选项①和②（两组对边平行）是判定定理，但选项③和④（对角线互相平分）也是判定定理，单独③和④即可判定平行四边形。因此存在两个正确选项：①和②、③和④。解析称③和④不能单独判定，与教材定理矛盾。","已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB∥CD；②AD∥BC；③OA=OC；④OB=OD。若四边形ABCD是平行四边形，则必须满足的条件是"
"hjb-junior-ds-v2-s2-278","S2","四边形","fill-in","Core","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","6","解析错误地认为F为BC中点，但BF=½BC，F不一定是中点，除非F在BC上且BF=½BC，但未说明F的位置（可能靠近B或C）。若F为BC中点，则△DEF面积应为6，但若F不是中点，面积不同。解析中相似比1:2错误，因为DE=½BC，但F位置不确定，△DEF与△ABC不一定相似。需重新计算。","在△ABC中，D、E分别是AB、AC的中点，F是BC上一点，且BF=½BC。若△ABC的面积为24，则△DEF的面积为______。"
"hjb-junior-ds-v2-s2-279","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","40/7","解析中直线CE方程错误：点C(6,8)，E(0,2)，斜率=(2-8)/(0-6)=(-6)/(-6)=1，所以CE: y-8=1*(x-6) => y=x+2，正确。直线BD: B(6,0), D(0,8)，斜率=(8-0)/(0-6)=8/(-6)=-4/3，方程: y-0=(-4/3)(x-6) => y=(-4/3)(x-6)，正确。联立得x+2=(-4/3)(x-6) => 3x+6=-4x+24 => 7x=18 => x=18/7，不是30/7。解析计算错误。重新计算：x+2 = -4/3(x-6) => 两边乘3: 3x+6 = -4x+24 => 7x=18 => x=18/7。y=18/7+2=32/7。F(18/7, 32/7)。BF=√[(18/7-6)²+(32/7-0)²]=√[(-24/7)²+(32/7)²]=√(576+1024)/7=√1600/7=40/7。所以答案40/7正确，但解析中x坐标算错，导致后续坐标错误，但最终BF长度巧合正确？解析中F(30/7,44/7)计算BF=√[(30/7-6)²+(44/7)²]=√[(-12/7)²+(44/7)²]=√(144+1936)/7=√2080/7≈6.51，不是40/7。所以解析错误，答案正确但解析过程有误。","在矩形ABCD中，AB=6，BC=8，点E在边AD上，且AE=2。连接CE交对角线BD于点F。求线段BF的长度。"
"hjb-junior-ds-v2-s2-282","S2","四边形","short-answer","Exam","P1","wrong-answer | explanation-mismatch","high","repair-required","复算并修正标准答案、acceptedAnswers、解析；若题干不稳则重生成。","Answer or explanation consistency blocker.","5","解析认为EG和FH是对边中点连线，均过中心O且互相平分，故交点P与O重合，OP=0。但E、F、G、H是各边中点，EG连接AB中点和CD中点，FH连接BC中点和DA中点，在矩形中，这两条线段确实都经过中心O，且互相平分，所以交点P就是O，OP=0。但答案给出5，矛盾。可能题目意图是求OP长度，但O是对角线交点，P是EG与FH交点，在矩形中，EG和FH是两条中位线，它们交于中心，所以OP=0。答案5错误。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC=BD。点E、F、G、H分别是边AB、BC、CD、DA的中点。连接EG、FH，它们相交于点P。若AB=8，BC=6，求线段OP的长度。"
"hjb-junior-ds-v2-s2-283","S2","四边形","multiple-choice","Foundation","P1","multiple-correct-options","high","repair-required","重做选项和标准答案，确保单选题只有一个正确选项。","Single-choice validity failure.","四边形ABCD是菱形","由AB∥CD且AD∥BC得平行四边形，又AC⊥BD，对角线互相垂直的平行四边形是菱形，故B正确。但D选项“四边形ABCD是平行四边形”也正确，因为菱形是特殊的平行四边形。题干要求“一定正确的是”，B和D都一定正确，但B更具体。通常选择题中若出现包含关系，需确保只有一个正确选项。这里D也是正确的，导致多解。","在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，且AC⊥BD。下列结论中，一定正确的是（ ）"
