id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
bnu-primary-ds-v1-p4-143,P4,upper,fill-in,Core,bnu-primary-p4-upper-math-play-review,数学好玩及整理复习,pass,none,,,填空内容正确，符合线与角知识。,两，一，没有，角，无关，有关,"小芳在整理“线与角”的知识时，写下了下面的话，但有些地方空着。请你填一填。\n线段有（ ）个端点，射线有（ ）个端点，直线（ ）端点。从一点引出两条射线所组成的图形叫做（ ）。角的大小与边的长短（ ），与两边叉开的大小（ ）。"
bnu-primary-ds-v1-p4-144,P4,upper,short-answer,Foundation,bnu-primary-p4-upper-math-play-review,数学好玩及整理复习,pass,none,,,错误分析准确，正确答案正确。,错误原因：把 50 毫升当成 0.50 升，但 1 升＝1000 毫升，50 毫升＝0.05 升，所以 3 升 50 毫升＝3.05 升。他多写了 0。正确答案：3.05 升。,小明在总复习时，对自己做错的题目进行了整理。他发现有一道题是：把 3 升 50 毫升换算成以升为单位的数。他写的答案是 3.50 升。请你帮他分析错误原因，并写出正确的答案。
bnu-primary-ds-v1-p4-145,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,百分位判断正确，选项唯一。,0.423,下面四个小数中，哪个小数中的“2”表示 2 个百分之一？
bnu-primary-ds-v1-p4-146,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,小数性质与计数单位理解正确。,0.8、0.80、0.800，计数单位,在 0.8、0.80、0.800 这三个数中，大小相等的数是（ ），但它们的（ ）不同。
bnu-primary-ds-v1-p4-147,P4,lower,short-answer,Core,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,计算正确，要求列竖式并验算，答案合理。,20－（6.85＋1.5＋4.6）＝20－12.95＝7.05（元）,妈妈在超市买了下面三样东西：一瓶酱油 6.85 元，一袋盐 1.5 元，一包糖 4.6 元。妈妈付了 20 元，应找回多少元？请列竖式计算，并验算。
bnu-primary-ds-v1-p4-148,P4,lower,multiple-choice,Foundation,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,小数末尾添0大小不变，选项正确。,3.56＋1.40,下面哪个算式的计算结果与 3.56＋1.4 相等？
bnu-primary-ds-v1-p4-149,P4,lower,fill-in,Core,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,计数单位统一正确，答案匹配。,530，276,在计算 5.3－2.76 时，可以把 5.3 看成（ ）个 0.01，把 2.76 看成（ ）个 0.01，这样它们的计数单位相同，可以直接相减。
bnu-primary-ds-v1-p4-150,P4,lower,short-answer,Foundation,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,错中求解思路正确，答案无误。,另一个加数：40.5－36＝4.5，正确的和：3.6＋4.5＝8.1,小马虎在计算小数加法时，把其中一个加数 3.6 看成了 36，结果得到 40.5。正确的和应该是多少？请写出你的思考过程。
bnu-primary-ds-v1-p4-151,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,竖式计算正确，选项A为9.15，符合小数加法规则。,"5.7\n+ 3.45\n————\n  9.15",小明买文具花了5.7元，买零食花了3.45元。他一共花了多少元？下面哪个竖式计算是正确的？
bnu-primary-ds-v1-p4-152,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,减法计算正确，答案3.68千克，单位合理。,3.68千克,一袋大米重5.28千克，用去1.6千克后，还剩多少千克？
bnu-primary-ds-v1-p4-153,P4,lower,short-answer,Core,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,总价8.05元，找回1.95元，计算正确，步骤清晰。,1.95元,小明买文具，一本笔记本 4.25 元，一支钢笔 3.8 元。他付了 10 元，应找回多少元？请列竖式计算，并写出找回的钱数。
bnu-primary-ds-v1-p4-154,P4,lower,multiple-choice,Foundation,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,选项C竖式对齐正确，结果6.08无误。,"C. 3.60  \n+ 2.48  \n─────  \n  6.08",在计算3.6 + 2.48时，下面哪个竖式写法是正确的？
bnu-primary-ds-v1-p4-155,P4,lower,fill-in,Core,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,18.6-9.85=8.75，计算正确，答案合理。,8.75元,妈妈买苹果花了18.6元，买香蕉花了9.85元。买苹果比买香蕉多花了多少元？
bnu-primary-ds-v1-p4-156,P4,lower,short-answer,Foundation,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,总花费2.25元，剩余3.55元，计算正确，答案完整。,一共花了2.25元；还剩3.55元,小丽有5.8元，她买了一支铅笔花了1.35元，又买了一块橡皮花了0.9元。她一共花了多少钱？她还剩多少钱？
bnu-primary-ds-v1-p4-157,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,1.7+2.3=4.0，选项B正确，计算无误。,4.0元,妈妈在超市买了三种蔬菜：白菜每千克1.7元，萝卜每千克2.3元，西红柿每千克3.6元。妈妈买白菜和萝卜一共花了多少钱？
bnu-primary-ds-v1-p4-158,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,2元5角6分=2.56元，转换正确。,2.56,一盒牛奶的价钱是2元5角6分，用小数表示是多少元？
bnu-primary-ds-v1-p4-159,P4,lower,short-answer,Core,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,总价12.75元，找回7.25元，计算正确。,7.25元,妈妈在超市买了三种商品：一瓶酱油5.8元，一袋盐2.35元，一瓶醋4.6元。她付了20元，应找回多少元？请列竖式计算，并写出找回的金额。
bnu-primary-ds-v1-p4-160,P4,lower,multiple-choice,Foundation,bnu-primary-p4-lower-decimal-meaning-add-sub,小数的意义和加减法,pass,none,,,0.35+0.4=0.75，选项A正确。,0.75升,妈妈买了一瓶果汁，第一次喝了0.35升，第二次喝了0.4升，两次一共喝了多少升？
bnu-primary-ds-v1-p4-161,P4,lower,fill-in,Core,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,两边相等，等腰三角形，答案正确。,等腰,一个三角形三条边的长度分别是5厘米、5厘米、8厘米。按边分类，这个三角形是______三角形。
bnu-primary-ds-v1-p4-162,P4,lower,short-answer,Foundation,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,梯形定义准确，答案正确。,梯形,写出一个四边形，它只有一组对边平行。
bnu-primary-ds-v1-p4-163,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,三个角均小于90°，锐角三角形，选项正确。,锐角三角形,一个三角形中，最大的角是80°，另外两个角分别是50°和50°。这个三角形按角分类是什么三角形？
bnu-primary-ds-v1-p4-164,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,长方形和正方形都有4个直角，答案正确。,直,长方形和正方形都有4个______角。
bnu-primary-ds-v1-p4-165,P4,lower,short-answer,Core,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,对边相等且四个直角，长方形，答案正确。,长方形,一个四边形的四条边长度分别是4厘米、4厘米、6厘米、6厘米，四个角都是直角。这个四边形是什么形状？请写出名称。
bnu-primary-ds-v1-p4-166,P4,lower,multiple-choice,Foundation,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,等腰三角形是轴对称图形，选项正确。,等腰三角形,下面哪种图形一定是轴对称图形？
bnu-primary-ds-v1-p4-167,P4,lower,fill-in,Core,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,180-30-60=90，计算正确。,90,一个三角形有两个内角分别是30°和60°，第三个内角是______°。
bnu-primary-ds-v1-p4-168,P4,lower,short-answer,Foundation,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,四边相等且四角直角，正方形，答案正确。,正方形,一个四边形，它的两组对边分别平行，四个角都是直角，且四条边都相等。这个四边形是什么？
bnu-primary-ds-v1-p4-169,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,题目正确，答案与解释一致，符合四年级三角形分类要求。,不等边三角形,一个三角形中，两条边的长度分别是3厘米和4厘米，这两条边的夹角是90°。按边分类，这个三角形是什么三角形？
bnu-primary-ds-v1-p4-170,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,题目正确，答案与解释一致，符合平行四边形定义。,两,平行四边形有______组对边平行。
bnu-primary-ds-v1-p4-171,P4,lower,short-answer,Core,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,题目正确，答案与解释一致，符合等腰三角形定义。,等腰三角形,一个三角形三条边的长度分别是5厘米、5厘米、8厘米。按边分类，这个三角形是什么三角形？请写出它的名称，并说明理由。
bnu-primary-ds-v1-p4-172,P4,lower,multiple-choice,Foundation,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,题目正确，选项B符合平行四边形定义，其他选项错误。,B. 两组对边分别平行的四边形,下面哪个图形一定是平行四边形？
bnu-primary-ds-v1-p4-173,P4,lower,fill-in,Core,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,题目正确，答案长方形符合条件，正方形是特殊情况但长方形更准确。,长方形,一个四边形，它的两组对边分别相等，并且四个角都是直角。这个四边形是______。
bnu-primary-ds-v1-p4-174,P4,lower,short-answer,Foundation,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,题目正确，答案等腰直角三角形符合要求，描述合理。,等腰直角三角形,画一个三角形，使得它既是直角三角形，又是等腰三角形。请描述你画的三角形的特征。
bnu-primary-ds-v1-p4-175,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-triangles-quadrilaterals,认识三角形和四边形,pass,none,,,题目正确，按角分类为直角三角形，选项B正确。,B. 直角三角形,一个三角形的三个内角分别是45°、45°、90°。按角分类，这个三角形是什么三角形？
bnu-primary-ds-v1-p4-176,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，小数乘法计算无误，答案5.6。,5.6,计算 0.7 × 8 = ______。
bnu-primary-ds-v1-p4-177,P4,lower,short-answer,Core,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，计算2.5×6.4=16，答案与解释一致。,16元,妈妈买了2.5千克苹果，每千克苹果6.4元。一共需要付多少元？请列式并计算。
bnu-primary-ds-v1-p4-178,P4,lower,multiple-choice,Foundation,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，乘大于1的数积大于原数，选项B正确。,B. 3.2 × 1.1,下面哪个算式的积大于第一个乘数？
bnu-primary-ds-v1-p4-179,P4,lower,fill-in,Core,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，根据小数乘法规则，2.3×1.5=3.45。,3.45,根据 23 × 15 = 345，直接写出 2.3 × 1.5 = ______。
bnu-primary-ds-v1-p4-180,P4,lower,short-answer,Foundation,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，4.8÷0.6=8，答案与解释一致。,8段,一根绳子长4.8米，剪成每段0.6米长的小段。可以剪成多少段？请列式并计算。
bnu-primary-ds-v1-p4-181,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，计算0.8×5+1.5×3=8.5，选项C正确。,C. 8.5元,小丽买一块橡皮花了0.8元，买一支铅笔花了1.5元。她买5块橡皮和3支铅笔，一共要付多少元？
bnu-primary-ds-v1-p4-182,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，2.5×7.6=19，答案与解释一致。,19,妈妈买了2.5千克苹果，每千克苹果7.6元。妈妈一共要付多少元？
bnu-primary-ds-v1-p4-183,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，7.6×12=91.2，选项正确。,91.2元,一盒彩笔的单价是7.6元，学校美术小组要买12盒，一共需要多少元？
bnu-primary-ds-v1-p4-184,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，0.25×12=3，估算与计算合理。,3千克,一盒牛奶重0.25千克。妈妈买了12盒，这些牛奶一共重多少千克？请先估算结果大约是多少千克，再列竖式计算准确值。
bnu-primary-ds-v1-p4-185,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，7.5×12=90，选项正确。,7.5 × 12 = 90,一盒彩笔的价格是7.5元，学校购买12盒，一共需要多少元？下面四个算式中，正确的是哪一个？
bnu-primary-ds-v1-p4-186,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，0.6×9.5=5.7，答案与解释一致。,5.7,妈妈买了0.6千克鸡蛋，每千克鸡蛋9.5元。买鸡蛋一共花了多少元？
bnu-primary-ds-v1-p4-187,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，估算和计算均无误，选项设置合理。,估算：大约5元；计算：5.1元，应找回4.9元,妈妈买了0.6千克苹果，每千克苹果8.5元。她付了10元，应找回多少元？先估一估，再计算。下面哪个选项是正确的估算和计算结果？
bnu-primary-ds-v1-p4-188,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，估算和竖式计算合理，答案保留整数符合要求。,6,"一根彩带长2.4米，做一朵花需要用0.35米。先估一估这根彩带大约能做多少朵花，再列竖式算一算，最后把得数填在横线上。\n估：____________________\n竖式：\n答：这根彩带能做______朵花。（得数保留整数）"
bnu-primary-ds-v1-p4-189,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，计算无误，选项唯一。,A. 4.9元,妈妈买了0.6千克苹果，每千克苹果8.5元。她付了10元，应找回多少元？
bnu-primary-ds-v1-p4-190,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-decimal-multiplication,小数乘法,pass,none,,,题目正确，小数乘法计算无误。,91.2,一盒彩笔的价格是7.6元，李老师买了12盒，一共需要支付多少元？
bnu-primary-ds-v1-p4-191,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，选项描述清晰，符合观察物体要求。,下面一层横着放3个，上面一层的中间放1个,用4个同样的小正方体搭成一个立体图形。从正面看，看到的是横着排成一行的3个正方形；从左面看，看到的是竖着排成一列的2个正方形。下面哪种搭法符合要求？
bnu-primary-ds-v1-p4-192,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，搭法数量为2种，答案合理。,2,用4个同样的小正方体搭成一个立体图形。从正面看，能看到3个小正方形，分两层，下层2个，上层1个靠左边；从左面看，也能看到3个小正方形，分两层，下层2个，上层1个靠左边。这个立体图形一共有多少种不同的搭法？
bnu-primary-ds-v1-p4-193,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，选项描述与视图要求匹配。,第一层放4个小正方体排成两排两列，第二层左边放1个小正方体,用5个同样的小正方体搭成一个立体图形。从正面看，能看到3个小正方形，分两层，下层2个，上层1个靠左边；从右面看，能看到3个小正方形，分两层，下层2个，上层1个靠右边；从上面看，能看到4个小正方形，分两排，前排2个，后排2个，且前排左边与后排左边对齐。下面哪个立体图形符合要求？
bnu-primary-ds-v1-p4-194,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，搭法数量为2种，符合视图条件。,2,用4个同样的小正方体搭成一个立体图形。从前面看，看到的是横着排成一行的3个小正方形；从右面看，看到的是竖着排成一列的2个小正方形。这个立体图形一共有多少种不同的搭法？
bnu-primary-ds-v1-p4-195,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，选项A符合视图要求。,第一层放3个小正方体横着排成一行，第二层在左边第一个小正方体上面放1个小正方体,用4个同样大的小正方体搭成一个立体图形。从正面看，看到的是横着排成一行的3个正方形；从左面看，看到的是竖着排成一列的2个正方形。下面哪个立体图形符合要求？
bnu-primary-ds-v1-p4-196,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，搭法数量为2种，符合视图条件。,2,用4个相同的小正方体搭成一个立体图形。从正面看到的形状是 □□（横着并排的两个正方形），从左面看到的形状是 □（一个正方形）。这个立体图形一共有多少种不同的搭法？
bnu-primary-ds-v1-p4-197,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，选项A符合视图要求。,第一层摆3个正方体横着排成一行，第二层在左边第一个正方体上面再放1个正方体,用4个同样的小正方体搭成一个立体图形。从正面看，看到的是横着排成一行的3个小正方形；从左面看，看到的是上下两层的2个小正方形，上层1个在左边，下层1个在右边。下面哪个立体图形符合这些条件？
bnu-primary-ds-v1-p4-198,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目明确给出小正方体总数，答案直接为4。,4,用4个同样的小正方体搭成一个立体图形。从正面看，看到的是横着并排的3个小正方形；从左面看，看到的是上下两层的2个小正方形，下层2个并排，上层1个靠右。这个立体图形一共有多少个小正方体？
bnu-primary-ds-v1-p4-199,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，选项A符合视图要求。,A. 下层摆3个小正方体排成一排，上层在左边第一个上面放1个,用4个同样的小正方体搭成一个立体图形。从正面看，能看到3个小正方形，分两层，下层2个，上层1个靠左边；从左面看，也能看到3个小正方形，分两层，下层2个，上层1个靠右边。下面哪一个立体图形符合要求？
bnu-primary-ds-v1-p4-200,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目明确给出小正方体总数，答案直接为4。,4,用4个同样的小正方体搭成一个立体图形。从正面看，看到的是横着排成一行的3个正方形；从上面看，看到的是前后两行，每行都有2个正方形，并且这两行左端对齐。这个立体图形一共有多少个小正方体？
bnu-primary-ds-v1-p4-201,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，选项C符合视图要求。,第一层放3个小正方体横着排成一排，第二层在最左边那个的上面放1个小正方体。,用4个同样的小正方体搭成一个立体图形。从正面看，看到的是横着排成一行的3个小正方形；从左面看，看到的是竖着排成一列的2个小正方形。下面哪种搭法符合要求？
bnu-primary-ds-v1-p4-202,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目明确给出小正方体总数，答案直接为5。,5,一个立体图形由5个同样的小正方体搭成。从上面看，看到的是“田”字形，即2行2列共4个小正方形；从正面看，看到的是下面一排2个小正方形，上面一排中间1个小正方形。这个立体图形一共有______个小正方体。
bnu-primary-ds-v1-p4-203,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，最少需要2个小正方体。,2个,一个立体图形由一些同样的小正方体搭成。从正面看，看到的是左右并排的2个小正方形；从右面看，看到的是上下并排的2个小正方形。这个立体图形最少由几个小正方体搭成？
bnu-primary-ds-v1-p4-204,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目正确，第二层有1个小正方体。,1,用4个同样的小正方体搭成一个立体图形。从正面看，看到的是横着排成一行的3个小正方形；从上面看，看到的是前后两行，前面一行3个小正方形，后面一行中间1个小正方形。这个立体图形中，第二层有______个小正方体。
bnu-primary-ds-v1-p4-205,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-observe-objects,观察物体,pass,none,,,题目逻辑清晰，视图描述与选项匹配，答案正确。,底层有4个小正方体排成2行2列，第二层左前方放1个。,一个立体图形由一些同样的小正方体搭成。从正面看，看到的是下面一排3个小正方形，上面一排中间1个小正方形；从左面看，看到的是下面一排2个小正方形，上面一排左边1个小正方形。下面哪种描述符合这个立体图形？
bnu-primary-ds-v1-p4-206,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-equations,认识方程,pass,none,,,方程列式正确，答案15无误。,15,学校买来一些篮球和足球，篮球有15个，足球比篮球多8个。如果用字母x表示足球的个数，可以列出方程：x - ______ = 8。
bnu-primary-ds-v1-p4-207,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-equations,认识方程,pass,none,,,选项设置合理，方程定义判断准确。,7y - 2 = 19,下面哪个式子是方程？
bnu-primary-ds-v1-p4-208,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-equations,认识方程,pass,none,,,方程求解正确，答案4无误。,4,一个长方形的周长是24厘米，长是8厘米。设宽为x厘米，可以列出方程：2×(8 + x) = 24。解这个方程，x = ______。
bnu-primary-ds-v1-p4-209,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-equations,认识方程,pass,none,,,数量关系正确，方程选择无误。,4a - 3 = 37,小明的年龄是a岁，爸爸的年龄是小明的4倍少3岁。爸爸今年37岁。下面哪个方程是正确的？
bnu-primary-ds-v1-p4-210,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-equations,认识方程,pass,none,,,解方程步骤正确，答案7无误。,7,解方程：5y + 12 = 47。y = ______。
bnu-primary-ds-v1-p4-211,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-equations,认识方程,pass,none,,,等量关系清晰，选项唯一正确。,8 + x = 15,妈妈买了8个苹果和若干个梨，一共买了15个水果。如果用x表示梨的个数，下面哪个方程是正确的？
bnu-primary-ds-v1-p4-212,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-equations,认识方程,pass,none,,,方程列式正确，接受两种等价形式。,a + 45 = 120,一本故事书有120页，小华已经看了a页，还剩45页没看。根据等量关系列出方程。
bnu-primary-ds-v1-p4-213,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-equations,认识方程,pass,none,,,数量关系正确，方程选择无误。,3y + 2 = 35,小明的年龄是y岁，爸爸的年龄比小明的3倍还多2岁，爸爸今年35岁。下面哪个方程能求出小明的年龄？
bnu-primary-ds-v1-p4-214,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-equations,认识方程,pass,none,,,方程列式正确，接受乘法交换形式。,45n = 360,学校买来一些足球，每个足球45元，一共花了360元。如果用n表示足球的个数，请列出方程。
bnu-primary-ds-v1-p4-215,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-equations,认识方程,pass,none,,,周长公式应用正确，选项唯一。,2(8 + x) = 24,一个长方形的周长是24厘米，长是8厘米。如果用x表示宽，下面哪个方程是正确的？
bnu-primary-ds-v1-p4-216,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-equations,认识方程,pass,none,,,方程列式正确，接受乘法交换形式。,5m = 30,一袋糖果平均分给5个小朋友，每人分到m颗，刚好分完，这袋糖果共有30颗。请列出方程。
bnu-primary-ds-v1-p4-217,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-equations,认识方程,pass,none,,,数量关系正确，方程选择无误。,2x - 3 = 17,小红有x张邮票，小丽的邮票张数是小红的2倍少3张，小丽有17张邮票。下面哪个方程是正确的？
bnu-primary-ds-v1-p4-218,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-equations,认识方程,pass,none,,,方程列式正确，接受两种等价形式。,b - 18 = 22,一根绳子长b米，剪去18米后，还剩22米。根据等量关系列出方程。
bnu-primary-ds-v1-p4-219,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-equations,认识方程,pass,none,,,数量关系正确，方程选择无误。,4x + 6 = 30,一个数的4倍加上6等于30。如果用x表示这个数，下面哪个方程是正确的？
bnu-primary-ds-v1-p4-220,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-equations,认识方程,pass,none,,,方程列式正确，包含字母c合理。,x - c + 8 = 25,设原来车上有x人，一辆公交车到站后，下车c人，上车8人，现在车上有25人。请列出方程。
bnu-primary-ds-v1-p4-221,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-data-representation-analysis,数据的表示和分析,pass,none,,,平均数计算正确，选项唯一。,4千克,四年级（3）班环保小组记录了上周每天收集的废纸数量（单位：千克）：星期一 3，星期二 5，星期三 4，星期四 6，星期五 2。这五天平均每天收集废纸多少千克？
bnu-primary-ds-v1-p4-222,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-data-representation-analysis,数据的表示和分析,pass,none,,,平均数和正负数记录正确，答案格式合理。,（1）124下；（2）+5下,"下面是四（1）班第一小组5名同学1分钟跳绳的成绩（单位：下）：\n小宇：120  小雯：135  小浩：110  小悦：125  小凯：130\n\n（1）这5名同学1分钟跳绳的平均成绩是多少下？\n（2）如果小凯的成绩记作0下，小宇的成绩比小凯少10下，那么小雯的成绩可以怎样记录？"
bnu-primary-ds-v1-p4-223,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-data-representation-analysis,数据的表示和分析,pass,none,,,题目正确，答案与解释一致，选项无歧义。,喜欢草莓的人数最多。,"下面是四（1）班同学最喜欢的水果统计表。\n水果：苹果、香蕉、橘子、草莓、葡萄\n人数：12、8、5、15、10\n根据统计表，下面哪种说法是正确的？"
bnu-primary-ds-v1-p4-224,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-data-representation-analysis,数据的表示和分析,pass,none,,,计算正确，答案格式合理，acceptedAnswers覆盖多种写法。,"139, 138.6","下面是四（1）班第一小组5名同学1分钟跳绳的成绩记录：\n小杰：142下，小雯：135下，小宇：148下，小菲：130下，小豪：140下。\n（1）这5名同学1分钟跳绳的平均成绩是______下。\n（2）如果小杰因为失误少跳了2下，那么这5名同学的平均成绩会变成______下。"
bnu-primary-ds-v1-p4-225,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-data-representation-analysis,数据的表示和分析,pass,none,,,平均数计算正确，选项C为唯一正确答案。,这组同学收集的废旧电池平均数是12节。,"四（1）班同学参加“环保小卫士”活动，收集废旧电池。第一小组5名同学收集的数量如下表：\n\n| 姓名 | 小明 | 小红 | 小刚 | 小丽 | 小华 |\n|------|------|------|------|------|------|\n| 数量（节） | 12 | 9 | 15 | 10 | 14 |\n\n根据表中数据，下面哪种说法是正确的？"
bnu-primary-ds-v1-p4-226,P4,lower,fill-in,Foundation,bnu-primary-p4-lower-data-representation-analysis,数据的表示和分析,pass,none,,,计算正确，答案与解释一致。,132,"下面是四（1）班第一小组5名同学1分钟跳绳的成绩记录：\n小明：132下\n小红：145下\n小刚：128下\n小兰：136下\n小强：119下\n\n这5名同学1分钟跳绳的平均成绩是多少下？"
bnu-primary-ds-v1-p4-227,P4,lower,multiple-choice,Core,bnu-primary-p4-lower-data-representation-analysis,数据的表示和分析,pass,none,,,平均数计算正确，选项D描述准确。,平均数在100下到135下之间。,"四（1）班第一小组6名同学的1分钟跳绳成绩如下（单位：下）：\n小明：120，小红：135，小刚：110，小丽：125，小强：130，小芳：100。\n关于这组数据，下面哪种说法是正确的？"
