"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"hjb-junior-ds-v2-s3-195","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","short-answer","Exam","已知二次函数 y = ax^2 + bx + c 的图像经过点 (0, 3)，(1, 0)，(3, 0)。\n(1) 求这个二次函数的解析式；\n(2) 当 x 取何值时，y 随 x 的增大而减小？","","(1) y = x^2 - 4x + 3；(2) x < 2","(1) y = x^2 - 4x + 3；(2) x < 2","由 (1,0) 和 (3,0) 设交点式 y = a(x-1)(x-3)，代入 (0,3) 得 a=1，故 y = x^2-4x+3。对称轴 x=2，开口向上，当 x<2 时 y 随 x 增大而减小。","grade-pass-sample"
"hjb-junior-ds-v2-s3-197","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","将抛物线 y = 2x² 先向左平移 3 个单位，再向下平移 5 个单位，所得抛物线的顶点坐标为______。","","(-3, -5)","(-3, -5)","y=2x²顶点(0,0)。左移3得(-3,0)，下移5得(-3,-5)。","grade-pass-sample"
"hjb-junior-ds-v2-s3-205","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Challenge","已知二次函数 y = -2(x + 3)^2 + 8。下列说法正确的是（ ）","顶点坐标为 (3, 8)，开口向下 | 顶点坐标为 (-3, 8)，开口向下 | 顶点坐标为 (-3, 8)，开口向上 | 顶点坐标为 (3, 8)，开口向上","顶点坐标为 (-3, 8)，开口向下","顶点坐标为 (-3, 8)，开口向下","二次函数顶点式 y = a(x - h)^2 + k 的顶点为 (h, k)。将 y = -2(x + 3)^2 + 8 改写为 y = -2[x - (-3)]^2 + 8，得 h = -3, k = 8，顶点 (-3, 8)。a = -2 < 0，开口向下。","grade-pass-sample"
"hjb-junior-ds-v2-s3-206","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","将二次函数 y = -2x² + 8x - 5 化为顶点式，并写出其顶点坐标和对称轴。","","顶点式：y = -2(x - 2)² + 3；顶点坐标：(2, 3)；对称轴：直线 x = 2","顶点式：y = -2(x - 2)² + 3；顶点坐标：(2, 3)；对称轴：直线 x = 2","配方：y = -2(x² - 4x) - 5 = -2[(x - 2)² - 4] - 5 = -2(x - 2)² + 8 - 5 = -2(x - 2)² + 3。顶点(2,3)，对称轴x=2。","grade-pass-sample"
"hjb-junior-ds-v2-s3-223","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Core","将抛物线 y = 3x^2 先向左平移2个单位，再向下平移5个单位，所得新抛物线的解析式为（ ）","A. y = 3(x - 2)^2 - 5 | B. y = 3(x + 2)^2 - 5 | C. y = 3(x - 2)^2 + 5 | D. y = 3(x + 2)^2 + 5","B. y = 3(x + 2)^2 - 5","B. y = 3(x + 2)^2 - 5","平移规律：左加右减，上加下减。向左平移2个单位，x变为x+2；向下平移5个单位，整体减5。故新解析式为 y = 3(x + 2)^2 - 5。","grade-pass-sample"
"hjb-junior-ds-v2-s3-227","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Core","某商品每件进价为40元，售价为60元时每月可售出200件。市场调查发现，售价每上涨1元，月销量减少5件。设售价上涨x元（x为正整数），月利润为y元。求y关于x的函数解析式，并写出x的取值范围。","","y = -5x^2 + 100x + 4000，0 ≤ x ≤ 40 且 x 为整数","y = -5x^2 + 100x + 4000，0 ≤ x ≤ 40 且 x 为整数 | y=-5x^2+100x+4000，0≤x≤40且x为整数","售价上涨x元后，售价为(60+x)元，销量为(200-5x)件。利润y=(60+x-40)(200-5x)=(20+x)(200-5x)=4000+100x-5x^2。由销量非负得200-5x≥0，即x≤40，又x≥0，故x为0到40的整数。","grade-pass-sample"
"hjb-junior-ds-v2-s3-230","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","fill-in","Exam","某工厂生产一种产品，每件产品的生产成本为20元，销售单价为x元（x≥20）。市场调研发现，每天的销售量y（件）与销售单价x（元）满足一次函数关系：y = -5x + 400。设每天的利润为w元。（1）求w关于x的函数解析式，并写出x的取值范围；（2）当销售单价定为多少元时，每天的利润最大？最大利润是多少元？","","（1）w = -5x² + 500x - 8000，20 ≤ x ≤ 80；（2）当销售单价定为50元时，每天的利润最大，最大利润是4500元","（1）w = -5x² + 500x - 8000，20 ≤ x ≤ 80；（2）当销售单价定为50元时，每天的利润最大，最大利润是4500元","（1）利润w = (x-20)y = (x-20)(-5x+400) = -5x²+500x-8000。由y≥0得-5x+400≥0，x≤80，结合x≥20，得20≤x≤80。（2）w = -5(x-50)²+4500，开口向下，当x=50时，w最大为4500。","grade-pass-sample"
"hjb-junior-ds-v2-s3-241","S3","upper","hjb-junior-s3-upper-quadratic-functions","二次函数","multiple-choice","Core","已知二次函数 y = -3(x - 2)^2 + 4，关于该函数，下列选项正确的是（ ）","开口向上，顶点坐标为 (2, 4) | 开口向下，顶点坐标为 (-2, 4) | 开口向下，顶点坐标为 (2, 4) | 开口向上，顶点坐标为 (-2, 4)","开口向下，顶点坐标为 (2, 4)","开口向下，顶点坐标为 (2, 4)","函数为顶点式 y = a(x - h)^2 + k，a = -3 < 0，开口向下；顶点为 (h, k) = (2, 4)。","grade-pass-sample"
"hjb-junior-ds-v2-s3-251","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Core","已知⊙O的半径为5 cm，弦AB的长为8 cm，则弦AB的弦心距为______ cm。","","3","3","过圆心O作OC⊥AB于C，则AC=4 cm。在Rt△OAC中，OA=5 cm，由勾股定理得OC=√(5²-4²)=3 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-261","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","short-answer","Core","已知⊙O的半径为5 cm，弦AB的长为8 cm。求圆心O到弦AB的距离。","","3 cm","3 cm | 3","过O作OC⊥AB于C，则AC=4 cm。在Rt△OAC中，OA=5 cm，由勾股定理得OC=√(5²-4²)=3 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-273","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","short-answer","Core","已知⊙O的半径为5 cm，点A在⊙O上，点B在⊙O外，且AB与⊙O相切于点A。若AB=12 cm，求点B到圆心O的距离。","","13 cm","13 cm | 13","连接OA，则OA⊥AB。OA=5 cm，AB=12 cm，由勾股定理得OB=√(OA²+AB²)=√(25+144)=√169=13 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-274","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","已知正六边形ABCDEF内接于⊙O，⊙O的半径为6 cm。求正六边形的边长。","3 cm | 6 cm | 9 cm | 12 cm","6 cm","6 cm","正六边形的边长等于其外接圆的半径，因为中心角为60°，构成的三角形是等边三角形。所以边长=6 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-282","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","short-answer","Exam","已知圆O的半径为5 cm，弦AB所对的圆心角∠AOB=120°。求弦AB的长。","","5√3 cm","5√3 cm | 5√3cm | 5√3厘米 | 5√3","作OC⊥AB于C，则AC=BC，∠AOC=60°。在Rt△AOC中，AC=OA·sin60°=5×√3/2=5√3/2 cm，故AB=2AC=5√3 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-284","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Exam","已知圆O的半径为5 cm，点P在圆O外，且OP = 13 cm。过点P作圆O的切线PA，切点为A，连接OA。则切线PA的长为______cm。","","12","12","连接OA，由切线性质得OA⊥PA。在Rt△OAP中，OA=5，OP=13，由勾股定理得PA=√(13²-5²)=12 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-286","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","已知⊙O的半径为5 cm，点P到圆心O的距离为8 cm。过点P作⊙O的切线，切点为T，则切线PT的长为（ ）","√39 cm | √89 cm | 3 cm | 13 cm","√39 cm","√39 cm","连接OT，则OT⊥PT。在Rt△OTP中，OT=5，OP=8，由勾股定理得PT=√(8²-5²)=√39 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-289","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Core","已知正六边形ABCDEF内接于⊙O，⊙O的半径为4 cm，则正六边形的边长为（ ）","2 cm | 4 cm | 4√3 cm | 8 cm","4 cm","4 cm","正六边形的边长等于其外接圆的半径，因为中心角为60°，构成的三角形是等边三角形。故边长为4 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-318","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","short-answer","Exam","已知圆O的半径为5 cm，点P在圆O外，且OP = 13 cm。过点P作圆O的切线PA，切点为A，连接OA。求切线PA的长度。","","12 cm","12 cm | 12cm | 12","连接OA，则OA⊥PA。在Rt△OAP中，OA=5，OP=13，由勾股定理得PA=√(13²-5²)=12 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-337","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Core","已知⊙O的半径为5 cm，点P到圆心O的距离为3 cm。过点P作一条弦AB，使得OP⊥AB。求弦AB的长。","4 cm | 6 cm | 8 cm | 10 cm","8 cm","8 cm","由垂径定理，OP垂直平分AB。在Rt△OAP中，OA=5，OP=3，则AP=√(5²-3²)=4，所以AB=2AP=8 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-344","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Exam","已知正六边形ABCDEF内接于半径为2的圆O。求正六边形的边心距。","","√3","√3 | 根号3 | sqrt(3)","正六边形中心角60°，边心距=半径×cos30°=2×√3/2=√3。","grade-pass-sample"
"hjb-junior-ds-v2-s3-356","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Exam","在平面直角坐标系中，以原点O为圆心、半径为5的圆与x轴正半轴交于点A。点B在圆上，且∠AOB=60°。求点B的坐标。","","(5/2, (5√3)/2)","(5/2, (5√3)/2) | (2.5, (5√3)/2) | (2.5, 5√3/2) | (5/2, 5√3/2)","点A(5,0)。∠AOB=60°，点B在圆上，OB=5。由三角函数得B(5cos60°,5sin60°)=(5/2,5√3/2)。","grade-pass-sample"
"hjb-junior-ds-v2-s3-376","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","在平面直角坐标系中，以原点O为圆心、半径为5的圆与x轴正半轴交于点A，与y轴正半轴交于点B。点P(3,4)在圆上。过点P作圆的切线，分别交x轴、y轴于点C、D。求线段CD的长。","125/12 | 25/3 | 25/4 | 5√2","125/12","125/12","P(3,4)在圆上，切线方程为3x+4y=25。与x轴交点C(25/3,0)，与y轴交点D(0,25/4)。CD=√((25/3)²+(25/4)²)=125/12。","grade-pass-sample"
"hjb-junior-ds-v2-s3-378","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","已知⊙O的半径为5，点A在⊙O上，点B在⊙O外，且AB与⊙O相切于点A。过点B作⊙O的另一条切线，切点为C（点C与点A不重合），连接AC。若AB=12，则弦AC的长为（ ）","120/13 | 60/13 | 24/13 | 12/13","120/13","120/13","连接OA、OC、OB。由切线长定理得AB=CB=12，且OA⊥AB，OC⊥CB。在Rt△OAB中，OA=5，AB=12，由勾股定理得OB=13。由切线性质知OB垂直平分AC，设垂足为H。利用面积法：S△OAB=1/2×OA×AB=1/2×OB×AH，即1/2×5×12=1/2×13×AH，解得AH=60/13，故AC=2AH=120/13。","grade-pass-sample"
"hjb-junior-ds-v2-s3-388","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","已知⊙O的半径为10，点A在⊙O上，点P在射线OA上，且OP=26。过点P作⊙O的切线PT，切点为T，连接OT。则PT的长为（ ）","24 | 25 | 26 | 27","24","24","连接OT，则OT⊥PT。在Rt△OTP中，OT=10，OP=26，由勾股定理得PT=√(26²-10²)=√(676-100)=√576=24。故PT=24。","grade-pass-sample"
"hjb-junior-ds-v2-s3-397","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","fill-in","Core","已知⊙O的半径为10 cm，弦CD的长为16 cm，则圆心O到弦CD的距离为______ cm。","","6","6","连接OC，过O作OH⊥CD于H，则CH=8 cm。在Rt△OCH中，OC=10 cm，由勾股定理得OH=√(10²-8²)=6 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-400","S3","lower","hjb-junior-s3-lower-circle-regular-polygons","圆与正多边形","multiple-choice","Exam","已知⊙O的半径为10 cm，点P在⊙O外，OP=26 cm。过点P作⊙O的切线PT，切点为T，则切线长PT为（ ）","24 cm | 25 cm | 26 cm | 28 cm","24 cm","24 cm","连接OT，则OT⊥PT。在Rt△OPT中，OT=10 cm，OP=26 cm，由勾股定理得PT=√(OP²−OT²)=√(26²−10²)=√(676−100)=√576=24 cm。","grade-pass-sample"
"hjb-junior-ds-v2-s3-415","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","fill-in","Core","某校八年级学生进行一分钟跳绳测试，随机抽取10名学生的成绩（单位：次）如下：120，135，140，125，130，145，150，128，132，138。这组数据的平均数是______次。","","134.3","134.3","总和=120+135+140+125+130+145+150+128+132+138=1343，平均数=1343÷10=134.3。","grade-pass-sample"
"hjb-junior-ds-v2-s3-416","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","某校九年级（2）班12名学生在一次数学测验中的成绩（单位：分）为：78, 85, 92, 88, 76, 95, 88, 84, 90, 88, 82, 80。下列说法正确的是（ ）。","平均数是85.5分 | 中位数是88分 | 众数是88分 | 方差是32.5","众数是88分","众数是88分","数据排序：76,78,80,82,84,85,88,88,88,90,92,95。平均数为(76+78+80+82+84+85+88+88+88+90+92+95)/12=85.5，中位数为(85+88)/2=86.5，众数为88，方差计算得约32.25。故只有C正确。","grade-pass-sample"
"hjb-junior-ds-v2-s3-421","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","fill-in","Core","某校九年级（1）班10名同学在“环保知识竞赛”中的得分（单位：分）如下：85, 90, 78, 92, 88, 85, 95, 85, 80, 90。这组数据的众数是______分。","","85","85","众数是出现次数最多的数据。85出现3次，90出现2次，其余各出现1次，所以众数是85分。","grade-pass-sample"
"hjb-junior-ds-v2-s3-438","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","某校为了解九年级学生每天课外阅读时间，随机抽取50名学生进行调查，得到如下统计表：\n\n| 阅读时间（小时） | 0～0.5 | 0.5～1 | 1～1.5 | 1.5～2 |\n|------------------|--------|--------|--------|--------|\n| 人数             | 8      | 15     | 18     | 9      |\n\n则这50名学生每天课外阅读时间的中位数所在的组是（ ）","0～0.5小时 | 0.5～1小时 | 1～1.5小时 | 1.5～2小时","1～1.5小时","1～1.5小时","总人数50，中位数为第25、26个数据的平均数。累计人数：第一组8，第二组8+15=23，第三组23+18=41。第25、26个数据落在第三组1～1.5小时。","grade-pass-sample"
"hjb-junior-ds-v2-s3-444","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","某校八年级两个班各10名学生的数学测验成绩（满分100分）如下：\n一班：85, 90, 78, 92, 88, 76, 95, 89, 84, 91；\n二班：82, 88, 79, 94, 86, 80, 90, 87, 83, 93。\n要比较哪个班的成绩更稳定，应选择：","平均数 | 中位数 | 方差 | 众数","方差","方差","方差衡量数据的波动大小，方差越小数据越稳定。比较成绩稳定性应选择方差。","grade-pass-sample"
"hjb-junior-ds-v2-s3-457","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","fill-in","Core","某小组6名学生的身高（单位：cm）为：158, 162, 155, 160, 165, 158。这组数据的方差是______（保留整数）。","","10","10","平均数=(158+162+155+160+165+158)/6=958/6≈159.67。方差=[(158-159.67)^2+(162-159.67)^2+(155-159.67)^2+(160-159.67)^2+(165-159.67)^2+(158-159.67)^2]/6≈(2.79+5.44+21.81+0.11+28.44+2.79)/6≈61.38/6≈10.23。保留整数为10。","grade-pass-sample"
"hjb-junior-ds-v2-s3-458","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","某校篮球队5名主力队员的身高（单位：cm）为：183, 190, 187, 183, 192。教练想用一个统计量来代表球队的平均身高水平，同时希望该统计量不受极端值影响。下列统计量中最符合要求的是（ ）","平均数 | 中位数 | 众数 | 方差","中位数","中位数","数据排序为183,183,187,190,192，中位数187不受极端值192影响，能代表平均水平。平均数受极端值影响，众数183偏低，方差反映波动而非水平。","grade-pass-sample"
"hjb-junior-ds-v2-s3-465","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","fill-in","Core","某班50名学生参加植树活动，植树数量统计如下：植树3棵的有15人，植树4棵的有20人，植树5棵的有10人，植树6棵的有5人。该班学生平均每人植树______棵。","","4.1","4.1","加权平均数计算：总棵数=3×15+4×20+5×10+6×5=45+80+50+30=205，总人数=50，平均=205÷50=4.1棵。","grade-pass-sample"
"hjb-junior-ds-v2-s3-466","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Exam","某校九年级（1）班20名学生在一次数学测验中的成绩（单位：分）如下：72，85，90，78，88，92，75，80，95，86，70，82，89，91，77，84，93，79，81，87。为了反映这组数据的集中趋势，且不受极端值的影响，下列统计量中最合适的是（　）","平均数 | 中位数 | 众数 | 方差","中位数","中位数","数据中最低分70、最高分95，存在一定范围但无明显极端值。中位数不受极端值影响，能稳健反映集中趋势；平均数受所有值影响；众数可能不唯一或缺乏代表性；方差反映波动大小而非集中趋势。因此选择中位数。","grade-pass-sample"
"hjb-junior-ds-v2-s3-497","S3","lower","hjb-junior-s3-lower-statistics-introduction","统计初步","multiple-choice","Core","某校九年级（3）班15名同学参加社区环保知识竞赛，得分（单位：分）为：82, 85, 88, 90, 92, 85, 95, 88, 85, 90, 88, 92, 85, 95, 100。班主任想用一个统计量来代表该班此次竞赛的整体水平，并希望该统计量不受极端值的影响。下列统计量中最合适的是（ ）","平均数 | 中位数 | 众数 | 方差","中位数","中位数","数据中存在极端值100分，平均数会被拉高，不能真实反映整体水平；众数85分出现5次，但仅代表最常见分数，不能代表整体；方差衡量波动大小，不是代表值。中位数是排序后第8个数88分，不受极端值影响，最能代表整体水平。","grade-pass-sample"
