"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"hjb-primary-ds-v1-p3-127","P3","upper","hjb-primary-p3-upper-math-square-review","三年级上册数学广场与整理复习","multiple-choice","Core","下面哪种情况最适合用“先估算再精确计算”的策略？","计算 45 + 32 的准确结果 | 检查 612 ÷ 6 的商是否大约为 100 | 计算 7 × 8 的乘法口诀 | 比较两个三位数的大小","检查 612 ÷ 6 的商是否大约为 100","检查 612 ÷ 6 的商是否大约为 100","估算用于快速判断结果的大致范围，再精确计算验证。612÷6 约等于 100，适合先估算再精确计算，其他选项只需直接计算或比较。","grade-pass-sample"
"hjb-primary-ds-v1-p3-137","P3","lower","hjb-primary-p3-lower-review-multiplication-division","三年级下册复习与乘除运算","fill-in","Core","计算48÷4时，可以想：48里面有（ ）个4，商是（ ）。用乘法验算：（ ）×4=48。","","12，12，12","12，12，12 | 12,12,12 | 12 12 12","因为12×4=48，所以48里面有12个4，48÷4的商是12。验算时用12×4=48。","grade-pass-sample"
"hjb-primary-ds-v1-p3-146","P3","lower","hjb-primary-p3-lower-review-multiplication-division","三年级下册复习与乘除运算","fill-in","Foundation","计算48÷3时，可以想：3×（ ）=48，所以48÷3=（ ）。","","16，16","16，16 | 16,16 | 16 16","因为3×16=48，所以48÷3=16。","grade-pass-sample"
"hjb-primary-ds-v1-p3-156","P3","lower","hjb-primary-p3-lower-two-digit-multiplication-division","两位数乘除与问题解决","short-answer","Foundation","学校图书馆有15个书架，每个书架有4层，每层可以放28本书。这些书架一共可以放多少本书？","","1680本","1680本 | 1680","先算每个书架放书：28×4=112本；再算15个书架：112×15=1680本。注意单位是“本”。","grade-pass-sample"
"hjb-primary-ds-v1-p3-159","P3","lower","hjb-primary-p3-lower-two-digit-multiplication-division","两位数乘除与问题解决","short-answer","Core","文具店促销，每支钢笔原价12元，现在买5支送1支。王老师要买30支钢笔，最少需要付多少钱？","","300元","300元 | 300","买5送1，即6支为一组，30÷6=5组。每组付5支的钱：12×5=60元，5组共60×5=300元。","grade-pass-sample"
"hjb-primary-ds-v1-p3-161","P3","lower","hjb-primary-p3-lower-two-digit-multiplication-division","两位数乘除与问题解决","fill-in","Core","学校图书馆新买来一批书，每包有24本，一共运来18包。图书馆老师把其中的300本放在阅览室，剩下的书平均分给6个班级。每个班级分到多少本？","","22","22 | 22本","先算总本数：24×18=432（本）。再算剩下的书：432−300=132（本）。最后平均分给6个班：132÷6=22（本）。","grade-pass-sample"
"hjb-primary-ds-v1-p3-165","P3","lower","hjb-primary-p3-lower-two-digit-multiplication-division","两位数乘除与问题解决","short-answer","Core","李阿姨带200元去超市买食用油，每桶油36元，她买了4桶。剩下的钱想买每袋8元的白糖，最多能买几袋？","","7","7 | 7袋","买油用去：36×4=144（元），剩下：200−144=56（元）。56÷8=7（袋），正好买7袋。","grade-pass-sample"
"hjb-primary-ds-v1-p3-169","P3","lower","hjb-primary-p3-lower-two-digit-multiplication-division","两位数乘除与问题解决","multiple-choice","Core","李老师买了 12 盒水彩笔，每盒 18 元。他付了 250 元，应找回多少元？","34 元 | 44 元 | 24 元 | 54 元","34 元","34 元","先求总价：12×18=216（元）。再求找回：250−216=34（元）。注意先乘后减，单位“元”不能错。","grade-pass-sample"
"hjb-primary-ds-v1-p3-185","P3","lower","hjb-primary-p3-lower-decimal-introduction","小数的初步认识","multiple-choice","Core","小华身高1米3分米，写成小数是（　）米。","1.3 | 1.03 | 13.0 | 0.13","1.3","1.3","1米3分米中，3分米是0.3米，所以合起来是1.3米。注意分米与米的进率是10。","grade-pass-sample"
"hjb-primary-ds-v1-p3-191","P3","lower","hjb-primary-p3-lower-decimal-introduction","小数的初步认识","multiple-choice","Core","小丽测量一支铅笔的长度是0.18米，她读作“零点十八”。下面哪句话正确指出了她的错误？","应该读作“零点一八”，百分位是8表示8个百分之一 | 应该读作“零点八”，因为小数部分只有两位 | 应该读作“零点一八”，十分位是1表示1个十分之一 | 应该读作“零点十八”，但单位是米所以没错","应该读作“零点一八”，百分位是8表示8个百分之一","应该读作“零点一八”，百分位是8表示8个百分之一","0.18读作零点一八，小数部分按数字顺序读。百分位上的8表示8个0.01，不是“十八”。选项A正确指出了读法和位值含义。","grade-pass-sample"
"hjb-primary-ds-v1-p3-193","P3","lower","hjb-primary-p3-lower-decimal-introduction","小数的初步认识","multiple-choice","Core","比较0.6和0.59的大小，下面哪个说法正确？","0.6 < 0.59，因为59比6大 | 0.6 > 0.59，因为十分位6大于5 | 0.6 = 0.59，因为小数末尾的0可以去掉 | 无法比较，因为小数位数不同","0.6 > 0.59，因为十分位6大于5","0.6 > 0.59，因为十分位6大于5","比较小数从高位起，0.6的十分位是6，0.59的十分位是5，6>5，所以0.6>0.59。不能只看数字大小或位数。","grade-pass-sample"
"hjb-primary-ds-v1-p3-194","P3","lower","hjb-primary-p3-lower-area-measurement","面积与周长","fill-in","Foundation","一个长方形花坛，长8米，宽5米。这个花坛的面积是多少平方米？","","40平方米","40平方米 | 40","长方形面积=长×宽，8×5=40，单位是平方米。注意面积是覆盖的大小，用乘法计算，结果要带面积单位。","grade-pass-sample"
"hjb-primary-ds-v1-p3-196","P3","lower","hjb-primary-p3-lower-area-measurement","面积与周长","fill-in","Foundation","用边长1厘米的小正方形铺满一个长方形，每行铺6个，铺了4行。这个长方形的面积是____平方厘米。","","24","24","每行6个，4行，小正方形总数是6×4=24个。每个小正方形面积是1平方厘米，所以长方形面积是24平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p3-202","P3","lower","hjb-primary-p3-lower-area-measurement","面积与周长","fill-in","Foundation","用12个边长1厘米的小正方形拼成一个长方形，这个长方形的面积是____平方厘米。","","12","12","每个小正方形面积是1平方厘米，12个拼在一起总面积就是12平方厘米。无论拼成什么形状，面积不变。","grade-pass-sample"
"hjb-primary-ds-v1-p3-206","P3","lower","hjb-primary-p3-lower-area-measurement","面积与周长","fill-in","Foundation","用边长1厘米的小正方形铺满一个长方形，每行铺8个，铺了5行。这个长方形的面积是______平方厘米。","","40","40","每行8个，有5行，总个数8×5=40个，每个小正方形面积1平方厘米，所以总面积40平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p3-207","P3","lower","hjb-primary-p3-lower-area-measurement","面积与周长","multiple-choice","Core","一个长方形花坛长6米、宽4米。下面说法正确的是（ ）。","面积是20平方米 | 周长是20米 | 面积是24米 | 周长是24平方米","周长是20米","周长是20米","面积=6×4=24平方米，周长=(6+4)×2=20米。选项B正确，其他选项单位或数值错误。","grade-pass-sample"
"hjb-primary-ds-v1-p3-208","P3","lower","hjb-primary-p3-lower-area-measurement","面积与周长","fill-in","Foundation","一个正方形手帕的边长是25厘米，它的面积是______平方厘米。","","625","625","正方形面积=边长×边长，25×25=625平方厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p3-210","P3","lower","hjb-primary-p3-lower-area-measurement","面积与周长","fill-in","Foundation","一块长方形菜地长12米、宽8米，它的周长是______米。","","40","40","长方形周长=(长+宽)×2，(12+8)×2=40米。","grade-pass-sample"
"hjb-primary-ds-v1-p3-214","P3","lower","hjb-primary-p3-lower-data-statistics","数据整理与统计表达","fill-in","Foundation","下面是某书店一周售出图书数量的统计表：\n星期一：12本，星期二：8本，星期三：15本，星期四：10本，星期五：20本，星期六：25本，星期日：18本。\n售出最多的一天是（ ），售出了（ ）本。","","星期六，25","星期六，25 | 星期六 25","比较每天售出数量，星期六的25本最大，所以售出最多的一天是星期六，售出25本。","grade-pass-sample"
"hjb-primary-ds-v1-p3-215","P3","lower","hjb-primary-p3-lower-data-statistics","数据整理与统计表达","multiple-choice","Core","下表是四个小朋友1分钟跳绳的成绩：\n小军：120下，小红：98下，小刚：135下，小丽：110下。\n下面说法正确的是（ ）。","小刚跳得最快，他跳了135下 | 小红跳得最慢，她跳了98下，所以小红不喜欢跳绳 | 小军比小丽多跳10下 | 小刚比小红多跳47下","小刚跳得最快，他跳了135下","小刚跳得最快，他跳了135下","135下最大，所以小刚最快。其他选项错误：不能由成绩推断喜好；小军比小丽多10下正确但非最佳；小刚比小红多37下，不是47下。","grade-pass-sample"
"hjb-primary-ds-v1-p3-220","P3","lower","hjb-primary-p3-lower-data-statistics","数据整理与统计表达","fill-in","Foundation","三（5）班同学出生季节统计如下：春季8人，夏季12人，秋季10人，冬季6人。请完成统计表。\n\n| 季节 | 春季 | 夏季 | 秋季 | 冬季 |\n|------|------|------|------|------|\n| 人数 |      |      |      |      |\n\n根据统计表，夏季比冬季多（    ）人。","","6","6","夏季12人，冬季6人，相差12-6=6人。填表时依次填入8、12、10、6。","grade-pass-sample"
"hjb-primary-ds-v1-p3-221","P3","lower","hjb-primary-p3-lower-data-statistics","数据整理与统计表达","multiple-choice","Core","三（1）班同学最喜欢的水果情况如下：苹果8人，香蕉12人，橘子5人，葡萄10人。根据这些数据，下面哪个说法是正确的？","喜欢苹果的人数最多 | 喜欢香蕉的人数比葡萄多2人 | 喜欢橘子的人数最少 | 喜欢葡萄的人数比苹果多2人","喜欢橘子的人数最少","喜欢橘子的人数最少","苹果8人，香蕉12人，橘子5人，葡萄10人。橘子5人最少，所以“喜欢橘子的人数最少”正确。","grade-pass-sample"
"hjb-primary-ds-v1-p3-226","P3","lower","hjb-primary-p3-lower-data-statistics","数据整理与统计表达","fill-in","Foundation","三（1）班同学最喜欢的水果调查结果如下：苹果8人，香蕉12人，橘子5人，葡萄10人。请根据数据填空：最喜欢（ ）的人数最多，有（ ）人。","","香蕉，12","香蕉，12","比较各水果人数：12>10>8>5，香蕉人数最多，为12人。","grade-pass-sample"
"hjb-primary-ds-v1-p3-231","P3","lower","hjb-primary-p3-lower-data-statistics","数据整理与统计表达","multiple-choice","Core","三（1）班同学最喜欢的水果统计如下：苹果8人，香蕉12人，橘子5人，草莓15人。下面哪句话是正确的？","喜欢草莓的人数最多，是15人 | 喜欢香蕉的人数比苹果多3人 | 喜欢橘子的人数最多，是5人 | 喜欢草莓的人数比橘子多9人","喜欢草莓的人数最多，是15人","喜欢草莓的人数最多，是15人","草莓15人最多。香蕉比苹果多12-8=4人，不是3人；橘子5人最少；草莓比橘子多15-5=10人，不是9人。","grade-pass-sample"
"hjb-primary-ds-v1-p3-236","P3","lower","hjb-primary-p3-lower-math-square-review","三年级下册数学广场与整理复习","fill-in","Core","小胖在整理复习时发现，计算“12.5 + 3”时，他错误地先把12.5看成125，加上3得到128，再点小数点得到1.28。请写出正确的计算结果，并说明小胖错在哪里。","","15.5","15.5","12.5 + 3 = 15.5。小胖的错误在于把小数加法当成整数加法，忽略了小数点对齐的规则，导致结果错误。","grade-pass-sample"
"hjb-primary-ds-v1-p3-245","P3","lower","hjb-primary-p3-lower-math-square-review","三年级下册数学广场与整理复习","multiple-choice","Core","在数学广场活动中，老师给出了一组图形：第一个图形由1个小正方形组成，第二个由4个小正方形组成，第三个由9个小正方形组成。按照这个规律，第5个图形由多少个小正方形组成？","16个 | 20个 | 25个 | 30个","25个","25个","规律是第几个图形就有几乘几个小正方形：1=1×1，4=2×2，9=3×3。第5个是5×5=25个。","grade-pass-sample"
"hjb-primary-ds-v1-p4-006","P4","upper","hjb-primary-p4-upper-review-operations-fractions","复习与提高","short-answer","Foundation","小胖在计算一道加法题时，把加数23看成了32，结果得到和是78。正确的和应该是多少？请写出你的思考过程。","","69","69","把23看成32，多加了32-23=9，所以正确的和是78-9=69。利用加减关系，通过逆运算检查并修正错误。","grade-pass-sample"
"hjb-primary-ds-v1-p4-007","P4","upper","hjb-primary-p4-upper-review-operations-fractions","复习与提高","multiple-choice","Challenge","小丁丁在计算一道除法题时，把除数45看成了54，结果得到商是12，余数是8。正确的商和余数应该是多少？","商14，余数38 | 商15，余数8 | 商14，余数8 | 商15，余数38","商14，余数38","商14，余数38","先根据错误算式求出被除数：54×12+8=656。再计算正确算式：656÷45=14……38。利用乘除关系，通过逆运算还原被除数，再求正确结果。","grade-pass-sample"
"hjb-primary-ds-v1-p4-008","P4","upper","hjb-primary-p4-upper-review-operations-fractions","复习与提高","fill-in","Exam","小亚在计算一道减法题时，把减数36看成了63，结果得到差是27。正确的差应该是______。","","54","54","把减数36看成63，多减了63-36=27，所以正确的差是27+27=54。利用加减关系，通过逆运算检查并修正错误。","grade-pass-sample"
"hjb-primary-ds-v1-p4-009","P4","upper","hjb-primary-p4-upper-review-operations-fractions","复习与提高","short-answer","Core","小胖在计算一道乘法题时，把乘数12看成了21，结果得到积是189。正确的积是多少？请写出你的思考过程。","","108","108","先根据错误算式求出另一个乘数：189÷21=9。再计算正确算式：12×9=108。利用乘除关系，通过逆运算还原另一个乘数，再求正确结果。","grade-pass-sample"
"hjb-primary-ds-v1-p4-022","P4","upper","hjb-primary-p4-upper-review-operations-fractions","复习与提高","multiple-choice","Foundation","下面哪个分数表示的是整个图形被平均分成8份，取其中的3份？","3/8 | 8/3 | 3/5 | 5/8","3/8","3/8","分母表示平均分的份数，分子表示取的份数。平均分成8份，取3份，写作3/8。","grade-pass-sample"
"hjb-primary-ds-v1-p4-032","P4","upper","hjb-primary-p4-upper-large-numbers-measurement","数与量","fill-in","Exam","把384920000四舍五入到亿位，得到的近似数是______亿。","","4","4 | 4亿","四舍五入到亿位，看千万位。384920000的千万位是8，大于等于5，向亿位进1，3亿加1亿得4亿，所以近似数是4亿。","grade-pass-sample"
"hjb-primary-ds-v1-p4-037","P4","upper","hjb-primary-p4-upper-large-numbers-measurement","数与量","multiple-choice","Core","下面哪个数读作“五千零八十万零七十”？","50800070 | 50800700 | 58000070 | 50080070","50800070","50800070","五千零八十万零七十：万级5080读作五千零八十万，个级0070读作零七十，合起来是50800070。","grade-pass-sample"
"hjb-primary-ds-v1-p4-039","P4","upper","hjb-primary-p4-upper-large-numbers-measurement","数与量","short-answer","Challenge","用3、0、5、0、8、0、0这七个数字组成一个七位数，要求所有的0都不读出来，这个数最大是多少？最小是多少？","","最大8530000，最小3005800","最大8530000，最小3005800 | 8530000，3005800 | 8530000,3005800","所有0不读，则0必须在每级末尾。最大：万级85，个级3000，得8530000。最小：万级300，个级5800，得3005800。","grade-pass-sample"
"hjb-primary-ds-v1-p4-048","P4","upper","hjb-primary-p4-upper-fraction-extension","分数的初步认识（二）","short-answer","Exam","小华和小明各有一块同样大小的长方形蛋糕。小华吃了自己蛋糕的2/8，小明吃了自己蛋糕的3/8。谁吃的蛋糕多？请用分数比较说明，并解释为什么不能直接比较2/8和3/8的分子大小就得出结论。","","小明吃的多，因为3/8 > 2/8，且两块蛋糕同样大，整体相同，分母相同，分子大的分数大。","小明吃的多，因为3/8 > 2/8，且两块蛋糕同样大，整体相同，分母相同，分子大的分数大。 | 小明吃的多，因为3/8大于2/8，整体相同，分母相同，分子大的分数大。","比较分数大小时，必须确保整体相同。这里两块蛋糕同样大，整体相同，分母都是8，分子3大于2，所以3/8 > 2/8，小明吃的多。","grade-pass-sample"
"hjb-primary-ds-v1-p4-054","P4","upper","hjb-primary-p4-upper-fraction-extension","分数的初步认识（二）","short-answer","Challenge","妈妈买了一个蛋糕，小华吃了这个蛋糕的1/4，爸爸吃了这个蛋糕的3/8。谁吃得多？请说明理由。","","爸爸吃得多。理由：比较1/4和3/8，通分后1/4=2/8，2/8<3/8，所以爸爸吃得多。","爸爸吃得多。理由：比较1/4和3/8，通分后1/4=2/8，2/8<3/8，所以爸爸吃得多。","蛋糕是同一个整体，比较1/4和3/8。1/4=2/8，2/8<3/8，所以爸爸吃得多。","grade-pass-sample"
"hjb-primary-ds-v1-p4-057","P4","upper","hjb-primary-p4-upper-fraction-extension","分数的初步认识（二）","short-answer","Challenge","有两块同样大的蛋糕，第一块被平均分成4份，第二块被平均分成6份。小明从第一块中拿了1份，小红从第二块中拿了1份。谁拿的蛋糕更多？请说明理由。","","小明拿的更多。因为两块蛋糕同样大，第一块分成4份，每份是1/4；第二块分成6份，每份是1/6。1/4大于1/6，所以小明拿的更多。","小明拿的更多。因为两块蛋糕同样大，第一块分成4份，每份是1/4；第二块分成6份，每份是1/6。1/4大于1/6，所以小明拿的更多。 | 小明拿的更多 | 小明 | 小明拿的多 | 小明拿的蛋糕更多","整体相同，份数越少每份越大。1/4>1/6，所以小明拿的更多。","grade-pass-sample"
"hjb-primary-ds-v1-p4-063","P4","upper","hjb-primary-p4-upper-fraction-extension","分数的初步认识（二）","short-answer","Challenge","一根彩带长1米，做中国结用去2/5米，做蝴蝶结用去1/5米。一共用去多少米？还剩多少米？","","一共用去3/5米，还剩2/5米。","一共用去3/5米，还剩2/5米。","2/5+1/5=3/5，1-3/5=2/5。同分母分数相加减，分母不变，分子相加减。","grade-pass-sample"
"hjb-primary-ds-v1-p4-070","P4","upper","hjb-primary-p4-upper-four-operations-problem-solving","整数的四则运算","multiple-choice","Core","学校图书馆有一批新书，如果每天整理48本，需要15天整理完。实际每天整理60本，可以提前几天完成？","3天 | 4天 | 5天 | 6天","3天","3天","新书总数：48×15=720本。实际天数：720÷60=12天。提前：15-12=3天。","grade-pass-sample"
"hjb-primary-ds-v1-p4-076","P4","upper","hjb-primary-p4-upper-four-operations-problem-solving","整数的四则运算","multiple-choice","Core","学校图书馆新买来一批书，如果每班分40本，正好可以分给12个班。如果每班分48本，可以分给多少个班？正确的算式是（ ）。","40 × 12 ÷ 48 | 40 ÷ 12 × 48 | 48 × 12 ÷ 40 | 48 ÷ 12 × 40","40 × 12 ÷ 48","40 × 12 ÷ 48","先求书的总数：40×12=480本，再求每班48本时的班数：480÷48=10个，综合算式为40×12÷48。","grade-pass-sample"
"hjb-primary-ds-v1-p4-077","P4","upper","hjb-primary-p4-upper-four-operations-problem-solving","整数的四则运算","fill-in","Foundation","计算 125×（80＋8）时，运用乘法分配律可以得到 125×80＋125×8，结果是______。","","11000","11000","125×80=10000，125×8=1000，10000+1000=11000。运用乘法分配律使计算简便。","grade-pass-sample"
"hjb-primary-ds-v1-p4-078","P4","upper","hjb-primary-p4-upper-four-operations-problem-solving","整数的四则运算","short-answer","Challenge","小马虎在计算一道题时，把某数乘3加20，误算成某数除以3减20，得数是10。某数是多少？正确的计算结果应该是多少？","","某数是90，正确结果是290","某数是90，正确结果是290 | 90，290 | 90 290","逆推：从10开始，加20得30，乘3得90。正确计算：90×3+20=290。","grade-pass-sample"
"hjb-primary-ds-v1-p4-083","P4","upper","hjb-primary-p4-upper-four-operations-problem-solving","整数的四则运算","fill-in","Foundation","计算 125×32 时，为了简便，可以把32看作（ ）×（ ），先算125×（ ）=（ ），再算（ ）×（ ）=（ ）。","","8×4，8，1000，1000×4，4000","8×4，8，1000，1000×4，4000","125×8=1000，把32拆成8×4，先算125×8=1000，再算1000×4=4000。","grade-pass-sample"
"hjb-primary-ds-v1-p4-089","P4","upper","hjb-primary-p4-upper-four-operations-problem-solving","整数的四则运算","fill-in","Foundation","计算125×32时，小胖想用乘法结合律使计算简便。他把32看成______×______，先算125×______，再乘______，结果是______。","","8；4；8；4；4000","8；4；8；4；4000 | 8,4,8,4,4000 | 8 4 8 4 4000","125×32，把32拆成8×4，原式变为125×8×4。先算125×8＝1000，再乘4得4000。运用了乘法结合律。","grade-pass-sample"
"hjb-primary-ds-v1-p4-092","P4","upper","hjb-primary-p4-upper-four-operations-problem-solving","整数的四则运算","fill-in","Foundation","计算 125 × 32 时，为了简便，可以把32看作______和______的乘积，再运用乘法结合律。","","8,4","8,4 | 4,8","125×8=1000，所以把32拆成8×4，原式变为125×8×4=1000×4=4000。","grade-pass-sample"
"hjb-primary-ds-v1-p4-094","P4","upper","hjb-primary-p4-upper-geometry-circle-lines-angles","几何小实践","multiple-choice","Core","下列说法正确的是哪一个？","线段有两个端点，射线有一个端点，直线没有端点。 | 角的大小与边的长短有关。 | 圆的直径是半径的2倍，所以半径是直径的一半。 | 用10倍的放大镜看一个30°的角，看到的角是300°。","线段有两个端点，射线有一个端点，直线没有端点。","线段有两个端点，射线有一个端点，直线没有端点。","线段、射线、直线的定义正确。角的大小与两边张开程度有关，与边长无关；圆的直径是半径的2倍，但半径是直径的一半；放大镜不改变角度。","grade-pass-sample"
"hjb-primary-ds-v1-p4-108","P4","upper","hjb-primary-p4-upper-geometry-circle-lines-angles","几何小实践","short-answer","Challenge","小胖用量角器量一个角时，把量角器的中心与角的顶点重合，0°刻度线与角的一条边重合，角的另一条边指向内圈刻度135°。小丁量同一个角时，也把中心和顶点重合，0°刻度线与角的一条边重合，但他看的是外圈刻度。请问小丁看到的外圈刻度是多少度？请写出你的思考过程。","","45°","45° | 45度 | 45","量角器内圈和外圈的刻度之和为180°。小胖读内圈135°，所以小丁读外圈时，刻度为180°－135°＝45°。因此小丁看到的外圈刻度是45°。","grade-pass-sample"
"hjb-primary-ds-v1-p4-114","P4","upper","hjb-primary-p4-upper-geometry-circle-lines-angles","几何小实践","short-answer","Challenge","小胖画了一个三角形ABC，其中∠A=50°，∠B=60°。他用量角器量出∠C的度数后，发现三角形三个内角的和是180°。请计算∠C的度数，并说明你用的推理方法。","","70°","70° | 70度 | 70","三角形内角和为180°，已知∠A=50°，∠B=60°，所以∠C=180°−50°−60°=70°。推理依据是三角形内角和定理。","grade-pass-sample"
"hjb-primary-ds-v1-p4-117","P4","upper","hjb-primary-p4-upper-review-integration","四年级上册整理与提高","short-answer","Challenge","一个数由5个千万、3个十万、8个万和6个千组成。写出这个数，并把它四舍五入到十万位。","","50386000，50400000","50386000，50400000 | 50386000 50400000","5个千万是50000000，3个十万是300000，8个万是80000，6个千是6000，合起来是50386000。四舍五入到十万位，看万位是8，进1，得50400000。","grade-pass-sample"
"hjb-primary-ds-v1-p4-120","P4","upper","hjb-primary-p4-upper-review-integration","四年级上册整理与提高","short-answer","Challenge","画一个半径为3厘米的圆，并在圆内画一个圆心角为60°的扇形。计算这个扇形的面积占整个圆面积的几分之几。","","1/6","1/6 | 六分之一","圆心角60°占整个圆周角360°的60/360=1/6，所以扇形面积是圆面积的1/6。","grade-pass-sample"
"hjb-primary-ds-v1-p4-123","P4","upper","hjb-primary-p4-upper-review-integration","四年级上册整理与提高","short-answer","Challenge","用一副三角尺可以拼出很多角。小明说：“我用一副三角尺拼出了一个105°的角和一个15°的角。”请你想一想他是怎样拼的，并写出每个角是由哪两个已知角拼成的。","","105°=60°+45°，15°=45°-30°（或60°-45°）","105°=60°+45°，15°=45°-30°（或60°-45°） | 105°=60°+45°，15°=45°-30° | 105°=60°+45°，15°=60°-45° | 105°:60°和45°拼成，15°:45°和30°拼成 | 105°由60°和45°拼成，15°由45°减去30°得到","一副三角尺的角有30°、60°、45°、90°。105°=60°+45°；15°可用45°-30°或60°-45°得到。","grade-pass-sample"
"hjb-primary-ds-v1-p4-134","P4","upper","hjb-primary-p4-upper-review-integration","四年级上册整理与提高","fill-in","Foundation","一个圆的半径是4厘米，它的直径是______厘米。","","8","8 | 8厘米","在同一个圆中，直径是半径的2倍，4×2=8厘米。","grade-pass-sample"
"hjb-primary-ds-v1-p4-143","P4","lower","hjb-primary-p4-lower-review-operation-properties","复习与提高","fill-in","Core","在横线上填上合适的数，使计算简便： 78×46 + 78×54 = 78 × (___ + ___)","","46, 54","46, 54 | 46 54 | 46和54","根据乘法分配律，78×46 + 78×54 = 78×(46+54) = 78×100 = 7800，填46和54。","grade-pass-sample"
"hjb-primary-ds-v1-p4-144","P4","lower","hjb-primary-p4-lower-review-operation-properties","复习与提高","short-answer","Foundation","学校图书馆有故事书168本，科技书比故事书的3倍少24本。科技书有多少本？请先写出数量关系，再列式解答。","","数量关系：科技书的本数 = 故事书的本数 × 3 - 24。列式：168×3 - 24 = 504 - 24 = 480（本）。答：科技书有480本。","数量关系：科技书的本数 = 故事书的本数 × 3 - 24。列式：168×3 - 24 = 504 - 24 = 480（本）。答：科技书有480本。","先求故事书的3倍是168×3=504本，再减去24本得到科技书480本。验算：480+24=504，504÷3=168，符合题意。","grade-pass-sample"
"hjb-primary-ds-v1-p4-147","P4","lower","hjb-primary-p4-lower-review-operation-properties","复习与提高","short-answer","Core","学校图书馆新买来故事书和科技书共240本，其中故事书的本数是科技书的3倍。故事书和科技书各有多少本？请先写出数量关系，再列式解答。","","科技书：240 ÷ (3 + 1) = 60（本），故事书：60 × 3 = 180（本）","科技书：240 ÷ (3 + 1) = 60（本），故事书：60 × 3 = 180（本）","数量关系：科技书本数 + 故事书本数 = 总本数，故事书本数 = 科技书本数 × 3。把科技书本数看作1份，故事书就是3份，共4份。240÷4=60，科技书60本，故事书180本。","grade-pass-sample"
"hjb-primary-ds-v1-p4-161","P4","lower","hjb-primary-p4-lower-review-operation-properties","复习与提高","fill-in","Core","计算 125×32 时，小胖想用运算性质使计算简便。下面哪种方法正确且简便？请写出你选择的方法和结果。\n方法一：125×32 = 125×8×4 = 1000×4 = 4000\n方法二：125×32 = (125×30) + (125×2) = 3750 + 250 = 4000\n方法三：125×32 = 125×16×2 = 2000×2 = 4000\n方法四：125×32 = 125×40 - 125×8 = 5000 - 1000 = 4000","","方法一，4000","方法一，4000 | 方法一 4000 | 方法一:4000 | 方法一：4000","方法一将32拆成8×4，利用125×8=1000，再乘4得4000，步骤最少且正确。方法二虽正确但不够简便；方法三拆成16×2，125×16需额外计算；方法四用了减法，不如乘法结合律直接。","grade-pass-sample"
"hjb-primary-ds-v1-p4-170","P4","lower","hjb-primary-p4-lower-decimals-meaning-add-sub","小数的认识与加减法","fill-in","Foundation","把0.8的小数点向右移动两位，得到的数是______。","","80","80","小数点向右移动两位，相当于把原数乘100。0.8 × 100 = 80，所以结果是80。","grade-pass-sample"
"hjb-primary-ds-v1-p4-172","P4","lower","hjb-primary-p4-lower-decimals-meaning-add-sub","小数的认识与加减法","multiple-choice","Foundation","下面四个小数中，哪一个与0.7相等？","0.07 | 0.70 | 0.007 | 7.0","0.70","0.70","小数的末尾添上0或去掉0，小数的大小不变。0.7的末尾添上一个0就是0.70，所以0.7=0.70。其他选项都改变了小数的大小。","grade-pass-sample"
"hjb-primary-ds-v1-p4-174","P4","lower","hjb-primary-p4-lower-decimals-meaning-add-sub","小数的认识与加减法","short-answer","Foundation","一根绳子长2.6米，用去1.35米后，还剩多少米？请列竖式计算。","","1.25米","1.25米 | 1.25","2.6可以看作2.60，减去1.35：百分位0-5不够减，向十分位借1，10-5=5；十分位5-3=2；个位2-1=1，所以得1.25米。","grade-pass-sample"
"hjb-primary-ds-v1-p4-181","P4","lower","hjb-primary-p4-lower-decimals-meaning-add-sub","小数的认识与加减法","multiple-choice","Core","小明的身高是1.35米，小华的身高是1.4米。谁更高？","小明 | 小华 | 一样高 | 无法比较","小华","小华","1.35和1.4比较，先看整数部分都是1，再比较十分位：3<4，所以1.35<1.4，小华更高。","grade-pass-sample"
"hjb-primary-ds-v1-p4-183","P4","lower","hjb-primary-p4-lower-decimals-meaning-add-sub","小数的认识与加减法","multiple-choice","Core","下面各数中，去掉“0”后大小不变的是（ ）。","6.050 | 0.650 | 6.005 | 650","6.050","6.050","根据小数的性质，小数末尾添上“0”或去掉“0”，小数的大小不变。6.050末尾的0可以去掉，变成6.05，大小不变。","grade-pass-sample"
"hjb-primary-ds-v1-p4-192","P4","lower","hjb-primary-p4-lower-line-statistics","统计","fill-in","Foundation","小胖记录了自己连续5天每天跳绳的个数，并绘制成折线统计图。横轴表示天数（第1天到第5天），纵轴表示跳绳个数，每格代表10个。数据点：第1天120个，第2天135个，第3天130个，第4天150个，第5天145个。请填空：跳绳个数增加最多的是从第______天到第______天。","","3,4","3,4 | 3，4 | 第3天到第4天 | 3到4","计算相邻两天增加个数：第1到第2天增加15个，第2到第3天减少5个，第3到第4天增加20个，第4到第5天减少5个。增加最多的是第3天到第4天，增加了20个。","grade-pass-sample"
