"id","grade","volume","chapter","topicTitleZhHans","type","difficulty","remediationReason","mandatoryOriginalP2","adjacentOverusedFamily","promptZhHans","answer","acceptedAnswers","reviewNotes"
"hjb-high-ds-v3-s5-453","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0953：填空：等差数列首项为 4，公差为 6，求第 11 项。","64","64","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-454","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0954：选择：等差数列首项为 9，公差为 10，求第 12 项。","119","119","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-455","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0955：填空：等差数列首项为 9，公差为 9，求第 11 项。","99","99","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-456","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0956：选择：等差数列首项为 9，公差为 5，求第 11 项。","59","59","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-457","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0957：填空：等差数列首项为 7，公差为 3，求第 12 项。","40","40","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-458","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0958：选择：等差数列首项为 2，公差为 12，求第 14 项。","158","158","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-459","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0959：填空：等差数列首项为 6，公差为 10，求第 10 项。","96","96","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-460","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0960：选择：等差数列首项为 11，公差为 3，求第 5 项。","23","23","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-461","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0961：填空：等差数列首项为 5，公差为 9，求第 5 项。","41","41","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-462","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0962：选择：等差数列首项为 3，公差为 5，求第 8 项。","38","38","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-463","S5","选择性必修 第一册","数列","数列","fill-in","Core","mandatory-original-p2-remediation","yes","no","V3修复变式0963：填空：等差数列首项为 6，公差为 8，求第 14 项。","110","110","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-464","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0964：选择：等差数列首项为 2，公差为 1，求第 4 项。","5","5","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-465","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0965：填空：等差数列首项为 6，公差为 9，求第 11 项。","96","96","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-466","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","mandatory-original-p2-remediation","yes","no","V3修复变式0966：选择：等差数列首项为 9，公差为 13，求第 13 项。","165","165","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-467","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0967：填空：等差数列首项为 12，公差为 11，求第 4 项。","45","45","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-468","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0968：选择：等差数列首项为 6，公差为 10，求第 8 项。","76","76","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-469","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0969：填空：等差数列首项为 8，公差为 5，求第 11 项。","58","58","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-470","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0970：选择：等差数列首项为 6，公差为 2，求第 11 项。","26","26","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-471","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0971：填空：等差数列首项为 3，公差为 12，求第 14 项。","159","159","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-472","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0972：选择：等差数列首项为 11，公差为 10，求第 11 项。","111","111","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-473","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0973：填空：等差数列首项为 4，公差为 7，求第 3 项。","18","18","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-474","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0974：选择：等差数列首项为 8，公差为 2，求第 14 项。","34","34","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-475","S5","选择性必修 第一册","数列","数列","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式0975：填空：等差数列首项为 10，公差为 6，求第 6 项。","40","40","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-476","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0976：选择：等差数列首项为 9，公差为 6，求第 4 项。","27","27","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-477","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","mandatory-original-p2-remediation","yes","no","V3修复变式0977：选择：等差数列首项为 3，公差为 6，求第 9 项。","51","51","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-478","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0978：选择：等差数列首项为 12，公差为 12，求第 3 项。","36","36","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-479","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0979：选择：等差数列首项为 7，公差为 4，求第 7 项。","31","31","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-480","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0980：选择：等差数列首项为 8，公差为 7，求第 9 项。","64","64","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-481","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0981：选择：等差数列首项为 2，公差为 3，求第 8 项。","23","23","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-482","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0982：选择：等差数列首项为 10，公差为 7，求第 5 项。","38","38","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-483","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0983：选择：等差数列首项为 11，公差为 6，求第 7 项。","47","47","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-484","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0984：选择：等差数列首项为 3，公差为 1，求第 12 项。","14","14","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-485","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0985：选择：等差数列首项为 12，公差为 9，求第 9 项。","84","84","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-486","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0986：选择：等差数列首项为 5，公差为 12，求第 14 项。","161","161","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-487","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0987：选择：等差数列首项为 8，公差为 12，求第 10 项。","116","116","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-488","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","mandatory-original-p2-remediation","yes","no","V3修复变式0988：选择：等差数列首项为 6，公差为 12，求第 10 项。","114","114","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-489","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","mandatory-original-p2-remediation","yes","no","V3修复变式0989：选择：等差数列首项为 10，公差为 13，求第 11 项。","140","140","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-490","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0990：选择：等差数列首项为 6，公差为 5，求第 3 项。","16","16","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-491","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0991：选择：等差数列首项为 5，公差为 10，求第 12 项。","115","115","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-492","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","mandatory-original-p2-remediation","yes","no","V3修复变式0992：选择：等差数列首项为 5，公差为 13，求第 14 项。","174","174","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-493","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","mandatory-original-p2-remediation","yes","no","V3修复变式0993：选择：等差数列首项为 4，公差为 7，求第 11 项。","74","74","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-494","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0994：选择：等差数列首项为 10，公差为 11，求第 6 项。","65","65","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-495","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0995：选择：等差数列首项为 8，公差为 9，求第 14 项。","125","125","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-496","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0996：选择：等差数列首项为 9，公差为 13，求第 10 项。","126","126","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-497","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0997：选择：等差数列首项为 2，公差为 3，求第 14 项。","41","41","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-498","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式0998：选择：等差数列首项为 3，公差为 3，求第 11 项。","33","33","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-499","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","mandatory-original-p2-remediation","yes","no","V3修复变式0999：选择：等差数列首项为 12，公差为 12，求第 12 项。","144","144","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s5-500","S5","选择性必修 第一册","数列","数列","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式1000：选择：等差数列首项为 7，公差为 8，求第 14 项。","111","111","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-001","S6","选择性必修 第二册","导数及其运用","导数及其运用","multiple-choice","Core","mandatory-original-p2-remediation","yes","no","V3修复变式1001：选择：函数 f(x)=8x²+9，求 f'(15)。","240","240","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-002","S6","选择性必修 第二册","导数及其运用","导数及其运用","fill-in","Challenge","mandatory-original-p2-remediation","yes","no","V3修复变式1002：填空：函数 f(x)=8x²+7，求曲线 y=f(x) 在 x=5 处切线的 y 轴截距。","-193","-193","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-003","S6","选择性必修 第二册","导数及其运用","导数及其运用","short-answer","Foundation","mandatory-original-p2-remediation","yes","no","V3修复变式1003：解答：函数 f(x)=10x²+5，求 f'(18)。","360","360","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-004","S6","选择性必修 第二册","导数及其运用","导数及其运用","multiple-choice","Exam","mandatory-original-p2-remediation","yes","no","V3修复变式1004：选择：函数 f(x)=4x²+6，求曲线 y=f(x) 在 x=15 处切线的 y 轴截距。","-894","-894","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-005","S6","选择性必修 第二册","导数及其运用","导数及其运用","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式1005：填空：函数 f(x)=9x²+9，求 f'(7)。","126","126","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-006","S6","选择性必修 第二册","导数及其运用","导数及其运用","short-answer","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1006：解答：函数 f(x)=2x²+11，求曲线 y=f(x) 在 x=20 处切线的 y 轴截距。","-789","-789","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-007","S6","选择性必修 第二册","导数及其运用","导数及其运用","multiple-choice","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1007：选择：函数 f(x)=10x²+3，求 f'(11)。","220","220","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-008","S6","选择性必修 第二册","导数及其运用","导数及其运用","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式1008：填空：函数 f(x)=12x²+4，求曲线 y=f(x) 在 x=6 处切线的 y 轴截距。","-428","-428","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-009","S6","选择性必修 第二册","导数及其运用","导数及其运用","short-answer","Core","adjacent-overused-template-family","no","yes","V3修复变式1009：解答：函数 f(x)=12x²+9，求 f'(12)。","288","288","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-010","S6","选择性必修 第二册","导数及其运用","导数及其运用","multiple-choice","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1010：选择：函数 f(x)=2x²+3，求曲线 y=f(x) 在 x=17 处切线的 y 轴截距。","-575","-575","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-011","S6","选择性必修 第二册","导数及其运用","导数及其运用","fill-in","Foundation","mandatory-original-p2-remediation","yes","no","V3修复变式1011：填空：函数 f(x)=2x²+3，求 f'(12)。","48","48","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-012","S6","选择性必修 第二册","导数及其运用","导数及其运用","short-answer","Exam","adjacent-overused-template-family","no","yes","V3修复变式1012：解答：函数 f(x)=8x²+2，求曲线 y=f(x) 在 x=11 处切线的 y 轴截距。","-966","-966","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-013","S6","选择性必修 第二册","导数及其运用","导数及其运用","multiple-choice","Core","adjacent-overused-template-family","no","yes","V3修复变式1013：选择：函数 f(x)=4x²+9，求 f'(4)。","32","32","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-014","S6","选择性必修 第二册","导数及其运用","导数及其运用","fill-in","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1014：填空：函数 f(x)=12x²+3，求曲线 y=f(x) 在 x=8 处切线的 y 轴截距。","-765","-765","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-015","S6","选择性必修 第二册","导数及其运用","导数及其运用","short-answer","Foundation","adjacent-overused-template-family","no","yes","V3修复变式1015：解答：函数 f(x)=2x²+12，求 f'(8)。","32","32","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-016","S6","选择性必修 第二册","导数及其运用","导数及其运用","multiple-choice","Exam","adjacent-overused-template-family","no","yes","V3修复变式1016：选择：函数 f(x)=12x²+10，求曲线 y=f(x) 在 x=10 处切线的 y 轴截距。","-1190","-1190","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-017","S6","选择性必修 第二册","导数及其运用","导数及其运用","fill-in","Core","adjacent-overused-template-family","no","yes","V3修复变式1017：填空：函数 f(x)=11x²+9，求 f'(9)。","198","198","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-018","S6","选择性必修 第二册","导数及其运用","导数及其运用","short-answer","Challenge","adjacent-overused-template-family","no","yes","V3修复变式1018：解答：函数 f(x)=9x²+11，求曲线 y=f(x) 在 x=7 处切线的 y 轴截距。","-430","-430","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-019","S6","选择性必修 第二册","导数及其运用","导数及其运用","multiple-choice","Foundation","mandatory-original-p2-remediation","yes","no","V3修复变式1019：选择：函数 f(x)=3x²+6，求 f'(15)。","90","90","V3 remediated candidate row; remediation reason: mandatory-original-p2-remediation. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-020","S6","选择性必修 第二册","导数及其运用","导数及其运用","fill-in","Exam","adjacent-overused-template-family","no","yes","V3修复变式1020：填空：函数 f(x)=2x²+3，求曲线 y=f(x) 在 x=8 处切线的 y 轴截距。","-125","-125","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
"hjb-high-ds-v3-s6-021","S6","选择性必修 第二册","导数及其运用","导数及其运用","short-answer","Core","adjacent-overused-template-family","no","yes","V3修复变式1021：解答：函数 f(x)=5x²+4，求 f'(11)。","110","110","V3 remediated candidate row; remediation reason: adjacent-overused-template-family. Prompt content rebuilt offline from deterministic HJB safe-template patterns with V3 IDs and evidence fields preserved; S18 manual re-review required before any app integration."
