"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"bnu-high-ds-v1-s5-188","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Challenge","(1) n=(1,1,1) (答案不唯一，与(1,1,1)共线的非零向量均可)；(2) λ=1","(1) n=(1,1,1) (答案不唯一，与(1,1,1)共线的非零向量均可)；(2) λ=1","needs-review","P1","self-contradiction-wording","self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-189","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Core","0","0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-190","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Exam","\frac{3\sqrt{14}}{14}","\frac{3\sqrt{14}}{14}","needs-review","P2","long-explanation","long-explanation: 255 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-191","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Foundation","1","1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-192","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Challenge","\frac{9\sqrt{14}}{14}","\frac{9\sqrt{14}}{14} | 9√14/14","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-193","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Core","\frac{4\sqrt{21}}{21}","\frac{4\sqrt{21}}{21}","needs-review","P1","self-contradiction-wording","self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-194","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Exam","\frac{2\sqrt{3}}{3}","\frac{2\sqrt{3}}{3} | 2√3/3","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 310 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-195","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Foundation","-1","-1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-196","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Challenge","\frac{1}{3}","\frac{1}{3}","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-197","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Core","两平面重合","两平面重合 | 重合","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-198","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Exam","0","0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-199","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Foundation","平行","平行","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 346 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-200","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Challenge","(\frac{1}{3},\frac{1}{3},\frac{1}{3})","(\frac{1}{3},\frac{1}{3},\frac{1}{3}) | (1/3,1/3,1/3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-201","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Core","1,-2,1","1,-2,1","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 688 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-202","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Exam","√6/3","√6/3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-203","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Foundation","2","2","needs-review","P2","long-explanation","long-explanation: 414 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-204","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Core","√3/2","√3/2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-205","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Exam","1/6","1/6","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-206","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Foundation","√3/3","√3/3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-207","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Core","5/√35, 5/√35, -5/√35","5/√35, 5/√35, -5/√35 | 5/√35,5/√35,-5/√35","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-208","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Exam","1/3","1/3","needs-review","P2","long-explanation","long-explanation: 465 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-209","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Foundation","3√3","3√3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-210","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Core","2√3/3","2√3/3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-211","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Exam","2√3","2√3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-212","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Foundation","(1,1,1)","(1,1,1)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-213","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Core","(3,4,5)","(3,4,5)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-214","S5","选择性必修 第一册","空间向量与立体几何","multiple-choice","Exam","√6/3","√6/3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-215","S5","选择性必修 第一册","空间向量与立体几何","short-answer","Foundation","向量AB=(3,3,3)，AC=(6,6,6)，AC=2AB，故A、B、C共线。","向量AB=(3,3,3)，AC=(6,6,6)，AC=2AB，故A、B、C共线。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-216","S5","选择性必修 第一册","空间向量与立体几何","fill-in","Core","√3/2","√3/2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-217","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","±√3/3","±√3/3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-218","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","x+y-5=0","x+y-5=0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-219","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(2,-1)","(2,-1)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-220","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","3m²=4k²+3","3m²=4k²+3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-221","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(6,17/3)","(6,17/3) | (6, 17/3) | (6,5.67)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-222","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","y=1","y=1 | y-1=0 | y=1 或 3x+4y-19=0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-223","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","A. -1","A. -1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-224","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","直线方程：4x-3y=0，栈道长度：100米","直线方程：4x-3y=0，栈道长度：100米 | 4x-3y=0，100米 | y=(4/3)x，100米","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-225","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","x-2y+4=0","x-2y+4=0 | x-2y+4=0 或 2x-y-1=0","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 436 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-226","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","D. ±√5","D. ±√5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-227","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(2,2)，(8,2)，(8,8)，(2,8)","(2,2)，(8,2)，(8,8)，(2,8) | (2,2),(8,2),(8,8),(2,8)","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 321 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-228","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(x-2)²+(y-1)²=2","(x-2)²+(y-1)²=2 | (x-2)^2+(y-1)^2=2","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-229","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","A. x-2y-1=0","A. x-2y-1=0","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 780 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-230","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","圆的方程：(x-5)²+(y-1)²=16，半径：4","圆的方程：(x-5)²+(y-1)²=16，半径：4 | (x-5)²+(y-1)²=16，4","needs-review","P2","long-explanation","long-explanation: 425 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-231","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","a - b = 0","a - b = 0 | a=b | b=a","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-232","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","k ≤ -1 或 k ≥ 1","k ≤ -1 或 k ≥ 1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-233","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(x-4)^2 + (y-3)^2 = 5","(x-4)^2 + (y-3)^2 = 5 | (x-4)²+(y-3)²=5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-234","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(3,0) 或 (7,0)","(3,0) 或 (7,0) | P(3,0)或P(7,0) | 3或7","needs-review","P2","long-explanation","long-explanation: 1804 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-235","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","k = -2 或 k = 1/2","k = -2 或 k = 1/2","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 1793 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-236","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(x-4)^2 + (y-3)^2 = 5","(x-4)^2 + (y-3)^2 = 5 | (x-4)²+(y-3)²=5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-237","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(2,0) 或 (4,0)","(2,0) 或 (4,0) | P(2,0)或P(4,0) | 2或4","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-238","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","k = -2 或 k = 1/2","k = -2 或 k = 1/2","needs-review","P2","long-explanation","long-explanation: 517 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-239","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(x-4)^2 + (y-3)^2 = 5","(x-4)^2 + (y-3)^2 = 5 | (x-4)²+(y-3)²=5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-240","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(2,0) 或 (4,0)","(2,0) 或 (4,0) | P(2,0)或P(4,0) | 2或4","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-241","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","1 或 -1/7","1 或 -1/7","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-242","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","x=8 或 3x+4y-28=0","x=8 或 3x+4y-28=0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-243","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(x-2.5)²+(y-4)²=9","(x-2.5)²+(y-4)²=9 | (x-5/2)²+(y-4)²=9","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-244","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","-2 或 1/2","-2 或 1/2","needs-review","P0","long-explanation | source-original","long-explanation: 1452 chars | source-original: source/reference wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-245","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(x-1)²+(y-2)²=10","(x-1)²+(y-2)²=10","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 1151 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-246","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","-8 或 12","-8 或 12 | -8或12","needs-review","P2","long-explanation","long-explanation: 571 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-247","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","±√7/4","±√7/4","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-248","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(x-2)²+(y-2)²=10","(x-2)²+(y-2)²=10","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 810 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-249","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","10 或 -30","10 或 -30 | 10或-30","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-250","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","0 或 1","0 或 1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-251","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","（1）A(0,0)，B(8,0)，C(8,6)，D(0,6)；（2）r=5 m；（3）以A为原点，AB为x轴，AD为y轴，充分利用了矩形的直角边，简化了顶点坐标和距离计算。","（1）A(0,0)，B(8,0)，C(8,6)，D(0,6)；（2）r=5 m；（3）以A为原点，AB为x轴，AD为y轴，充分利用了矩形的直角边，简化了顶点坐标和距离计算。","needs-review","P2","long-explanation","long-explanation: 250 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-252","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","k = -3/4 或 k = 4/3","k = -3/4 或 k = 4/3 | -3/4 或 4/3 | k=-3/4或k=4/3","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-253","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","(-∞, -√3] ∪ [√3, +∞)","(-∞, -√3] ∪ [√3, +∞)","needs-review","P1","long-explanation | duplicate-mc-options","long-explanation: 324 chars | duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-254","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","最小半径约为5.00 m","最小半径约为5.00 m | 5.00 m | 5.00 | 5","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-255","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","小路不完全位于公园内部，因为点B到圆心的距离大于半径。","小路不完全位于公园内部，因为点B到圆心的距离大于半径。 | 不完全位于公园内部，因为点B在圆外。 | 否，点B在圆外。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-256","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","(-∞, -√3/3] ∪ [√3/3, +∞)","(-∞, -√3/3] ∪ [√3/3, +∞)","needs-review","P2","long-explanation","long-explanation: 239 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-257","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(1) 3x-4y+14=0\n(2) Q(0,3.5)\n(3) 2.40","(1) 3x-4y+14=0\n(2) Q(0,3.5)\n(3) 2.40","needs-review","P0","source-file","source-file: source/reference wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-258","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","0, -20/21","0, -20/21 | 0,-20/21","needs-review","P2","long-explanation","long-explanation: 293 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-259","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","曲线Γ是圆心在(0,1)、半径为1的圆","曲线Γ是圆心在(0,1)、半径为1的圆","needs-review","P2","long-explanation","long-explanation: 337 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-260","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","（1）最小半径为5 m，此时圆形区域经过点B(8,0)和点D(0,6)，且与花坛边界相切于点B和点D。\n（2）小路所在直线方程为3x + 4y - 25 = 0。","（1）最小半径为5 m，此时圆形区域经过点B(8,0)和点D(0,6)，且与花坛边界相切于点B和点D。\n（2）小路所在直线方程为3x + 4y - 25 = 0。","needs-review","P2","long-explanation","long-explanation: 320 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-261","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","5","5 | 5 m | 5m","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-262","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","(x - 2)² + y² = 4 (除去点(0,0))","(x - 2)² + y² = 4 (除去点(0,0))","needs-review","P2","long-explanation","long-explanation: 320 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-263","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","（1）直线方程为3x+4y-24=0。选择一般式，因为便于计算点到直线的距离。\n（2）距离为4.8米，因为4.8<5，所以道路与花坛相交。\n（3）切线方程为3x+4y+25=0或3x+4y-25=0。","（1）直线方程为3x+4y-24=0。选择一般式，因为便于计算点到直线的距离。\n（2）距离为4.8米，因为4.8<5，所以道路与花坛相交。\n（3）切线方程为3x+4y+25=0或3x+4y-25=0。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-264","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","3x + 4y - 10 = 0","3x + 4y - 10 = 0 | 3x+4y-10=0 | 3x + 4y = 10 | 3x+4y=10","needs-review","P2","long-explanation","long-explanation: 277 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-265","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","(x - 2)² + y² = 2（去掉点(4,0)）","(x - 2)² + y² = 2（去掉点(4,0)）","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-266","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","（1）3x+4y-24=0；（2）距离为4.8米，道路与花坛相交；（3）(3,4)或(-3,-4)","（1）3x+4y-24=0；（2）距离为4.8米，道路与花坛相交；（3）(3,4)或(-3,-4)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-267","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","k = -4/3 或 k = 0","k = -4/3 或 k = 0 | k=-4/3 或 k=0 | k = -4/3 或 0 | -4/3 或 0","needs-review","P0","long-explanation | source-original","long-explanation: 2865 chars | source-original: source/reference wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-268","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","x - y - 1 = 0","x - y - 1 = 0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-269","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(2, 3)","(2, 3)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-270","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(6, 2) 或 (-2, -6)","(6, 2) 或 (-2, -6) | (-2, -6) 或 (6, 2) | (6,2) 或 (-2,-6) | (-2,-6) 或 (6,2) | P(6, 2) 或 P(-2, -6) | P(-2, -6) 或 P(6, 2)","needs-review","P1","long-explanation | self-contradiction-wording","long-explanation: 863 chars | self-contradiction-wording: contradiction wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-271","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","(-∞, -√3] ∪ [√3, +∞)","(-∞, -√3] ∪ [√3, +∞)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-272","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","x=2, y=1, y=(3/4)x-1/2, y=(-4/3)x+11/3","x=2, y=1, y=(3/4)x-1/2, y=(-4/3)x+11/3","needs-review","P0","long-explanation | source-file","long-explanation: 306 chars | source-file: source/reference wording detected","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-273","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(1) k < 0；理由：直线与 x 轴、y 轴正半轴相交，故斜率必须为负。\n(2) x + 2y - 4 = 0\n(3) 验证方法：设直线方程为 y - 1 = k(x - 2)，求出 A、B 坐标，得到面积 S = (1/2)(2 - 1/k)(1 - 2k)，利用基本不等式或二次函数求最小值，当 k = -1/2 时 S 最小，此时直线方程为 x + 2y - 4 = 0。","(1) k < 0；理由：直线与 x 轴、y 轴正半轴相交，故斜率必须为负。\n(2) x + 2y - 4 = 0\n(3) 验证方法：设直线方程为 y - 1 = k(x - 2)，求出 A、B 坐标，得到面积 S = (1/2)(2 - 1/k)(1 - 2k)，利用基本不等式或二次函数求最小值，当 k = -1/2 时 S 最小，此时直线方程为 x + 2y - 4 = 0。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-274","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","x² + y² - 3x + 2 = 0","x² + y² - 3x + 2 = 0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-275","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","2","2 | 2.0","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-276","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(1) x+y-9=0\n(2) 9√2/2 米\n(3) 相离，因为圆心到直线的距离大于半径","(1) x+y-9=0\n(2) 9√2/2 米\n(3) 相离，因为圆心到直线的距离大于半径","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-277","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","(-∞, -2] ∪ [0, +∞)","(-∞, -2] ∪ [0, +∞)","needs-review","P1","duplicate-mc-options","duplicate-mc-options: duplicate options","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-278","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(1) 四个顶点坐标为A(4,3), B(4,-3), C(-4,-3), D(-4,3)（顺序可不同）\n(2) P到各顶点距离均为5米，最小喷水半径r=5米\n(3) 恰好覆盖。因为花坛是矩形，其所有点到中心的距离不超过对角线的一半5米，而喷灌区域是以P为圆心、5为半径的圆，该圆包含以原点为中心、5为半径的圆，故覆盖整个花坛。","(1) 四个顶点坐标为A(4,3), B(4,-3), C(-4,-3), D(-4,3)（顺序可不同）\n(2) P到各顶点距离均为5米，最小喷水半径r=5米\n(3) 恰好覆盖。因为花坛是矩形，其所有点到中心的距离不超过对角线的一半5米，而喷灌区域是以P为圆心、5为半径的圆，该圆包含以原点为中心、5为半径的圆，故覆盖整个花坛。","needs-review","P2","long-explanation","long-explanation: 278 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-279","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","1, -1/2","1, -1/2 | -1/2, 1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-280","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","B. -1","B. -1","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-281","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(1) y-2=(4/5)(x-3) 或 y=(4/5)x-2/5；(2) 截距为 -2/5；(3) 不能，因为当 x=8 时 y=6，但此时直线与边界 x=8 的交点恰为 (8,6)，而水柱轨迹是射线，从 P 出发沿该方向只能到达该点，无法继续到达 y=6 的其他部分。","(1) y-2=(4/5)(x-3) 或 y=(4/5)x-2/5；(2) 截距为 -2/5；(3) 不能，因为当 x=8 时 y=6，但此时直线与边界 x=8 的交点恰为 (8,6)，而水柱轨迹是射线，从 P 出发沿该方向只能到达该点，无法继续到达 y=6 的其他部分。","needs-review","P2","long-explanation","long-explanation: 251 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-282","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(4, 4) 或 (-4, 4)","(4, 4) 或 (-4, 4) | (4,4) 或 (-4,4) | (4, 4)和(-4, 4) | (4,4)和(-4,4)","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-283","S5","选择性必修 第一册","数学建模活动（三）","multiple-choice","Exam","x + y - 3 = 0","x + y - 3 = 0","needs-review","P2","long-explanation","long-explanation: 225 chars","Rewrite or manually approve before any app integration."
"bnu-high-ds-v1-s5-284","S5","选择性必修 第一册","数学建模活动（三）","short-answer","Foundation","(1) 以水平方向为 x 轴，竖直方向为 y 轴，建立平面直角坐标系。道路所在直线经过 A(2,1) 和 B(5,5)，斜率 k = (5-1)/(5-2) = 4/3，直线方程为 y - 1 = (4/3)(x - 2)，即 4x - 3y - 5 = 0。\n(2) 公园半径等于圆心 C(8,3) 到直线的距离，d = |4×8 - 3×3 - 5|/√(4²+(-3)²) = |32-9-5|/5 = 18/5 = 3.6。\n(3) 点 D(10,4) 到圆心 C 的距离为 √((10-8)²+(4-3)²) = √(4+1) = √5 ≈ 2.236 < 3.6，所以点 D 在公园内部。","(1) 以水平方向为 x 轴，竖直方向为 y 轴，建立平面直角坐标系。道路所在直线经过 A(2,1) 和 B(5,5)，斜率 k = (5-1)/(5-2) = 4/3，直线方程为 y - 1 = (4/3)(x - 2)，即 4x - 3y - 5 = 0。\n(2) 公园半径等于圆心 C(8,3) 到直线的距离，d = |4×8 - 3×3 - 5|/√(4²+(-3)²) = |32-9-5|/5 = 18/5 = 3.6。\n(3) 点 D(10,4) 到圆心 C 的距离为 √((10-8)²+(4-3)²) = √(4+1) = √5 ≈ 2.236 < 3.6，所以点 D 在公园内部。","pass","none","","","Include in S18 pass-sample review before app integration."
"bnu-high-ds-v1-s5-285","S5","选择性必修 第一册","数学建模活动（三）","fill-in","Core","(2,7)或(3,9)","(2,7)或(3,9) | (2,7)和(3,9) | (2,7) (3,9) | C(2,7)或C(3,9) | C(2,7)和C(3,9)","pass","none","","","Include in S18 pass-sample review before app integration."
