"id","batch","grade","volume","chapter","topicTitleZhHans","type","difficulty","verdict","solvable","answerMatches","severity","issueCodes","issueDetailsZhHans","independentAnswerZhHans","answer","acceptedAnswers","answerCheckZhHans","recommendedActionZhHans","confidence","promptZhHans"
"hjb-high-ds-v3-s4-434","hjb-v3-remediated","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","pass","true","true","none","","","178","178","178","标准答案 178 与计算一致，选项中有 178，且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0434：选择：已知向量 u=(8,6)，v=(17,7)，求 u·v。"
"hjb-high-ds-v3-s4-435","hjb-v3-remediated","S4","必修 第二册","平面向量","平面向量","fill-in","Core","pass","true","true","none","","","268","268","268","标准答案 268 与计算一致，acceptedAnswers 包含 268，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0435：填空：已知向量 u=(8,11)，v=(17,12)，求 u·v。"
"hjb-high-ds-v3-s4-436","hjb-v3-remediated","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","pass","true","true","none","","","141","141","141","标准答案 141 与计算一致，选项中有 141，且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0436：选择：已知向量 u=(5,7)，v=(17,8)，求 u·v。"
"hjb-high-ds-v3-s4-437","hjb-v3-remediated","S4","必修 第二册","平面向量","平面向量","fill-in","Core","pass","true","true","none","","","251","251","251","标准答案 251 与计算一致，acceptedAnswers 包含 251，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0437：填空：已知向量 u=(7,11)，v=(17,12)，求 u·v。"
"hjb-high-ds-v3-s4-438","hjb-v3-remediated","S4","必修 第二册","平面向量","平面向量","multiple-choice","Core","pass","true","true","none","","","332","332","332","标准答案 332 与计算一致，选项中有 332，且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0438：选择：已知向量 u=(10,13)，v=(15,14)，求 u·v。"
"hjb-high-ds-v3-s4-439","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","16","16","16","标准答案 16 与计算一致，acceptedAnswers 包含 16，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0439：填空：复数 z=(4+2i)+(12-2i)，求 z 的实部。"
"hjb-high-ds-v3-s4-440","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","23","23","23","标准答案 23 与计算一致，选项中有 23，且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0440：选择：复数 z=(3+6i)+(20-6i)，求 z 的实部。"
"hjb-high-ds-v3-s4-441","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","18","18","18","标准答案 18 与独立答案一致，acceptedAnswers 包含 18，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0441：填空：复数 z=(7+4i)+(11-4i)，求 z 的实部。"
"hjb-high-ds-v3-s4-442","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","18","18","18","标准答案 18 与独立答案一致，选项中有 18 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0442：选择：复数 z=(8+12i)+(10-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-443","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","27","27","27","标准答案 27 与独立答案一致，acceptedAnswers 包含 27，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0443：填空：复数 z=(11+5i)+(16-5i)，求 z 的实部。"
"hjb-high-ds-v3-s4-444","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","18","18","18","标准答案 18 与独立答案一致，选项中有 18 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0444：选择：复数 z=(12+6i)+(6-6i)，求 z 的实部。"
"hjb-high-ds-v3-s4-445","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","24","24","24","标准答案 24 与独立答案一致，acceptedAnswers 包含 24，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0445：填空：复数 z=(12+12i)+(12-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-446","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","21","21","21","标准答案 21 与独立答案一致，选项中有 21 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0446：选择：复数 z=(4+13i)+(17-13i)，求 z 的实部。"
"hjb-high-ds-v3-s4-447","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","17","17","17","标准答案 17 与独立答案一致，acceptedAnswers 包含 17，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0447：填空：复数 z=(4+7i)+(13-7i)，求 z 的实部。"
"hjb-high-ds-v3-s4-448","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","17","17","17","标准答案 17 与独立答案一致，选项中有 17 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0448：选择：复数 z=(7+11i)+(10-11i)，求 z 的实部。"
"hjb-high-ds-v3-s4-449","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","23","23","23","标准答案 23 与独立答案一致，acceptedAnswers 包含 23，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0449：填空：复数 z=(12+2i)+(11-2i)，求 z 的实部。"
"hjb-high-ds-v3-s4-450","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","23","23","23","标准答案 23 与独立答案一致，选项中有 23 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0450：选择：复数 z=(9+9i)+(14-9i)，求 z 的实部。"
"hjb-high-ds-v3-s4-451","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","13","13","13","标准答案 13 与独立答案一致，acceptedAnswers 包含 13，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0451：填空：复数 z=(5+3i)+(8-3i)，求 z 的实部。"
"hjb-high-ds-v3-s4-452","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","15","15","15","标准答案 15 与独立答案一致，选项中有 15 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0452：选择：复数 z=(4+4i)+(11-4i)，求 z 的实部。"
"hjb-high-ds-v3-s4-453","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","20","20","20","标准答案 20 与独立答案一致，acceptedAnswers 包含 20，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0453：填空：复数 z=(10+9i)+(10-9i)，求 z 的实部。"
"hjb-high-ds-v3-s4-454","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","15","15","15","标准答案 15 与独立答案一致，选项中有 15 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0454：选择：复数 z=(4+11i)+(11-11i)，求 z 的实部。"
"hjb-high-ds-v3-s4-455","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","24","24","24","标准答案 24 与独立答案一致，acceptedAnswers 包含 24，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0455：填空：复数 z=(6+2i)+(18-2i)，求 z 的实部。"
"hjb-high-ds-v3-s4-456","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","12","12","12","标准答案 12 与独立答案一致，选项中有 12 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0456：选择：复数 z=(3+3i)+(9-3i)，求 z 的实部。"
"hjb-high-ds-v3-s4-457","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","17","17","17","标准答案 17 与独立答案一致，acceptedAnswers 包含 17，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0457：填空：复数 z=(11+4i)+(6-4i)，求 z 的实部。"
"hjb-high-ds-v3-s4-458","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","23","23","23","标准答案 23 与独立答案一致，选项中有 23 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0458：选择：复数 z=(5+10i)+(18-10i)，求 z 的实部。"
"hjb-high-ds-v3-s4-459","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","15","15","15","标准答案 15 与独立答案一致，acceptedAnswers 包含 15，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0459：填空：复数 z=(2+12i)+(13-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-460","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","17","17","17","标准答案 17 与独立答案一致，选项中有 17 且唯一正确，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0460：选择：复数 z=(12+10i)+(5-10i)，求 z 的实部。"
"hjb-high-ds-v3-s4-461","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","23","23","23","标准答案 23 与独立答案一致，acceptedAnswers 包含 23，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0461：填空：复数 z=(8+3i)+(15-3i)，求 z 的实部。"
"hjb-high-ds-v3-s4-462","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","7","7","7","标准答案 7 与独立答案一致，acceptedAnswers 包含 7，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0462：选择：复数 z=(3+3i)+(4-3i)，求 z 的实部。"
"hjb-high-ds-v3-s4-463","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","20","20","20","标准答案 20 与独立答案一致，acceptedAnswers 包含 20，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0463：填空：复数 z=(2+9i)+(18-9i)，求 z 的实部。"
"hjb-high-ds-v3-s4-464","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","14","14","14","标准答案 14 与独立答案一致，acceptedAnswers 包含 14，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0464：选择：复数 z=(10+3i)+(4-3i)，求 z 的实部。"
"hjb-high-ds-v3-s4-465","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","24","24","24","标准答案 24 与独立答案一致，acceptedAnswers 包含 24，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0465：填空：复数 z=(8+5i)+(16-5i)，求 z 的实部。"
"hjb-high-ds-v3-s4-466","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","18","18","18","标准答案 18 与独立答案一致，acceptedAnswers 包含 18，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0466：选择：复数 z=(6+5i)+(12-5i)，求 z 的实部。"
"hjb-high-ds-v3-s4-467","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","21","21","21","标准答案 21 与独立答案一致，acceptedAnswers 包含 21，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0467：填空：复数 z=(9+11i)+(12-11i)，求 z 的实部。"
"hjb-high-ds-v3-s4-468","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","25","25","25","标准答案 25 与独立答案一致，acceptedAnswers 包含 25，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0468：选择：复数 z=(8+12i)+(17-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-469","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","19","19","19","标准答案 19 与独立答案一致，acceptedAnswers 包含 19，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0469：填空：复数 z=(5+8i)+(14-8i)，求 z 的实部。"
"hjb-high-ds-v3-s4-470","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","25","25","25","标准答案 25 与独立答案一致，acceptedAnswers 包含 25，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0470：选择：复数 z=(7+9i)+(18-9i)，求 z 的实部。"
"hjb-high-ds-v3-s4-471","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","18","18","18","标准答案 18 与独立答案一致，acceptedAnswers 包含 18，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0471：填空：复数 z=(8+1i)+(10-1i)，求 z 的实部。"
"hjb-high-ds-v3-s4-472","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","22","22","22","标准答案 22 与独立答案一致，acceptedAnswers 包含 22，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0472：选择：复数 z=(8+12i)+(14-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-473","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","21","21","21","标准答案 21 与独立答案一致，acceptedAnswers 包含 21，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0473：填空：复数 z=(6+10i)+(15-10i)，求 z 的实部。"
"hjb-high-ds-v3-s4-474","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","29","29","29","标准答案 29 与独立答案一致，acceptedAnswers 包含 29，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0474：选择：复数 z=(9+9i)+(20-9i)，求 z 的实部。"
"hjb-high-ds-v3-s4-475","hjb-v3-remediated","S4","必修 第二册","复数","复数","fill-in","Core","pass","true","true","none","","","14","14","14","标准答案 14 与独立答案一致，acceptedAnswers 包含 14，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0475：填空：复数 z=(5+1i)+(9-1i)，求 z 的实部。"
"hjb-high-ds-v3-s4-476","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","11","11","11","标准答案 11 与独立答案一致，acceptedAnswers 包含 11，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0476：选择：复数 z=(5+3i)+(6-3i)，求 z 的实部。"
"hjb-high-ds-v3-s4-477","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","19","19","19","标准答案 19 与独立答案一致，acceptedAnswers 包含 19，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0477：选择：复数 z=(10+12i)+(9-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-478","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","27","27","27","标准答案 27 与独立答案一致，acceptedAnswers 包含 27，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0478：选择：复数 z=(9+1i)+(18-1i)，求 z 的实部。"
"hjb-high-ds-v3-s4-479","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","18","18","18","标准答案 18 与独立答案一致，acceptedAnswers 包含 18，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0479：选择：复数 z=(5+2i)+(13-2i)，求 z 的实部。"
"hjb-high-ds-v3-s4-480","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","29","29","29","标准答案 29 与独立答案一致，acceptedAnswers 包含 29，解析正确。选项唯一正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0480：选择：复数 z=(9+12i)+(20-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-481","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","30","30","30","标准答案30，acceptedAnswers包含30，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0481：选择：复数 z=(10+11i)+(20-11i)，求 z 的实部。"
"hjb-high-ds-v3-s4-482","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","18","18","18","标准答案18，acceptedAnswers包含18，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0482：选择：复数 z=(9+9i)+(9-9i)，求 z 的实部。"
"hjb-high-ds-v3-s4-483","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","30","30","30","标准答案30，acceptedAnswers包含30，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0483：选择：复数 z=(11+11i)+(19-11i)，求 z 的实部。"
"hjb-high-ds-v3-s4-484","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","21","21","21","标准答案21，acceptedAnswers包含21，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0484：选择：复数 z=(5+2i)+(16-2i)，求 z 的实部。"
"hjb-high-ds-v3-s4-485","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","19","19","19","标准答案19，acceptedAnswers包含19，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0485：选择：复数 z=(8+4i)+(11-4i)，求 z 的实部。"
"hjb-high-ds-v3-s4-486","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","15","15","15","标准答案15，acceptedAnswers包含15，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0486：选择：复数 z=(8+5i)+(7-5i)，求 z 的实部。"
"hjb-high-ds-v3-s4-487","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","30","30","30","标准答案30，acceptedAnswers包含30，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0487：选择：复数 z=(10+1i)+(20-1i)，求 z 的实部。"
"hjb-high-ds-v3-s4-488","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","14","14","14","标准答案14，acceptedAnswers包含14，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0488：选择：复数 z=(6+5i)+(8-5i)，求 z 的实部。"
"hjb-high-ds-v3-s4-489","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","31","31","31","标准答案31，acceptedAnswers包含31，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0489：选择：复数 z=(11+7i)+(20-7i)，求 z 的实部。"
"hjb-high-ds-v3-s4-490","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","22","22","22","标准答案22，acceptedAnswers包含22，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0490：选择：复数 z=(8+8i)+(14-8i)，求 z 的实部。"
"hjb-high-ds-v3-s4-491","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","17","17","17","标准答案17，acceptedAnswers包含17，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0491：选择：复数 z=(11+9i)+(6-9i)，求 z 的实部。"
"hjb-high-ds-v3-s4-492","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","17","17","17","标准答案17，acceptedAnswers包含17，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0492：选择：复数 z=(3+2i)+(14-2i)，求 z 的实部。"
"hjb-high-ds-v3-s4-493","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","11","11","11","标准答案11，acceptedAnswers包含11，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0493：选择：复数 z=(4+10i)+(7-10i)，求 z 的实部。"
"hjb-high-ds-v3-s4-494","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","29","29","29","标准答案29，acceptedAnswers包含29，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0494：选择：复数 z=(12+12i)+(17-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-495","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","17","17","17","标准答案17，acceptedAnswers包含17，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0495：选择：复数 z=(5+11i)+(12-11i)，求 z 的实部。"
"hjb-high-ds-v3-s4-496","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","26","26","26","标准答案26，acceptedAnswers包含26，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0496：选择：复数 z=(10+8i)+(16-8i)，求 z 的实部。"
"hjb-high-ds-v3-s4-497","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","10","10","10","标准答案10，acceptedAnswers包含10，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0497：选择：复数 z=(2+12i)+(8-12i)，求 z 的实部。"
"hjb-high-ds-v3-s4-498","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","27","27","27","标准答案27，acceptedAnswers包含27，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0498：选择：复数 z=(9+4i)+(18-4i)，求 z 的实部。"
"hjb-high-ds-v3-s4-499","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","16","16","16","标准答案16，acceptedAnswers包含16，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0499：选择：复数 z=(2+5i)+(14-5i)，求 z 的实部。"
"hjb-high-ds-v3-s4-500","hjb-v3-remediated","S4","必修 第二册","复数","复数","multiple-choice","Core","pass","true","true","none","","","11","11","11","标准答案11，acceptedAnswers包含11，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0500：选择：复数 z=(3+1i)+(8-1i)，求 z 的实部。"
"hjb-high-ds-v3-s5-001","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Core","pass","true","true","none","","","85","85","85","标准答案85，acceptedAnswers包含85，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0501：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 5 和 17，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-002","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Challenge","pass","true","true","none","","","66","66","66","标准答案66，acceptedAnswers包含66，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0502：填空：长方体中同一顶点出发的三条互相垂直棱长分别为 6、6、5。求含有长为 6 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-003","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Foundation","pass","true","true","none","","","136","136","136","标准答案136，acceptedAnswers包含136，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0503：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 8 和 17，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-004","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Exam","pass","true","true","none","","","150","150","150","标准答案150，acceptedAnswers包含150，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0504：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 10、8、7。求含有长为 10 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-005","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Core","pass","true","true","none","","","100","100","100","标准答案100，acceptedAnswers包含100，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0505：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 5 和 20，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-006","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Challenge","pass","true","true","none","","","324","324","324","标准答案324，acceptedAnswers包含324，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0506：解答：长方体中同一顶点出发的三条互相垂直棱长分别为 12、18、9。求含有长为 12 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-007","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Foundation","pass","true","true","none","","","70","70","70","标准答案70，acceptedAnswers包含70，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0507：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 10 和 7，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-008","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Exam","pass","true","true","none","","","56","56","56","标准答案56，acceptedAnswers包含56，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0508：填空：长方体中同一顶点出发的三条互相垂直棱长分别为 2、17、11。求含有长为 2 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-009","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Core","pass","true","true","none","","","140","140","140","标准答案140，acceptedAnswers包含140，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0509：解答：长方体中同一顶点出发的两条互相垂直棱长分别为 7 和 20，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-010","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Challenge","pass","true","true","none","","","42","42","42","标准答案42，acceptedAnswers包含42，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0510：选择：长方体中同一顶点出发的三条互相垂直棱长分别为 3、10、4。求含有长为 3 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-011","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Foundation","pass","true","true","none","","","51","51","51","标准答案51，acceptedAnswers包含51，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0511：填空：长方体中同一顶点出发的两条互相垂直棱长分别为 3 和 17，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-012","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","short-answer","Exam","pass","true","true","none","","","36","36","36","标准答案36，acceptedAnswers包含36，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0512：解答：长方体中同一顶点出发的三条互相垂直棱长分别为 3、6、6。求含有长为 3 的棱的两个相邻面的面积之和。"
"hjb-high-ds-v3-s5-013","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","multiple-choice","Core","pass","true","true","none","","","135","135","135","标准答案135，acceptedAnswers包含135，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0513：选择：长方体中同一顶点出发的两条互相垂直棱长分别为 9 和 15，这两条棱围成的矩形面积是多少？"
"hjb-high-ds-v3-s5-014","hjb-v3-remediated","S5","必修 第三册","空间直线与平面","空间直线与平面","fill-in","Challenge","pass","true","true","none","","","36","36","36","标准答案36，acceptedAnswers包含36，解析正确。","无需修改；进入人工抽样复核即可。","high","V3修复变式0514：填空：长方体中同一顶点出发的三条互相垂直棱长分别为 3、4、8。求含有长为 3 的棱的两个相邻面的面积之和。"
