id,grade,semester,type,difficulty,topicId,topicTitleZhHans,volume,chapter,status,severity,confidence,sourceStage,solvableStatus,ragFitStatus,answerMatchStatus,explanationMatchStatus,mcUniquenessStatus,independentAnswer,correctedAnswer,issueTags,qaOutputConcernTags,rationaleZhHans,answer,acceptedAnswers,stageASolvableStatus,stageASeverity,stageAIndependentAnswer,stageBAnswerMatchStatus,stageBExplanationMatchStatus,stageBMcUniquenessStatus,stageBCorrectedAnswer,stageCSeverity,promptZhHans
bnu-high-ds-v1-s5-333,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,645,645,math_error|answer_mismatch|explanation_contradiction,,"题目可解，符合教材范围。正确答案为645（C(13,4)-C(8,4)=715-70=645），但存储答案560错误，解析中虽提及645却最终保留560，存在数学错误、答案不匹配和解释矛盾，必须修正。",560,560,pass,none,715,fail,fail,not_applicable,645,blocker,某班有8名男生和5名女生，现要从中选出4人组成一个小组，要求小组中至少有1名女生。问：不同的选法共有多少种？
bnu-high-ds-v1-s5-334,S5,lower,multiple-choice,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,pass,150,,,,存储答案150正确，解析分组分配计算无误，与独立解一致。,150,150,pass,none,150,pass,pass,pass,,,将5本不同的书分给甲、乙、丙三人，每人至少1本，则不同的分配方法共有多少种？
bnu-high-ds-v1-s5-335,S5,lower,short-answer,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,96,,,,存储答案96正确，解析首位非零排列无误，与独立解一致。,96,96,pass,none,96,pass,pass,not_applicable,,,"用0,1,2,3,4这五个数字可以组成多少个没有重复数字的五位数？"
bnu-high-ds-v1-s5-336,S5,lower,fill-in,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,9,9,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合教材范围。独立求解得n=9，但存储答案为8，且解析中方程(n-2)(n-3)=42的解应为9或-4，却错误给出n=8，存在数学错误和答案矛盾，必须修正。,8,8,pass,none,9,fail,fail,not_applicable,9,blocker,在(1+x)^n的展开式中，若第5项与第3项的系数之比为7:2，则n的值为______。
bnu-high-ds-v1-s5-337,S5,lower,multiple-choice,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,pass,96,,,,存储答案96正确，解析用补集法计算无误，与独立解一致。,96,96,pass,none,96,pass,pass,pass,,,从6名男生和4名女生中选出3人参加演讲比赛，要求选出的3人中既有男生又有女生，则不同的选法共有多少种？
bnu-high-ds-v1-s5-338,S5,lower,short-answer,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,-672,-672,math_error|answer_mismatch|explanation_contradiction,overlong_rationale,题目可解，符合教材范围。独立计算得系数为-672，但存储答案和接受答案均为-21/2，属于数学错误。解析中计算过程得出-672却保留错误答案，存在矛盾。需修正答案为-672。,-21/2,-21/2,pass,none,-21/2,fail,fail,not_applicable,-672,blocker,求(2x^2 - 1/(2x))^9的展开式中x^9的系数。
bnu-high-ds-v1-s5-339,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,406456,406456,math_error|answer_mismatch|explanation_contradiction,,"题目可解，符合教材范围。正确答案为C(50,5)-C(48,5)=406456，但存储答案1086008错误，解析中计算得406456却保留错误答案，矛盾。",1086008,1086008,pass,none,"1,960,700",fail,fail,not_applicable,406456,blocker,某班有50名学生，其中正、副班长各1名。现要选派5人参加一项活动，要求正、副班长至少有一人参加，则不同的选派方法共有______种。
bnu-high-ds-v1-s5-340,S5,lower,multiple-choice,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,pass,36,,,,存储答案36正确，解析分组分配计算无误，与独立解一致。,36,36,pass,none,36,pass,pass,pass,,,将4个不同的小球放入3个不同的盒子中，每个盒子至少放1个，则不同的放法共有多少种？
bnu-high-ds-v1-s5-341,S5,lower,short-answer,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,52,,,,存储答案52与独立解一致，解析分类正确，计算无误。,52,52,pass,none,52,pass,pass,not_applicable,,,"从0,1,2,3,4,5这六个数字中任取三个不同的数字组成一个三位数，要求这个三位数是偶数。问：共有多少个满足条件的三位数？请写出计算过程并给出答案。"
bnu-high-ds-v1-s5-342,S5,lower,fill-in,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,-160,,,,存储答案-160与独立解一致，解析通项公式和系数计算正确。,-160,-160,pass,none,-160,pass,pass,not_applicable,,,在(2x - 1)^6的展开式中，含x^3项的系数是______。
bnu-high-ds-v1-s5-343,S5,lower,multiple-choice,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,pass,A,,,,"存储答案C(14,4)-C(8,4)与独立解A一致，解析正确，唯一正确选项。","C(14,4) - C(8,4)","C(14,4) - C(8,4)",pass,none,A,pass,pass,pass,,,某班有8名男生和6名女生，现要从中选出4人组成一个小组，要求小组中至少有1名女生。不同的选法共有多少种？
bnu-high-ds-v1-s5-344,S5,lower,short-answer,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,150,,,self_correction_language|overlong_rationale,存储答案150与独立解一致，解析分组分配方法正确。,150,150,pass,none,150,pass,pass,not_applicable,,,将5本不同的书分给3名同学，每人至少1本，且书全部分完。问：有多少种不同的分法？请写出计算过程并给出答案。
bnu-high-ds-v1-s5-345,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,72,,,,存储答案72与独立解一致，解析捆绑法计算正确。,72,72,pass,none,72,pass,pass,not_applicable,,,"用数字1,2,3,4,5组成没有重复数字的五位数，要求数字2和3不相邻。这样的五位数共有______个。"
bnu-high-ds-v1-s5-346,S5,lower,multiple-choice,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,pass,45,,,,存储答案45与独立解一致，解析多项式系数计算正确，唯一正确选项。,45,45,pass,none,45,pass,pass,pass,,,在(1 + x + x^2)^5的展开式中，x^4的系数是（ ）。
bnu-high-ds-v1-s5-347,S5,lower,short-answer,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,792,,,,"存储答案C(12,5)与独立解792一致，解析组合数计算正确。","C(12,5)","C(12,5) | 792",pass,none,792,pass,pass,not_applicable,,,某城市有南北向街道8条，东西向街道6条，某人从西南角走到东北角，要求路程最短。问：共有多少种不同的走法？请写出计算过程并给出答案。
bnu-high-ds-v1-s5-348,S5,lower,fill-in,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,1,,,,存储答案1与独立解一致，解析由二项式系数最大得n=8，系数和计算正确。,1,1,pass,none,1,pass,pass,not_applicable,,,已知(1 - 2x)^n的展开式中，第5项的二项式系数最大，则展开式中所有项的系数之和为______。
bnu-high-ds-v1-s5-349,S5,lower,multiple-choice,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,pass,36,,,,存储答案36与独立解一致，解析正确描述分组分配过程，无矛盾。,36,36,pass,none,36,pass,pass,pass,,,将4个不同的小球放入3个不同的盒子中，每个盒子至少放一个球，则不同的放法共有（ ）种。
bnu-high-ds-v1-s5-350,S5,lower,short-answer,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,166,166,math_error|answer_mismatch|explanation_contradiction,overlong_rationale,题目可解，独立计算得166。存储答案180错误，解析过程混乱且最终得出166，与存储答案矛盾。,180,180,pass,none,185,fail,fail,not_applicable,166,blocker,从6名男生和4名女生中选出4人参加辩论赛，要求既有男生又有女生，且男生甲和女生乙不能同时入选。问：有多少种不同的选法？请写出计算过程并给出答案。
bnu-high-ds-v1-s5-351,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,3750,3750,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合教材范围。独立计算得3750，但存储答案37500错误，且解析中计算过程得出3750，与存储答案矛盾，属于严重错误。,37500,37500,pass,none,37500,fail,fail,not_applicable,3750,blocker,某密码锁的密码由4位数字组成，每位数字可以是0到9中的任意一个，但要求密码中恰好有两位数字是奇数，另外两位数字是偶数。问：满足条件的密码共有多少个？
bnu-high-ds-v1-s5-352,S5,lower,multiple-choice,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,pass,-160,,,,存储答案-160与独立解一致，解析正确应用二项式定理，无矛盾。,-160,-160,pass,none,-160,pass,pass,pass,,,在(2x - 1)^6的展开式中，含x^3项的系数是多少？
bnu-high-ds-v1-s5-353,S5,lower,short-answer,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,250,250,math_error|answer_mismatch|explanation_contradiction,,"题目可解，符合教材范围。独立计算得250种选法：男3女1为C(6,3)C(5,1)=100，男2女2为C(6,2)C(5,2)=150，合计250。存储答案215错误，且解析中计算过程得出250，与存储答案矛盾。",215,215,pass,none,215,fail,fail,not_applicable,250,blocker,从6名男生和5名女生中选出4人参加辩论赛，要求选出的4人中既有男生又有女生，且男生人数不少于女生人数。问：有多少种不同的选法？
bnu-high-ds-v1-s5-354,S5,lower,fill-in,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,60,,,,存储答案60与独立解一致，解析正确描述先选书给甲再分配剩余书的过程，无矛盾。,60,60,pass,none,60,pass,pass,not_applicable,,,将5本不同的书全部分给甲、乙、丙三人，每人至少一本，且甲恰好分到两本，问：有多少种不同的分法？
bnu-high-ds-v1-s5-355,S5,lower,multiple-choice,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,pass,30,,,,存储答案30与独立解一致，解析分类讨论末位情况，无矛盾。,30,30,pass,none,30,pass,pass,pass,,,"用0,1,2,3,4这五个数字组成没有重复数字的三位数，其中偶数共有多少个？"
bnu-high-ds-v1-s5-356,S5,lower,short-answer,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,not_applicable,720,720,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合教材范围。独立求解得720，与存储答案7200不符，且解析过程错误（未正确选人、排列计算有误），属于严重数学错误和答案矛盾，必须修正。,7200,7200,pass,none,2880,fail,fail,not_applicable,720,blocker,某班有8名学生，从中选出5人排成一排照相，其中甲、乙两人必须相邻，且丙不站在两端。问：有多少种不同的排法？
bnu-high-ds-v1-s5-357,S5,lower,fill-in,Core,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,14,,,,存储答案14与独立解一致，解析正确使用组合数对称性，无问题。,14,14,pass,none,14,pass,pass,not_applicable,,,在(1+x)^n的展开式中，若第5项与第11项的系数相等，则n的值为______。
bnu-high-ds-v1-s5-358,S5,lower,multiple-choice,Exam,bnu-high-s5-计数原理,计数原理,选择性必修 第一册,计数原理,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,600,600,math_error|answer_mismatch|explanation_contradiction,,题目可解，独立计算得600。存储答案540错误，解析中容斥计算有误且与答案矛盾，正确方案数为600。,540,540,pass,none,600,fail,fail,pass,600,blocker,将6名志愿者分配到三个不同的奥运场馆服务，每个场馆至少一人，且甲、乙两人不在同一个场馆。问：不同的分配方案共有多少种？
bnu-high-ds-v1-s5-359,S5,lower,short-answer,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,1/2,,,,存储答案1/2与独立解一致，解析正确使用对立事件和独立性，无问题。,1/2,1/2 | 0.5,pass,none,1/2,pass,pass,not_applicable,,,甲、乙两人独立地破译一个密码，他们能译出的概率分别为1/3和1/4。求密码被破译的概率。
bnu-high-ds-v1-s5-360,S5,lower,fill-in,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,3/7,,,,存储答案3/7与独立解一致，解析正确使用缩减样本空间，无问题。,3/7,3/7,pass,none,3/7,pass,pass,not_applicable,,,一个袋中有5个红球和3个白球，从中无放回地抽取两次，每次取一个。已知第一次取到红球，求第二次取到白球的概率。
bnu-high-ds-v1-s5-361,S5,lower,multiple-choice,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,pass,0.6,,,,存储答案0.6与独立解一致，解析正确应用条件概率公式，选项唯一，无问题。,0.6,0.6,pass,none,0.6,pass,pass,pass,,,某地区气象台统计，在夏季某一天，该地区下雨的概率为0.4，刮风的概率为0.5，既下雨又刮风的概率为0.3。则在刮风的条件下，下雨的概率是（ ）。
bnu-high-ds-v1-s5-362,S5,lower,short-answer,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0.6826,,,,存储答案0.6826与独立解一致，解析正确标准化并计算概率，无问题。,0.6826,0.6826,pass,none,0.6826,pass,pass,not_applicable,,,"某工厂生产一种电子元件，其使用寿命（单位：小时）服从正态分布 N(1000, 50²)。现从该批元件中随机抽取一个，求其使用寿命在 950 小时到 1050 小时之间的概率。已知标准正态分布表中，P(Z < 1) = 0.8413，P(Z < 2) = 0.9772。"
bnu-high-ds-v1-s5-363,S5,lower,fill-in,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"(1) X=0,1,2; P(X=0)=3/28, P(X=1)=15/28, P(X=2)=10/28; (2) E(X)=5/4",,,,存储答案与独立解一致，分布列和期望计算正确，解析清晰，无问题。,"(1) X的可能取值为0,1,2。分布列为：P(X=0)=3/28，P(X=1)=15/28，P(X=2)=10/28。(2) E(X)=5/4。","(1) X的可能取值为0,1,2。分布列为：P(X=0)=3/28，P(X=1)=15/28，P(X=2)=10/28。(2) E(X)=5/4。 | (1) X的可能取值为0,1,2。P(X=0)=3/28，P(X=1)=15/28，P(X=2)=10/28。(2) E(X)=5/4。 | (1) X的可能取值为0,1,2。分布列：P(X=0)=3/28，P(X=1)=15/28，P(X=2)=10/28。(2) E(X)=5/4。 | (1) X的可能取值为0,1,2。P(X=0)=3/28，P(X=1)=15/28，P(X=2)=5/14。(2) E(X)=1.25。 | (1) X的可能取值为0,1,2。分布列为：P(X=0)=3/28，P(X=1)=15/28，P(X=2)=5/14。(2) E(X)=1.25。 | (1) X的可能取值为0,1,2。分布列：P(X=0)=3/28，P(X=1)=15/28，P(X=2)=5/14。(2) E(X)=1.25。",pass,none,"(1) X=0,1,2; P(X=0)=3/28, P(X=1)=15/28, P(X=2)=10/28; (2) E(X)=5/4",pass,pass,not_applicable,,,"一个不透明的袋子里装有5个红球和3个蓝球，这些球除颜色外完全相同。从袋中不放回地依次取出两个球。设随机变量X为取出的红球个数。\n(1) 写出X的所有可能取值，并求X的分布列；\n(2) 求X的数学期望E(X)。"
bnu-high-ds-v1-s5-364,S5,lower,multiple-choice,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,stage-c,pass,pass,fail,fail,pass,0.0456,0.0456,math_error|answer_mismatch|explanation_contradiction,,题目可解，符合正态分布条件概率。正确计算：P(X>2100|X>1950)=P(X>2100)/P(X>1950)≈0.0228/0.8413≈0.0271，但选项中最接近0.0456，实际应选0.0456。存储答案0.0228错误，解析中条件概率计算后却选0.0228，自相矛盾。需修正答案为0.0456。,0.0228,0.0228,pass,none,0.0456,fail,fail,pass,0.0456,blocker,"某工厂生产一种电子元件，其使用寿命（单位：小时）服从正态分布 N(2000, 50^2)。现从该批元件中随机抽取一个，已知该元件的使用寿命超过 1950 小时，求其使用寿命超过 2100 小时的概率。\n（可能用到的数据：若 X ~ N(μ, σ^2)，则 P(μ - σ < X < μ + σ) ≈ 0.6827，P(μ - 2σ < X < μ + 2σ) ≈ 0.9545，P(μ - 3σ < X < μ + 3σ) ≈ 0.9973）"
bnu-high-ds-v1-s5-365,S5,lower,short-answer,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0.8186,,,,存储答案0.8186与独立解一致，解析计算正确，无问题。,0.8186,0.8186 | 0.8185 | 0.81855,pass,none,0.8186,pass,pass,not_applicable,,,"某工厂生产一种电子元件，其使用寿命（单位：小时）服从正态分布 N(1000, 50^2)。现从该工厂生产的一批元件中随机抽取一个。求该元件的使用寿命在 950 小时到 1100 小时之间的概率。\n（参考数据：若 X ~ N(μ, σ^2)，则 P(μ - σ ≤ X ≤ μ + σ) ≈ 0.6827，P(μ - 2σ ≤ X ≤ μ + 2σ) ≈ 0.9545，P(μ - 3σ ≤ X ≤ μ + 3σ) ≈ 0.9973。）"
bnu-high-ds-v1-s5-366,S5,lower,fill-in,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0.75,,,,存储答案0.75与独立解一致，解析利用概率和为1正确，无问题。,0.75,0.75 | 75% | 3/4,pass,none,0.75,pass,pass,not_applicable,,,"某工厂生产一种电子元件，其使用寿命（单位：小时）服从正态分布 N(μ, σ²)。已知该元件使用寿命低于 800 小时的概率为 0.15，高于 1200 小时的概率为 0.1。若从该工厂生产的元件中随机抽取一个，求其使用寿命在 800 小时到 1200 小时之间的概率。"
bnu-high-ds-v1-s5-367,S5,lower,multiple-choice,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,pass,1.3,,,,存储答案1.3与独立解一致，解析计算正确，选项唯一，无问题。,1.3,1.3,pass,none,1.3,pass,pass,pass,,,某校高二年级进行数学建模活动，甲、乙两人独立地解答同一道概率建模题。已知甲解出该题的概率为0.7，乙解出该题的概率为0.6。记X为两人中解出该题的人数，则X的数学期望E(X)等于（ ）。
bnu-high-ds-v1-s5-368,S5,lower,short-answer,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,2/3,,,,存储答案2/3与独立解一致，解析正确，无问题。,2/3,2/3 | 0.6667 | 66.67%,pass,none,2/3,pass,pass,not_applicable,,,某工厂生产的一批产品中，一等品占60%，二等品占30%，三等品占10%。从这批产品中随机抽取一件，发现它不是三等品。求它是一等品的概率。
bnu-high-ds-v1-s5-369,S5,lower,fill-in,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,3/7,,,,存储答案3/7与独立解一致，解析正确，无问题。,3/7,3/7 | 0.4286 | 约0.43,pass,none,3/7,pass,pass,not_applicable,,,一个不透明的盒子中装有5个红球和3个蓝球，这些球除颜色外完全相同。从盒子中不放回地依次取出两个球。记事件A为“第一次取出的球是红球”，事件B为“第二次取出的球是蓝球”。求在事件A发生的条件下，事件B发生的概率。
bnu-high-ds-v1-s5-370,S5,lower,multiple-choice,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,warn,minor,high,stage-c,pass,pass,pass,weak,pass,0.0230,,explanation_contradiction,,题目可解，符合正态分布条件概率。独立计算得0.0233，最接近选项0.0230，答案匹配。解析中计算过程正确，但最终结果表述为约0.0233，与选项0.0230存在微小偏差，属于近似误差，不影响答案选择，但解释一致性较弱。无其他实质错误。,0.0230,0.0230,pass,none,0.0230,pass,weak,pass,,minor,"某工厂生产一种电子元件，其使用寿命（单位：小时）服从正态分布 N(1000, 50²)。质检部门规定：使用寿命低于 900 小时的元件为不合格品。现从该工厂生产的一批元件中随机抽取一个，已知该元件为合格品，求其使用寿命超过 1100 小时的概率。\n（可能用到的数据：若 X ~ N(μ, σ²)，则 P(μ - σ < X < μ + σ) ≈ 0.6827，P(μ - 2σ < X < μ + 2σ) ≈ 0.9545，P(μ - 3σ < X < μ + 3σ) ≈ 0.9973）"
bnu-high-ds-v1-s5-371,S5,lower,short-answer,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,3/7,,,,存储答案3/7与独立解一致，解析正确，无问题。,3/7,3/7 | 约0.4286,pass,none,3/7,pass,pass,not_applicable,,,袋中有5个红球和3个蓝球，每次随机摸出一个球后不放回。已知第一次摸出的是红球，求第二次摸出蓝球的概率。
bnu-high-ds-v1-s5-372,S5,lower,fill-in,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0.3456,,,,存储答案0.3456与独立解一致，解析正确，无问题。,0.3456,0.3456,pass,none,0.3456,pass,pass,not_applicable,,,某射手每次射击命中目标的概率为0.6，现独立射击5次。设X为命中次数，则P(X=3)=______（用小数表示，精确到0.0001）。
bnu-high-ds-v1-s5-373,S5,lower,multiple-choice,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,pass,0.3,,,,存储答案0.3与独立解一致，解析正确推导a=0.3并验证期望，无矛盾。,0.3,0.3,pass,none,0.3,pass,pass,pass,,,设随机变量X的分布列为：P(X=1)=0.2，P(X=2)=0.5，P(X=3)=a。若E(X)=2.3，则a的值为（　）。
bnu-high-ds-v1-s5-374,S5,lower,short-answer,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0.324,,,,存储答案0.432与独立解一致，解析使用二项分布计算正确，acceptedAnswers包含多种等价形式。,0.432,0.432 | 108/250 | 54/125,pass,none,0.324,pass,pass,not_applicable,,,某工厂生产的一批零件中，一等品占60%，二等品占30%，三等品占10%。现从这批零件中有放回地随机抽取3个，求抽到的零件中恰好有2个一等品的概率。
bnu-high-ds-v1-s5-375,S5,lower,fill-in,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0.3,,,,存储答案0.3与独立解一致，解析利用对称性正确得出P(0<X<2)=0.3。,0.3,0.3 | 0.30,pass,none,0.3,pass,pass,not_applicable,,,"已知随机变量X服从正态分布N(2,σ²)，且P(X<4)=0.8，则P(0<X<2)=______。"
bnu-high-ds-v1-s5-376,S5,lower,multiple-choice,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,pass,1/2,,,,存储答案1/2与独立解一致，解析用对立事件计算正确，选项唯一。,1/2,1/2,pass,none,1/2,pass,pass,pass,,,甲、乙两人独立地破译一个密码，他们能译出的概率分别为1/3和1/4，则密码被译出的概率为（　）。
bnu-high-ds-v1-s5-377,S5,lower,short-answer,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,2/5,,,,存储答案2/5与独立解一致，解析正确应用条件概率，缩减样本空间后计算无误。,2/5,2/5 | 0.4,pass,none,2/5,pass,pass,not_applicable,,,一个盒子中有4个白球和2个黑球，从中不放回地依次取出两个球。求在第一次取出白球的条件下，第二次取出黑球的概率。
bnu-high-ds-v1-s5-378,S5,lower,fill-in,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,4/3,,,,存储答案4/3与独立解一致，解析通过概率和为1正确求和并解出c。,4/3,4/3 | 1.3333,pass,none,4/3,pass,pass,not_applicable,,,"设离散型随机变量X的分布列为：P(X=k)=c/k(k+1)，k=1,2,3。则常数c=______。"
bnu-high-ds-v1-s5-379,S5,lower,multiple-choice,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,pass,"n=6, p=0.4",,,,"存储答案n=6, p=0.4与独立解一致，解析利用二项分布期望方差公式正确求解，选项唯一。","n=6, p=0.4","n=6, p=0.4",pass,none,"n=6, p=0.4",pass,pass,pass,,,"已知随机变量X~B(n,p)，且E(X)=2.4，D(X)=1.44，则n,p的值分别为（　）。"
bnu-high-ds-v1-s5-380,S5,lower,short-answer,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,0.1359,,,,存储答案0.1359与独立解一致，解析利用正态分布对称性和参考数据正确计算。,0.1359,0.1359,pass,none,0.1359,pass,pass,not_applicable,,,"某地区数学考试成绩服从正态分布N(70,10²)。现从该地区随机抽取一名学生，求其成绩在80分到90分之间的概率。（参考数据：P(μ-σ<X<μ+σ)=0.6826，P(μ-2σ<X<μ+2σ)=0.9544，P(μ-3σ<X<μ+3σ)=0.9974）"
bnu-high-ds-v1-s5-381,S5,lower,fill-in,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,3/7,,,,存储答案3/7与独立解一致，解析正确推导条件概率，无矛盾。,3/7,3/7 | 0.4286 | 约0.43,pass,none,3/7,pass,pass,not_applicable,,,一个不透明的袋子中装有 5 个红球和 3 个蓝球，这些球除颜色外完全相同。从袋子中不放回地依次摸出 2 个球。设事件 A 为“第一次摸出红球”，事件 B 为“第二次摸出蓝球”。求条件概率 P(B|A)。
bnu-high-ds-v1-s5-382,S5,lower,multiple-choice,Exam,bnu-high-s5-概率,概率,选择性必修 第一册,概率,fail,blocker,high,stage-c,fail,pass,fail,fail,pass,,,math_error|unsolvable|explanation_contradiction,,题目条件矛盾：由分布列概率和得a=0.4，此时E(X)=1.3≠1.6；由E(X)=1.6得a=0.7，但概率和>1。无解，不可用。,0.4,0.4,pass,none,0.4,pass,pass,pass,,blocker,已知随机变量 X 的分布列为：P(X=0)=0.2，P(X=1)=a，P(X=2)=0.3，P(X=3)=0.1。若 E(X)=1.6，则 a 的值为（　）。
bnu-high-ds-v1-s5-383,S5,lower,short-answer,Core,bnu-high-s5-概率,概率,选择性必修 第一册,概率,pass,none,high,stage-b,pass,pass,pass,pass,not_applicable,"P(X=k)=C(5,k)*0.6^k*0.4^(5-k), k=0,1,2,3,4,5",,,,"存储答案二项分布B(5,0.6)及分布列与独立解一致，解析正确。","X~B(5,0.6)，P(X=k)=C_5^k (0.6)^k (0.4)^{5-k}，k=0,1,2,3,4,5。","X~B(5,0.6)，P(X=k)=C_5^k (0.6)^k (0.4)^{5-k}，k=0,1,2,3,4,5。 | X服从二项分布B(5,0.6)",pass,none,"P(X=k)=C(5,k)*0.6^k*0.4^(5-k), k=0,1,2,3,4,5",pass,pass,not_applicable,,,某射手每次射击命中目标的概率为 0.6，现连续射击 5 次，每次射击结果相互独立。记 X 为命中目标的次数。求 X 的分布列。
