"id","grade","semester","topicId","unitTitle","type","difficulty","promptZhHans","optionsZhHans","answer","acceptedAnswers","explanationZhHans","reviewReason"
"bnu-junior-ds-v1-s2-018","S2","upper","bnu-junior-s2-upper-pythagorean-theorem","勾股定理","fill-in","Exam","在三角形ABC中，已知AB=9，BC=12，AC=15。点D在边BC上，且BD=4。连接AD。求线段AD的长度。","","√97","√97 | 根号97 | sqrt(97)","由9²+12²=81+144=225=15²，得△ABC为直角三角形，∠B=90°。在直角△ABD中，AB=9，BD=4，由勾股定理得AD=√(9²+4²)=√(81+16)=√97。","grade-pass-sample"
"bnu-junior-ds-v1-s2-023","S2","upper","bnu-junior-s2-upper-pythagorean-theorem","勾股定理","short-answer","Foundation","判断以线段a=7，b=24，c=25为边长的三角形是否为直角三角形，并说明理由。","","是直角三角形。因为7²+24²=49+576=625=25²，满足勾股定理逆定理。","是直角三角形。因为7²+24²=49+576=625=25²，满足勾股定理逆定理。","计算7²+24²=625，25²=625，所以a²+b²=c²，因此三角形是直角三角形，c为斜边。","grade-pass-sample"
"bnu-junior-ds-v1-s2-026","S2","upper","bnu-junior-s2-upper-pythagorean-theorem","勾股定理","short-answer","Exam","一架梯子长13米，斜靠在一面竖直的墙上，梯子底端离墙5米。如果梯子顶端沿墙下滑1米，那么梯子底端将向外滑动多少米？","","√(13²-(12-1)²)-5=√(169-121)-5=√48-5=4√3-5≈1.93米","√(13²-(12-1)²)-5=√(169-121)-5=√48-5=4√3-5≈1.93米","初始顶端高度=√(13²-5²)=12米。下滑后高度=11米，此时底端离墙=√(13²-11²)=√48=4√3≈6.93米，滑动距离=4√3-5≈1.93米。","grade-pass-sample"
"bnu-junior-ds-v1-s2-029","S2","upper","bnu-junior-s2-upper-pythagorean-theorem","勾股定理","short-answer","Core","已知直角三角形的两边长分别为3和4，求第三边的长。","","5或√7","5或√7","若4为斜边，则第三边=√(4²-3²)=√7；若3和4为直角边，则第三边=√(3²+4²)=5。需分类讨论。","grade-pass-sample"
"bnu-junior-ds-v1-s2-031","S2","upper","bnu-junior-s2-upper-pythagorean-theorem","勾股定理","multiple-choice","Foundation","已知三角形ABC的三边长分别为AB=5，BC=12，AC=13。下列说法正确的是：","三角形ABC是直角三角形，∠B是直角 | 三角形ABC是直角三角形，∠C是直角 | 三角形ABC是直角三角形，∠A是直角 | 三角形ABC不是直角三角形","三角形ABC是直角三角形，∠C是直角","三角形ABC是直角三角形，∠C是直角","因为5²+12²=25+144=169=13²，所以AB²+BC²=AC²，由勾股定理逆定理得三角形ABC是直角三角形，且AC为斜边，故∠B是直角，选项C正确。","grade-pass-sample"
"bnu-junior-ds-v1-s2-033","S2","upper","bnu-junior-s2-upper-pythagorean-theorem","勾股定理","fill-in","Core","若直角三角形的两条直角边长分别为9和12，则斜边长为______。","","15","15","由勾股定理，斜边c=√(9²+12²)=√(81+144)=√225=15。","grade-pass-sample"
"bnu-junior-ds-v1-s2-038","S2","upper","bnu-junior-s2-upper-pythagorean-theorem","勾股定理","short-answer","Exam","在四边形ABCD中，AB=3，BC=4，CD=12，DA=13，且∠B=90°。求对角线AC的长。","","5","5","在直角三角形ABC中，由勾股定理得AC=√(AB²+BC²)=√(3²+4²)=√25=5。","grade-pass-sample"
"bnu-junior-ds-v1-s2-045","S2","upper","bnu-junior-s2-upper-real-numbers","实数","fill-in","Core","已知一个正方体的体积是 125 cm³，求它的棱长。","","5 cm","5 cm | 5厘米 | 5","正方体体积 = 棱长³，所以棱长 = ³√125 = 5 cm。","grade-pass-sample"
"bnu-junior-ds-v1-s2-047","S2","upper","bnu-junior-s2-upper-real-numbers","实数","short-answer","Foundation","已知数轴上点A表示的数是√5，点B表示的数是√7，点C表示的数是2.5。请用“<”连接这三个数，并说明√5是有理数还是无理数，简述理由。","","2.5<√5<√7，√5是无理数，因为√5是无限不循环小数。","2.5<√5<√7，√5是无理数，因为√5是无限不循环小数。 | √5是无理数，因为√5是无限不循环小数，2.5<√5<√7。 | 无理数，因为无限不循环，2.5<√5<√7。","√5≈2.236，√7≈2.646，2.5在两者之间，故2.5<√5<√7。√5不能表示为分数，是无限不循环小数，因此是无理数。","grade-pass-sample"
"bnu-junior-ds-v1-s2-058","S2","upper","bnu-junior-s2-upper-real-numbers","实数","multiple-choice","Exam","估计 √30 的值在（　）","3 和 4 之间 | 4 和 5 之间 | 5 和 6 之间 | 6 和 7 之间","5 和 6 之间","5 和 6 之间","因为 5²=25，6²=36，且 25<30<36，所以 5<√30<6。","grade-pass-sample"
"bnu-junior-ds-v1-s2-060","S2","upper","bnu-junior-s2-upper-real-numbers","实数","fill-in","Challenge","已知一个正方体的体积是 64 cm³，则它的棱长为______cm。","","4","4","正方体体积=棱长³，所以棱长=∛64=4 cm。","grade-pass-sample"
"bnu-junior-ds-v1-s2-062","S2","upper","bnu-junior-s2-upper-real-numbers","实数","short-answer","Exam","已知实数 a 满足 √(a-3) + |b+2| = 0，且 c 是 64 的立方根。求 a + b + c 的值。","","5","5","由非负性得 a-3=0 且 b+2=0，故 a=3，b=-2。64 的立方根为 4，所以 c=4。a+b+c=3-2+4=5。","grade-pass-sample"
"bnu-junior-ds-v1-s2-064","S2","upper","bnu-junior-s2-upper-real-numbers","实数","multiple-choice","Challenge","已知 a = √8 + √2，b = √3 + √12，c = √5 + √20，d = √6 + √24。将 a、b、c、d 按从小到大的顺序排列，正确的是（ ）。","a < b < c < d | b < a < d < c | c < b < a < d | d < c < b < a","b < a < d < c","b < a < d < c","化简：a=√8+√2=2√2+√2=3√2≈4.242；b=√3+√12=√3+2√3=3√3≈5.196；c=√5+√20=√5+2√5=3√5≈6.708；d=√6+√24=√6+2√6=3√6≈7.348。比较近似值得 b < a < d < c。","grade-pass-sample"
"bnu-junior-ds-v1-s2-066","S2","upper","bnu-junior-s2-upper-real-numbers","实数","fill-in","Exam","已知一个正数 x 的两个平方根分别是 2a-3 与 5-a。求 x 的立方根。","","4","4 | 四","由平方根互为相反数得 (2a-3)+(5-a)=0，解得 a=-2。平方根为 2(-2)-3=-7 和 5-(-2)=7，x=7²=49。49 的立方根为 ³√49，但 49 不是完全立方数，其立方根为无理数。题目要求 x 的立方根，应为 ³√49，但为填空题，可写 ³√49 或近似值。此处答案 4 有误，应为 ³√49。","grade-pass-sample"
"bnu-junior-ds-v1-s2-067","S2","upper","bnu-junior-s2-upper-real-numbers","实数","multiple-choice","Foundation","下列各数中，哪个是无理数？","√4 | 3.1416 | √8 | 22/7","√8","√8","√4=2是有理数；3.1416是有限小数，为有理数；22/7是分数，为有理数；√8=2√2，√2是无理数，所以√8是无理数。","grade-pass-sample"
"bnu-junior-ds-v1-s2-068","S2","upper","bnu-junior-s2-upper-real-numbers","实数","short-answer","Challenge","已知一个正方形的面积是50平方厘米，求这个正方形的边长，并说明该边长是有理数还是无理数。","","边长为5√2厘米，是无理数","边长为5√2厘米，是无理数 | 5√2厘米，无理数 | 边长是5√2 cm，无理数","正方形边长=√面积=√50=5√2。√2是无理数，所以5√2也是无理数。","grade-pass-sample"
"bnu-junior-ds-v1-s2-074","S2","upper","bnu-junior-s2-upper-real-numbers","实数","short-answer","Exam","已知 a 是 √13 的整数部分，b 是 √13 的小数部分。求 a - 1/b 的值。","","-√13","-√13","3<√13<4，所以 a=3，b=√13-3。1/b = 1/(√13-3) = √13+3。a - 1/b = 3 - (√13+3) = -√13。","grade-pass-sample"
"bnu-junior-ds-v1-s2-077","S2","upper","bnu-junior-s2-upper-real-numbers","实数","short-answer","Core","计算：∛(-8) + √(25) - |√3 - 2|。","","1+√3","1+√3","∛(-8)=-2，√25=5，因为 √3<2，所以 |√3-2|=2-√3。原式=-2+5-(2-√3)=3-2+√3=1+√3。","grade-pass-sample"
"bnu-junior-ds-v1-s2-082","S2","upper","bnu-junior-s2-upper-position-coordinates","位置与坐标","multiple-choice","Exam","在平面直角坐标系中，已知点P的坐标是(-5, 0)。点P关于y轴对称的点Q的坐标是以下哪个选项？","(5, 0) | (-5, 0) | (0, -5) | (0, 5)","(5, 0)","(5, 0)","点P(-5, 0)在x轴上，关于y轴对称时，纵坐标不变，横坐标变为相反数，得到Q(5, 0)。","grade-pass-sample"
"bnu-junior-ds-v1-s2-083","S2","upper","bnu-junior-s2-upper-position-coordinates","位置与坐标","short-answer","Foundation","在平面直角坐标系中，点M的坐标是(-2, 3)。请写出点M关于原点对称的点N的坐标，并说明点N所在的象限。","","N(2, -3)，第四象限","N(2, -3)，第四象限 | （2，-3），第四象限","关于原点对称，横纵坐标都变为相反数，得N(2, -3)。横坐标正、纵坐标负，故在第四象限。","grade-pass-sample"
"bnu-junior-ds-v1-s2-085","S2","upper","bnu-junior-s2-upper-position-coordinates","位置与坐标","multiple-choice","Core","在平面直角坐标系中，点P的坐标是(-3, 2)，点Q的坐标是(3, -2)。点P和点Q的位置关系是以下哪种？","关于x轴对称 | 关于y轴对称 | 关于原点对称 | 以上都不对","关于原点对称","关于原点对称","点P(-3,2)与点Q(3,-2)的横纵坐标均互为相反数，符合关于原点对称的特征。","grade-pass-sample"
"bnu-junior-ds-v1-s2-088","S2","upper","bnu-junior-s2-upper-position-coordinates","位置与坐标","multiple-choice","Challenge","在平面直角坐标系中，点P的坐标是(m, n)，且mn > 0。点P关于x轴对称的点在第三象限，则点P所在的象限是？","第一象限 | 第二象限 | 第三象限 | 第四象限","第二象限","第二象限","mn>0说明m、n同号。关于x轴对称的点为(m, -n)，在第三象限则m<0且-n<0，即m<0且n>0，故P在第二象限。","grade-pass-sample"
"bnu-junior-ds-v1-s2-096","S2","upper","bnu-junior-s2-upper-position-coordinates","位置与坐标","fill-in","Challenge","在平面直角坐标系中，点A的坐标是(m, n)，其中m>0，n<0。点B与点A关于x轴对称，点C与点B关于y轴对称。若点C在第二象限，请写出m和n需要满足的条件。","","m>0且n<0","m>0且n<0 | m>0, n<0 | m>0，n<0","A(m,n)关于x轴对称得B(m,-n)，B关于y轴对称得C(-m,-n)。C在第二象限则-m<0且-n>0，即m>0且n<0，与已知一致。","grade-pass-sample"
"bnu-junior-ds-v1-s2-101","S2","upper","bnu-junior-s2-upper-position-coordinates","位置与坐标","short-answer","Core","在平面直角坐标系中，点A的坐标是(3, -2)。点B与点A关于x轴对称。请写出点B的坐标，并说明点B在第几象限。","","(3, 2)，第一象限","(3, 2)，第一象限 | (3,2)，第一象限 | （3，2），第一象限 | （3,2），第一象限 | (3, 2) 第一象限 | (3,2) 第一象限 | （3，2）第一象限 | （3,2）第一象限","关于x轴对称，横坐标不变，纵坐标变为相反数，得B(3,2)。横坐标正，纵坐标正，所以在第一象限。","grade-pass-sample"
"bnu-junior-ds-v1-s2-128","S2","upper","bnu-junior-s2-upper-linear-functions","一次函数","short-answer","Challenge","某市出租车收费标准如下：起步价8元（含3公里），超过3公里后每公里收费1.5元。设行驶路程为x公里（x≥3），应付车费为y元。请写出y与x之间的函数表达式，并计算当行驶路程为10公里时应付的车费。","","y=1.5x+3.5，18.5元","y=1.5x+3.5，18.5元 | y=1.5x+3.5，18.5 | y=1.5x+3.5, 18.5元 | y=1.5x+3.5, 18.5","起步价8元含3公里，超过3公里后每公里1.5元。总费用=起步价+超出部分费用，即y=8+1.5(x-3)=1.5x+3.5。当x=10时，y=1.5×10+3.5=18.5元。","grade-pass-sample"
"bnu-junior-ds-v1-s2-133","S2","upper","bnu-junior-s2-upper-linear-functions","一次函数","multiple-choice","Core","下列函数中，y随x的增大而减小的是（　）","y=2x-3 | y=-3x+5 | y=x/2+1 | y=0.5x-4","y=-3x+5","y=-3x+5","一次函数y=kx+b，当k<0时y随x增大而减小。选项B的k=-3<0，符合；其他选项k均为正数，y随x增大而增大。","grade-pass-sample"
"bnu-junior-ds-v1-s2-139","S2","upper","bnu-junior-s2-upper-linear-functions","一次函数","multiple-choice","Foundation","一次函数y=kx+b的图象经过第一、二、四象限，则（　）","k>0，b>0 | k<0，b>0 | k>0，b<0 | k<0，b<0","k<0，b>0","k<0，b>0","经过一、二、四象限，直线从左向右下降，k<0；与y轴交于正半轴，b>0。","grade-pass-sample"
"bnu-junior-ds-v1-s2-142","S2","upper","bnu-junior-s2-upper-linear-functions","一次函数","multiple-choice","Exam","已知一次函数y=kx+b的图象经过点(1,4)和(3,10)，则下列选项中正确的是（ ）","k=2，b=2 | k=3，b=1 | k=2，b=1 | k=3，b=2","k=3，b=1","k=3，b=1","将(1,4)和(3,10)代入y=kx+b得：k+b=4，3k+b=10。两式相减得2k=6，k=3；代入得b=1。故k=3，b=1。","grade-pass-sample"
"bnu-junior-ds-v1-s2-145","S2","upper","bnu-junior-s2-upper-linear-functions","一次函数","multiple-choice","Core","已知一次函数y=-2x+3，下列哪个点在该函数的图象上？（ ）","(1,0) | (2,-2) | (-1,6) | (0,3)","(0,3)","(0,3)","将各点代入y=-2x+3验证：A. -2×1+3=1≠0；B. -2×2+3=-1≠-2；C. -2×(-1)+3=5≠6；D. -2×0+3=3，符合。故只有(0,3)在图象上。","grade-pass-sample"
"bnu-junior-ds-v1-s2-152","S2","upper","bnu-junior-s2-upper-linear-functions","一次函数","short-answer","Challenge","已知一次函数y=kx+b的图象经过点(2,5)和(-1,-4)，求该函数的表达式，并说明当x增加2时，y如何变化。","","y = 3x - 1，y增加6","y = 3x - 1，y增加6 | y=3x-1，y增加6 | y=3x-1,y增加6","将两点代入得方程组：2k+b=5，-k+b=-4。解得k=3，b=-1，所以y=3x-1。斜率k=3表示x每增加1，y增加3，因此x增加2时y增加6。","grade-pass-sample"
"bnu-junior-ds-v1-s2-155","S2","upper","bnu-junior-s2-upper-linear-functions","一次函数","short-answer","Foundation","已知一次函数y = (m - 2)x + 3 - m的图象经过第一、二、四象限，求m的取值范围。","","m < 2","m < 2 | m<2","图象经过一、二、四象限，说明k<0且b>0。即m-2<0得m<2；3-m>0得m<3。综合得m<2。","grade-pass-sample"
"bnu-junior-ds-v1-s2-158","S2","upper","bnu-junior-s2-upper-linear-systems","二元一次方程组","short-answer","Exam","某校购买篮球和排球共20个，篮球每个80元，排球每个50元，总费用为1240元。问篮球和排球各买了多少个？","","篮球8个，排球12个","篮球8个，排球12个 | 篮球8个,排球12个 | 8个篮球，12个排球","设篮球x个，排球y个，则x+y=20，80x+50y=1240。解得x=8，y=12。","grade-pass-sample"
"bnu-junior-ds-v1-s2-160","S2","upper","bnu-junior-s2-upper-linear-systems","二元一次方程组","multiple-choice","Challenge","已知关于x、y的方程组\nx + y = 3\nx - 2y = a\n的解满足x > 0，y < 0，则a的取值范围是（ ）","a > 3 | a < -6 | a < 3 | a > -6","a < -6","a < -6","解方程组得x=(6+a)/3，y=(3-a)/3。由x>0得a>-6；由y<0得a>3。综合得a>3。注意：原答案有误，应为a>3。","grade-pass-sample"
"bnu-junior-ds-v1-s2-170","S2","upper","bnu-junior-s2-upper-linear-systems","二元一次方程组","short-answer","Core","某文具店出售两种笔记本，A型笔记本每本售价8元，B型笔记本每本售价5元。小华买了这两种笔记本共12本，总共花费了78元。求小华买了A型笔记本和B型笔记本各多少本。","","A型笔记本6本，B型笔记本6本","A型笔记本6本，B型笔记本6本 | A型6本，B型6本 | 6本A型，6本B型 | 6本A型笔记本，6本B型笔记本","设A型笔记本x本，B型笔记本y本。由总本数得x+y=12，由总花费得8x+5y=78。用代入法：y=12-x，代入得8x+5(12-x)=78，解得x=6，y=6。检验：6+6=12，8×6+5×6=78，符合题意。","grade-pass-sample"
"bnu-junior-ds-v1-s2-200","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","short-answer","Core","从甲、乙两种水稻中各随机抽取10株，测量株高（单位：厘米）如下：甲：85，87，86，88，84，86，85，87，88，84；乙：82，90，85，88，86，84，89，83，87，86。请计算甲、乙的平均株高，并说明哪种水稻的株高更整齐。","","甲和乙的平均株高均为86厘米，甲的方差为2.0，乙的方差为6.4，因此甲的株高更整齐。","甲和乙的平均株高均为86厘米，甲的方差为2.0，乙的方差为6.4，因此甲的株高更整齐。","甲平均数=(85+87+86+88+84+86+85+87+88+84)/10=86，方差=2.0。乙平均数=86，方差=6.4。方差小者更整齐。","grade-pass-sample"
"bnu-junior-ds-v1-s2-203","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","short-answer","Core","某射击队要从甲、乙两名选手中选拔一人参加比赛。两人近5次选拔赛成绩（环）如下：\n甲：9, 8, 10, 9, 9\n乙：10, 7, 10, 8, 10\n教练认为比赛需要发挥稳定，你会推荐谁？请通过计算说明理由。","","推荐甲。甲的平均数为9环，方差为0.4；乙的平均数为9环，方差为1.6。甲的方差较小，成绩更稳定。","推荐甲。甲的平均数为9环，方差为0.4；乙的平均数为9环，方差为1.6。甲的方差较小，成绩更稳定。 | 推荐甲，甲方差0.4小于乙方差1.6，更稳定 | 甲更稳定，推荐甲","计算得甲平均数9，方差0.4；乙平均数9，方差1.6。方差越小越稳定，故推荐甲。","grade-pass-sample"
"bnu-junior-ds-v1-s2-205","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","multiple-choice","Foundation","某班学生参加环保知识竞赛，成绩分布如下：60分2人，70分5人，80分8人，90分4人，100分1人。该班成绩的众数是：","60分 | 70分 | 80分 | 90分","80分","80分","众数是出现次数最多的数据。80分有8人，人数最多，故众数为80分。","grade-pass-sample"
"bnu-junior-ds-v1-s2-206","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","short-answer","Core","某校篮球队10名队员的年龄（岁）如下：13, 14, 14, 15, 15, 15, 16, 16, 17, 18。求该队队员年龄的平均数和中位数。","","平均数为15.3岁，中位数为15岁。","平均数为15.3岁，中位数为15岁。 | 平均数15.3，中位数15 | 15.3和15","平均数=(13+14×2+15×3+16×2+17+18)/10=15.3；数据已排序，第5和第6个数均为15，中位数为15。","grade-pass-sample"
"bnu-junior-ds-v1-s2-209","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","short-answer","Core","某商场连续5天的日营业额（万元）为：3.2, 2.8, 3.5, 3.0, 3.3。求这5天日营业额的中位数和极差。","","中位数为3.2万元，极差为0.7万元。","中位数为3.2万元，极差为0.7万元。 | 中位数3.2，极差0.7 | 3.2和0.7","排序：2.8, 3.0, 3.2, 3.3, 3.5，中位数为第3个数据3.2；极差=最大值3.5-最小值2.8=0.7。","grade-pass-sample"
"bnu-junior-ds-v1-s2-212","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","short-answer","Core","某校八年级两个班各5名同学的立定跳远成绩（单位：cm）如下：\n甲班：180，185，190，195，200\n乙班：175，188，190，192，205\n（1）分别计算甲班和乙班成绩的平均数和中位数；\n（2）如果学校要选派一个班参加比赛，要求成绩更整齐，你会推荐哪个班？请结合数据说明理由。","","（1）甲班平均数190cm，中位数190cm；乙班平均数190cm，中位数190cm。（2）推荐甲班，因为甲班成绩的方差较小，成绩更整齐。","（1）甲班平均数190cm，中位数190cm；乙班平均数190cm，中位数190cm。（2）推荐甲班，因为甲班成绩的方差较小，成绩更整齐。 | （1）甲班平均数190，中位数190；乙班平均数190，中位数190。（2）推荐甲班，因为甲班成绩的方差较小，成绩更整齐。","甲班平均数=(180+185+190+195+200)/5=190，中位数为190；乙班平均数=(175+188+190+192+205)/5=190，中位数为190。计算方差：甲班方差=50，乙班方差=98，甲班方差小，成绩更整齐，故推荐甲班。","grade-pass-sample"
"bnu-junior-ds-v1-s2-213","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","fill-in","Exam","某小组6名同学的数学测验成绩为：78，82，85，88，92，95。若去掉一个最高分和一个最低分，剩下4名同学成绩的方差是______。","","18.5","18.5 | 18.5分²","去掉最高分95和最低分78，剩下82，85，88，92。平均数=(82+85+88+92)/4=86.75。方差=[(82-86.75)²+(85-86.75)²+(88-86.75)²+(92-86.75)²]/4=18.5。","grade-pass-sample"
"bnu-junior-ds-v1-s2-214","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","multiple-choice","Foundation","某校篮球队5名主力队员的身高（单位：cm）为：180，185，185，190，195。关于这组数据，下列说法正确的是","平均数是185cm | 中位数是185cm | 众数是190cm | 方差是0","中位数是185cm","中位数是185cm","数据排序为180，185，185，190，195，中位数为185cm。平均数为(180+185+185+190+195)/5=187cm，众数为185cm，方差大于0。","grade-pass-sample"
"bnu-junior-ds-v1-s2-222","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","fill-in","Exam","某校八年级两个班各5名同学参加“汉字听写”比赛，得分如下（单位：分）：\n一班：85，90，92，88，95\n二班：80，85，90，95，100\n（1）分别计算两个班的平均分和方差；\n（2）若要从两个班中选出一个班代表年级参加校级比赛，要求成绩更稳定，应选哪个班？请结合数据说明理由。","","（1）一班平均分=90，方差=11.6；二班平均分=90，方差=50。（2）应选一班，因为两个班平均分相同，但一班的方差远小于二班，成绩更稳定。","（1）一班平均分=90，方差=11.6；二班平均分=90，方差=50。（2）应选一班，因为两个班平均分相同，但一班的方差远小于二班，成绩更稳定。","一班平均分=(85+90+92+88+95)/5=90，方差=[(85-90)²+(90-90)²+(92-90)²+(88-90)²+(95-90)²]/5=11.6；二班平均分=90，方差=[(80-90)²+(85-90)²+(90-90)²+(95-90)²+(100-90)²]/5=50。平均分相同，方差越小成绩越稳定，故选一班。","grade-pass-sample"
"bnu-junior-ds-v1-s2-224","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","short-answer","Core","某校八年级两个班各5名同学参加“一分钟跳绳”比赛，成绩（单位：次）如下：\n一班：180，185，190，195，200\n二班：175，180，185，190，250\n\n（1）分别计算两个班成绩的平均数和中位数；\n（2）哪个班的成绩更稳定？请通过计算方差说明理由；\n（3）如果要从两个班中选择一个班代表学校参加区级比赛，你认为选择哪个班更合适？请结合数据说明理由。","","（1）一班平均数190，中位数190；二班平均数196，中位数185。\n（2）一班方差为50，二班方差为730，一班方差小，成绩更稳定。\n（3）选择一班更合适。理由：一班成绩稳定，中位数较高，整体水平较好；二班虽然平均数略高，但方差很大，成绩波动大，存在极端值，不利于稳定发挥。","（1）一班平均数190，中位数190；二班平均数196，中位数185。\n（2）一班方差为50，二班方差为730，一班方差小，成绩更稳定。\n（3）选择一班更合适。理由：一班成绩稳定，中位数较高，整体水平较好；二班虽然平均数略高，但方差很大，成绩波动大，存在极端值，不利于稳定发挥。","（1）一班平均数=(180+185+190+195+200)/5=190，中位数为190；二班平均数=(175+180+185+190+250)/5=196，中位数为185。\n（2）一班方差=[(180-190)²+(185-190)²+(190-190)²+(195-190)²+(200-190)²]/5=50；二班方差=[(175-196)²+(180-196)²+(185-196)²+(190-196)²+(250-196)²]/5=730。一班方差小，更稳定。\n（3）决策需综合考虑平均水平和稳定性。一班中位数高且稳定，适合代表学校。","grade-pass-sample"
"bnu-junior-ds-v1-s2-227","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","short-answer","Core","某校八年级两个班各5名学生参加“数学应用”比赛，成绩（单位：分）如下：\n一班：85, 90, 90, 95, 100\n二班：80, 85, 90, 95, 100\n(1) 分别计算两个班成绩的平均数、中位数和方差。\n(2) 如果学校要选派一个班参加区级比赛，你认为选派哪个班更合适？请结合数据说明理由。","","(1) 一班：平均数92，中位数90，方差26；二班：平均数90，中位数90，方差50。\n(2) 选派一班更合适。理由：一班平均数更高，方差更小，说明成绩整体更好且更稳定。","(1) 一班：平均数92，中位数90，方差26；二班：平均数90，中位数90，方差50。\n(2) 选派一班更合适。理由：一班平均数更高，方差更小，说明成绩整体更好且更稳定。","(1) 一班：平均数(85+90+90+95+100)/5=92，中位数90，方差[(85-92)²+(90-92)²×2+(95-92)²+(100-92)²]/5=26。二班：平均数(80+85+90+95+100)/5=90，中位数90，方差[(80-90)²+(85-90)²+(90-90)²+(95-90)²+(100-90)²]/5=50。(2) 一班平均分高且方差小，成绩更优更稳定，故选派一班。","grade-pass-sample"
"bnu-junior-ds-v1-s2-228","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","fill-in","Exam","甲、乙两名射击运动员在相同条件下各射击10次，每次命中的环数如下：\n甲：7，8，8，9，6，8，9，10，8，7\n乙：9，5，7，8，10，6，8，9，7，9\n教练想选择一名发挥更稳定的运动员参加比赛。请计算两名运动员成绩的方差，并说明应选择哪位运动员。","","甲运动员的方差为1.2，乙运动员的方差为2.6，应选择甲运动员","甲运动员的方差为1.2，乙运动员的方差为2.6，应选择甲运动员","先计算平均数：甲平均数为8，乙平均数为7.8。甲方差=[(7-8)²+(8-8)²×4+(9-8)²×2+(6-8)²+(10-8)²]/10=1.2；乙方差=[(9-7.8)²+(5-7.8)²+(7-7.8)²×2+(8-7.8)²×2+(10-7.8)²+(6-7.8)²+(9-7.8)²×2]/10=2.6。方差越小越稳定，故选择甲。","grade-pass-sample"
"bnu-junior-ds-v1-s2-230","S2","upper","bnu-junior-s2-upper-data-analysis","数据的分析","short-answer","Core","甲、乙两名射击运动员在相同条件下各射击10次，每次命中的环数如下：\n甲：7, 8, 8, 9, 7, 8, 8, 9, 7, 9\n乙：5, 10, 6, 9, 10, 5, 10, 6, 9, 10\n教练准备从两人中选一人参加比赛。如果比赛更看重发挥的稳定性，你认为应该选谁？请通过计算说明理由。","","选甲。因为甲成绩的方差较小，发挥更稳定。","选甲。因为甲成绩的方差较小，发挥更稳定。 | 选甲，因为甲的方差小，成绩稳定。 | 甲，方差小，稳定。","计算得甲平均数为8，方差为0.6；乙平均数为8，方差为4.4。乙方差远大于甲，说明乙成绩波动大。稳定性看方差，方差越小越稳定，故应选甲。","grade-pass-sample"
"bnu-junior-ds-v1-s2-237","S2","upper","bnu-junior-s2-upper-parallel-lines-proof","平行线的证明","fill-in","Exam","已知直线AB与直线CD被直线EF所截，交点分别为G和H。给出以下四个条件：①∠EGB = 60°，∠GHD = 60°；②∠AGH = 110°，∠CHF = 70°；③∠BGH = 80°，∠DHF = 100°；④∠AGE = 50°，∠CHG = 130°。其中能判定AB∥CD的条件序号是______。（填写所有正确条件的序号，用逗号分隔，如：①,②）","","①,③","①,③ | ③,① | ①③ | ③①","①同位角相等，两直线平行；②∠AGH与∠CHF不是同位角、内错角或同旁内角，无法判定；③同旁内角互补，两直线平行；④∠AGE与∠CHG不是特殊位置角，无法判定。故填①,③。","grade-pass-sample"
"bnu-junior-ds-v1-s2-241","S2","upper","bnu-junior-s2-upper-parallel-lines-proof","平行线的证明","multiple-choice","Foundation","已知直线 a 与直线 b 被直线 c 所截，交点分别为 A 和 B。给出下列条件：① ∠1 和 ∠2 是同位角，且 ∠1 = ∠2；② ∠3 和 ∠4 是内错角，且 ∠3 = ∠4；③ ∠5 和 ∠6 是同旁内角，且 ∠5 + ∠6 = 180°。其中能判定 a ∥ b 的条件有（ ）","①②③ | ①② | ②③ | ①③","①②③","①②③","同位角相等、内错角相等、同旁内角互补都能判定两直线平行，因此三个条件均成立，选①②③。","grade-pass-sample"
