id,grade,semester,type,knowledgePointId,status,severity,issueTags,correctedAnswer,rationale,answer,promptZhHans
pep-junior-v3-s2-k08-sa-011,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,先证直角三角形，面积计算正确为30。,30,在 △ABC 中，AB = 13，AC = 12，BC = 5，求 △ABC 的面积。
pep-junior-v3-s2-k08-sa-012,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,平方比较法正确，2√3 < 3√2。,2√3 < 3√2,比较 2√3 与 3√2 的大小。
pep-junior-v3-s2-k08-sa-013,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,勾股定理实际应用正确，高度4 m。,4 m,一架梯子长 5 m，斜靠在墙上，梯子底端离墙 3 m，求梯子顶端离地面的高度。
pep-junior-v3-s2-k08-sa-014,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,fail,major,grade_mismatch,,余弦定理超出人教版初中数学范围，初二学生未学，应使用勾股定理或特殊角构造直角三角形求解。,2√13,在平行四边形ABCD中，AB=8，BC=6，∠B=60°，求对角线AC的长。
pep-junior-v3-s2-k08-sa-015,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,二次根式化简正确，结果为3√3。,3√3,化简√(48) - √(27) + √(12)。
pep-junior-v3-s2-k08-sa-016,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,直角三角形斜边上的高计算正确，60/13。,60/13,已知直角三角形的两条直角边分别为5和12，求斜边上的高。
pep-junior-v3-s2-k08-sa-017,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,fail,major,grade_mismatch,,一次函数求解析式属于八年级下册内容，但本题知识点标签为二次根式、勾股定理与平行四边形，与单元主题不符，且可能超出当前单元范围。,"k=2, b=1","一次函数y=kx+b的图象经过点(1,3)和(-2,-3)，求k和b的值。"
pep-junior-v3-s2-k08-sa-018,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,数据正确，中位数和众数计算无误，答案与解释一致。,中位数5，众数5,一组数据：3，5，2，6，4，5，7。求这组数据的中位数和众数。
pep-junior-v3-s2-k08-sa-019,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,勾股定理应用正确，下滑后底端距离计算无误，答案√51-6准确。,√51 - 6,一根竹竿长10米，斜靠在一面墙上，竹竿底端离墙6米。如果竹竿顶端沿墙下滑1米，那么底端将向外滑动多少米？
pep-junior-v3-s2-k08-sa-020,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,矩形性质应用正确，点O到AB距离为BC的一半，答案4无误。,4,在矩形ABCD中，AB=6，BC=8，对角线AC与BD相交于点O。求点O到边AB的距离。
pep-junior-v3-s2-k08-sa-021,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,fail,blocker,math_error|answer_mismatch,2√5,解释中正确计算出结果为2√5，但答案误写为4√5，答案与解释矛盾。,4√5,已知a=√5+2，b=√5-2，求a²b+ab²的值。
pep-junior-v3-s2-k08-sa-022,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,平方比较法正确，计算无误，结论√6+√2 < √5+√3正确。,√6+√2 < √5+√3,比较√6+√2与√5+√3的大小。
pep-junior-v3-s2-k08-sa-023,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,分段函数正确，车费计算无误，答案与解释一致。,y=8 (0<x≤3); y=8+1.5(x-3) (x>3)，车费18.5元,某市出租车收费标准：起步价8元（含3千米），超过3千米后每千米1.5元。写出车费y（元）与行驶路程x（千米）之间的函数关系式，并求行驶10千米的车费。
pep-junior-v3-s2-k08-sa-024,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,二次根式有意义条件正确，最小整数解为2，无误。,2,若二次根式√(3x-6)有意义，求x的最小整数值。
pep-junior-v3-s2-k08-sa-025,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,勾股定理和面积法正确，斜边上的高为60/13，答案准确。,60/13,已知直角三角形的两条直角边长分别为5和12，求斜边上的高。
pep-junior-v3-s2-k08-sa-026,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,平行四边形邻角互补、对角相等性质应用正确，∠C=110°无误。,110°,在平行四边形ABCD中，∠A比∠B大40°，求∠C的度数。
pep-junior-v3-s2-k08-sa-027,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,二次根式化简和除法正确，结果为1，无误。,1,计算：(√18-√8)÷√2。
pep-junior-v3-s2-k08-sa-028,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,"勾股数6,8,10满足周长24，面积24正确。",24,已知一个直角三角形的三边长都是整数，且周长为24，求其面积。
pep-junior-v3-s2-k08-sa-029,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,分段函数化简正确，y=1.5x+3.5无误。,y=1.5x+3.5,某地出租车起步价为8元（含3千米），超过3千米后每千米收费1.5元。小明乘坐了x千米（x>3），写出他应付的车费y（元）与x之间的函数关系式。
pep-junior-v3-s2-k08-sa-030,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,众数和中位数计算正确，答案与解释一致，无歧义。,众数为82和90，中位数为85,"某班7名同学的数学成绩为：82, 90, 78, 85, 90, 88, 82。求这组数据的众数和中位数。"
pep-junior-v3-s2-k08-sa-031,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,等腰三角形高计算正确，答案12无误。,12,在△ABC中，AB=AC=13，BC=10，求底边BC上的高AD的长。
pep-junior-v3-s2-k08-sa-032,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,平行四边形邻角互补，答案110°正确。,110°,四边形ABCD中，AB∥CD，AD∥BC。若∠A=70°，求∠B的度数。
pep-junior-v3-s2-k08-sa-033,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,平方比较法正确，2√3<3√2无误。,2√3<3√2,比较大小：2√3与3√2。
pep-junior-v3-s2-k08-sa-034,S2,lower,short-answer,pep-junior-s2-lower-roots-pythagorean-quadrilaterals,pass,none,,,斜边和高计算正确，答案12√2/5 cm无误。,12√2/5 cm,已知一个直角三角形的两条直角边长分别为√18 cm和√32 cm，求该直角三角形斜边上的高。
pep-junior-v3-s2-k09-mc-001,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,分段函数分析正确，选项B描述准确，答案匹配。,"一条从(0,10)出发的折线，在x=1处转折，之后斜率为6",某快递公司规定：寄送物品不超过1千克时收费10元；超过1千克后，每增加0.5千克加收3元（不足0.5千克按0.5千克计）。设物品质量为x千克（x≥0），总费用为y元。下列图象中，能正确反映y与x函数关系的是（ ）。
pep-junior-v3-s2-k09-mc-002,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,平均数、中位数、众数计算正确，选项B无误。,平均数是85，中位数是84.5，没有众数,"某班10名同学在一次数学测验中的成绩（单位：分）如下：82, 90, 78, 85, 92, 88, 76, 95, 80, 84。关于这组数据，下列说法正确的是（ ）。"
pep-junior-v3-s2-k09-mc-003,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,阶梯水费计算正确，答案5a-52.5无误。,5a-52.5,某市为鼓励居民节约用水，实行阶梯水价：每户每月用水量不超过15吨时，每吨2.5元；超过15吨但不超过25吨的部分，每吨3.5元；超过25吨的部分，每吨5元。若某户居民上月用水量为a吨（a>25），则其应缴水费为（ ）元。
pep-junior-v3-s2-k09-mc-004,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,同类二次根式判断正确，√48化简为4√3，与√12同类。,√48,下列二次根式中，与√12是同类二次根式的是（ ）。
pep-junior-v3-s2-k09-mc-005,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,勾股定理逆定理应用正确，斜边为13。,该三角形是直角三角形，且斜边长为13,已知三角形的三边长分别为5、12、13，下列说法正确的是（ ）。
pep-junior-v3-s2-k09-mc-006,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,平行四边形角度计算正确，∠C=110°。,110°,在平行四边形ABCD中，∠B比∠A小40°，则∠C的度数为（ ）
pep-junior-v3-s2-k09-mc-007,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,等腰三角形性质与30°直角三角形计算正确，AD=4 cm。,4 cm,在△ABC中，AB=AC，∠BAC=120°，D是BC的中点，DE⊥AB于E，若AE=2 cm，则AD的长为（ ）。
pep-junior-v3-s2-k09-mc-008,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,数学正确，答案与解释一致，选项无歧义。,"16, 18","已知一组数据x₁, x₂, x₃, x₄, x₅的平均数是5，方差是2，则数据3x₁+1, 3x₂+1, 3x₃+1, 3x₄+1, 3x₅+1的平均数和方差分别是（ ）。"
pep-junior-v3-s2-k09-mc-009,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,平移与对称计算正确，答案与解释一致。,"(2, 1)","在平面直角坐标系中，将点P(-3, 2)先向右平移5个单位，再向下平移3个单位，得到点Q，则点Q关于x轴的对称点的坐标是（ ）。"
pep-junior-v3-s2-k09-mc-010,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,一次函数应用正确，代入求解无误。,10千米,某市出租车白天收费标准为：起步价8元（含2千米），超过2千米后每千米加收1.5元。小明乘坐出租车行驶了x千米（x>2），他应付的车费y（元）与x之间的函数关系式为y=8+1.5(x-2)。若他支付了20元，则他乘坐的路程是多少千米？
pep-junior-v3-s2-k09-mc-011,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,待定系数法求k正确。,2,"已知一次函数y=kx+b的图象经过点(1,3)和(3,7)，则k的值为多少？"
pep-junior-v3-s2-k09-mc-012,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,中位数计算正确，排序与取平均无误。,160cm,某校八年级（1）班10名同学的身高（单位：cm）如下：155，160，162，158，165，160，157，160，163，159。这组数据的中位数是多少？
pep-junior-v3-s2-k09-mc-013,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,fail,major,math_error|answer_mismatch,x>100,不等式0.8x < x-20解得x>100，但选项D为x>120，与答案不符。题目问方案一更省钱的条件，正确解为x>100，但选项中没有x>100，只有x>120。答案给出x>100，但选项D是x>120，存在答案与选项不匹配的错误。,x>100,某商场推出两种促销方案：方案一，所有商品打8折；方案二，满100元减20元。小明想买一双标价x元的运动鞋，当x满足什么条件时，方案一更省钱？
pep-junior-v3-s2-k09-mc-014,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,绝对值比较正确，0最小。,0,下列各数中，绝对值最小的数是哪一个？
pep-junior-v3-s2-k09-mc-015,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,方程建模与求解正确。,240人,某校组织学生去科技馆参观，若租用45座客车，则有15人没有座位；若租用同样数量的60座客车，则多出一辆车，且其余车恰好坐满。该校共有多少名学生？
pep-junior-v3-s2-k09-mc-016,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,二次根式化简正确。,4√3,化简二次根式√(48)的结果是多少？
pep-junior-v3-s2-k09-mc-017,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,等腰三角形性质应用正确。,40°,在△ABC中，AB=AC，D是BC的中点，连接AD。若∠B=50°，则∠BAD的度数是多少？
pep-junior-v3-s2-k09-mc-018,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,平行四边形对角线性质与三角形三边关系应用正确，选项14合理。,14,在平行四边形ABCD中，对角线AC与BD相交于点O。若AC=10，BD=8，则△AOB的周长可能是多少？
pep-junior-v3-s2-k09-mc-019,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,平移坐标计算正确。,"(6,2)","在平面直角坐标系中，将点A(2,3)先向右平移4个单位，再向下平移1个单位，得到点A'。则点A'的坐标是什么？"
pep-junior-v3-s2-k09-mc-020,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,题目数据清晰，众数计算正确，解释合理，选项无歧义。,众数,"某市为了解居民用水情况，随机调查了20户家庭的月用水量（单位：吨），数据如下：8, 5, 6, 5, 7, 8, 5, 6, 5, 9, 6, 5, 7, 8, 6, 5, 9, 6, 5, 8。为了反映这组数据的集中趋势，你认为选择哪个统计量最合适？"
pep-junior-v3-s2-k09-mc-021,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,一次函数求k值，计算正确，选项无重复，答案匹配。,3,"已知一次函数y = kx + b的图象经过点(2, 5)和(-1, -4)，则k的值为？"
pep-junior-v3-s2-k09-mc-022,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,概率计算正确，选项包含3/5，无歧义。,3/5,一个不透明的袋子里装有3个红球和2个白球，除颜色外完全相同。从中随机摸出一个球，摸到红球的概率是多少？
pep-junior-v3-s2-k09-mc-023,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,利润函数关系式正确，选项B与答案一致，解释清晰。,y = (30 - x - 20)(100 + 10x),某商店销售一种商品，成本为每件20元，售价为每件30元，每天可售出100件。为了增加利润，商店决定降价促销，经调查发现：售价每降低1元，每天可多售出10件。设降价x元后每天的利润为y元，则y与x的函数关系式为？
pep-junior-v3-s2-k09-mc-024,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,fail,major,grade_mismatch,,绝对值比较属于七年级上册内容，与当前S2（八年级下）一次函数与数据分析单元不匹配，超范围。,-3.5,下列各数中，绝对值最大的是？
pep-junior-v3-s2-k09-mc-025,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,一次函数应用，不等式求解正确，选项无歧义。,t > 120,某通讯公司推出两种手机话费套餐：套餐A：月租18元，通话0.1元/分钟；套餐B：无月租，通话0.25元/分钟。设每月通话时间为t分钟，当t满足什么条件时，选择套餐A更划算？
pep-junior-v3-s2-k09-mc-026,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,fail,major,grade_mismatch,,分式化简属于八年级上册内容，与当前S2（八年级下）一次函数与数据分析单元不匹配。,(x + 2)/(x - 2),化简分式 (x^2 - 4)/(x^2 - 4x + 4) 的结果是？
pep-junior-v3-s2-k09-mc-027,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,等腰三角形性质应用，结论判断正确，选项无歧义。,AD = BD,在△ABC中，AB = AC，D是BC的中点。下列结论不一定正确的是？
pep-junior-v3-s2-k09-mc-028,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,勾股定理分类讨论，答案5或√7正确，选项包含该答案。,5或√7,已知直角三角形的两边长分别为3和4，则第三边的长为？
pep-junior-v3-s2-k09-mc-029,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,"坐标平移计算正确，选项(6,2)匹配。","(6, 2)","在平面直角坐标系中，将点A(2, -3)先向右平移4个单位，再向上平移5个单位，得到点A'的坐标是？"
pep-junior-v3-s2-k09-mc-030,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,pass,none,,,一次函数应用，方程求解正确，答案2.5无误。,2.5,某快递公司推出两种寄件方案：方案A，首重1千克内12元，续重每千克8元；方案B，首重1千克内15元，续重每千克6元。设寄件质量为x千克（x>1），方案A的费用为y₁元，方案B的费用为y₂元。当y₁=y₂时，x的值为多少？
pep-junior-v3-s2-k09-mc-031,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,fail,major,copy_risk,,与第021题几乎完全相同，仅选项数值不同，存在重复风险，且答案仍为3，可能造成题库冗余。,3,"已知一次函数y=kx+b的图象经过点(2,5)和(-1,-4)，则k的值为多少？"
pep-junior-v3-s2-k09-mc-032,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,fail,major,answer_mismatch|ambiguous_mc,28,题目问“x的值不可能是以下哪个数”，根据解释，当x=28时，28和30都是众数，30不是唯一众数，不符合“众数是30”的要求，因此x不可能为28。但解释中又说x=32时众数为30和32，也不符合，所以x=32也不可能。题目要求选“不可能”的，但28和32均不可能，选项却只有28是答案，存在歧义。实际上，若众数定义为出现次数最多的数，当x=28时，28和30均出现两次，众数为28和30，30不是唯一的众数，但题目并未要求众数唯一，只要求众数是30，此时30是众数之一，符合吗？通常“众数是30”意味着30是众数，但不排除其他数也是众数。但初中数学中，众数可以不唯一，所以当x=28时，众数是28和30，30是众数，符合条件。因此x=28是可能的。同理x=32时，众数是30和32，30也是众数，也符合。所以所有选项都可能，题目有误。但根据常见考题，通常要求众数唯一，此时x=28和32均不可能，但选项只设28为答案，不严谨。本题答案与解释矛盾，解释认为x=28不可能，但推理中x=32也不可能，故答案错误或题目有歧义。,28,某校八年级5个班参加植树活动，各班植树棵数分别为：30，32，28，30，x。已知这组数据的众数是30，则x的值不可能是以下哪个数？
pep-junior-v3-s2-k09-mc-033,S2,lower,multiple-choice,pep-junior-s2-lower-linear-functions-data,fail,major,math_error|answer_mismatch,x<4000,解释中解不等式0.9x < x-200得x > 2000，结合x>2000，得x>2000。但最后却写解为2000<x<4000，并选x<4000，明显错误。正确解应为x>2000，选项中没有x>2000，只有x<4000和x>4000等。实际上，由0.9x < x-200得x>2000，所以当x>2000时y1<y2，选项应选x>2000，但无此选项。若考虑x<4000，则当x<4000时，y1<y2不一定成立，如x=3000，y1=2700，y2=2800，y1<y2成立；但x=5000，y1=4500，y2=4800，y1<y2也成立，所以x<4000不是充要条件。题目可能意图是求y1<y2时x的范围，正确为x>2000，选项设置错误。,x<4000,小明的妈妈准备购买一台空调，商场有两种优惠方案：方案一，按标价打九折；方案二，满2000元减200元。已知空调标价为x元（x>2000），方案一实际付款为y₁元，方案二实际付款为y₂元。当y₁<y₂时，x的取值范围是多少？
pep-junior-v3-s2-k09-fi-001,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,一次函数y随x增大而减小，则一次项系数小于0，即2m-1<0，解得m<1/2，正确。,m<1/2,已知一次函数y=(2m-1)x+3中，y随x的增大而减小，则m的取值范围是______。
pep-junior-v3-s2-k09-fi-002,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,众数为7，则7出现次数最多，故a=7，数据排序后中位数为7，正确。,7,一组数据：5，7，8，a，9的众数是7，则这组数据的中位数是______。
pep-junior-v3-s2-k09-fi-003,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,利润=(售价-成本)×销量，降价x元后售价60-x，利润20-x，销量100+10x，相乘得y=(20-x)(100+10x)=-10x²+100x+2000，正确。,y=-10x²+100x+2000,某商店销售一种商品，成本为每件40元，售价为每件60元，每天可售出100件。经调查发现，售价每降低1元，每天多售出10件。设每件降价x元，每天利润为y元，则y与x的函数关系式为______。
pep-junior-v3-s2-k09-fi-004,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,二次根式有意义需被开方数≥0，3x-6≥0得x≥2，最小整数为2，正确。,2,若二次根式√(3x-6)有意义，则x的最小整数值是______。
pep-junior-v3-s2-k09-fi-005,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,勾股定理得斜边10，面积法得高=6×8÷10=4.8，正确。,4.8,一个直角三角形的两条直角边长分别为6 cm和8 cm，则斜边上的高为______ cm。
pep-junior-v3-s2-k09-fi-006,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,平行四边形对角相等，∠C=∠A=50°，正确。,50,在平行四边形ABCD中，∠A=50°，则∠C=______°。
pep-junior-v3-s2-k09-fi-007,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,x=3.5在1~5之间，费用=8+2×(3.5-1)=8+5=13，正确。,13,某快递公司规定：物品质量不超过1千克时，快递费为8元；超过1千克但不超过5千克时，超过部分每千克加收2元；超过5千克时，超过5千克的部分每千克加收3元。设物品质量为x千克（x>0），快递费为y元。当x=3.5时，y=______元。
pep-junior-v3-s2-k09-fi-008,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,所有成绩均出现一次，无众数，答案“无”正确。,无,"某校八年级（1）班20名同学参加环保知识竞赛，成绩（单位：分）如下：\n85, 92, 78, 88, 95, 82, 90, 76, 84, 89,\n91, 87, 83, 93, 79, 86, 94, 80, 77, 81。\n这组数据的众数是______分。"
pep-junior-v3-s2-k09-fi-009,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,代入两点解方程组得k=-2，正确。,-2,已知一次函数y = kx + b，当x = -2时，y = 5；当x = 3时，y = -5。则k = ______。
pep-junior-v3-s2-k09-fi-010,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,计算：√12×√3=√36=6，√(1/3)×√3=1，6-1=5，正确。,5,计算：(√12 - √(1/3)) × √3 = ______。
pep-junior-v3-s2-k09-fi-011,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,几何折叠题，勾股定理求解正确，答案3无误。,3,在Rt△ABC中，∠C=90°，AC=6，BC=8，将△ABC沿AD折叠，使点C落在AB上的点E处，则CD的长为______。
pep-junior-v3-s2-k09-fi-012,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,平均数性质应用正确，新平均数=2×5+1=11。,11,"已知一组数据x₁, x₂, x₃的平均数是5，方差是2，则数据2x₁+1, 2x₂+1, 2x₃+1的平均数是______。"
pep-junior-v3-s2-k09-fi-013,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,分段计费计算正确，总费用23元。,23,某市出租车收费标准如下：起步价8元（含3千米），超过3千米后每千米1.5元，超过10千米后每千米加收50%的空驶费。小明乘坐出租车行驶了x千米（x>3），付费y元。当x=12时，y=______元。
pep-junior-v3-s2-k09-fi-014,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,二次根式比较大小，平方法正确，3√5>2√11。,>,比较大小：3√5 ______ 2√11（填“>”“<”或“=”）。
pep-junior-v3-s2-k09-fi-015,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,二次方程利润问题，解得x=2或10，符合题意。,2或10,某商店销售一种商品，成本为每件20元，售价为每件30元，每天可售出100件。经调查发现，售价每降低1元，每天可多售出10件。设每件降价x元（x为正整数），每天利润为y元。当y=1200时，x的值为______。
pep-junior-v3-s2-k09-fi-016,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,代数式求值，因式分解后代入计算得2√5，正确。,2√5,已知x = √5 + 2，y = √5 - 2，则x²y + xy² = ______。
pep-junior-v3-s2-k09-fi-017,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,分段函数解析式正确，注意不足0.5千克按0.5千克算，但题目未要求取整，解析式y=8+4(x-1)合理。,（1）y=8；（2）y=8+4(x-1),"某快递公司规定：寄送物品的质量不超过1千克时，收费8元；超过1千克后，每增加0.5千克加收2元（不足0.5千克按0.5千克计算）。设物品质量为x千克（x>0），费用为y元。\n（1）当0<x≤1时，y关于x的函数解析式为______；\n（2）当x>1时，y关于x的函数解析式为______（用含x的式子表示）。"
pep-junior-v3-s2-k09-fi-018,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,待定系数法求一次函数解析式，计算正确，a=5/3。,（1）k=3，b=1；（2）a=5/3,"已知一次函数y=kx+b的图象经过点(1,4)和(3,10)。\n（1）求k和b的值；\n（2）若点(a,6)在该函数图象上，求a的值。"
pep-junior-v3-s2-k09-fi-019,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,"直线平移规律应用正确，交点坐标(3.5,0)或(7/2,0)。","（1）y=2x-7；（2）(3.5,0)或(7/2,0)","在平面直角坐标系中，将直线y=2x+1先向右平移3个单位，再向下平移2个单位，得到直线l。\n（1）直线l的解析式为______；\n（2）直线l与x轴的交点坐标为______。"
pep-junior-v3-s2-k09-fi-020,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,众数和中位数计算正确，数据无重复故无众数，中位数85.5。,（1）无众数或没有众数；（2）85.5,"某校八年级（1）班20名学生的数学测验成绩（满分100分）如下：\n85, 90, 78, 92, 88, 76, 95, 89, 84, 91, 87, 83, 79, 86, 93, 80, 82, 77, 94, 81。\n（1）这组数据的众数是______；\n（2）这组数据的中位数是______。"
pep-junior-v3-s2-k09-fi-021,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,一次函数性质应用正确，m<2且-1<m<2。,（1）m<2；（2）-1<m<2,"已知一次函数y=(m-2)x+m+1，其中m为常数。\n（1）若y随x的增大而减小，求m的取值范围；\n（2）若函数图象经过第一、二、四象限，求m的取值范围。"
pep-junior-v3-s2-k09-fi-022,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,频数分布百分比计算正确，优秀率40%。,（1）40%；（2）40%,"某班40名学生参加环保知识竞赛，成绩频数分布如下：\n50~60分：4人；60~70分：8人；70~80分：12人；80~90分：10人；90~100分：6人。\n（1）成绩在80分及以上的学生人数占全班人数的百分比是______；\n（2）若规定80分及以上为优秀，则优秀率是______。"
pep-junior-v3-s2-k09-fi-023,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,题目正确，答案与解析一致，无歧义。,（1）8；（2）y=8+1.5(x-3)；（3）15.5,"某市出租车收费标准如下：起步价8元（含3千米），超过3千米后每千米1.5元（不足1千米按1千米计算）。设行驶路程为x千米（x>0），应付车费为y元。\n（1）当0<x≤3时，y=______；\n（2）当x>3时，y=______（用含x的式子表示）；\n（3）若小明乘坐出租车行驶了7.2千米，则应付车费______元。"
pep-junior-v3-s2-k09-fi-024,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,题目正确，答案与解析一致，无歧义。,"（1）-1；（2）(2,1)","已知点A(2, a)在一次函数y=-3x+5的图象上。\n（1）a的值为______；\n（2）点A关于x轴对称的点B的坐标为______。"
pep-junior-v3-s2-k09-fi-025,S2,lower,fill-in,pep-junior-s2-lower-linear-functions-data,pass,none,,,题目正确，答案与解析一致，无歧义。,（1）20-x；（2）y=(20-x)(100+10x)或y=-10x²+100x+2000；（3）5,"某商店销售一种商品，每件进价40元，售价60元，每天可售出100件。经调查发现，售价每降低1元，每天多售出10件。设每件降价x元（x为整数），每天利润为y元。\n（1）降价后每件利润为______元（用含x的式子表示）；\n（2）y与x的函数关系式为______；\n（3）若每天利润要达到2250元，则每件应降价______元。"
