id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,solvable,answerMatches,issueTags,qaOutputConcernTags,correctedAnswer,confidence,rationale,answer,acceptedAnswers,promptZhHans
bnu-junior-ds-v1-s2-305,S2,lower,short-answer,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,,high,题目要求证明AD=BD，但提供的解释中∠ADB=80°，∠ABD=70°，无法推出AD=BD，且解释最后一句“所以AD=BD”与前面推导矛盾，答案错误。,AD = BD,AD = BD|AD=BD,已知：在△ABC中，AB = AC，∠A = 40°，点D在边BC上，且∠BAD = 30°。求证：AD = BD。
bnu-junior-ds-v1-s2-306,S2,lower,fill-in,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,,high,解释中得出∠ADC=90°，但答案为115°，解释与答案不一致，且解释中∠ADB=90°正确，∠ADC应为90°，答案错误。,115°,115°|115,在三角形 ABC 中，AB = AC，点 D 在边 BC 上，且 AD 平分角 BAC。若角 B = 50°，则角 ADC 的度数为多少？
bnu-junior-ds-v1-s2-307,S2,lower,multiple-choice,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,,high,解释中得出∠EDF=100°，但答案为80°，解释与答案矛盾，且根据正确计算∠EDF应为100°，答案错误。,80°,80°|80度,在三角形ABC中，AB=AC，点D在BC边上，且AD平分∠BAC。过点D作DE⊥AB于点E，DF⊥AC于点F。已知∠B=50°，求∠EDF的度数。
bnu-junior-ds-v1-s2-316,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-inequalities-systems,不等式与不等式组,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,,high,解释中得出无公共部分，但答案为m<0，解释与答案矛盾，且正确解应为无解，答案错误。,m<0,m<0,"点P(m,2m-1)在第二象限，则m的取值范围是？"
bnu-junior-ds-v1-s2-330,S2,lower,fill-in,Core,bnu-junior-s2-lower-inequalities-systems,不等式与不等式组,fail,blocker,false,false,missing_condition|answer_mismatch,,,high,题目为填空题，但未提供选项，仅凭“若a>b，c为任意实数”无法确定唯一答案，因为题目要求“一定成立的是_______”，但未列出选项，学生无法作答。,a+c > b+c,a+c > b+c|a+c>b+c,若a>b，c为任意实数，则下列不等式一定成立的是_______。
bnu-junior-ds-v1-s2-335,S2,lower,short-answer,Exam,bnu-junior-s2-lower-inequalities-systems,不等式与不等式组,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,售价为35元,high,利润不等式化简得(x-35)²≤0，仅x=35满足，但答案给出30≤x≤35，与解释矛盾。实际售价只能为35元。,30 ≤ x ≤ 35,30 ≤ x ≤ 35|30≤x≤35|售价在30元到35元之间（含两端）,某商店购进一批单价为20元的商品，若按每件30元销售，每月可售出400件。市场调查表明：单价每上涨1元，月销量减少20件。若商店希望每月利润不低于4500元，且售价不超过40元，求售价的取值范围。
bnu-junior-ds-v1-s2-362,S2,lower,short-answer,Core,bnu-junior-s2-lower-transformations,图形的平移与旋转,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,"(-2, 2)",high,"点A(2,3)向左4得(-2,3)，向下1得A'(-2,2)。绕原点逆时针90°变换为(-y,x)，得A''(-2,2)，而非(-2,-2)。答案和解释均错误。","(-2, -2)","(-2, -2)","在平面直角坐标系中，点A的坐标为(2, 3)。将点A先向左平移4个单位，再向下平移1个单位得到点A'。再将点A'绕原点O逆时针旋转90°得到点A''。求点A''的坐标。"
bnu-junior-ds-v1-s2-366,S2,lower,fill-in,Core,bnu-junior-s2-lower-transformations,图形的平移与旋转,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,"(-2,6)",high,"解释中正确计算得A''(-2,6)，但答案和acceptedAnswers均为(2,6)，与解释矛盾。","(2,6)","(2,6)","在平面直角坐标系中，点A的坐标为(2,3)。将点A先向右平移4个单位长度，再向下平移1个单位长度得到点A'。再将点A'绕原点O逆时针旋转90°得到点A''。求点A''的坐标。"
bnu-junior-ds-v1-s2-381,S2,lower,fill-in,Core,bnu-junior-s2-lower-transformations,图形的平移与旋转,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,√34,high,"题目中A(2,3)平移后得A'(6,2)，B(-1,2)旋转后得B'(-2,-1)，距离为√[(6+2)²+(2+1)²]=√73，但解释中错误使用了A(0,0)和B(4,0)，导致答案5错误。正确答案应为√73，但题目要求距离，可能需化简，但明显答案与解释均不匹配题目。",5,5,"在平面直角坐标系中，点A的坐标为(2, 3)。将点A先向右平移4个单位，再向下平移1个单位得到点A'。点B的坐标为(-1, 2)，将点B绕原点O逆时针旋转90°得到点B'。求点A'与点B'之间的距离。"
bnu-junior-ds-v1-s2-382,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-transformations,图形的平移与旋转,fail,major,true,false,ambiguous_mc|answer_mismatch,,点P'的横坐标比点P的横坐标大3,medium,"选项D中C'坐标计算正确为(7,-1)，但题目要求选择一定正确的选项，A和D均正确，但A更具一般性，然而D也是正确的陈述，导致多选题意。解释中认为D不是一定正确的性质，但D是具体坐标，也是正确的，因此存在歧义。应修改选项或明确唯一正确选项。",点P'的横坐标比点P的横坐标大3,点P'的横坐标比点P的横坐标大3,"在平面直角坐标系中，三角形ABC的三个顶点坐标分别为A(1,2)，B(3,5)，C(4,1)。将三角形ABC先向右平移3个单位，再向下平移2个单位，得到三角形A'B'C'。点P是线段AB上一点，平移后对应点为P'。下列选项中，哪一项一定正确？"
bnu-junior-ds-v1-s2-425,S2,lower,short-answer,Core,bnu-junior-s2-lower-algebraic-fractions-equations,分式与分式方程,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,-8,high,化简过程有误，正确化简结果为 (x^2-x+6)/(x^2+2x)，代入 x=-1 得 -8，但答案给出 1，与计算结果不符。,1,1,先化简，再求值：当 x = -1 时，求代数式 (x/(x-2) - 3/(x+2)) ÷ (x^2+2x)/(x^2-4) 的值。
bnu-junior-ds-v1-s2-439,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-algebraic-fractions-equations,分式与分式方程,fail,blocker,true,false,ambiguous_mc|bad_options|answer_mismatch,,,high,选项B和D均正确，但题目要求单选，存在多个正确选项，答案不唯一，解释中承认B也正确，故题目有歧义。,分式化简后为 \(\frac{2}{x+2}\),分式化简后为 \(\frac{2}{x+2}\),对于分式 \(\frac{2x-4}{x^2-4}\)，下列说法正确的是（ ）
bnu-junior-ds-v1-s2-446,S2,lower,short-answer,Core,bnu-junior-s2-lower-algebraic-fractions-equations,分式与分式方程,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,1,high,化简结果为x-1，代入x=2得1，但答案为3/2，解释中也得出1，答案与解释矛盾。,3/2,3/2|1.5,先化简，再求值：(1 - 1/(x+1)) ÷ (x/(x^2 - 1))，其中x=2。
bnu-junior-ds-v1-s2-454,S2,lower,short-answer,Core,bnu-junior-s2-lower-algebraic-fractions-equations,分式与分式方程,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,无解,high,题目要求解分式方程，去分母得x=1，但x=1使分母为0，是增根，原方程无解。答案给出x=3，与解释矛盾且错误。,x = 3,x = 3|3,解分式方程：\(\frac{2}{x - 1} = \frac{4}{x^2 - 1}\)。请写出所有步骤并检验。
bnu-junior-ds-v1-s2-463,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,3组,high,解释中明确②③④正确，共3组，但答案给出2组，与解释矛盾，且选项无3组，导致答案错误。,2组,2组,在四边形ABCD中，对角线AC与BD相交于点O。给出下列四组条件：①AB∥CD，AD=BC；②AB=CD，AD=BC；③AO=OC，BO=OD；④AB∥CD，∠A=∠C。其中能判定四边形ABCD是平行四边形的条件共有（ ）
bnu-junior-ds-v1-s2-466,S2,lower,short-answer,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,21,high,解释中计算周长为6+6+5+4=21，但答案给出24，答案与解释矛盾，且21为正确结果。,24,24,在△ABC中，D、E分别是AB、AC的中点，F是BC延长线上一点，且CF=1/2 BC，连接DF、EF。若AB=10，BC=12，AC=8，求四边形DCFE的周长。
bnu-junior-ds-v1-s2-474,S2,lower,short-answer,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,blocker,false,false,missing_condition|answer_mismatch,,,high,题目为短答题，但题干是选择题格式（“仍不能判定...的是”），未提供选项，无法确定答案。答案“AB=DC”可能对应某个选项，但缺少选项导致无法求解。,AB=DC,AB=DC|AB=CD,在四边形ABCD中，AD∥BC，添加下列一个条件后，仍不能判定四边形ABCD是平行四边形的是
bnu-junior-ds-v1-s2-480,S2,lower,short-answer,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,blocker,false,false,unsolvable|answer_mismatch,,,high,"题目问“△AOB的周长可能是”，但未提供选项，且答案13仅为一种可能值，周长范围是(10,18)，答案不唯一，无法确定唯一解。",13,13,在四边形ABCD中，AB∥CD，AB=CD，对角线AC与BD相交于点O。若AC=10，BD=8，则△AOB的周长可能是
bnu-junior-ds-v1-s2-481,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,110°,medium,题目可解，但解释中推导∠EOF=110°的过程有误：由平行四边形性质，∠BAD=110°，但∠EOF与∠BAD的关系未正确说明，且最终答案110°正确，但解释逻辑不严谨。,110°,110°,在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，AD∥BC，∠ABC=70°，点E、F分别是边AB、CD的中点。求∠EOF的度数。
bnu-junior-ds-v1-s2-485,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,3,high,题目要求从四个条件中任选两个判定平行四边形。正确组合为①②、①③、①④、②③、②④、③④共6组，但①③和①④需结合全等推导，②③和②④同理。根据北师大版教材，直接能判定的组合为①②、③④，加上可推导的①③、①④、②③、②④，实际有效组合为6组。但题目选项最大为5，且常见教学认为能判定的组合为①②、①③、①④、③④共4组（②③与①④等价，②④与①③等价，不重复计数）。然而，严格数学上，所有6组均能判定，但题目选项无6，且答案给出4，解释中列举了①②、①③、①④、③④，但遗漏了②③和②④，且解释自相矛盾。实际上，根据平行四边形判定定理，①③组合：AB∥CD，OA=OC，可证△AOB≌△COD，得OB=OD，从而对角线互相平分，能判定；①④同理；②③：AB=CD，OA=OC，可证△AOB≌△COD，得AB∥CD，转化为①②，能判定；②④同理。因此所有6组均能判定。但考虑到题目选项和常见教学处理，通常认为能判定的组合为4组（①②、①③、①④、③④），但解释中未提及②③和②④，且答案4与解释不完全一致。更严重的是，题目问“能判定四边形ABCD是平行四边形的组合共有几种”，若严格按判定定理，应为6种，但选项无6，故题目本身有缺陷。答案4可能基于“不重复等价组合”的考虑，但解释中未明确说明，且存在逻辑漏洞。因此，答案与题目不匹配，应修正为3或6？实际上，常见考题答案为4，但需明确说明排除等价组合。本题解释混乱，答案4不合理，建议修正为3（仅直接判定）或6（所有组合）。但根据选项，最接近的正确答案应为3（①②、①③、①④？不对）。重新分析：能直接由定理判定的组合：①②（一组对边平行且相等）、③④（对角线互相平分）。①③、①④、②③、②④需通过全等推导，但推导后仍能判定。若题目要求“能判定”即存在判定方法，则6组均可。但选项无6，故题目错误。若按“不添加辅助线直接判定”，则只有①②和③④，共2组，但选项有2，答案却是4，矛盾。因此，本题存在严重缺陷，答案4错误，应判定为fail。,4,4,已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB∥CD；②AB=CD；③OA=OC；④OB=OD。若以其中两个作为已知条件，能判定四边形ABCD是平行四边形的组合共有（　）种。
bnu-junior-ds-v1-s2-486,S2,lower,short-answer,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,blocker,false,false,missing_condition|answer_mismatch|explanation_mismatch,solvability_tension,,high,题目仅给出AB∥CD且AB=CD，可判定ABCD为平行四边形，但未给出AC⊥BD的条件，解释中却使用了AC⊥BD得出直角三角形，这是无中生有。没有垂直条件，无法计算EF长度。因此题目缺少必要条件，不可解。,10,10,在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，且AB=CD。点E、F分别是边AD、BC的中点。若AC=12，BD=16，求线段EF的长度。
bnu-junior-ds-v1-s2-487,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,6组,high,与485题类似，从四个条件中选两个判定平行四边形。所有6种组合均能判定，但选项无6，且答案给出4组，解释混乱。解释中称“共6组，但...实际可直接判定的为①②和③④，加上可推导的共4组”，自相矛盾。正确应为6组，但选项最大为5，故题目有缺陷。答案4组错误。,4组,4组,已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB∥CD；②AB=CD；③OA=OC；④OB=OD。若以其中的两个条件为一组，能判定四边形ABCD是平行四边形的共有几组？
bnu-junior-ds-v1-s2-488,S2,lower,short-answer,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,√41,high,由AB∥CD且AB=CD得平行四边形，对角线互相平分，OA=5，OB=4。在△AOB中，无垂直条件，不能使用勾股定理。解释中错误使用勾股定理得出AB=√41，但实际AB长度无法确定。EF为连接对边中点的线段，在平行四边形中等于对边长度，但AB未知。因此答案√41错误，题目不可解。,√41,√41|根号41|sqrt(41),在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，且AB=CD。点E、F分别是边AD、BC的中点。若AC=10，BD=8，求线段EF的长度。
bnu-junior-ds-v1-s2-489,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,6组,high,同485、487题，所有6种组合均能判定平行四边形，但选项无6，答案4组错误。解释中称“共6种组合...实际有效组为4组”，逻辑混乱。正确应为6组，题目选项设置不合理。,4组,4组,已知四边形ABCD中，对角线AC与BD相交于点O。给出下列条件：①AB∥CD；②AB=CD；③OA=OC；④OB=OD。若以其中两个为一组，能判定四边形ABCD是平行四边形的条件组共有（　）
bnu-junior-ds-v1-s2-490,S2,lower,short-answer,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,2√37+2√13,high,由条件得平行四边形，对角线长可用余弦定理计算：BD²=6²+8²-2*6*8*cos60°=100-96*0.5=52，BD=2√13；AC²=6²+8²-2*6*8*cos120°=100-96*(-0.5)=148，AC=2√37。中点四边形EFGH为平行四边形，周长等于AC+BD=2√37+2√13，不是14。答案14错误，解释中近似为14不合理，数学题应保留准确值。,14,14,在四边形ABCD中，对角线AC与BD相交于点O。已知AB∥CD，且AB=CD=8，AD=6，∠DAB=60°。点E、F、G、H分别是边AB、BC、CD、DA的中点。求四边形EFGH的周长。
bnu-junior-ds-v1-s2-493,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-parallelograms,平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,AD=BC,high,已知AB∥CD，添加AD=BC不能判定平行四边形（等腰梯形反例）。添加∠A=∠C，由AB∥CD得∠A+∠D=180°，又∠A=∠C，则∠C+∠D=180°，得AD∥BC，可判定。因此不能判定的是AD=BC，答案应为AD=BC，而非∠A=∠C。,∠A=∠C,∠A=∠C,已知四边形ABCD中，AB∥CD，添加下列一个条件后，不能判定四边形ABCD是平行四边形的是哪个？
bnu-junior-ds-v1-s3-002,S3,upper,short-answer,Core,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,blocker,false,false,missing_condition|answer_mismatch,,,high,题目未给出AB=AC的条件，证明中却使用了“AB=AC，D是BC中点，所以AD⊥BC”，缺少等腰三角形的条件，无法完成证明。,证明：∵AF∥BC，∴∠AFE＝∠DCE，∠FAE＝∠CDE。又E是AD中点，∴AE＝DE。∴△AEF≌△DEC（AAS）。∴AF＝DC。又AF＝BD，∴BD＝DC，即D是BC中点。又AF∥BD且AF＝BD，∴四边形AFBD是平行四边形。∵AB＝AC，D是BC中点，∴AD⊥BC。∴∠ADB＝90°。∴平行四边形AFBD是矩形。,证明：∵AF∥BC，∴∠AFE＝∠DCE，∠FAE＝∠CDE。又E是AD中点，∴AE＝DE。∴△AEF≌△DEC（AAS）。∴AF＝DC。又AF＝BD，∴BD＝DC，即D是BC中点。又AF∥BD且AF＝BD，∴四边形AFBD是平行四边形。∵AB＝AC，D是BC中点，∴AD⊥BC。∴∠ADB＝90°。∴平行四边形AFBD是矩形。,已知：在△ABC中，D是BC边上一点，E是AD的中点，过点A作BC的平行线交CE的延长线于点F，且AF＝BD，连接BF。求证：四边形AFBD是矩形。
bnu-junior-ds-v1-s3-009,S3,upper,fill-in,Exam,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,4/5,high,题目可解，但提供的答案12/5与正确结果4/5不符。解析中最后一步正确得出FG=4/5，但答案却写为12/5，自相矛盾。,12/5,12/5|2.4,在正方形ABCD中，点E是边CD上一点，连接AE，过点B作BF⊥AE于点F，交AD于点G。若正方形的边长为4，DE＝1，则FG的长为______。
bnu-junior-ds-v1-s3-010,S3,upper,multiple-choice,Core,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,blocker,true,false,answer_mismatch|explanation_mismatch,rationale_status_tension|answer_match_tension,2,medium,题目可解，但解析中方程错误。正确解法应利用折叠性质和相似三角形，解得DE=2。解析中列出的方程√(16-x²)+√(x²+16)=2√13不正确，且未给出正确推导，但最终答案2与选项A一致。然而解析过程有误，导致答案匹配但解释不匹配。,2,2,在矩形ABCD中，AB＝4，BC＝6，点E是边AD上一点，连接CE，将△CDE沿CE折叠，点D落在点D'处。当点D'恰好落在矩形的对角线AC上时，DE的长为（ ）
bnu-junior-ds-v1-s3-013,S3,upper,multiple-choice,Exam,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,blocker,true,false,answer_mismatch|explanation_mismatch,rationale_status_tension|answer_match_tension,②③,medium,题目要求选择能判定正方形的条件组合。②∠ABC=90°且AB=BC，只能得到等腰直角三角形，不能直接得正方形；③AC=BD且AC⊥BD，是对角线相等且垂直，可判定正方形。但②单独不能判定正方形，需结合其他条件。解析中称②③组合可判定正方形，但②本身不充分，且③已足够判定正方形，组合②③并不必要。实际上，③单独即可判定正方形，但选项中没有单独③，只有组合。②③组合中②多余，但组合仍能判定正方形。然而解析说②得等腰直角三角形，缺直角条件，不能得正方形，自相矛盾。正确答案应为③④？重新分析：①平行四边形；②等腰直角三角形，不是正方形；③对角线相等且垂直，是正方形；④对角线互相平分且相等，是矩形。组合②③：②不是正方形，③是正方形，组合后仍可判定正方形，但②多余。选项中有②③，无单独③。但解析错误地认为②不能得正方形，却又说②③组合可判定，逻辑混乱。实际上，③单独即可，但选项中没有，只能选②③。但解析说②得等腰直角三角形，缺直角条件，不能得正方形，这是错误的，因为②中已有∠ABC=90°，是直角。所以解析有误。但答案②③仍可能是正确选项，因为③是正方形判定，②虽不充分但组合后仍能判定。然而解析错误，导致答案匹配但解释不匹配。,②③,②③,已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB=CD，AD=BC；②∠ABC=90°，AB=BC；③AC=BD，且AC⊥BD；④OA=OC，OB=OD，且AC=BD。请问能判定四边形ABCD为正方形的条件是（ ）
bnu-junior-ds-v1-s3-015,S3,upper,fill-in,Challenge,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,①③④,high,题目要求选择使四边形为正方形的条件。解析中认为需同时满足①③④，但①③④只能得到矩形，缺少对角线垂直条件②。正方形需矩形+菱形，即需①③④（矩形）加上②（对角线垂直）或③④加上一组邻边相等。实际上，①③④：①得平行四边形，③得对角线互相平分，④得直角，故为矩形，不是正方形。正确组合应为①③④②或②③④等。但解析错误地认为①③④可得正方形，遗漏了垂直条件。答案①③④不正确。,①③④,①③④|①，③，④|①、③、④,已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB=CD，AD=BC；②AC⊥BD；③OA=OC，OB=OD；④∠ABC=90°。若要使四边形ABCD为正方形，需要同时满足哪几个条件？
bnu-junior-ds-v1-s3-018,S3,upper,fill-in,Core,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,blocker,true,false,answer_mismatch|explanation_mismatch,rationale_status_tension|answer_match_tension,②③,medium,题目要求选择使四边形为正方形的条件。解析认为需同时满足②和③，但②中∠ABC=90°且AC=BD，只能得到矩形，不是正方形；③四边相等是菱形。矩形+菱形=正方形，所以②③组合正确。但解析说②得矩形，③得菱形，组合得正方形，逻辑正确。然而答案②③与解析一致，但之前审核认为解析有误？重新检查：②∠ABC=90°且AC=BD，对角线相等且一个角是直角，可判定矩形；③四边相等是菱形。矩形+菱形=正方形，正确。所以答案②③正确。但解析中写“②中∠ABC=90°且AC=BD，由对角线相等且一个角为直角可判定矩形，但还需邻边相等”，这是错误的，因为矩形定义是一个角为直角的平行四边形，对角线相等是性质，不能作为判定。实际上，一个角为直角且对角线相等不能直接判定矩形，需要先证平行四边形。所以②单独不能判定矩形，但②③组合：③是菱形，菱形是平行四边形，加上②的直角，可得正方形。所以②③组合正确。解析有瑕疵，但答案正确。然而题目要求“必须同时满足的条件”，②③组合确实可判定正方形，但②单独不充分，组合后充分。答案②③正确。,②③,②③|③②,已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB=CD，AD=BC；②∠ABC=90°，且AC=BD；③AB=BC=CD=DA；④AC⊥BD，且OA=OC，OB=OD。若四边形ABCD为正方形，则必须同时满足的条件是（填序号）。
bnu-junior-ds-v1-s3-023,S3,upper,short-answer,Challenge,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,"(1) 能。理由：两组对边分别相等的四边形是平行四边形。\n(2) 不能。补充条件：AB∥CD（或AD∥BC等）。\n(3) 能。理由：对角线互相垂直且平分的四边形是菱形。\n(4) 能。理由：两组对边分别平行的四边形是平行四边形，又对角线相等，所以是矩形。",high,第(2)小题答案中补充条件“∠ABC=90°”是原条件之一，不能作为补充；应补充平行四边形条件如AB∥CD。,"(1) 能。理由：两组对边分别相等的四边形是平行四边形。\n(2) 不能。补充条件：∠ABC=90°（或AC=BD等）。\n(3) 能。理由：对角线互相垂直且平分的四边形是菱形。\n(4) 能。理由：两组对边分别平行的四边形是平行四边形，又对角线相等，所以是矩形。","(1) 能。理由：两组对边分别相等的四边形是平行四边形。\n(2) 不能。补充条件：∠ABC=90°（或AC=BD等）。\n(3) 能。理由：对角线互相垂直且平分的四边形是菱形。\n(4) 能。理由：两组对边分别平行的四边形是平行四边形，又对角线相等，所以是矩形。","已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB=CD，AD=BC；②∠ABC=90°，AB=BC；③AC⊥BD，且OA=OC，OB=OD；④AB∥CD，AD∥BC，且AC=BD。请回答：\n(1) 条件①能否判定四边形ABCD是平行四边形？若能，请说明理由；若不能，请举出反例。\n(2) 条件②能否判定四边形ABCD是正方形？若能，请说明理由；若不能，请补充一个条件使其成为正方形。\n(3) 条件③能否判定四边形ABCD是菱形？若能，请说明理由；若不能，请补充一个条件使其成为菱形。\n(4) 条件④能否判定四边形ABCD是矩形？若能，请说明理由；若不能，请补充一个条件使其成为矩形。"
bnu-junior-ds-v1-s3-025,S3,upper,multiple-choice,Exam,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,②③,high,正方形需平行四边形+邻边相等+一个直角。条件①得平行四边形，②得矩形，③得菱形，④得菱形。②③组合：矩形+菱形=正方形，但缺少平行四边形条件，无法保证是平行四边形。正确组合应为①③④或①③等，但选项无此组合。选项②③不能保证是平行四边形，故答案错误。,②④,②④,已知四边形ABCD中，对角线AC与BD相交于点O。给出下列四个条件：①AB=CD，AD=BC；②∠ABC=90°，AC=BD；③AB=BC=CD=DA；④AC⊥BD，OA=OC，OB=OD。若四边形ABCD是正方形，则必须同时满足的条件是（ ）。
bnu-junior-ds-v1-s3-027,S3,upper,fill-in,Challenge,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,24,high,"由AB=CD, AD=BC得平行四边形，AC⊥BD得菱形。菱形面积=对角线乘积的一半。由勾股定理AO=3，AC=6，面积=6×8÷2=24，答案20错误。",20,20,在四边形ABCD中，对角线AC与BD相交于点O。已知AB=CD，AD=BC，且AC⊥BD。若AB=5，BD=8，则四边形ABCD的面积为______。
bnu-junior-ds-v1-s3-031,S3,upper,multiple-choice,Challenge,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,③和④,high,正方形需平行四边形+邻边相等+一个直角。条件①得平行四边形，②得邻边相等且直角但无平行四边形，③得菱形，④得矩形。③④组合：菱形+矩形=正方形，且④已含平行四边形，故③④正确。②③组合缺少平行四边形条件，不能保证是正方形。,②和③,②和③,已知四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB=CD，AD=BC；②∠ABC=90°，AB=BC；③AC⊥BD，OA=OC，OB=OD；④AB∥CD，AD∥BC，AC=BD。若要使四边形ABCD为正方形，则必须同时满足的条件是（ ）
bnu-junior-ds-v1-s3-033,S3,upper,fill-in,Exam,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,①③④,high,题目要求“必须同时满足的条件”，答案①③④正确，但解释中称“②③④不能保证矩形”有误，实际上②③④可推出平行四边形且对角线相等，但无直角，不能保证矩形，解释逻辑混乱，但答案本身正确。然而，解释与答案不匹配，且解释存在错误，故判定为fail。,①③④,①③④,在四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB∥CD，AD∥BC；②AB=CD，AD=BC；③OA=OC，OB=OD；④∠ABC=90°。若要使四边形ABCD为矩形，则必须同时满足的条件是（填写序号组合，如①②③④）。
bnu-junior-ds-v1-s3-035,S3,upper,short-answer,Challenge,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,"②,③",high,"条件③仅给出AC⊥BD且OA=OC, OB=OD，可推出菱形，但无法推出对角线相等，因此不能判定正方形。解释中称“对角线相等（由垂直平分且OA=OC,OB=OD可推出AC=BD）”错误，垂直平分不能推出对角线相等。故条件③不能判定正方形，答案应为②。但答案包含③，且解释错误，导致答案不匹配。","②,③","②,③|②，③|② ③|③,②|③，②|③ ②",在四边形ABCD中，对角线AC与BD相交于点O。给出以下四个条件：①AB=CD，AD=BC；②∠ABC=90°，AB=BC；③AC⊥BD，且OA=OC，OB=OD；④∠BAD=∠BCD=90°，且AC=BD。请回答：条件______能判定四边形ABCD是正方形。（填写序号，若多个条件符合，用逗号分隔）
bnu-junior-ds-v1-s3-036,S3,upper,fill-in,Foundation,bnu-junior-s3-upper-special-parallelograms,特殊平行四边形,fail,major,true,false,answer_mismatch|explanation_mismatch,,正方形,high,由AB=BC且∠ABC=90°得等腰直角三角形，但无法推出AB⊥BC（AB与BC已垂直），且对角线互相垂直平分可推出菱形，但无法推出对角线相等，因此不能判定为正方形。解释中“对角线相等”无依据，故答案错误。,正方形,正方形,已知四边形 ABCD 中，AB = BC，∠ABC = 90°，且对角线 AC 与 BD 互相垂直平分。请判断四边形 ABCD 一定是哪种特殊平行四边形，并说明理由。
