id,grade,semester,type,difficulty,topicId,unitTitle,status,severity,solvable,answerMatches,issueTags,qaOutputConcernTags,correctedAnswer,confidence,rationale,answer,acceptedAnswers,promptZhHans
bnu-junior-ds-v1-s2-253,S2,upper,multiple-choice,Foundation,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,条件①②可判定平行，共2个，答案与解释一致。,2个,2个,已知直线AB与直线CD被直线EF所截，交点分别为G和H。给出以下四个条件：①∠EGB=60°，∠GHD=60°；②∠AGH=120°，∠GHD=60°；③∠EGB=60°，∠CHF=120°；④∠AGH=120°，∠CHF=120°。其中能判定AB∥CD的条件有（ ）
bnu-junior-ds-v1-s2-254,S2,upper,short-answer,Core,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,通过邻补角转化得同位角相等，判定平行，答案与解释正确。,平行。理由：因为∠AGE = 65°，所以∠BGE = 180° - 65° = 115°。又因为∠CHG = 115°，所以∠BGE = ∠CHG。∠BGE与∠CHG是同位角，根据同位角相等，两直线平行，可得AB∥CD。,平行。理由：因为∠AGE = 65°，所以∠BGE = 180° - 65° = 115°。又因为∠CHG = 115°，所以∠BGE = ∠CHG。∠BGE与∠CHG是同位角，根据同位角相等，两直线平行，可得AB∥CD。,已知直线AB与直线CD被直线EF所截，交点分别为G和H。若∠AGE = 65°，∠CHG = 115°，判断直线AB与CD是否平行，并说明理由。
bnu-junior-ds-v1-s2-255,S2,upper,fill-in,Exam,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,同旁内角互补判定平行，答案与解释匹配。,平行。因为∠AGE与∠CHF是同旁内角，且∠AGE + ∠CHF = 65° + 115° = 180°，根据同旁内角互补，两直线平行，所以AB∥CD。,平行。因为∠AGE与∠CHF是同旁内角，且∠AGE + ∠CHF = 65° + 115° = 180°，根据同旁内角互补，两直线平行，所以AB∥CD。|平行。∠AGE和∠CHF是同旁内角，65°+115°=180°，同旁内角互补，两直线平行，所以AB∥CD。|AB∥CD，理由是同旁内角互补，两直线平行。,已知直线AB与CD被直线EF所截，交点分别为G和H。若∠AGE = 65°，∠CHF = 115°，判断AB与CD是否平行，并说明理由。
bnu-junior-ds-v1-s2-256,S2,upper,multiple-choice,Foundation,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,fail,major,true,false,answer_mismatch|explanation_mismatch|ambiguous_mc,,①,high,解释中条件①同位角相等可判定平行，但答案选②，且条件②同旁内角互补也可判定，导致多解，选项不唯一。,②,②,已知直线AB与直线CD被直线EF所截，交点分别为G和H。给出以下四个条件：①∠EGB = 50°，∠GHD = 50°；②∠AGH = 130°，∠GHD = 50°；③∠BGH = 130°，∠CHF = 130°；④∠AGH = 50°，∠CHF = 130°。其中能判定AB∥CD的条件是哪一个？
bnu-junior-ds-v1-s2-257,S2,upper,short-answer,Core,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,题目条件充分，利用对顶角相等和同旁内角互补可判定平行，答案与解释一致。,AB∥CD,AB∥CD|AB平行于CD,已知：直线AB与直线CD被直线EF所截，交点分别为G和H。若∠AGE=70°，∠CHF=110°，求证：AB∥CD。
bnu-junior-ds-v1-s2-258,S2,upper,fill-in,Exam,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,四个条件中①同位角相等、②同旁内角互补可判定平行，③④不能，共2个，答案正确。,2,2|两个|二,已知直线AB与直线CD被直线EF所截，交点分别为G和H。给出以下四个条件：①∠EGB = 50°，∠GHD = 50°；②∠AGH = 130°，∠GHC = 50°；③∠BGH = 130°，∠DHF = 130°；④∠AGH = 50°，∠CHF = 130°。其中能够判定AB∥CD的条件共有几个？
bnu-junior-ds-v1-s2-259,S2,upper,multiple-choice,Foundation,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,条件①同位角相等、②同旁内角互补可判定，③④不能，共2个，选项唯一且答案匹配。,2个,2个,已知直线AB与直线CD被直线EF所截，交点分别为G和H。给出以下四个条件：①∠AGE=65°，∠CHF=65°；②∠AGH=115°，∠GHD=65°；③∠BGH=115°，∠DHF=115°；④∠AGH=115°，∠CHF=65°。其中能够判定AB∥CD的条件共有几个？
bnu-junior-ds-v1-s2-260,S2,upper,short-answer,Core,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,∠AGE与∠CHF是同旁内角，互补可判定平行，答案与解释一致。,平行。因为∠AGE与∠CHF是同旁内角，且∠AGE+∠CHF=65°+115°=180°，根据同旁内角互补，两直线平行，所以AB∥CD。,平行。因为∠AGE与∠CHF是同旁内角，且∠AGE+∠CHF=65°+115°=180°，根据同旁内角互补，两直线平行，所以AB∥CD。|平行。同旁内角互补，两直线平行。|AB∥CD。因为同旁内角互补。,已知直线AB与CD被直线EF所截，交点分别为G和H。若∠AGE=65°，且∠CHF=115°，判断AB与CD是否平行，并写出推理依据。
bnu-junior-ds-v1-s2-261,S2,upper,fill-in,Exam,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,①同旁内角互补、③同旁内角互补、④同位角相等可判定，②内错角不相等不能，共3个，答案正确。,3,3|三个|三,已知直线AB与CD被直线EF所截，交点分别为G和H。给出以下四个条件：①∠EGB = 75°，∠GHD = 105°；②∠AGE = 110°，∠CHG = 70°；③∠AGH与∠GHD互为同旁内角，且∠AGH = 80°，∠GHD = 100°；④∠BGH = 60°，∠DHF = 60°。其中能判定AB∥CD的条件有______个。
bnu-junior-ds-v1-s2-262,S2,upper,multiple-choice,Foundation,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,同旁内角互补，较大角=180°-65°=115°，选项唯一且答案匹配。,115°,115°,已知两条直线被第三条直线所截，得到八个角。若其中一对同旁内角互补，且这对同旁内角中较小的角为65°，则较大的角为多少度？
bnu-junior-ds-v1-s2-263,S2,upper,short-answer,Core,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,fail,major,true,false,answer_mismatch|explanation_mismatch,,①,high,条件③中∠BGH与∠DHF是同旁内角，70°+110°=180°互补，可判定平行，解释错误称不互补；条件④中∠AGE与∠CHG是内错角，50°≠130°不相等，不能判定。因此能判定的有①和③，答案应为①③，但答案只给出①，与正确结论不符。,①,①|条件①,"已知：直线AB与直线CD被直线EF所截，交点分别为G和H。给出以下四个条件：\n① ∠EGB = 60°，∠GHD = 60°；\n② ∠AGH = 110°，∠CHF = 110°；\n③ ∠BGH = 70°，∠DHF = 110°；\n④ ∠AGE = 50°，∠CHG = 130°。\n其中能够判定AB∥CD的条件是哪一个？请写出序号，并说明理由。"
bnu-junior-ds-v1-s2-264,S2,upper,fill-in,Exam,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,fail,major,true,false,answer_mismatch|explanation_mismatch,,②④,medium,条件①中∠AGE与∠CHG是同位角，65°+115°=180°互补不能判定平行，解释正确；条件②同位角相等可判定；条件③内错角不相等不能；条件④同旁内角互补可判定。故②④正确，答案②④匹配，但解释中①的判定理由错误（互补不能判定平行），但答案本身正确，然而解释存在错误，可能导致混淆。,②④,"②④|④②|②,④|④,②","已知：直线AB与直线CD被直线EF所截，交点分别为G和H。给出以下四个条件：\n① ∠AGE = 65°，∠CHG = 115°\n② ∠BGE = 70°，∠DHF = 70°\n③ ∠AGH = 110°，∠CHF = 70°\n④ ∠BGH = 120°，∠DHG = 60°\n其中，能判定AB∥CD的条件是______。（填写所有正确条件的序号）"
bnu-junior-ds-v1-s2-265,S2,upper,multiple-choice,Foundation,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,①同旁内角互补、②同位角相等、④内错角相等可判定，③不能，共3个，选项唯一且答案匹配。,3个,3个,已知直线AB与CD被直线EF所截，交点分别为G和H。给出下列条件：①∠EGB = 60°，∠GHD = 120°；②∠AGE = 60°，∠CHF = 60°；③∠BGH = 120°，∠DHF = 60°；④∠AGH = 120°，∠GHC = 60°。其中能判定AB∥CD的条件有（ ）
bnu-junior-ds-v1-s2-266,S2,upper,short-answer,Core,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,∠AGE与∠CHF是同旁内角，互补可判定平行，答案与解释一致。,平行，因为同旁内角互补，两直线平行。,平行，因为同旁内角互补，两直线平行。|平行，同旁内角互补，两直线平行。|平行，因为同旁内角互补|平行，同旁内角互补,已知直线AB与直线CD被直线EF所截，交点分别为G和H。若∠AGE = 65°，且∠CHF = 115°，请判断AB与CD是否平行，并写出推理依据。
bnu-junior-ds-v1-s2-267,S2,upper,fill-in,Exam,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,∠AGE=58°，邻补角∠BGE=122°，与∠CHG同位角相等，可判定平行，答案正确。,平行,平行,已知直线AB与CD被直线EF所截，交点分别为G、H。若∠AGE=58°，∠CHG=122°，则AB与CD的位置关系是？请填写“平行”或“不平行”。
bnu-junior-ds-v1-s2-268,S2,upper,multiple-choice,Foundation,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,∠AGE与∠CHG是同旁内角，互补可判定平行，选项A正确，其他选项错误，答案匹配。,因为∠AGE=70°，∠CHG=110°，所以∠AGE+∠CHG=180°，根据同旁内角互补，两直线平行，可得AB∥CD,因为∠AGE=70°，∠CHG=110°，所以∠AGE+∠CHG=180°，根据同旁内角互补，两直线平行，可得AB∥CD,已知直线AB与CD被直线EF所截，交点分别为G和H。若∠AGE=70°，∠CHG=110°，则下列推理正确的是（ ）
bnu-junior-ds-v1-s2-269,S2,upper,short-answer,Core,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,题目条件完整，角度关系明确，可判定平行，答案与解释一致。,平行。因为 ∠AGE 与 ∠CHG 是同旁内角，且 ∠AGE + ∠CHG = 70° + 110° = 180°，根据同旁内角互补，两直线平行，所以 AB ∥ CD。,平行。因为 ∠AGE 与 ∠CHG 是同旁内角，且 ∠AGE + ∠CHG = 70° + 110° = 180°，根据同旁内角互补，两直线平行，所以 AB ∥ CD。,已知直线 AB 与直线 CD 被直线 EF 所截，交点分别为 G 和 H。若 ∠AGE = 70°，∠CHG = 110°，判断 AB 与 CD 是否平行，并说明理由。
bnu-junior-ds-v1-s2-270,S2,upper,fill-in,Exam,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,证明过程完整，填空处为判定依据，答案正确且与解释匹配。,内错角相等，两直线平行,内错角相等，两直线平行,"已知：直线AB与直线CD被直线EF所截，交点分别为G、H。GM平分∠BGH，HN平分∠GHD，且GM∥HN。求证：AB∥CD。请将下面的证明过程补充完整。\n证明：∵GM平分∠BGH（已知），\n∴∠BGM = 1/2∠BGH（角平分线的定义）。\n同理，∠DHN = 1/2∠GHD。\n∵GM∥HN（已知），\n∴∠BGM = ∠DHN（两直线平行，同位角相等）。\n∴1/2∠BGH = 1/2∠GHD（等量代换）。\n∴∠BGH = ∠GHD（等式性质）。\n∴AB∥CD（____________________）。"
bnu-junior-ds-v1-s2-271,S2,upper,multiple-choice,Foundation,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,选项唯一正确，内错角相等判定平行，答案与解释一致。,a ∥ b，依据是内错角相等，两直线平行,a ∥ b，依据是内错角相等，两直线平行,已知直线 a 与 b 被直线 c 所截。若 ∠1 与 ∠2 是一对内错角，且 ∠1 = 70°，∠2 = 70°，则下列结论正确的是：
bnu-junior-ds-v1-s2-272,S2,upper,short-answer,Core,bnu-junior-s2-upper-parallel-lines-proof,平行线的证明,pass,none,true,true,,,,high,条件充分，同旁内角互补可证平行，答案与解释匹配。,证明：∵ ∠AGE = 110°，∠CHG = 70°（已知），∴ ∠AGE + ∠CHG = 180°。又 ∵ ∠AGE 与 ∠CHG 是一对同旁内角，∴ 同旁内角互补，两直线平行。∴ AB ∥ CD。,证明：∵ ∠AGE = 110°，∠CHG = 70°（已知），∴ ∠AGE + ∠CHG = 180°。又 ∵ ∠AGE 与 ∠CHG 是一对同旁内角，∴ 同旁内角互补，两直线平行。∴ AB ∥ CD。|∵ ∠AGE=110°，∠CHG=70°，∴ ∠AGE+∠CHG=180°。∵ ∠AGE与∠CHG是同旁内角，∴ 同旁内角互补，两直线平行。∴ AB∥CD。,已知直线 AB 与 CD 被直线 EF 所截，交点分别为 G 和 H。若 ∠AGE = 110°，∠CHG = 70°，求证：AB ∥ CD。请写出证明过程。
bnu-junior-ds-v1-s2-273,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,110°,high,题目可解，但答案应为110°，而提供的答案是110°，但解释中计算得出∠ADB=90°，∠ADC=90°，与答案矛盾。正确计算：∠B=∠C=70°，∠BAD=20°，∠ADB=180°-70°-20°=90°，∠ADC=180°-90°=90°，但答案写110°，解释也错误。实际∠ADC=110°？重新计算：∠B=∠C=70°，∠BAD=20°，在△ABD中，∠ADB=180°-70°-20°=90°，所以∠ADC=180°-90°=90°。但答案给出110°，解释也得出90°，自相矛盾。正确应为90°，但题目要求∠ADC，根据等腰三角形性质，AD是角平分线，也是高和中线？AB=AC，AD平分∠BAC，则AD⊥BC，所以∠ADB=90°，∠ADC=90°。因此答案应为90°，但提供的答案是110°，解释也错误。,110°,110°|110,在 △ABC 中，AB = AC，∠A = 40°，点 D 在 BC 上，且 AD 平分 ∠BAC。则 ∠ADC 的度数为______。
bnu-junior-ds-v1-s2-274,S2,lower,multiple-choice,Foundation,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,等腰三角形底角相等，内角和计算正确，选项唯一。,80°,80°,在 △ABC 中，AB = AC，∠B = 50°，则 ∠A 的度数是：
bnu-junior-ds-v1-s2-275,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,利用垂直平分线性质和勾股定理可解，答案正确。,4,4,已知在 △ABC 中，∠C = 90°，AC = 6，BC = 8，AB 的垂直平分线交 AC 于点 D，交 AB 于点 E。求 CD 的长度。
bnu-junior-ds-v1-s2-276,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,等腰三角形与角平分线角度计算正确，答案72°无误。,72°,72°|72,在 △ABC 中，AB = AC，∠A = 36°，BD 平分 ∠ABC 交 AC 于点 D。则 ∠BDC 的度数为______。
bnu-junior-ds-v1-s2-277,S2,lower,multiple-choice,Foundation,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,30°角所对直角边为斜边一半，计算正确，选项唯一。,5,5,在 △ABC 中，∠C = 90°，∠B = 30°，AB = 10，则 AC 的长度为：
bnu-junior-ds-v1-s2-278,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,利用HL证明全等，得出BD=CD，证明过程正确。,证明：∵ AB = AC，AD ⊥ BC，∴ 在 Rt△ABD 和 Rt△ACD 中，AB = AC，AD = AD，∴ Rt△ABD ≌ Rt△ACD (HL)。∴ BD = CD。,证明：∵ AB = AC，AD ⊥ BC，∴ 在 Rt△ABD 和 Rt△ACD 中，AB = AC，AD = AD，∴ Rt△ABD ≌ Rt△ACD (HL)。∴ BD = CD。|∵ AB=AC，AD⊥BC，∴ Rt△ABD≌Rt△ACD (HL)，∴ BD=CD。,已知在 △ABC 中，AB = AC，点 D 在 BC 上，且 AD ⊥ BC。求证：BD = CD。
bnu-junior-ds-v1-s2-279,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,利用30°角性质和垂直平分线，列方程解得CD=2，答案正确。,2,2,在 △ABC 中，∠C = 90°，∠A = 30°，AB 的垂直平分线交 AC 于点 D，交 AB 于点 E。若 BC = 2，则 CD = ______。
bnu-junior-ds-v1-s2-280,S2,lower,multiple-choice,Foundation,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,外角等于不相邻两内角和，计算正确，选项唯一。,110°,110°,在 △ABC 中，∠A = 50°，∠B = 60°，则 ∠C 的外角的度数为：
bnu-junior-ds-v1-s2-281,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,125°,high,题目可解，但答案与解析矛盾。解析正确得出∠ADC=125°，而答案误写为105°。,105°,105°|105度,在△ABC中，AB=AC，∠A=40°，点D在边BC上，且BD=BA。求∠ADC的度数。
bnu-junior-ds-v1-s2-282,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目条件充分，答案9.6正确，解析面积法无误，acceptedAnswers覆盖分数形式。,9.6,9.6|48/5,在三角形ABC中，AB = AC，点D在边BC上，且AD平分∠BAC。过点D作DE⊥AB于点E，DF⊥AC于点F。已知AB = 10，BC = 12，则DE + DF的值为______。
bnu-junior-ds-v1-s2-283,S2,lower,multiple-choice,Foundation,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目可解，答案90°正确，解析无误，选项唯一且无歧义。,90°,90°,在三角形ABC中，AB=AC，点D在BC边上，且AD平分∠BAC。若∠B=50°，则∠ADC的度数为多少？
bnu-junior-ds-v1-s2-284,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,证明题条件充分，答案DE=DF正确，解析通过全等证明，逻辑严谨。,DE=DF,DE=DF|DE = DF,已知在△ABC中，AB=AC，点D在边BC上，且AD平分∠BAC。过点D作DE⊥AB于点E，作DF⊥AC于点F。求证：DE=DF。
bnu-junior-ds-v1-s2-285,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,125°,high,题目与281题相同，但答案140°错误，解析中错误假设AD=BD，实际应为BD=AB，正确∠ADC=125°。,140°,140°|140,在△ABC中，AB=AC，∠A=40°，点D在边BC上，且BD=AB。求∠ADC的度数。
bnu-junior-ds-v1-s2-286,S2,lower,multiple-choice,Foundation,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目可解，答案20°正确，解析通过角度计算得出，选项唯一。,20°,20°,在△ABC中，AB=AC，∠A=40°，点D在边BC上，且AD平分∠BAC。点E在边AC上，且DE⊥AC。求∠CDE的度数。
bnu-junior-ds-v1-s2-287,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,90°,high,题目可解，但答案110°错误，解析正确得出∠ADC=90°，答案与解析矛盾。,110°,110°|110度|110,在△ABC中，AB=AC，∠A=40°，点D在BC边上，且AD平分∠BAC。求∠ADC的度数。
bnu-junior-ds-v1-s2-288,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目条件充分，答案30°正确，解析角度计算无误。,30°,30°,在△ABC中，AB=AC，∠A=80°，点D在BC边上，且BD=AD。求∠DAC的度数。
bnu-junior-ds-v1-s2-289,S2,lower,multiple-choice,Foundation,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目可解，答案90°正确，解析无误，选项唯一。,90°,90°,在△ABC中，已知AB=AC，点D在边BC上，且AD平分∠BAC。若∠B=50°，求∠ADC的度数。
bnu-junior-ds-v1-s2-290,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目与282题相同，答案9.6正确，解析面积法无误。,9.6,9.6|48/5,在三角形ABC中，AB = AC，点D在BC上，且AD平分∠BAC。过点D作DE⊥AB于点E，DF⊥AC于点F。已知AB = 10，BC = 12。求DE + DF的值。
bnu-junior-ds-v1-s2-291,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,60°,high,题目条件∠A=40°，但解析错误使用∠A=100°，导致答案30°错误。正确计算得∠DAC=60°。,30°,30°|30度|30,在△ABC中，AB=AC，∠A=40°，点D在边BC上，且BD=AD。求∠DAC的度数。
bnu-junior-ds-v1-s2-292,S2,lower,multiple-choice,Foundation,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目可解，答案90°正确，解析无误，选项唯一。,90°,90°|90,已知：在△ABC中，AB = AC，点D在BC上，且AD平分∠BAC。若∠B = 50°，求∠ADC的度数。
bnu-junior-ds-v1-s2-293,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目条件充分，计算正确，答案130°与四边形内角和推导一致。,130°,130°|130度,在三角形ABC中，AB=AC，点D在边BC上，且AD平分∠BAC。过点D作DE⊥AB于点E，DF⊥AC于点F。已知∠BAC=50°，求∠EDF的度数。
bnu-junior-ds-v1-s2-294,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,140°,high,题目可解，但答案110°错误。正确计算：∠BAD=∠CAD=20°，DE⊥AB，DF⊥AC，四边形AEDF中∠A=40°，∠AED=∠AFD=90°，故∠EDF=360°-40°-90°-90°=140°。解释中虽得出140°，但答案写为110°，矛盾。,110°,110°|110,在△ABC中，AB=AC，∠A=40°，点D在边BC上，且AD平分∠BAC。过点D作DE⊥AB于点E，作DF⊥AC于点F。求∠EDF的度数。
bnu-junior-ds-v1-s2-295,S2,lower,multiple-choice,Foundation,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目条件充分，计算正确，∠ADC=80°与选项匹配，唯一正确。,80°,80°,在△ABC中，AB=AC，∠A=40°，点D在边BC上，且∠BAD=10°。求∠ADC的度数。
bnu-junior-ds-v1-s2-296,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,90°,high,题目可解，但答案110°错误。正确计算：∠B=∠C=70°，∠CAD=20°，在△ADC中∠ADC=180°-70°-20°=90°。解释中得出90°，但答案写为110°，矛盾。,110°,110°|110,在△ABC中，AB=AC，∠A=40°。点D在边BC上，且AD平分∠BAC。求∠ADC的度数。
bnu-junior-ds-v1-s2-297,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,90°,high,题目可解，但答案110°错误。正确计算：∠C=40°，∠BAC=100°，∠CAD=50°，在△ADC中∠ADC=180°-40°-50°=90°。解释中得出90°，但答案写为110°，矛盾。,110°,110°|110,在三角形ABC中，AB=AC，点D在BC边上，且AD平分∠BAC。已知∠B=40°，求∠ADC的度数。
bnu-junior-ds-v1-s2-298,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目条件充分，计算正确，∠BDC=100°与选项匹配，唯一正确。,100°,100°,在△ABC中，AB=AC，∠A=50°，点D在边AC上，且AD=BD。求∠BDC的度数。
bnu-junior-ds-v1-s2-299,S2,lower,short-answer,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,∠BDE = 110°,high,题目可解，但答案∠BDE = 110°与解释矛盾。解释中∠BDE=∠BDA+∠ADE，∠BDA=180°-∠B-∠BAD=180°-70°-20°=90°，∠ADE=70°，故∠BDE=160°，但解释写为110°。正确计算：∠B=70°，∠BAD=20°，∠BDA=90°；DE垂直平分AC，则DA=DC，∠DAC=∠DCA=20°，∠ADC=140°，∠ADE=70°，所以∠BDE=90°+70°=160°。答案错误。,∠BDE = 110°,∠BDE = 110°|110°,在△ABC中，AB=AC，∠A=40°，点D在边BC上，且AD平分∠BAC。点E在边AC上，连接DE。若DE垂直平分AC，求∠BDE的度数。
bnu-junior-ds-v1-s2-300,S2,lower,fill-in,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,90°,high,题目可解，但答案110°错误。正确计算：∠B=∠C=70°，∠CAD=20°，在△ADC中∠ADC=180°-70°-20°=90°。解释中得出90°，但答案写为110°，矛盾。,110°,110°|110度|110,在△ABC中，AB=AC，∠A=40°，点D在边BC上，且AD平分∠BAC。求∠ADC的度数。
bnu-junior-ds-v1-s2-301,S2,lower,multiple-choice,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,false,false,missing_condition|answer_mismatch,solvability_tension,,high,题目条件矛盾：AB=AC，∠A=40°，则∠B=∠C=70°。若BD=AD，则∠BAD=∠B=70°，但∠BAC=40°，∠BAD>∠BAC，点D不可能在边BC上。解释中承认矛盾并假设D在延长线上，但题目明确“点D在边BC上”，故不可解。,30°,30°,已知△ABC中，AB=AC，∠A=40°，点D在边BC上，且BD=AD。求∠DAC的度数。
bnu-junior-ds-v1-s2-302,S2,lower,short-answer,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目条件充分，利用面积法计算正确，DE+DF=9.6，答案匹配。,9.6,9.6|48/5,在△ABC中，AB=AC，点D在边BC上，且AD平分∠BAC。过点D作DE⊥AB于点E，DF⊥AC于点F。已知AB=10，BC=12。求DE+DF的值。
bnu-junior-ds-v1-s2-303,S2,lower,fill-in,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,90°,high,题目可解，但答案115°错误。正确计算：∠C=50°，∠BAC=80°，∠CAD=40°，在△ADC中∠ADC=180°-50°-40°=90°。解释中得出90°，但答案写为115°，矛盾。,115°,115°|115|115度,在三角形ABC中，AB = AC，点D在边BC上，且AD平分∠BAC。已知∠B = 50°，求∠ADC的度数。
bnu-junior-ds-v1-s2-304,S2,lower,multiple-choice,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,pass,none,true,true,,,,high,题目条件充分，利用等腰三角形三线合一，∠BAD=40°，选项唯一正确。,40°,40°,在△ABC中，AB=AC，点D在边BC上，且BD=DC。连接AD。若∠BAC=80°，求∠BAD的度数。
bnu-junior-ds-v1-s2-305,S2,lower,short-answer,Exam,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,,high,题目要求证明AD=BD，但提供的解释中∠ADB=80°，∠ABD=70°，无法推出AD=BD，且解释最后一句“所以AD=BD”与前面推导矛盾，答案错误。,AD = BD,AD = BD|AD=BD,已知：在△ABC中，AB = AC，∠A = 40°，点D在边BC上，且∠BAD = 30°。求证：AD = BD。
bnu-junior-ds-v1-s2-306,S2,lower,fill-in,Core,bnu-junior-s2-lower-triangle-proof-applications,三角形的证明及其应用,fail,blocker,true,false,answer_mismatch|explanation_mismatch,,,high,解释中得出∠ADC=90°，但答案为115°，解释与答案不一致，且解释中∠ADB=90°正确，∠ADC应为90°，答案错误。,115°,115°|115,在三角形 ABC 中，AB = AC，点 D 在边 BC 上，且 AD 平分角 BAC。若角 B = 50°，则角 ADC 的度数为多少？
