index,id,grade,semester,volume,unitTitle,topicId,questionType,difficulty,illustrationNeed,illustrationType,priority,confidence,manualReviewRequired,reasonZhHans,generationBriefZhHans,copyrightSafetyZhHans,promptZhHans,answer,skillTags,competencyTags,misconceptionTags,evidenceCardIds
925,hjb-junior-ds-v2-s2-425,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-425 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知y与x成正比例，且当x=4时，y=10。写出y关于x的函数解析式，并求当x=-2时y的值。,y=2.5x，-5,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
926,hjb-junior-ds-v2-s2-426,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-426 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知一次函数y=kx+b，当x=2时y=5，当x=-1时y=-4，则k和b的值分别是（ ）,"k=3, b=-1",变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
930,hjb-junior-ds-v2-s2-430,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s2-430 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某出租车起步价为10元（含3公里），超过3公里后每公里收费2元。设行驶路程为x公里（x≥3），应付车费y元，则y关于x的函数解析式为（ ）,y=2x+4,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
932,hjb-junior-ds-v2-s2-432,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s2-432 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某出租车公司收费标准为：起步价 10 元（含 3 千米），超过 3 千米后每千米加收 2 元。设行驶路程为 x 千米（x>3），应付车费为 y 元，则 y 关于 x 的函数解析式为（ ）,y = 2x + 4,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
935,hjb-junior-ds-v2-s2-435,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-435 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知一次函数 y = -3x + 2，当 x = 4 时，y 的值为______。,-10,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
938,hjb-junior-ds-v2-s2-438,S2,lower,八年级下册,一次函数,hjb-junior-s2-lower-linear-functions,multiple-choice,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-438 绘制原创题目插图，单元「一次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,一次函数 y = -0.5x + 4 与坐标轴围成的三角形的面积是多少？,16,变量与函数；正比例函数；一次函数图像；待定系数法；函数应用,数学建模；直观想象；数学抽象,slope and intercept roles confused；point not checked on graph；function value treated as input,hjb-junior-s2-lower-linear-functions
940,hjb-junior-ds-v2-s2-440,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,multiple-choice,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-440 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,对于反比例函数 y = -6/x，下列说法正确的是（ ）,图像位于第一、三象限,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
943,hjb-junior-ds-v2-s2-443,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-443 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知 y 与 x 成反比例，且当 x = 4 时，y = 3。求 y 关于 x 的函数解析式。,y = 12/x,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
949,hjb-junior-ds-v2-s2-449,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-449 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知 y 与 x 成反比例，且当 x = 4 时，y = 6。则 y 关于 x 的函数解析式为______。,y = 24/x,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
950,hjb-junior-ds-v2-s2-450,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,multiple-choice,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-450 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某闭合电路中，电源电压 U 为定值，电流 I（安）与电阻 R（欧）成反比例。当电阻 R = 5 欧时，电流 I = 2 安。若该电路允许的最大电流为 4 安，则电阻 R 至少应为（ ）,B. 2.5 欧,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
953,hjb-junior-ds-v2-s2-453,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-453 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某闭合电路中，电源电压 U = 12 V 保持不变，电流 I (A) 与电阻 R (Ω) 成反比例关系。当电阻 R = 4 Ω 时，电流 I = 3 A。请写出 I 关于 R 的函数解析式。,I = 12/R,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
970,hjb-junior-ds-v2-s2-470,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,multiple-choice,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-470 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,对于反比例函数 y = -2/x，下列说法错误的是（　）,D. 当 x < 0 时，y 随 x 的增大而减小,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
973,hjb-junior-ds-v2-s2-473,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-473 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知 y 与 x 成反比例，且当 x = 4 时，y = 6。求 y 关于 x 的函数解析式，并写出自变量 x 的取值范围。,y = 24/x，x ≠ 0,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
975,hjb-junior-ds-v2-s2-475,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,fill-in,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-475 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某工厂生产一批零件，每天生产 60 个，需要 20 天完成。若每天生产 x 个，需要 y 天完成。写出 y 关于 x 的函数解析式，并求当每天生产 80 个时，需要多少天完成。,y = 1200/x，15 天,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
979,hjb-junior-ds-v2-s2-479,S2,lower,八年级下册,反比例函数,hjb-junior-s2-lower-inverse-functions,multiple-choice,Core,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s2-479 绘制原创题目插图，单元「反比例函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某工厂生产一批零件，每天生产 x 个，所需天数为 y 天，且 y 与 x 成反比例。已知每天生产 50 个时，需要 12 天完成。若每天生产 60 个，则需要多少天？,10 天,反比例函数概念；图像与性质；象限关系；待定系数法；实际应用,数学建模；直观想象；数学抽象,parameter sign ignored；branch behavior treated as linear；domain restriction omitted,hjb-junior-s2-lower-inverse-functions
1008,hjb-junior-ds-v2-s3-008,S3,upper,九年级上册,相似三角形,hjb-junior-s3-upper-similar-triangles,fill-in,Foundation,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-008 绘制原创题目插图，单元「相似三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知线段a=4 cm，b=9 cm，则a、b的比例中项为______cm。,6,成比例线段；相似判定；相似性质；平行线分线段成比例；位似与缩放,逻辑推理；几何直观；模型意识,corresponding sides mismatched；similarity condition incomplete；scale factor direction reversed,hjb-junior-s3-upper-similar-triangles
1024,hjb-junior-ds-v2-s3-024,S3,upper,九年级上册,相似三角形,hjb-junior-s3-upper-similar-triangles,short-answer,Foundation,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-024 绘制原创题目插图，单元「相似三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知线段a=4 cm，b=9 cm，c=6 cm，d是a、b、c的第四比例项，即a:b=c:d。求d的长。,13.5 cm,成比例线段；相似判定；相似性质；平行线分线段成比例；位似与缩放,逻辑推理；几何直观；模型意识,corresponding sides mismatched；similarity condition incomplete；scale factor direction reversed,hjb-junior-s3-upper-similar-triangles
1028,hjb-junior-ds-v2-s3-028,S3,upper,九年级上册,相似三角形,hjb-junior-s3-upper-similar-triangles,multiple-choice,Foundation,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-028 绘制原创题目插图，单元「相似三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知线段a=4 cm，b=9 cm，c=6 cm，d=13.5 cm。下列比例式中正确的是（　）,a∶b=c∶d,成比例线段；相似判定；相似性质；平行线分线段成比例；位似与缩放,逻辑推理；几何直观；模型意识,corresponding sides mismatched；similarity condition incomplete；scale factor direction reversed,hjb-junior-s3-upper-similar-triangles
1044,hjb-junior-ds-v2-s3-044,S3,upper,九年级上册,相似三角形,hjb-junior-s3-upper-similar-triangles,fill-in,Foundation,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-044 绘制原创题目插图，单元「相似三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知线段a=4 cm，b=6 cm，c=8 cm，若线段a、b、c、d成比例，则d=______ cm。,12,成比例线段；相似判定；相似性质；平行线分线段成比例；位似与缩放,逻辑推理；几何直观；模型意识,corresponding sides mismatched；similarity condition incomplete；scale factor direction reversed,hjb-junior-s3-upper-similar-triangles
1064,hjb-junior-ds-v2-s3-064,S3,upper,九年级上册,相似三角形,hjb-junior-s3-upper-similar-triangles,multiple-choice,Foundation,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-064 绘制原创题目插图，单元「相似三角形」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,下列各组图形中，一定相似的是（ ）。,两个等边三角形,成比例线段；相似判定；相似性质；平行线分线段成比例；位似与缩放,逻辑推理；几何直观；模型意识,corresponding sides mismatched；similarity condition incomplete；scale factor direction reversed,hjb-junior-s3-upper-similar-triangles
1116,hjb-junior-ds-v2-s3-116,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,fill-in,Foundation,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-116 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,在直角三角形ABC中，∠C=90°，AB=10，BC=6。求sinA的值。,0.6,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1121,hjb-junior-ds-v2-s3-121,S3,upper,九年级上册,锐角的三角比,hjb-junior-s3-upper-acute-trigonometry,multiple-choice,Core,recommended,geometry-diagram,P2,high,true,题干包含几何构型、点线角或圆的关系，原创示意图能稳定呈现已知条件与对应关系。 判定信号：几何单元题插图可提升点线角关系理解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-121 绘制原创题目插图，单元「锐角的三角比」，不要复制教材或试卷版式。 画清点、线、角、平行/垂直/相交/圆等关系；仅呈现题干给出的条件，不暗示未给结论。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,在直角三角形ABC中，∠C=90°，AB=13，AC=5。求tanB的值。,5/12,正弦；余弦；正切；解直角三角形；测量建模；三角比应用,数学建模；运算能力；直观想象,opposite and adjacent sides swapped；hypotenuse not identified；degree-mode or rounding error,hjb-junior-s3-upper-acute-trigonometry
1168,hjb-junior-ds-v2-s3-168,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-168 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某商场销售一种成本为每件40元的商品，经调查发现，若每件售价为50元，一个月可售出500件，售价每上涨1元，月销量减少10件。设每件售价为x元（x≥50），月利润为y元。 （1）求y关于x的函数解析式，并写出x的取值范围； （2）当售价定为多少元时，月利润最大？最大月利润是多少元？,（1）y=-10x²+1400x-40000，50≤x≤100；（2）售价70元，最大利润9000元,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1174,hjb-junior-ds-v2-s3-174,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-174 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某商品现在的售价为每件 60 元，每星期可卖出 300 件。市场调查反映：如调整价格，每涨价 1 元，每星期要少卖出 10 件；每降价 1 元，每星期可多卖出 20 件。已知商品的进价为每件 40 元。设每件商品涨价 x 元（x 为正整数），每星期售出商品的利润为 y 元。 (1) 求 y 与 x 的函数关系式，并直接写出 x 的取值范围。 (2) 当每件涨价多少元时，每星期的利润最大？最大利润是多少？,(1) y = -10x² + 100x + 6000，x 的取值范围是 0 ≤ x ≤ 30 且 x 为整数；(2) 涨价 5 元时，最大利润为 6250 元,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1175,hjb-junior-ds-v2-s3-175,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,multiple-choice,Challenge,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s3-175 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知二次函数y=(x-m)²-m+1，其中m为常数。下列说法正确的是（ ）,该函数图像的顶点始终在直线y=-x+1上,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1177,hjb-junior-ds-v2-s3-177,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,short-answer,Exam,recommended,function-graph,P2,medium,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数应用题可用图象辅助理解但文字条件可解。,为沪教版初中数学题 hjb-junior-ds-v2-s3-177 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,某商品每件进价 40 元，售价 60 元时每月可售出 200 件。售价每提高 1 元，月销量减少 5 件。设售价为 x 元（x ≥ 60），月利润为 y 元。 (1) 求 y 关于 x 的函数解析式； (2) 售价定为多少元时，月利润最大？最大月利润是多少？,(1) y = -5x^2 + 700x - 24000；(2) 售价 70 元，最大利润 2500 元,二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
1181,hjb-junior-ds-v2-s3-181,S3,upper,九年级上册,二次函数,hjb-junior-s3-upper-quadratic-functions,multiple-choice,Challenge,recommended,function-graph,P2,high,true,题干涉及函数图象、抛物线、单调性、顶点或参数含义，函数图能支持从符号到图象的转换。 判定信号：函数单元适合用图象支持表征转换。,为沪教版初中数学题 hjb-junior-ds-v2-s3-181 绘制原创题目插图，单元「二次函数」，不要复制教材或试卷版式。 绘制函数坐标系和曲线/直线关键特征；突出顶点、交点、对称轴、象限或变化趋势。,仅根据当前原创题干重新绘制简洁数学示意图，不复制、还原或近似教材/试卷原图、版式、题序或受保护视觉布局。,已知二次函数 y = -2(x + 3)^2 + 5，下列说法正确的是（ ）,"B. 抛物线开口向下，顶点坐标为 (-3, 5)",二次函数概念；抛物线图像；顶点与对称轴；平移变换；二次函数应用,直观想象；数学抽象；数学建模,vertex coordinates read from wrong form；opening direction ignored；context domain omitted,hjb-junior-s3-upper-quadratic-functions
