"questionId","grade","volume","chapter","type","difficulty","answer","acceptedAnswers","qaStatus","severity","issueCodes","issueDetails","recommendedAction"
"hjb-high-ds-v4-s5-311","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","456","456","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-312","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","473","473","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-313","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","640","640","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-314","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","96","96","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-315","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","260","260","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-316","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","1764","1764","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-317","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","320","320","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-318","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","387","387","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-319","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","260","260","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-320","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","129","129","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-321","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","288","288","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-322","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","160","160","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-323","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","136","136","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-324","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","215","215","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-325","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","832","832","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-326","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","528","528","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-327","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","360","360","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-328","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","1620","1620","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-329","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","168","168","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-330","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","189","189","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-331","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","880","880","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-332","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","63","63","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-333","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","165","165","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-334","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","960","960","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-335","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","385","385","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-336","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","168","168","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-337","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","1892","1892","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-338","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","185","185","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-339","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","161","161","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-340","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","288","288","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-341","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","168","168","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-342","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","153","153","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-343","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","1728","1728","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-344","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","75","75","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-345","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","209","209","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-346","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","180","180","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-347","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","155","155","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-348","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","68","68","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-349","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","112","112","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-350","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","175","175","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-351","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","189","189","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-352","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","576","576","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-353","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","205","205","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-354","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","189","189","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-355","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","684","684","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-356","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","120","120","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-357","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","561","561","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-358","S5","选择性必修 第一册","圆锥曲线","multiple-choice","Challenge","1536","1536","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-359","S5","选择性必修 第一册","圆锥曲线","fill-in","Foundation","112","112","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-360","S5","选择性必修 第一册","圆锥曲线","short-answer","Core","320","320","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-361","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","53","53","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-362","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","158","158","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-363","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","370","370","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-364","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","53","53","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-365","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","129","129","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-366","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","218","218","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-367","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","37","37","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-368","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","201","201","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-369","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","173","173","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-370","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","61","61","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-371","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","121","121","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-372","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","50","50","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-373","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","61","61","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-374","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","211","211","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-375","S5","选择性必修 第一册","空间向量及其应用","short-answer","Core","314","314","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-376","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","75","75","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-377","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","84","84","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-378","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","88","88","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-379","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","63","63","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-380","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","339","339","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-381","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","65","65","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-382","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","25","25","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-383","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","144","144","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-384","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","389","389","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-385","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","33","33","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-386","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","198","198","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-387","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","397","397","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-388","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","31","31","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-389","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","120","120","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-390","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","276","276","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-391","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","31","31","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-392","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","150","150","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-393","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","386","386","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-394","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","65","65","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-395","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","307","307","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-396","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","414","414","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-397","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","49","49","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-398","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","363","363","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-399","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","441","441","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-400","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","81","81","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-401","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","238","238","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-402","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","254","254","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-403","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","55","55","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-404","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","625","625","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-405","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","285","285","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-406","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","61","61","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-407","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","228","228","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-408","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","98","98","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-409","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","73","73","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-410","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","330","330","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-411","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","121","121","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-412","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","55","55","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-413","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","197","197","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-414","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","329","329","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-415","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","45","45","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-416","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","530","530","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-417","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","131","131","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-418","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","45","45","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-419","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","197","197","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-420","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","440","440","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-421","S5","选择性必修 第一册","空间向量及其应用","fill-in","Challenge","41","41","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-422","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Foundation","74","74","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-423","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","74","74","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-424","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Challenge","83","83","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-425","S5","选择性必修 第一册","空间向量及其应用","fill-in","Foundation","54","54","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-426","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","557","557","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-427","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","222","222","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-428","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","458","458","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-429","S5","选择性必修 第一册","空间向量及其应用","fill-in","Core","506","506","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-430","S5","选择性必修 第一册","空间向量及其应用","multiple-choice","Core","453","453","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-431","S5","选择性必修 第一册","数列","fill-in","Core","46","46","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-432","S5","选择性必修 第一册","数列","multiple-choice","Core","36","36","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-433","S5","选择性必修 第一册","数列","fill-in","Core","160","160","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-434","S5","选择性必修 第一册","数列","multiple-choice","Core","27","27","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-435","S5","选择性必修 第一册","数列","fill-in","Core","86","86","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-436","S5","选择性必修 第一册","数列","multiple-choice","Core","49","49","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-437","S5","选择性必修 第一册","数列","fill-in","Core","44","44","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-438","S5","选择性必修 第一册","数列","multiple-choice","Core","34","34","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-439","S5","选择性必修 第一册","数列","fill-in","Core","32","32","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-440","S5","选择性必修 第一册","数列","multiple-choice","Core","44","44","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-441","S5","选择性必修 第一册","数列","fill-in","Core","107","107","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-442","S5","选择性必修 第一册","数列","multiple-choice","Core","39","39","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-443","S5","选择性必修 第一册","数列","fill-in","Core","58","58","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-444","S5","选择性必修 第一册","数列","multiple-choice","Core","62","62","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-445","S5","选择性必修 第一册","数列","fill-in","Core","8","8","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-446","S5","选择性必修 第一册","数列","multiple-choice","Core","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-447","S5","选择性必修 第一册","数列","fill-in","Core","39","39","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-448","S5","选择性必修 第一册","数列","multiple-choice","Core","35","35","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-449","S5","选择性必修 第一册","数列","fill-in","Core","122","122","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-450","S5","选择性必修 第一册","数列","multiple-choice","Core","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-451","S5","选择性必修 第一册","数列","fill-in","Core","112","112","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-452","S5","选择性必修 第一册","数列","multiple-choice","Core","59","59","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-453","S5","选择性必修 第一册","数列","fill-in","Core","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-454","S5","选择性必修 第一册","数列","multiple-choice","Core","119","119","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-455","S5","选择性必修 第一册","数列","fill-in","Core","99","99","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-456","S5","选择性必修 第一册","数列","multiple-choice","Core","59","59","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-457","S5","选择性必修 第一册","数列","fill-in","Core","40","40","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-458","S5","选择性必修 第一册","数列","multiple-choice","Core","158","158","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-459","S5","选择性必修 第一册","数列","fill-in","Core","96","96","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-460","S5","选择性必修 第一册","数列","multiple-choice","Core","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-461","S5","选择性必修 第一册","数列","fill-in","Core","41","41","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-462","S5","选择性必修 第一册","数列","multiple-choice","Core","38","38","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-463","S5","选择性必修 第一册","数列","fill-in","Core","110","110","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-464","S5","选择性必修 第一册","数列","multiple-choice","Core","5","5","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-465","S5","选择性必修 第一册","数列","fill-in","Core","96","96","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-466","S5","选择性必修 第一册","数列","multiple-choice","Core","165","165","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-467","S5","选择性必修 第一册","数列","fill-in","Core","45","45","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-468","S5","选择性必修 第一册","数列","multiple-choice","Core","76","76","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-469","S5","选择性必修 第一册","数列","fill-in","Core","58","58","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-470","S5","选择性必修 第一册","数列","multiple-choice","Core","26","26","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-471","S5","选择性必修 第一册","数列","fill-in","Core","159","159","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-472","S5","选择性必修 第一册","数列","multiple-choice","Core","111","111","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-473","S5","选择性必修 第一册","数列","fill-in","Core","18","18","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-474","S5","选择性必修 第一册","数列","multiple-choice","Core","34","34","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-475","S5","选择性必修 第一册","数列","fill-in","Core","40","40","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-476","S5","选择性必修 第一册","数列","multiple-choice","Core","27","27","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-477","S5","选择性必修 第一册","数列","multiple-choice","Core","51","51","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-478","S5","选择性必修 第一册","数列","multiple-choice","Core","36","36","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-479","S5","选择性必修 第一册","数列","multiple-choice","Core","31","31","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-480","S5","选择性必修 第一册","数列","multiple-choice","Core","64","64","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-481","S5","选择性必修 第一册","数列","multiple-choice","Core","23","23","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-482","S5","选择性必修 第一册","数列","multiple-choice","Core","38","38","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-483","S5","选择性必修 第一册","数列","multiple-choice","Core","47","47","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-484","S5","选择性必修 第一册","数列","multiple-choice","Core","14","14","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-485","S5","选择性必修 第一册","数列","multiple-choice","Core","84","84","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-486","S5","选择性必修 第一册","数列","multiple-choice","Core","161","161","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-487","S5","选择性必修 第一册","数列","multiple-choice","Core","116","116","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-488","S5","选择性必修 第一册","数列","multiple-choice","Core","114","114","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-489","S5","选择性必修 第一册","数列","multiple-choice","Core","140","140","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-490","S5","选择性必修 第一册","数列","multiple-choice","Core","16","16","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-491","S5","选择性必修 第一册","数列","multiple-choice","Core","115","115","pass","none","","","Include in S18 pass-sample review before app integration."
"hjb-high-ds-v4-s5-492","S5","选择性必修 第一册","数列","multiple-choice","Core","174","174","pass","none","","","Include in S18 pass-sample review before app integration."
