questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
bnu-high-ds-v1-s6-035,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,19,19,pass,none,OK
bnu-high-ds-v1-s6-036,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,15,15,pass,none,OK
bnu-high-ds-v1-s6-037,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,37,37,pass,none,OK
bnu-high-ds-v1-s6-038,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,24,24,pass,none,OK
bnu-high-ds-v1-s6-039,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,13,13,pass,none,OK
bnu-high-ds-v1-s6-040,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,43,43,pass,none,OK
bnu-high-ds-v1-s6-041,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,23,23,pass,none,OK
bnu-high-ds-v1-s6-042,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,25,25,pass,none,OK
bnu-high-ds-v1-s6-043,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,22,22,pass,none,OK
bnu-high-ds-v1-s6-044,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,9,9,pass,none,OK
bnu-high-ds-v1-s6-045,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,33,33,pass,none,OK
bnu-high-ds-v1-s6-046,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,23,23,pass,none,OK
bnu-high-ds-v1-s6-047,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,48,48,pass,none,OK
bnu-high-ds-v1-s6-048,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,35,35,pass,none,OK
bnu-high-ds-v1-s6-049,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,11,11,pass,none,OK
bnu-high-ds-v1-s6-050,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,23,23,pass,none,OK
bnu-high-ds-v1-s6-051,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,17,17,pass,none,OK
bnu-high-ds-v1-s6-052,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,42,42,pass,none,OK
bnu-high-ds-v1-s6-053,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,27,27,pass,none,OK
bnu-high-ds-v1-s6-054,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,14,14,pass,none,OK
bnu-high-ds-v1-s6-055,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,47,47,pass,none,OK
bnu-high-ds-v1-s6-056,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,11,11,pass,none,OK
bnu-high-ds-v1-s6-057,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,30,30,pass,none,OK
bnu-high-ds-v1-s6-058,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,25,25,pass,none,OK
bnu-high-ds-v1-s6-059,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,10,10,pass,none,OK
bnu-high-ds-v1-s6-060,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,37,37,pass,none,OK
bnu-high-ds-v1-s6-061,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,25,25,pass,none,OK
bnu-high-ds-v1-s6-062,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,53,53,pass,none,OK
bnu-high-ds-v1-s6-063,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,17,17,pass,none,OK
bnu-high-ds-v1-s6-064,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,12,12,pass,none,OK
bnu-high-ds-v1-s6-065,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,27,27,pass,none,OK
bnu-high-ds-v1-s6-066,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,19,19,pass,none,OK
bnu-high-ds-v1-s6-067,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,47,47,pass,none,OK
bnu-high-ds-v1-s6-068,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,30,30,pass,none,OK
bnu-high-ds-v1-s6-069,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,15,15,pass,none,OK
bnu-high-ds-v1-s6-070,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,23,23,pass,none,OK
bnu-high-ds-v1-s6-071,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,13,13,pass,none,OK
bnu-high-ds-v1-s6-072,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,35,35,pass,none,OK
bnu-high-ds-v1-s6-073,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,28,28,pass,none,OK
bnu-high-ds-v1-s6-074,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,11,11,pass,none,OK
bnu-high-ds-v1-s6-075,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,41,41,pass,none,OK
bnu-high-ds-v1-s6-076,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,27,27,pass,none,OK
bnu-high-ds-v1-s6-077,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,23,23,pass,none,OK
bnu-high-ds-v1-s6-078,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,20,20,pass,none,OK
bnu-high-ds-v1-s6-079,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,13,13,pass,none,OK
bnu-high-ds-v1-s6-080,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,31,31,pass,none,OK
bnu-high-ds-v1-s6-081,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,21,21,pass,none,OK
bnu-high-ds-v1-s6-082,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,52,52,pass,none,OK
bnu-high-ds-v1-s6-083,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,33,33,pass,none,OK
bnu-high-ds-v1-s6-084,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,9,9,pass,none,OK
bnu-high-ds-v1-s6-085,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,27,27,pass,none,OK
bnu-high-ds-v1-s6-086,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,15,15,pass,none,OK
bnu-high-ds-v1-s6-087,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,40,40,pass,none,OK
bnu-high-ds-v1-s6-088,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,31,31,pass,none,OK
bnu-high-ds-v1-s6-089,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,12,12,pass,none,OK
bnu-high-ds-v1-s6-090,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,45,45,pass,none,OK
bnu-high-ds-v1-s6-091,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,15,15,pass,none,OK
bnu-high-ds-v1-s6-092,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,28,28,pass,none,OK
bnu-high-ds-v1-s6-093,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,23,23,pass,none,OK
bnu-high-ds-v1-s6-094,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,14,14,pass,none,OK
bnu-high-ds-v1-s6-095,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,35,35,pass,none,OK
bnu-high-ds-v1-s6-096,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,23,23,pass,none,OK
bnu-high-ds-v1-s6-097,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,57,57,pass,none,OK
bnu-high-ds-v1-s6-098,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,15,15,pass,none,OK
bnu-high-ds-v1-s6-099,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,10,10,pass,none,OK
bnu-high-ds-v1-s6-100,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,31,31,pass,none,OK
bnu-high-ds-v1-s6-101,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,17,17,pass,none,OK
bnu-high-ds-v1-s6-102,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,45,45,pass,none,OK
bnu-high-ds-v1-s6-103,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,34,34,pass,none,OK
bnu-high-ds-v1-s6-104,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,13,13,pass,none,OK
bnu-high-ds-v1-s6-105,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,21,21,pass,none,OK
bnu-high-ds-v1-s6-106,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,17,17,pass,none,OK
bnu-high-ds-v1-s6-107,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,33,33,pass,none,OK
bnu-high-ds-v1-s6-108,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,26,26,pass,none,OK
bnu-high-ds-v1-s6-109,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,15,15,pass,none,OK
bnu-high-ds-v1-s6-110,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,39,39,pass,none,OK
bnu-high-ds-v1-s6-111,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,25,25,pass,none,OK
bnu-high-ds-v1-s6-112,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,27,27,pass,none,OK
bnu-high-ds-v1-s6-113,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,18,18,pass,none,OK
bnu-high-ds-v1-s6-114,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,11,11,pass,none,OK
bnu-high-ds-v1-s6-115,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,35,35,pass,none,OK
bnu-high-ds-v1-s6-116,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,19,19,pass,none,OK
bnu-high-ds-v1-s6-117,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,50,50,pass,none,OK
bnu-high-ds-v1-s6-118,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,37,37,pass,none,OK
bnu-high-ds-v1-s6-119,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,7,7,pass,none,OK
bnu-high-ds-v1-s6-120,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,25,25,pass,none,OK
bnu-high-ds-v1-s6-121,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,19,19,pass,none,OK
bnu-high-ds-v1-s6-122,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,38,38,pass,none,OK
bnu-high-ds-v1-s6-123,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,29,29,pass,none,OK
bnu-high-ds-v1-s6-124,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,16,16,pass,none,OK
bnu-high-ds-v1-s6-125,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,43,43,pass,none,OK
bnu-high-ds-v1-s6-126,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,13,13,pass,none,OK
bnu-high-ds-v1-s6-127,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,32,32,pass,none,OK
bnu-high-ds-v1-s6-128,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,21,21,pass,none,OK
bnu-high-ds-v1-s6-129,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,12,12,pass,none,OK
bnu-high-ds-v1-s6-130,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,39,39,pass,none,OK
bnu-high-ds-v1-s6-131,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,21,21,pass,none,OK
bnu-high-ds-v1-s6-132,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,55,55,pass,none,OK
bnu-high-ds-v1-s6-133,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,19,19,pass,none,OK
bnu-high-ds-v1-s6-134,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,8,8,pass,none,OK
bnu-high-ds-v1-s6-135,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,29,29,pass,none,OK
bnu-high-ds-v1-s6-136,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,21,21,pass,none,OK
bnu-high-ds-v1-s6-137,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,43,43,pass,none,OK
bnu-high-ds-v1-s6-138,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,32,32,pass,none,OK
bnu-high-ds-v1-s6-139,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,17,17,pass,none,OK
bnu-high-ds-v1-s6-140,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,19,19,pass,none,OK
bnu-high-ds-v1-s6-141,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,15,15,pass,none,OK
bnu-high-ds-v1-s6-142,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,37,37,pass,none,OK
bnu-high-ds-v1-s6-143,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,24,24,pass,none,OK
bnu-high-ds-v1-s6-144,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,13,13,pass,none,OK
bnu-high-ds-v1-s6-145,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,43,43,pass,none,OK
bnu-high-ds-v1-s6-146,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,23,23,pass,none,OK
bnu-high-ds-v1-s6-147,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,25,25,pass,none,OK
bnu-high-ds-v1-s6-148,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,22,22,pass,none,OK
bnu-high-ds-v1-s6-149,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,9,9,pass,none,OK
bnu-high-ds-v1-s6-150,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,33,33,pass,none,OK
bnu-high-ds-v1-s6-151,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,23,23,pass,none,OK
bnu-high-ds-v1-s6-152,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,48,48,pass,none,OK
bnu-high-ds-v1-s6-153,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,35,35,pass,none,OK
bnu-high-ds-v1-s6-154,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,11,11,pass,none,OK
bnu-high-ds-v1-s6-155,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,23,23,pass,none,OK
bnu-high-ds-v1-s6-156,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,17,17,pass,none,OK
bnu-high-ds-v1-s6-157,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,42,42,pass,none,OK
bnu-high-ds-v1-s6-158,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,27,27,pass,none,OK
bnu-high-ds-v1-s6-159,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,14,14,pass,none,OK
bnu-high-ds-v1-s6-160,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,47,47,pass,none,OK
bnu-high-ds-v1-s6-161,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,11,11,pass,none,OK
bnu-high-ds-v1-s6-162,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,30,30,pass,none,OK
bnu-high-ds-v1-s6-163,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,25,25,pass,none,OK
bnu-high-ds-v1-s6-164,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,10,10,pass,none,OK
bnu-high-ds-v1-s6-165,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,37,37,pass,none,OK
bnu-high-ds-v1-s6-166,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,25,25,pass,none,OK
bnu-high-ds-v1-s6-167,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,53,53,pass,none,OK
bnu-high-ds-v1-s6-168,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,17,17,pass,none,OK
bnu-high-ds-v1-s6-169,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,12,12,pass,none,OK
bnu-high-ds-v1-s6-170,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,27,27,pass,none,OK
bnu-high-ds-v1-s6-171,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,19,19,pass,none,OK
bnu-high-ds-v1-s6-172,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,47,47,pass,none,OK
bnu-high-ds-v1-s6-173,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,30,30,pass,none,OK
bnu-high-ds-v1-s6-174,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,15,15,pass,none,OK
bnu-high-ds-v1-s6-175,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,23,23,pass,none,OK
bnu-high-ds-v1-s6-176,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,13,13,pass,none,OK
bnu-high-ds-v1-s6-177,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,35,35,pass,none,OK
bnu-high-ds-v1-s6-178,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,28,28,pass,none,OK
bnu-high-ds-v1-s6-179,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,11,11,pass,none,OK
bnu-high-ds-v1-s6-180,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,41,41,pass,none,OK
bnu-high-ds-v1-s6-181,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,27,27,pass,none,OK
bnu-high-ds-v1-s6-182,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,23,23,pass,none,OK
bnu-high-ds-v1-s6-183,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,20,20,pass,none,OK
bnu-high-ds-v1-s6-184,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,13,13,pass,none,OK
bnu-high-ds-v1-s6-185,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,31,31,pass,none,OK
bnu-high-ds-v1-s6-186,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,21,21,pass,none,OK
bnu-high-ds-v1-s6-187,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,52,52,pass,none,OK
bnu-high-ds-v1-s6-188,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,33,33,pass,none,OK
bnu-high-ds-v1-s6-189,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,9,9,pass,none,OK
bnu-high-ds-v1-s6-190,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,27,27,pass,none,OK
bnu-high-ds-v1-s6-191,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,15,15,pass,none,OK
bnu-high-ds-v1-s6-192,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,40,40,pass,none,OK
bnu-high-ds-v1-s6-193,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,31,31,pass,none,OK
bnu-high-ds-v1-s6-194,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,12,12,pass,none,OK
bnu-high-ds-v1-s6-195,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,45,45,pass,none,OK
bnu-high-ds-v1-s6-196,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,15,15,pass,none,OK
bnu-high-ds-v1-s6-197,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,28,28,pass,none,OK
bnu-high-ds-v1-s6-198,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,23,23,pass,none,OK
bnu-high-ds-v1-s6-199,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,14,14,pass,none,OK
bnu-high-ds-v1-s6-200,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,35,35,pass,none,OK
bnu-high-ds-v1-s6-201,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,23,23,pass,none,OK
bnu-high-ds-v1-s6-202,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,57,57,pass,none,OK
bnu-high-ds-v1-s6-203,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,15,15,pass,none,OK
bnu-high-ds-v1-s6-204,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,10,10,pass,none,OK
bnu-high-ds-v1-s6-205,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,31,31,pass,none,OK
bnu-high-ds-v1-s6-206,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,17,17,pass,none,OK
bnu-high-ds-v1-s6-207,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,45,45,pass,none,OK
bnu-high-ds-v1-s6-208,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,34,34,pass,none,OK
bnu-high-ds-v1-s6-209,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,13,13,pass,none,OK
bnu-high-ds-v1-s6-210,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,21,21,pass,none,OK
bnu-high-ds-v1-s6-211,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,multiple-choice,17,17,pass,none,OK
bnu-high-ds-v1-s6-212,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,short-answer,33,33,pass,none,OK
bnu-high-ds-v1-s6-213,MAINLAND_PEP_HIGH,bnu-high-v1-approved,S6,bnu-high-s6-数列,fill-in,26,26,pass,none,OK
