questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
hjb-junior-ds-v2-s2-281,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,矩形,矩形,pass,none,OK
hjb-junior-ds-v2-s2-282,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,0,0,pass,none,OK
hjb-junior-ds-v2-s2-283,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,四边形ABCD是菱形,四边形ABCD是菱形,pass,none,OK
hjb-junior-ds-v2-s2-284,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,10,10,pass,none,OK
hjb-junior-ds-v2-s2-285,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,26,26,pass,none,OK
hjb-junior-ds-v2-s2-286,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,等腰梯形,等腰梯形,pass,none,OK
hjb-junior-ds-v2-s2-287,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,110°,110°,pass,none,OK
hjb-junior-ds-v2-s2-288,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,证明：由OA=OC，OB=OD，得四边形ABCD是平行四边形。又AC⊥BD，根据“对角线互相垂直的平行四边形是菱形”，所以四边形ABCD是菱形。,证明：由OA=OC，OB=OD，得四边形ABCD是平行四边形。又AC⊥BD，根据“对角线互相垂直的平行四边形是菱形”，所以四边形ABCD是菱形。,pass,none,OK
hjb-junior-ds-v2-s2-289,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,对角线互相垂直平分且相等,对角线互相垂直平分且相等,pass,none,OK
hjb-junior-ds-v2-s2-290,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,6,6,pass,none,OK
hjb-junior-ds-v2-s2-291,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,证明：由AB=CD，AD=BC得四边形ABCD是平行四边形。又∠ABC=90°，所以平行四边形ABCD是矩形。AC=√(10²+8²)=2√41。,证明：由AB=CD，AD=BC得四边形ABCD是平行四边形。又∠ABC=90°，所以平行四边形ABCD是矩形。AC=√(10²+8²)=2√41。,pass,none,OK
hjb-junior-ds-v2-s2-292,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,4个,4个,pass,none,OK
hjb-junior-ds-v2-s2-293,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,8,8,pass,none,OK
hjb-junior-ds-v2-s2-294,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,30,30,pass,none,OK
hjb-junior-ds-v2-s2-295,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,24,24,pass,none,OK
hjb-junior-ds-v2-s2-296,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,九,九,pass,none,OK
hjb-junior-ds-v2-s2-297,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,菱形,菱形,pass,none,OK
hjb-junior-ds-v2-s2-298,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,√19,√19,pass,none,OK
hjb-junior-ds-v2-s2-299,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,6,6,pass,none,OK
hjb-junior-ds-v2-s2-300,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,24√13/13,24√13/13,pass,none,OK
hjb-junior-ds-v2-s2-301,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,2组,2组,pass,none,OK
hjb-junior-ds-v2-s2-302,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,6,6,pass,none,OK
hjb-junior-ds-v2-s2-303,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,AC=2√41,AC=2√41,pass,none,OK
hjb-junior-ds-v2-s2-304,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,C. AC = BD,C. AC = BD,pass,none,OK
hjb-junior-ds-v2-s2-305,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,24,24,pass,none,OK
hjb-junior-ds-v2-s2-306,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,70°,70°,pass,none,OK
hjb-junior-ds-v2-s2-307,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,AC=BD,AC=BD,pass,none,OK
hjb-junior-ds-v2-s2-308,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,6,6,pass,none,OK
hjb-junior-ds-v2-s2-309,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,4,4,pass,none,OK
hjb-junior-ds-v2-s2-310,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,它是正方形,它是正方形,pass,none,OK
hjb-junior-ds-v2-s2-311,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,fill-in,2√13,2√13,pass,none,OK
hjb-junior-ds-v2-s2-312,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,short-answer,6 cm²,6 cm²,pass,none,OK
hjb-junior-ds-v2-s2-313,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-quadrilaterals,multiple-choice,3组,3组,pass,none,OK
hjb-junior-ds-v2-s2-314,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,-2,-2,pass,none,OK
hjb-junior-ds-v2-s2-315,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"(-3,-4)","(-3,-4)",pass,none,OK
hjb-junior-ds-v2-s2-316,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,第四象限,第四象限,pass,none,OK
hjb-junior-ds-v2-s2-317,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,3√5,3√5,pass,none,OK
hjb-junior-ds-v2-s2-318,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"M'(1, 1)，N'(-3, 7)","M'(1, 1)，N'(-3, 7)",pass,none,OK
hjb-junior-ds-v2-s2-319,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,点A在y轴上，点B在x轴上,点A在y轴上，点B在x轴上,pass,none,OK
hjb-junior-ds-v2-s2-320,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(-a, b)","(-a, b)",pass,none,OK
hjb-junior-ds-v2-s2-321,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"(8, -2)，第四象限","(8, -2)，第四象限",pass,none,OK
hjb-junior-ds-v2-s2-322,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"A. (-2, -3)","A. (-2, -3)",pass,none,OK
hjb-junior-ds-v2-s2-323,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(-3, 4)","(-3, 4)",pass,none,OK
hjb-junior-ds-v2-s2-324,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,5,5,pass,none,OK
hjb-junior-ds-v2-s2-325,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"A. (1, -8)","A. (1, -8)",pass,none,OK
hjb-junior-ds-v2-s2-326,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(1, -1)","(1, -1)",pass,none,OK
hjb-junior-ds-v2-s2-327,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,10,10,pass,none,OK
hjb-junior-ds-v2-s2-328,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,C. 点M在x轴上,C. 点M在x轴上,pass,none,OK
hjb-junior-ds-v2-s2-329,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(-2, 3)","(-2, 3)",pass,none,OK
hjb-junior-ds-v2-s2-330,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,12.5,12.5,pass,none,OK
hjb-junior-ds-v2-s2-331,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,点 P 在 y 轴上,点 P 在 y 轴上,pass,none,OK
hjb-junior-ds-v2-s2-332,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,5,5,pass,none,OK
hjb-junior-ds-v2-s2-333,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"点 N 的坐标是 (1, 1)，点 N 在第一象限。","点 N 的坐标是 (1, 1)，点 N 在第一象限。",pass,none,OK
hjb-junior-ds-v2-s2-334,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"(3, 2)","(3, 2)",pass,none,OK
hjb-junior-ds-v2-s2-335,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(-2, 4)","(-2, 4)",pass,none,OK
hjb-junior-ds-v2-s2-336,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"点B的坐标是(3, 4)，线段AB的长度是8。","点B的坐标是(3, 4)，线段AB的长度是8。",pass,none,OK
hjb-junior-ds-v2-s2-337,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,C. 点P在x轴上,C. 点P在x轴上,pass,none,OK
hjb-junior-ds-v2-s2-338,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(2, 2)","(2, 2)",pass,none,OK
hjb-junior-ds-v2-s2-339,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,5,5,pass,none,OK
hjb-junior-ds-v2-s2-340,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"B. (-2, -3)","B. (-2, -3)",pass,none,OK
hjb-junior-ds-v2-s2-341,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(2, 2)","(2, 2)",pass,none,OK
hjb-junior-ds-v2-s2-342,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,5,5,pass,none,OK
hjb-junior-ds-v2-s2-343,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,C. 点M在x轴上,C. 点M在x轴上,pass,none,OK
hjb-junior-ds-v2-s2-344,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(1, 4)","(1, 4)",pass,none,OK
hjb-junior-ds-v2-s2-345,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"点Q的坐标为(2, 3)，在第一象限。","点Q的坐标为(2, 3)，在第一象限。",pass,none,OK
hjb-junior-ds-v2-s2-346,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,第四象限,第四象限,pass,none,OK
hjb-junior-ds-v2-s2-347,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(0,4) 或 (0,-4)","(0,4) 或 (0,-4)",pass,none,OK
hjb-junior-ds-v2-s2-348,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,5√2,5√2,pass,none,OK
hjb-junior-ds-v2-s2-349,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"(2, -4)","(2, -4)",pass,none,OK
hjb-junior-ds-v2-s2-350,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(-2, 3)","(-2, 3)",pass,none,OK
hjb-junior-ds-v2-s2-351,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"(8, -2)","(8, -2)",pass,none,OK
hjb-junior-ds-v2-s2-352,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"P'(-2, 0), Q'(-3, -4)","P'(-2, 0), Q'(-3, -4)",pass,none,OK
hjb-junior-ds-v2-s2-353,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(-2, 3)","(-2, 3)",pass,none,OK
hjb-junior-ds-v2-s2-354,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,5,5,pass,none,OK
hjb-junior-ds-v2-s2-355,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"(6, -4)","(6, -4)",pass,none,OK
hjb-junior-ds-v2-s2-356,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(2, -2)","(2, -2)",pass,none,OK
hjb-junior-ds-v2-s2-357,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"(-4, 3)","(-4, 3)",pass,none,OK
hjb-junior-ds-v2-s2-358,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,第一象限,第一象限,pass,none,OK
hjb-junior-ds-v2-s2-359,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,5,5,pass,none,OK
hjb-junior-ds-v2-s2-360,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"m=3, n=-2","m=3, n=-2",pass,none,OK
hjb-junior-ds-v2-s2-361,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,10,10,pass,none,OK
hjb-junior-ds-v2-s2-362,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,5√2,5√2,pass,none,OK
hjb-junior-ds-v2-s2-363,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,5√2,5√2,pass,none,OK
hjb-junior-ds-v2-s2-364,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"(6, -2)","(6, -2)",pass,none,OK
hjb-junior-ds-v2-s2-365,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(8, 1)","(8, 1)",pass,none,OK
hjb-junior-ds-v2-s2-366,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"(-1, 2)，第二象限","(-1, 2)，第二象限",pass,none,OK
hjb-junior-ds-v2-s2-367,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,C. 点P在x轴上,C. 点P在x轴上,pass,none,OK
hjb-junior-ds-v2-s2-368,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(4, 3)","(4, 3)",pass,none,OK
hjb-junior-ds-v2-s2-369,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,5,5,pass,none,OK
hjb-junior-ds-v2-s2-370,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,"A. (-5, -6)","A. (-5, -6)",pass,none,OK
hjb-junior-ds-v2-s2-371,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(2, -2)","(2, -2)",pass,none,OK
hjb-junior-ds-v2-s2-372,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,6，点P和点Q在同一水平线上（纵坐标相同）,6，点P和点Q在同一水平线上（纵坐标相同）,pass,none,OK
hjb-junior-ds-v2-s2-373,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,multiple-choice,B. 点M在y轴上,B. 点M在y轴上,pass,none,OK
hjb-junior-ds-v2-s2-374,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,fill-in,"(1, 1)","(1, 1)",pass,none,OK
hjb-junior-ds-v2-s2-375,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-coordinate-plane,short-answer,"点C的坐标为(3, -1)，点C到x轴的距离为1","点C的坐标为(3, -1)，点C到x轴的距离为1",pass,none,OK
hjb-junior-ds-v2-s2-376,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,y = 2.4(x - 3) + 12,y = 2.4(x - 3) + 12,pass,none,OK
hjb-junior-ds-v2-s2-377,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,"k = 3, b = -1","k = 3, b = -1",pass,none,OK
hjb-junior-ds-v2-s2-378,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,-2,-2,pass,none,OK
hjb-junior-ds-v2-s2-379,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,-1.5,-1.5,pass,none,OK
hjb-junior-ds-v2-s2-380,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,"(2/3, 0)","(2/3, 0)",pass,none,OK
hjb-junior-ds-v2-s2-381,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,2.5x + 6.5,2.5x + 6.5,pass,none,OK
hjb-junior-ds-v2-s2-382,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,"B. (1, 3)","B. (1, 3)",pass,none,OK
hjb-junior-ds-v2-s2-383,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,2.5x,2.5x,pass,none,OK
hjb-junior-ds-v2-s2-384,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,A. y = 0.5x + 6,A. y = 0.5x + 6,pass,none,OK
hjb-junior-ds-v2-s2-385,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,5,5,pass,none,OK
hjb-junior-ds-v2-s2-386,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,y = 2x + 4,y = 2x + 4,pass,none,OK
hjb-junior-ds-v2-s2-387,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,"k=2, b=1","k=2, b=1",pass,none,OK
hjb-junior-ds-v2-s2-388,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,第三象限,第三象限,pass,none,OK
hjb-junior-ds-v2-s2-389,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,y = 0.5x + 12,y = 0.5x + 12,pass,none,OK
hjb-junior-ds-v2-s2-390,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,3,3,pass,none,OK
hjb-junior-ds-v2-s2-391,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,y=2x+4，20元,y=2x+4，20元,pass,none,OK
hjb-junior-ds-v2-s2-392,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,y=3x-1,y=3x-1,pass,none,OK
hjb-junior-ds-v2-s2-393,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,y=0.5x+12，6千克,y=0.5x+12，6千克,pass,none,OK
hjb-junior-ds-v2-s2-394,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,"点A的坐标为(2,0)，点B的坐标为(0,4)","点A的坐标为(2,0)，点B的坐标为(0,4)",pass,none,OK
hjb-junior-ds-v2-s2-395,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,k=-2，在,k=-2，在,pass,none,OK
hjb-junior-ds-v2-s2-396,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,y = 2x + 4,y = 2x + 4,pass,none,OK
hjb-junior-ds-v2-s2-397,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,3,3,pass,none,OK
hjb-junior-ds-v2-s2-398,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,"(2, 0)","(2, 0)",pass,none,OK
hjb-junior-ds-v2-s2-399,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,-2,-2,pass,none,OK
hjb-junior-ds-v2-s2-400,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,5,5,pass,none,OK
hjb-junior-ds-v2-s2-401,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,y=4x+6,y=4x+6,pass,none,OK
hjb-junior-ds-v2-s2-402,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,"k=3, b=-1","k=3, b=-1",pass,none,OK
hjb-junior-ds-v2-s2-403,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,y=-2x,y=-2x,pass,none,OK
hjb-junior-ds-v2-s2-404,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,第三象限,第三象限,pass,none,OK
hjb-junior-ds-v2-s2-405,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,-2,-2,pass,none,OK
hjb-junior-ds-v2-s2-406,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,y = 2.5(x - 3) + 12,y = 2.5(x - 3) + 12,pass,none,OK
hjb-junior-ds-v2-s2-407,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,-1.5x,-1.5x,pass,none,OK
hjb-junior-ds-v2-s2-408,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,-1,-1,pass,none,OK
hjb-junior-ds-v2-s2-409,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,"3, -5","3, -5",pass,none,OK
hjb-junior-ds-v2-s2-410,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,y是x的一次函数，且y随x增大而增大,y是x的一次函数，且y随x增大而增大,pass,none,OK
hjb-junior-ds-v2-s2-411,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,y=3x+1,y=3x+1,pass,none,OK
hjb-junior-ds-v2-s2-412,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,y=2x+4,y=2x+4,pass,none,OK
hjb-junior-ds-v2-s2-413,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,m<2,m<2,pass,none,OK
hjb-junior-ds-v2-s2-414,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,"(2,0)","(2,0)",pass,none,OK
hjb-junior-ds-v2-s2-415,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,5,5,pass,none,OK
hjb-junior-ds-v2-s2-416,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,multiple-choice,y=10+4(⌈x⌉-1),y=10+4(⌈x⌉-1),pass,none,OK
hjb-junior-ds-v2-s2-417,MAINLAND_PEP_HIGH,hjb-junior-v2-1500,S2,hjb-junior-s2-lower-linear-functions,fill-in,y=-2x,y=-2x,pass,none,OK
