questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
bnu-junior-ds-v1-s2-325,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,multiple-choice,x > 1,x > 1,pass,none,OK
bnu-junior-ds-v1-s2-326,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,short-answer,y = -20x² + 1400x - 24000，售价为35元时利润最大,y = -20x² + 1400x - 24000，售价为35元时利润最大,pass,none,OK
bnu-junior-ds-v1-s2-327,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,fill-in,a ≤ 2,a ≤ 2,pass,none,OK
bnu-junior-ds-v1-s2-328,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,multiple-choice,D,D,pass,none,OK
bnu-junior-ds-v1-s2-329,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,short-answer,"8 ≤ x ≤ 10，且x为整数，故x=8,9,10","8 ≤ x ≤ 10，且x为整数，故x=8,9,10",pass,none,OK
bnu-junior-ds-v1-s2-330,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,fill-in,a+c > b+c,a+c > b+c,pass,none,OK
bnu-junior-ds-v1-s2-331,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,multiple-choice,2 ≤ a < 4,2 ≤ a < 4,pass,none,OK
bnu-junior-ds-v1-s2-332,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,short-answer,学生人数为240人，租用4辆60座客车更省钱。,学生人数为240人，租用4辆60座客车更省钱。,pass,none,OK
bnu-junior-ds-v1-s2-333,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,fill-in,a < 1/2,a < 1/2,pass,none,OK
bnu-junior-ds-v1-s2-334,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,multiple-choice,x > 3,x > 3,pass,none,OK
bnu-junior-ds-v1-s2-335,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,short-answer,售价为35元,售价为35元,pass,none,OK
bnu-junior-ds-v1-s2-336,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,fill-in,从2到3，左端点用空心圆圈，右端点用实心圆圈,从2到3，左端点用空心圆圈，右端点用实心圆圈,pass,none,OK
bnu-junior-ds-v1-s2-337,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,multiple-choice,5 < m ≤ 6,5 < m ≤ 6,pass,none,OK
bnu-junior-ds-v1-s2-338,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,short-answer,x > 400,x > 400,pass,none,OK
bnu-junior-ds-v1-s2-339,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,fill-in,-6,-6,pass,none,OK
bnu-junior-ds-v1-s2-340,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,multiple-choice,若ac² > bc²，则a > b,若ac² > bc²，则a > b,pass,none,OK
bnu-junior-ds-v1-s2-341,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,short-answer,学生总人数为240人，租用60座客车更省钱。,学生总人数为240人，租用60座客车更省钱。,pass,none,OK
bnu-junior-ds-v1-s2-342,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,fill-in,-6,-6,pass,none,OK
bnu-junior-ds-v1-s2-343,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,multiple-choice,x<3,x<3,pass,none,OK
bnu-junior-ds-v1-s2-344,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,short-answer,解集为-4<x≤3，数轴表示略。,解集为-4<x≤3，数轴表示略。,pass,none,OK
bnu-junior-ds-v1-s2-345,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,fill-in,a<2,a<2,pass,none,OK
bnu-junior-ds-v1-s2-346,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,multiple-choice,由a>b，c<0，得ac<bc,由a>b，c<0，得ac<bc,pass,none,OK
bnu-junior-ds-v1-s2-347,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,short-answer,x的取值范围为0≤x≤10，且x为整数。,x的取值范围为0≤x≤10，且x为整数。,pass,none,OK
bnu-junior-ds-v1-s2-348,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-inequalities-systems,fill-in,4,4,pass,none,OK
bnu-junior-ds-v1-s2-349,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"(1,2)","(1,2)",pass,none,OK
bnu-junior-ds-v1-s2-350,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"A'(4,0)，B'(7,3)，长度不变。","A'(4,0)，B'(7,3)，长度不变。",pass,none,OK
bnu-junior-ds-v1-s2-351,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,"(-6, -2)","(-6, -2)",pass,none,OK
bnu-junior-ds-v1-s2-352,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,线段A'B'的长度为5 cm,线段A'B'的长度为5 cm,pass,none,OK
bnu-junior-ds-v1-s2-353,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"B'(2, -3)，形状和大小不变","B'(2, -3)，形状和大小不变",pass,none,OK
bnu-junior-ds-v1-s2-354,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,"(-5, -9)","(-5, -9)",pass,none,OK
bnu-junior-ds-v1-s2-355,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,0,0,pass,none,OK
bnu-junior-ds-v1-s2-356,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,4√2 cm,4√2 cm,pass,none,OK
bnu-junior-ds-v1-s2-357,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,"(1, 4)","(1, 4)",pass,none,OK
bnu-junior-ds-v1-s2-358,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"x = -1, y = 1.5","x = -1, y = 1.5",pass,none,OK
bnu-junior-ds-v1-s2-359,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,70°,70°,pass,none,OK
bnu-junior-ds-v1-s2-360,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,"(-3, 2)","(-3, 2)",pass,none,OK
bnu-junior-ds-v1-s2-361,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"(3, -6)","(3, -6)",pass,none,OK
bnu-junior-ds-v1-s2-362,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(-2, 2)","(-2, 2)",pass,none,OK
bnu-junior-ds-v1-s2-363,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,"(5,1)","(5,1)",pass,none,OK
bnu-junior-ds-v1-s2-364,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"(-3, 6)","(-3, 6)",pass,none,OK
bnu-junior-ds-v1-s2-365,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(2, -6)","(2, -6)",pass,none,OK
bnu-junior-ds-v1-s2-366,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,"(-2,6)","(-2,6)",pass,none,OK
bnu-junior-ds-v1-s2-367,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"(-2, 6)","(-2, 6)",pass,none,OK
bnu-junior-ds-v1-s2-368,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(-3,6)","(-3,6)",pass,none,OK
bnu-junior-ds-v1-s2-369,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,5,5,pass,none,OK
bnu-junior-ds-v1-s2-370,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"(3, -6)","(3, -6)",pass,none,OK
bnu-junior-ds-v1-s2-371,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(6,2)","(6,2)",pass,none,OK
bnu-junior-ds-v1-s2-372,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,5,5,pass,none,OK
bnu-junior-ds-v1-s2-373,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"(4,0)","(4,0)",pass,none,OK
bnu-junior-ds-v1-s2-374,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(4,3)","(4,3)",pass,none,OK
bnu-junior-ds-v1-s2-375,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,120,120,pass,none,OK
bnu-junior-ds-v1-s2-376,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,电梯的上下移动,电梯的上下移动,pass,none,OK
bnu-junior-ds-v1-s2-377,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(1,4)","(1,4)",pass,none,OK
bnu-junior-ds-v1-s2-378,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,2,2,pass,none,OK
bnu-junior-ds-v1-s2-379,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"(6,5)","(6,5)",pass,none,OK
bnu-junior-ds-v1-s2-380,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(√2,√2)","(√2,√2)",pass,none,OK
bnu-junior-ds-v1-s2-381,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,√34,√34,pass,none,OK
bnu-junior-ds-v1-s2-382,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,点P'的横坐标比点P的横坐标大3,点P'的横坐标比点P的横坐标大3,pass,none,OK
bnu-junior-ds-v1-s2-383,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(2, -6)","(2, -6)",pass,none,OK
bnu-junior-ds-v1-s2-384,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,fill-in,"(-2, -2)","(-2, -2)",pass,none,OK
bnu-junior-ds-v1-s2-385,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,multiple-choice,"(-2, 6)","(-2, 6)",pass,none,OK
bnu-junior-ds-v1-s2-386,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-transformations,short-answer,"(2, -6)","(2, -6)",pass,none,OK
bnu-junior-ds-v1-s2-387,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,3x²y²(2x - 3y + 1),3x²y²(2x - 3y + 1),pass,none,OK
bnu-junior-ds-v1-s2-388,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,3x(x + 2)(x - 2),3x(x + 2)(x - 2),pass,none,OK
bnu-junior-ds-v1-s2-389,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,3x^2y(2x - 3y + 1)，使用了提公因式法,3x^2y(2x - 3y + 1)，使用了提公因式法,pass,none,OK
bnu-junior-ds-v1-s2-390,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,3xy(2x - 3y + 1),3xy(2x - 3y + 1),pass,none,OK
bnu-junior-ds-v1-s2-391,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,3xy(2x - 3y + 1),3xy(2x - 3y + 1),pass,none,OK
bnu-junior-ds-v1-s2-392,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,(2a+3b)(2a-3b)，平方差公式,(2a+3b)(2a-3b)，平方差公式,pass,none,OK
bnu-junior-ds-v1-s2-393,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,(x-3)²,(x-3)²,pass,none,OK
bnu-junior-ds-v1-s2-394,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,3m²n - 6mn²,3m²n - 6mn²,pass,none,OK
bnu-junior-ds-v1-s2-395,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,(x-y)(2a+3b),(x-y)(2a+3b),pass,none,OK
bnu-junior-ds-v1-s2-396,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,±8,±8,pass,none,OK
bnu-junior-ds-v1-s2-397,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,-2(x-2)²,-2(x-2)²,pass,none,OK
bnu-junior-ds-v1-s2-398,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,30,30,pass,none,OK
bnu-junior-ds-v1-s2-399,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,(3x+y-1)(3x-y+1),(3x+y-1)(3x-y+1),pass,none,OK
bnu-junior-ds-v1-s2-400,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,6,6,pass,none,OK
bnu-junior-ds-v1-s2-401,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,3x^2y(2x - 3y + 1),3x^2y(2x - 3y + 1),pass,none,OK
bnu-junior-ds-v1-s2-402,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,3x²y²,3x²y²,pass,none,OK
bnu-junior-ds-v1-s2-403,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,B. 3a^2b - 6ab^2 = 3ab(a - 2b),B. 3a^2b - 6ab^2 = 3ab(a - 2b),pass,none,OK
bnu-junior-ds-v1-s2-404,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,2xy(2x^2 - 4xy + y^2),2xy(2x^2 - 4xy + y^2),pass,none,OK
bnu-junior-ds-v1-s2-405,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,2x²y²,2x²y²,pass,none,OK
bnu-junior-ds-v1-s2-406,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,3ab(2a - 3b + 1),3ab(2a - 3b + 1),pass,none,OK
bnu-junior-ds-v1-s2-407,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,3x(x+2)(x-2),3x(x+2)(x-2),pass,none,OK
bnu-junior-ds-v1-s2-408,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,3x²y²,3x²y²,pass,none,OK
bnu-junior-ds-v1-s2-409,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,3ab(a - 2b + 3),3ab(a - 2b + 3),pass,none,OK
bnu-junior-ds-v1-s2-410,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,3x²y(2x - 3y + 1),3x²y(2x - 3y + 1),pass,none,OK
bnu-junior-ds-v1-s2-411,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,3x^2y(2x - 3y + 1),3x^2y(2x - 3y + 1),pass,none,OK
bnu-junior-ds-v1-s2-412,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,x^2 - 4y^2,x^2 - 4y^2,pass,none,OK
bnu-junior-ds-v1-s2-413,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,2a(a+2)(a-2),2a(a+2)(a-2),pass,none,OK
bnu-junior-ds-v1-s2-414,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,±8,±8,pass,none,OK
bnu-junior-ds-v1-s2-415,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,-3(x - y)^2,-3(x - y)^2,pass,none,OK
bnu-junior-ds-v1-s2-416,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,150,150,pass,none,OK
bnu-junior-ds-v1-s2-417,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,(2x+3y)(2x-3y),(2x+3y)(2x-3y),pass,none,OK
bnu-junior-ds-v1-s2-418,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,2x^3 - 8x = 2x(x + 2)(x - 2),2x^3 - 8x = 2x(x + 2)(x - 2),pass,none,OK
bnu-junior-ds-v1-s2-419,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,(x^2+4)(x+2)(x-2),(x^2+4)(x+2)(x-2),pass,none,OK
bnu-junior-ds-v1-s2-420,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,-12,-12,pass,none,OK
bnu-junior-ds-v1-s2-421,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,3xy(2x^2 - 3xy + 1),3xy(2x^2 - 3xy + 1),pass,none,OK
bnu-junior-ds-v1-s2-422,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,short-answer,(2a - 3b)^2,(2a - 3b)^2,pass,none,OK
bnu-junior-ds-v1-s2-423,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,fill-in,x - 3,x - 3,pass,none,OK
bnu-junior-ds-v1-s2-424,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-factorization,multiple-choice,不正确，因为还可以继续分解,不正确，因为还可以继续分解,pass,none,OK
bnu-junior-ds-v1-s2-425,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,-8,-8,pass,none,OK
bnu-junior-ds-v1-s2-426,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,-2,-2,pass,none,OK
bnu-junior-ds-v1-s2-427,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,方程的解为 x=0,方程的解为 x=0,pass,none,OK
bnu-junior-ds-v1-s2-428,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,1,1,pass,none,OK
bnu-junior-ds-v1-s2-429,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,-6,-6,pass,none,OK
bnu-junior-ds-v1-s2-430,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,7,7,pass,none,OK
bnu-junior-ds-v1-s2-431,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,化简得 \(\frac{x+3}{x-3}\)，当 \(x=5\) 时值为 4，\(x \neq 3\),化简得 \(\frac{x+3}{x-3}\)，当 \(x=5\) 时值为 4，\(x \neq 3\),pass,none,OK
bnu-junior-ds-v1-s2-432,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,\(\frac{1}{2}\),\(\frac{1}{2}\),pass,none,OK
bnu-junior-ds-v1-s2-433,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,\(\frac{1}{x+2}\),\(\frac{1}{x+2}\),pass,none,OK
bnu-junior-ds-v1-s2-434,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,\(x = 8\)，经检验是原方程的解,\(x = 8\)，经检验是原方程的解,pass,none,OK
bnu-junior-ds-v1-s2-435,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,\(m = 4\),\(m = 4\),pass,none,OK
bnu-junior-ds-v1-s2-436,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,\(\frac{y-x}{y+x}\),\(\frac{y-x}{y+x}\),pass,none,OK
bnu-junior-ds-v1-s2-437,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,原计划每天修建 50 米,原计划每天修建 50 米,pass,none,OK
bnu-junior-ds-v1-s2-438,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,5,5,pass,none,OK
bnu-junior-ds-v1-s2-439,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,分式化简后为 \(\frac{2}{x+2}\),分式化简后为 \(\frac{2}{x+2}\),pass,none,OK
bnu-junior-ds-v1-s2-440,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,3,3,pass,none,OK
bnu-junior-ds-v1-s2-441,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,3或-3,3或-3,pass,none,OK
bnu-junior-ds-v1-s2-442,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,1/(x+1),1/(x+1),pass,none,OK
bnu-junior-ds-v1-s2-443,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,x = -5,x = -5,pass,none,OK
bnu-junior-ds-v1-s2-444,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,(a-2)/(a+2),(a-2)/(a+2),pass,none,OK
bnu-junior-ds-v1-s2-445,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,-3,-3,pass,none,OK
bnu-junior-ds-v1-s2-446,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,1,1,pass,none,OK
bnu-junior-ds-v1-s2-447,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,3,3,pass,none,OK
bnu-junior-ds-v1-s2-448,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,1/(x-2),1/(x-2),pass,none,OK
bnu-junior-ds-v1-s2-449,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,m < -1 且 m ≠ -3,m < -1 且 m ≠ -3,pass,none,OK
bnu-junior-ds-v1-s2-450,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,fill-in,x ≠ -1 且 x ≠ 3,x ≠ -1 且 x ≠ 3,pass,none,OK
bnu-junior-ds-v1-s2-451,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,B. -3,B. -3,pass,none,OK
bnu-junior-ds-v1-s2-452,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,1,1,pass,none,OK
bnu-junior-ds-v1-s2-453,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,B. \(\frac{x + 2}{x^2 - 1}\),B. \(\frac{x + 2}{x^2 - 1}\),pass,none,OK
bnu-junior-ds-v1-s2-454,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,无解,无解,pass,none,OK
bnu-junior-ds-v1-s2-455,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,A. -3,A. -3,pass,none,OK
bnu-junior-ds-v1-s2-456,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,-1,-1,pass,none,OK
bnu-junior-ds-v1-s2-457,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,multiple-choice,D. \(\frac{x + 1}{x^2 + 1}\),D. \(\frac{x + 1}{x^2 + 1}\),pass,none,OK
bnu-junior-ds-v1-s2-458,MAINLAND_PEP_HIGH,bnu-junior-v1-1500,S2,bnu-junior-s2-lower-algebraic-fractions-equations,short-answer,-3 < x < 2.5,-3 < x < 2.5,pass,none,OK
