questionId,curriculumTrack,batch,grade,topicId,type,storedAnswer,independentAnswer,status,severity,notes
bnu-primary-ds-v2-p1-142,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,multiple-choice,20比19大，因为20在19的后面,20比19大，因为20在19的后面,pass,none,OK
bnu-primary-ds-v1-p1-144,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,short-answer,语文书、数学书、英语书,语文书、数学书、英语书,pass,none,OK
bnu-primary-ds-v2-p1-144,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,short-answer,对，因为它们都是学习时用的东西。,对，因为它们都是学习时用的东西。,pass,none,OK
bnu-primary-ds-v1-p1-129,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,short-answer,两句话都正确，没有错误。,两句话都正确，没有错误。,pass,none,OK
bnu-primary-ds-v2-p1-129,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,short-answer,对，因为上午10时和下午2时都是上课时间，小红分别在上数学课和美术课，所以她在学校。,对，因为上午10时和下午2时都是上课时间，小红分别在上数学课和美术课，所以她在学校。,pass,none,OK
bnu-primary-ds-v1-p1-131,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,fill-in,对,对,pass,none,OK
bnu-primary-ds-v2-p1-131,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,fill-in,13，8,13，8,pass,none,OK
bnu-primary-ds-v1-p1-133,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,multiple-choice,9+5,9+5,pass,none,OK
bnu-primary-ds-v2-p1-133,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,multiple-choice,小刚说：这道题用到了数一数和加法的知识，把8和5合起来用加法计算。,小刚说：这道题用到了数一数和加法的知识，把8和5合起来用加法计算。,pass,none,OK
bnu-primary-ds-v1-p1-135,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,short-answer,长方体最多，比圆柱多3个。,长方体最多，比圆柱多3个。,pass,none,OK
bnu-primary-ds-v2-p1-135,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,short-answer,5,5,pass,none,OK
bnu-primary-ds-v1-p1-137,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,fill-in,14,14,pass,none,OK
bnu-primary-ds-v2-p1-137,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,fill-in,错误1：15 < 9，正确应为15 > 9。错误2：7 + 8 = 14，正确应为7 + 8 = 15。错误3：足球的形状是圆形，正确应为足球的形状是球。,错误1：15 < 9，正确应为15 > 9。错误2：7 + 8 = 14，正确应为7 + 8 = 15。错误3：足球的形状是圆形，正确应为足球的形状是球。,pass,none,OK
bnu-primary-ds-v1-p1-139,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,multiple-choice,圆柱,圆柱,pass,none,OK
bnu-primary-ds-v2-p1-139,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,multiple-choice,计算9+5时，可以先算9+1=10，再算10+4=14。,计算9+5时，可以先算9+1=10，再算10+4=14。,pass,none,OK
bnu-primary-ds-v1-p1-141,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,short-answer,对,对,pass,none,OK
bnu-primary-ds-v2-p1-141,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,short-answer,先算：12-5=7，后算：7+3=10,先算：12-5=7，后算：7+3=10,pass,none,OK
bnu-primary-ds-v1-p1-143,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-review,fill-in,"1,15","1,15",pass,none,OK
bnu-primary-ds-v2-p1-143,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-review,fill-in,"7, 15","7, 15",pass,none,OK
bnu-primary-ds-v1-p1-082,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,B. 足球,B. 足球,pass,none,OK
bnu-primary-ds-v2-p1-082,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,C. 乒乓球,C. 乒乓球,pass,none,OK
bnu-primary-ds-v1-p1-084,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,short-answer,易拉罐、蜡烛,易拉罐、蜡烛,pass,none,OK
bnu-primary-ds-v2-p1-084,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,short-answer,②④,②④,pass,none,OK
bnu-primary-ds-v1-p1-086,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,fill-in,"①,②,③,④","①,②,③,④",pass,none,OK
bnu-primary-ds-v2-p1-086,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,fill-in,4,4,pass,none,OK
bnu-primary-ds-v1-p1-088,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,B. 骰子,B. 骰子,pass,none,OK
bnu-primary-ds-v2-p1-088,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,C. 茶叶罐,C. 茶叶罐,pass,none,OK
bnu-primary-ds-v1-p1-090,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,short-answer,字典、牙膏盒,字典、牙膏盒,pass,none,OK
bnu-primary-ds-v2-p1-090,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,short-answer,②④⑥,②④⑥,pass,none,OK
bnu-primary-ds-v1-p1-092,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,fill-in,篮球、乒乓球、玻璃珠,篮球、乒乓球、玻璃珠,pass,none,OK
bnu-primary-ds-v2-p1-092,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,fill-in,长方体，球，正方体,长方体，球，正方体,pass,none,OK
bnu-primary-ds-v1-p1-094,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,B. 一个魔方,B. 一个魔方,pass,none,OK
bnu-primary-ds-v2-p1-094,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,易拉罐,易拉罐,pass,none,OK
bnu-primary-ds-v1-p1-096,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,short-answer,因为它上下一样粗，两头是圆形，可以滚动。,因为它上下一样粗，两头是圆形，可以滚动。,pass,none,OK
bnu-primary-ds-v2-p1-096,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,short-answer,容易滚动：皮球、铅笔、玻璃珠、纸巾筒；能堆得很高：字典、积木,容易滚动：皮球、铅笔、玻璃珠、纸巾筒；能堆得很高：字典、积木,pass,none,OK
bnu-primary-ds-v1-p1-081,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,short-answer,长方体：鞋盒；正方体：魔方；圆柱：茶叶罐；球：皮球,长方体：鞋盒；正方体：魔方；圆柱：茶叶罐；球：皮球,pass,none,OK
bnu-primary-ds-v2-p1-081,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,short-answer,①③⑤,①③⑤,pass,none,OK
bnu-primary-ds-v1-p1-083,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,fill-in,"3,2,4,1","3,2,4,1",pass,none,OK
bnu-primary-ds-v2-p1-083,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,fill-in,"2,1,1,1","2,1,1,1",pass,none,OK
bnu-primary-ds-v1-p1-085,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,D. 球,D. 球,pass,none,OK
bnu-primary-ds-v2-p1-085,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,C. 圆柱,C. 圆柱,pass,none,OK
bnu-primary-ds-v1-p1-087,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,short-answer,"2,1,1","2,1,1",pass,none,OK
bnu-primary-ds-v2-p1-087,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,short-answer,拼法一：一横排；拼法二：上下两层，每层两个。,拼法一：一横排；拼法二：上下两层，每层两个。,pass,none,OK
bnu-primary-ds-v1-p1-089,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,fill-in,"2,4","2,4",pass,none,OK
bnu-primary-ds-v2-p1-089,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,fill-in,①正方；②圆,①正方；②圆,pass,none,OK
bnu-primary-ds-v1-p1-091,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,B. 一个薯片筒,B. 一个薯片筒,pass,none,OK
bnu-primary-ds-v2-p1-091,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,multiple-choice,足球,足球,pass,none,OK
bnu-primary-ds-v1-p1-093,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,short-answer,（1）易拉罐、弹珠；（2）牙膏盒、魔方、易拉罐,（1）易拉罐、弹珠；（2）牙膏盒、魔方、易拉罐,pass,none,OK
bnu-primary-ds-v2-p1-093,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,short-answer,球：乒乓球、篮球；长方体：牙膏盒、纸巾盒；正方体：骰子、魔方,球：乒乓球、篮球；长方体：牙膏盒、纸巾盒；正方体：骰子、魔方,pass,none,OK
bnu-primary-ds-v1-p1-095,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-solid-shapes,fill-in,"2,1,1,1","2,1,1,1",pass,none,OK
bnu-primary-ds-v2-p1-095,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-solid-shapes,fill-in,2，2，2，2,2，2，2，2,pass,none,OK
bnu-primary-ds-v1-p1-033,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,2+3=5,2+3=5,pass,none,OK
bnu-primary-ds-v2-p1-033,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,2+3=5,2+3=5,pass,none,OK
bnu-primary-ds-v1-p1-036,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,5+2=7,5+2=7,pass,none,OK
bnu-primary-ds-v2-p1-036,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,4+1=5,4+1=5,pass,none,OK
bnu-primary-ds-v1-p1-039,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,4-1=3,4-1=3,pass,none,OK
bnu-primary-ds-v2-p1-039,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,3+2=5,3+2=5,pass,none,OK
bnu-primary-ds-v1-p1-042,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,7-2=5,7-2=5,pass,none,OK
bnu-primary-ds-v2-p1-042,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,3+2=5,3+2=5,pass,none,OK
bnu-primary-ds-v1-p1-045,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,5+3=8,5+3=8,pass,none,OK
bnu-primary-ds-v2-p1-045,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,6-2=4,6-2=4,pass,none,OK
bnu-primary-ds-v1-p1-048,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,8-5=3,8-5=3,pass,none,OK
bnu-primary-ds-v2-p1-048,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,short-answer,4+2=6,4+2=6,pass,none,OK
bnu-primary-ds-v1-p1-034,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,8-3=5,8-3=5,pass,none,OK
bnu-primary-ds-v2-p1-034,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,7-2=5,7-2=5,pass,none,OK
bnu-primary-ds-v1-p1-037,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,7-4=3,7-4=3,pass,none,OK
bnu-primary-ds-v2-p1-037,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,6-2=4,6-2=4,pass,none,OK
bnu-primary-ds-v1-p1-040,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,6+6=12,6+6=12,pass,none,OK
bnu-primary-ds-v2-p1-040,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,8-3=5,8-3=5,pass,none,OK
bnu-primary-ds-v1-p1-043,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,3+4=7,3+4=7,pass,none,OK
bnu-primary-ds-v2-p1-043,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,8-5=3,8-5=3,pass,none,OK
bnu-primary-ds-v1-p1-046,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,10-6=4,10-6=4,pass,none,OK
bnu-primary-ds-v2-p1-046,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,multiple-choice,4+3=7,4+3=7,pass,none,OK
bnu-primary-ds-v1-p1-035,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,8,8,pass,none,OK
bnu-primary-ds-v2-p1-035,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,3,3,pass,none,OK
bnu-primary-ds-v1-p1-038,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,8,8,pass,none,OK
bnu-primary-ds-v2-p1-038,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,7,7,pass,none,OK
bnu-primary-ds-v1-p1-041,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,5,5,pass,none,OK
bnu-primary-ds-v2-p1-041,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,7-3=4，4,7-3=4，4,pass,none,OK
bnu-primary-ds-v1-p1-044,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,6,6,pass,none,OK
bnu-primary-ds-v2-p1-044,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,9-2=7，7,9-2=7，7,pass,none,OK
bnu-primary-ds-v1-p1-047,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,7,7,pass,none,OK
bnu-primary-ds-v2-p1-047,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-10-add-sub,fill-in,8-5=3，3,8-5=3，3,pass,none,OK
bnu-primary-ds-v1-p1-098,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,16,16,pass,none,OK
bnu-primary-ds-v2-p1-098,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,1，7,1，7,pass,none,OK
bnu-primary-ds-v1-p1-100,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,C. 11+1,C. 11+1,pass,none,OK
bnu-primary-ds-v2-p1-100,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,10+5,10+5,pass,none,OK
bnu-primary-ds-v1-p1-102,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,10,10,pass,none,OK
bnu-primary-ds-v2-p1-102,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,13,13,pass,none,OK
bnu-primary-ds-v1-p1-104,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,"1,9","1,9",pass,none,OK
bnu-primary-ds-v2-p1-104,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,16,16,pass,none,OK
bnu-primary-ds-v1-p1-106,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,16,16,pass,none,OK
bnu-primary-ds-v2-p1-106,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,3块,3块,pass,none,OK
bnu-primary-ds-v1-p1-108,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,10,10,pass,none,OK
bnu-primary-ds-v2-p1-108,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,7,7,pass,none,OK
bnu-primary-ds-v1-p1-110,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,18,18,pass,none,OK
bnu-primary-ds-v2-p1-110,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,"13,5,15","13,5,15",pass,none,OK
bnu-primary-ds-v1-p1-112,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,10+5,10+5,pass,none,OK
bnu-primary-ds-v2-p1-112,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,12只,12只,pass,none,OK
bnu-primary-ds-v1-p1-097,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,A. 10块,A. 10块,pass,none,OK
bnu-primary-ds-v2-p1-097,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,16,16,pass,none,OK
bnu-primary-ds-v1-p1-099,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,15-5=10,15-5=10,pass,none,OK
bnu-primary-ds-v2-p1-099,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,13-2=11,13-2=11,pass,none,OK
bnu-primary-ds-v1-p1-101,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,15,15,pass,none,OK
bnu-primary-ds-v2-p1-101,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,"13,1,1,11","13,1,1,11",pass,none,OK
bnu-primary-ds-v1-p1-103,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,12+2,12+2,pass,none,OK
bnu-primary-ds-v2-p1-103,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,8个一,8个一,pass,none,OK
bnu-primary-ds-v1-p1-105,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,10,10,pass,none,OK
bnu-primary-ds-v2-p1-105,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,13；11,13；11,pass,none,OK
bnu-primary-ds-v1-p1-107,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,17,17,pass,none,OK
bnu-primary-ds-v2-p1-107,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,fill-in,13；1；7；16；17,13；1；7；16；17,pass,none,OK
bnu-primary-ds-v1-p1-109,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,14-1,14-1,pass,none,OK
bnu-primary-ds-v2-p1-109,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,multiple-choice,1个十和5个一,1个十和5个一,pass,none,OK
bnu-primary-ds-v1-p1-111,MAINLAND_PEP_HIGH,bnu-primary-v1,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,13,13,pass,none,OK
bnu-primary-ds-v2-p1-111,MAINLAND_PEP_HIGH,bnu-primary-v2,P1,bnu-primary-p1-upper-within-20-add-sub,short-answer,14支,14支,pass,none,OK
bnu-primary-ds-v1-p2-238,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,fill-in,10,10,pass,none,OK
bnu-primary-ds-v2-p2-238,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,fill-in,10，40,10，40,pass,none,OK
bnu-primary-ds-v1-p2-239,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,10人,10人,pass,none,OK
bnu-primary-ds-v2-p2-239,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,写“正”字,写“正”字,pass,none,OK
bnu-primary-ds-v1-p2-240,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,fill-in,50,50,pass,none,OK
bnu-primary-ds-v2-p2-240,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,fill-in,科技，6,科技，6,pass,none,OK
bnu-primary-ds-v1-p2-241,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,9人,9人,pass,none,OK
bnu-primary-ds-v2-p2-241,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢拍皮球的人数最多，是20人,喜欢拍皮球的人数最多，是20人,pass,none,OK
bnu-primary-ds-v1-p2-242,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,4人,4人,pass,none,OK
bnu-primary-ds-v2-p2-242,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,第三组收集的废电池最多，是15节,第三组收集的废电池最多，是15节,pass,none,OK
bnu-primary-ds-v1-p2-243,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,15人,15人,pass,none,OK
bnu-primary-ds-v2-p2-243,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢苹果的人数最多，是20人,喜欢苹果的人数最多，是20人,pass,none,OK
bnu-primary-ds-v1-p2-244,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,9人,9人,pass,none,OK
bnu-primary-ds-v2-p2-244,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢跳绳的人数最多，是20人,喜欢跳绳的人数最多，是20人,pass,none,OK
bnu-primary-ds-v1-p2-245,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,14人,14人,pass,none,OK
bnu-primary-ds-v2-p2-245,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢小猫的人数最多，是25人,喜欢小猫的人数最多，是25人,pass,none,OK
bnu-primary-ds-v1-p2-246,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,19人,19人,pass,none,OK
bnu-primary-ds-v2-p2-246,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢黄色的人数最多，是20人,喜欢黄色的人数最多，是20人,pass,none,OK
bnu-primary-ds-v1-p2-247,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,10人,10人,pass,none,OK
bnu-primary-ds-v2-p2-247,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢春天的人数最多，是20人,喜欢春天的人数最多，是20人,pass,none,OK
bnu-primary-ds-v1-p2-248,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,14人,14人,pass,none,OK
bnu-primary-ds-v2-p2-248,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢科普书的人数最多，是20人,喜欢科普书的人数最多，是20人,pass,none,OK
bnu-primary-ds-v1-p2-249,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,19人,19人,pass,none,OK
bnu-primary-ds-v2-p2-249,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢水果的人数最多，是20人,喜欢水果的人数最多，是20人,pass,none,OK
bnu-primary-ds-v1-p2-250,MAINLAND_PEP_HIGH,bnu-primary-v1,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,10人,10人,pass,none,OK
bnu-primary-ds-v2-p2-250,MAINLAND_PEP_HIGH,bnu-primary-v2,P2,bnu-primary-p2-lower-data-recording-review,multiple-choice,喜欢动画片的人数最多，是20人,喜欢动画片的人数最多，是20人,pass,none,OK
